,700013715,700015702,700016716c,700021261,700021306c,700021361,700023113,700023390,700023720c,700023872c,700024086c,700024449c,700032222c,700034254,700037042c,700037123c,700037539c,700038072c,700038702,700038806c,700095647,700098267,700100022,700102432,700103652c,700105049,700107398c,700108095c,700109383,700111296c,700114125,700116568c,700116778c,700117000,700117755,700117766,700117828c,700119042c,700123562,700161219,700161945,700163699,700163868c,700164611,700164735,700165148,700165263c,700165634,700171679,700171727c,700171859,700171916c,700172346,700172393,700172498c,700172813,700172870,700175181
700165148,0.006467720445747176,0.007476945049874834,0.008275456993912196,0.006475648997109546,0.008476919314829192,0.008418939459904433,0.007163115076368784,0.00875320856570664,0.007708725426158976,0.006970846643544702,0.008672727492780261,0.008054767126664622,0.006721845263608177,0.006192402713667805,0.008021398186229475,0.008344093240922773,0.013683678897471154,0.006893263200035332,0.008429673016640125,0.011280107784069876,0.00783970827756178,0.006753244165751486,0.007213762285952873,0.006584112787901792,0.006894872638058523,0.008435610969908535,0.00699723890798683,0.007377560645434441,0.00586793297091721,0.011443009294507804,0.007520662036649017,0.007222354862524801,0.007313909567129003,0.008084753377998374,0.007296325133547562,0.00718796102926807,0.006135507853118527,0.006746691297125592,0.0076946572561539,0.00733461106315719,0.007837162140845375,0.007640626264945166,0.007760677270741705,0.007021258042519968,0.00782463912741994,0.004792716454514501,0.006923567353325244,0.007336903498914613,0.00779361264373158,0.008148970165620602,0.008663990987506538,0.007744411062320948,0.0066875766322786355,0.007924536449279545,0.007255261751389166,0.007629638015099283,0.006444284342890022,0.007851677947291122
700165263c,0.005160650696643464,0.008520577834812158,0.009023450162194935,0.007702947639451648,0.009300035970127294,0.009623551368229634,0.009136787504692512,0.007739817553541516,0.009491008811610312,0.006792444482369375,0.009417086712720298,0.008557416442529312,0.007899519888885997,0.007450770588201551,0.007182223811150874,0.008905950766201003,0.013559482649791938,0.0060793744371447165,0.008371127523762335,0.013832177247140752,0.007564849041619118,0.005822364186353734,0.008534348557069315,0.007544701982850468,0.006207645888213055,0.0072072123556322166,0.008372844744039137,0.008380741450415598,0.006827693632972974,0.010612906055644206,0.007857208982181826,0.008766497321232275,0.008196935356148146,0.008129848957940642,0.00788657914765983,0.005961974030125269,0.0053584722431858365,0.008244170431246249,0.008713037362207169,0.00803272268091664,0.008902866562428915,0.009112937376250732,0.006532938825088025,0.006580325596353249,0.008950669281525882,0.0076261275875548346,0.005129056888843445,0.007964967494240442,0.00868825780447264,0.008496159036512692,0.008879422800126283,0.008559604304035233,0.007605549979022457,0.007061607123529125,0.008042267176384905,0.008088140900380663,0.005024136706744639,0.009169665561710326
700165634,0.0065288709158332825,0.0082431614777606,0.009564342840361593,0.007095210657794127,0.009345310101201319,0.009582883927971646,0.009149424953415928,0.0092673218249929,0.009674482651523124,0.007254719999695828,0.009921814472231805,0.00870597766022632,0.00758744337320863,0.007098953496558299,0.008201732538747267,0.008901076166952938,0.013707349517799705,0.007071862468931233,0.008903275589914817,0.01285654769672262,0.008716088752825242,0.007331161865797075,0.008330931255287942,0.006617525279231028,0.007027795005347472,0.008399540630050648,0.008047286359782737,0.007928387771585499,0.006352304365957366,0.01232622836949978,0.008304003439761924,0.008728066008907959,0.008318892354405123,0.009249110539625223,0.008066013827192327,0.0069957463123036575,0.0062903748472634075,0.007869752583715795,0.008264841296030714,0.008228968709884538,0.009818945627019123,0.010353424558895501,0.007843004476944328,0.007685951820272056,0.008121546359522502,0.007315130365875173,0.007250819523148382,0.005593144444375927,0.00893015437677413,0.008977781036760434,0.009339070543660144,0.008828182901879849,0.006993215489090809,0.008087968042880698,0.007923856445213184,0.008127359045474424,0.006356048612771759,0.00863788662876933
700171679,0.007121979245187813,0.008725783853624096,0.009454508569393238,0.007668465522990207,0.009300403206211805,0.009655796947395065,0.009433664135527372,0.01032447001311295,0.009834519524346327,0.007967161486035214,0.009642208360319138,0.009744605694918619,0.008084983484353235,0.007929083885942292,0.009097583933533241,0.009897931070509928,0.013528974781201417,0.007857299411552629,0.00966586438377225,0.01074219739966201,0.008915158850096621,0.007534685417574855,0.008945158071078091,0.008151843813278473,0.007989867907499672,0.009210942853610226,0.008643226959900567,0.008872153694464563,0.007378592944371609,0.012054885219222182,0.009001507602760752,0.009192489469776655,0.008589053275778415,0.008881952441949423,0.008751221756283841,0.008325819575780154,0.007034559467210396,0.008523331663357836,0.009254612546208435,0.008821541709513122,0.00938282108772093,0.009276896456790576,0.008589662289165507,0.008180460428737992,0.009354207050002497,0.007753437370459319,0.007839463289969904,0.008891533591536377,0.006465511111430745,0.00944369647499257,0.010179488573530055,0.008873597589689168,0.008054291377192409,0.008726802083588201,0.008698952997953884,0.008729329671407058,0.007753340095525565,0.009390118895538879
700171727c,0.007669310287653286,0.008444488082016399,0.00948374912008891,0.007458279761399998,0.009286328439099822,0.009599302341227672,0.00954047323732383,0.010390871547538106,0.009897095519036045,0.007576064533942784,0.009926227461204492,0.009430019103677734,0.007963722370599674,0.007478482956318924,0.0095754399607974,0.009476713047159307,0.01508398232232749,0.008139474994225118,0.00941929025281446,0.012255929749473085,0.008923082310710817,0.008021945257216202,0.008577641915997192,0.007671655991023354,0.008235562230716692,0.009622189654946543,0.008458384091372532,0.00841772558853454,0.006892964178763675,0.012195082633379864,0.008883226374122822,0.009114617549708506,0.008719532440854402,0.009712467256469175,0.006391412174643674,0.008465570909271494,0.007298298740890321,0.008361084182915247,0.00887822025033736,0.008554941019721932,0.00934992993802198,0.007423744991708804,0.009087636838303664,0.008730266376978482,0.009156082299485476,0.008110040146585425,0.007668289722143452,0.008922943519601918,0.00944836989357073,0.004973522301966923,0.00982226976939166,0.008623066157167007,0.007767512561770233,0.009278168191073827,0.008109378686907627,0.008684933025099904,0.007801459671947472,0.009027348921726222
700171859,0.00771163765857632,0.009548554913678542,0.00989069518664823,0.00829193284536574,0.010768909126010917,0.01057735535525364,0.011021541725971017,0.010581334944348007,0.011655875001048954,0.008422604182033024,0.011822126271087516,0.008835583395463423,0.008704420498713542,0.008277804054301934,0.009257039785176913,0.010570842519388628,0.018766659697294304,0.008142075071999176,0.009161030264614924,0.016412703950020705,0.009717758746677926,0.00849746865803945,0.009827766239458895,0.008389249573870555,0.008198482706601097,0.009548113941689204,0.009325334321155154,0.009101850667368126,0.0077892517240934185,0.013849963283134191,0.010546430624359988,0.010386858345655814,0.009277384022600543,0.011464998695714546,0.009651044219383837,0.008499019225695223,0.007150412778407193,0.009089543903769166,0.009838868785054978,0.00836777524197394,0.011696779063053995,0.01100748891126702,0.009160355045352703,0.008700160416468483,0.010137759711141175,0.008754496150909973,0.008130509253743319,0.009498588113216922,0.010341536173694306,0.010000661421748692,0.007182781134701935,0.010061780806690046,0.008766082364024716,0.009460744422056465,0.008832282791926821,0.009243139665884111,0.007852116081212434,0.009934296357061998
700171916c,0.0074655388851727995,0.008077139511921974,0.009444651854293457,0.007120877329635393,0.010591735700707174,0.00986700815547349,0.010705597854346317,0.009700239720692186,0.0117284064230841,0.00800169382497215,0.011366682758851865,0.008776359953346965,0.00763862110987368,0.0069128506642835395,0.008455322239479018,0.01001860816955479,0.015260508681502867,0.007435426653581758,0.009699152887547255,0.00946710348655662,0.009843171144562846,0.008215395091845688,0.008583005000880892,0.0065327352064963795,0.007151748594798014,0.009044810168788655,0.00811188699575362,0.007854139616637109,0.0059530448602206,0.01466553404409705,0.009985233107684604,0.008974248937065549,0.008229245315684029,0.012720085466313077,0.00959443815390789,0.007329314293917297,0.0068482154800918425,0.007621333961218554,0.008413198632837439,0.007860762532393564,0.011773846450726414,0.011623418720326406,0.009248144021129443,0.009001677983405338,0.008635281823527203,0.0076852788144677105,0.007816288742872069,0.008852761227307385,0.008869092897660483,0.008633152496152843,0.009918243128459181,0.005452603133009104,0.0072763295489015264,0.008623009092202509,0.008279359678418268,0.00874845339481177,0.007148637264057542,0.008266210000766676
700172346,0.006489842323134623,0.007274737141863845,0.00819356352594798,0.006161839730491301,0.008550723661236005,0.008125364419829601,0.007978554219640522,0.009333920083812255,0.008338670610466892,0.007146225247813336,0.008007445628957556,0.00803906478403489,0.006785990810212573,0.006303045557557311,0.008161317153707567,0.008035175349593084,0.013169083475048724,0.007068364807087519,0.008453867010242339,0.012165499414550104,0.0076370188105403655,0.006654190924148354,0.007583111445006961,0.006281565652630308,0.00707306826711659,0.008548869735349613,0.007339928442170639,0.007276653017156821,0.005977170721098674,0.010140737036641497,0.00754094304656842,0.007759971660133814,0.007589475387555618,0.007834803395208456,0.007253037185879944,0.0074671433928423315,0.006285308122957783,0.007191945554924572,0.007593660763432415,0.007274528500001564,0.008004420209128754,0.008136651214819384,0.00770376381322631,0.007119806165987387,0.007870451954054855,0.006767238112052324,0.00695404304600182,0.007064532432986764,0.008196362198841456,0.007898152465459874,0.008762576439395297,0.0073723692954475025,0.0022675304503863287,0.008162211957460837,0.007138839602887263,0.007714597259405708,0.006698709505488471,0.007844913881113384
700172393,0.005651592764542833,0.009192325085553617,0.009868865990573815,0.008260129753213864,0.01005133207914943,0.01002364197624515,0.009503500785647814,0.009084991717668103,0.00989075068697237,0.007419823244341013,0.010051863284999523,0.009601487575975896,0.008459533788885363,0.008282370477549485,0.007722817653704149,0.009584807866986018,0.014101900817319058,0.005772456677197775,0.009193010849834298,0.012074676005887625,0.008217670050308401,0.005525213449228548,0.009322606182803056,0.008369838286558018,0.006665516246200155,0.007774588441482621,0.00888139946599688,0.009225998278882073,0.007644182214349438,0.011153159325098654,0.008677176432296447,0.009409940364883145,0.00851428103276002,0.007901109335633663,0.008726963132446471,0.0067264530286881875,0.0056892221722123736,0.008740218523482713,0.00962804407554773,0.009001146494735685,0.009359544130422056,0.009504790218855995,0.006963904857638192,0.007191234026997598,0.00988912993120577,0.008403305768502872,0.006711599589895523,0.00857750075367494,0.009260788948199712,0.009833547274408263,0.009857148401277925,0.009085312050644034,0.008490711642694264,0.00510693028594225,0.008911898122544388,0.008619432343816503,0.005679373788133783,0.009968790431863564
700172498c,0.0072504775498684615,0.00835202349250759,0.009058374237575854,0.007274891443545932,0.009616757945897234,0.009333396994862988,0.009097869582077416,0.009976247333856544,0.00949957366758257,0.007220732455238827,0.00965324802506739,0.008966659702380886,0.00784255169463617,0.007150564061067032,0.008703659997051104,0.009094226577291736,0.015261510424741177,0.007917320751635114,0.009189315572143369,0.01411597064395251,0.008575357491737571,0.007560566715584782,0.008429002958799121,0.007291817459926018,0.0076418278178813255,0.009184339687353904,0.008179924744107208,0.008081036016513025,0.006654426522778321,0.011315306193348328,0.008419117239758927,0.008675788308541866,0.008262448192924758,0.010033449840921563,0.008275464966035768,0.008141063015712569,0.006903230054649425,0.008080270146194921,0.00859852491116671,0.007818942890371485,0.00948184835552396,0.009306164445017343,0.008517225863319369,0.007998910337026,0.008782479858778683,0.007663915418832892,0.007681159100170777,0.008374712829066645,0.009234172883415144,0.00862230461552439,0.009238113874119325,0.008756288839043058,0.00745267340294036,0.008949281559558223,0.002948658123472813,0.008793081122113534,0.00746213428948752,0.008663108394850884
700172813,0.006978350432293372,0.009195176890920748,0.009526775698725549,0.008714825769122646,0.010393899882564934,0.010570906976968135,0.009694207338503756,0.010327588410029622,0.010034563892030746,0.008223354136656612,0.010263381351195712,0.009772932023433031,0.00849334862772058,0.008414587227785401,0.00875514723312567,0.010233275566996762,0.016766229852863707,0.008312299557384351,0.009740099573860645,0.016398078339084715,0.009055700687251743,0.007746775740045334,0.009576825256045333,0.00852846045405407,0.007778536359048227,0.009164028810223535,0.009232224057619358,0.009399020955935327,0.007885272854917566,0.011510579691726468,0.009284413584815548,0.009396589440005912,0.009204708891479068,0.008953450581175297,0.009210867541973325,0.007744739027461915,0.00684925815680322,0.009082911289933758,0.009740093871416647,0.008458555737424156,0.009614776695893066,0.009978981945639068,0.008490710093530557,0.008313777802326516,0.009335628981888972,0.008523500945991998,0.008216183863418141,0.009055315692379063,0.009824984678011331,0.009777211042569777,0.01022544857649152,0.009670795218027913,0.008545641565598045,0.009201886795361006,0.009335331743300491,0.007422019703090775,0.0071611114072214835,0.009930761059886727
700172870,0.0023438221544591557,0.007690827401768595,0.00797835189868281,0.006841453654013685,0.008435332539705057,0.008238209471154247,0.008219833933386716,0.0071206458627866434,0.008339981450783922,0.004701556759359715,0.008423782245143533,0.007662977870586318,0.0067121074336816845,0.006738141489434839,0.005097319088308849,0.0078013931613528835,0.012377054775561787,0.004148626890984211,0.007062124183799494,0.010512422618746336,0.006018766166719364,0.0042552351768905235,0.007758297260453579,0.006694516780379011,0.004252060545787173,0.004106443569585561,0.007306791219127503,0.007728242877649674,0.006029392193777275,0.009753383966408031,0.00720506711176134,0.007879450878504612,0.006987392553959018,0.00453903673050305,0.00720548763977363,0.003324479802803783,0.002586338529207978,0.007313824978177234,0.008069152969656693,0.007273174103091941,0.0076684709157411575,0.007735822984709863,0.003071766347111319,0.004204174954016539,0.008171468930519489,0.0066221124577933044,0.004669138975142899,0.006544196860410979,0.007992887089684604,0.00802720789668203,0.007956398786659059,0.00732516598423443,0.006788922215969532,0.005539603173232446,0.007232872965975691,0.006549811540017742,0.0014214785178230458,0.008266830950325307
700175181,0.008154280110038797,0.007866355642572691,0.009385550670858006,0.007384075508499534,0.009656720095276806,0.009835858779624814,0.009260919063638174,0.010897595496317775,0.009798154752780154,0.008705882348131234,0.009319820432262704,0.00963388627511944,0.008269634350299962,0.0077278570549549975,0.009880197110902345,0.009876043075653932,0.013011139571688042,0.008721066231800098,0.010052633373759032,0.012326651962206454,0.009228860560853685,0.008358379823049931,0.008773468325219302,0.007972448329776555,0.008700078570410299,0.010227315020303695,0.008555709625184912,0.008834660277519727,0.00737776558241049,0.012034539496769862,0.008927245346140644,0.00886739345550796,0.009054488034654182,0.010373216428451338,0.008567684942972827,0.009146599589649376,0.007945734166084515,0.008601466248743488,0.009244055954403647,0.008677792297558834,0.009387772355325865,0.0095527733652438,0.00945515790817536,0.008743843774161235,0.009451146623717212,0.00817621600565343,0.00862260367518724,0.008984443563884175,0.009826825619635,0.009440427861219883,0.010230854049993255,0.008604929791535864,0.00807194784470462,0.00987117892576952,0.008536914727501203,0.009202771222879965,0.008405935798429952,0.005979087110950728
