,700013603,700015250c,700015702,700016142c,700016765,700021261,700021902c,700023845,700023872c,700023919c,700024024c,700024086c,700024789,700033665,700033922c,700034254,700035237,700035747,700035861,700037042c,700037539c,700038072c,700038158,700038414,700038594c,700038702,700038761,700038806c,700038870c,700095287,700098267,700098669,700100022,700102905,700103652c,700103710,700105237c,700106065,700106229c,700106325c,700106465,700106504,700106836c,700107398c,700109383,700109564c,700111296c,700113867,700114125,700114911,700116076,700116248,700116468,700116611c,700116778c,700116828,700116865,700117000,700117031,700117069,700117239,700117303,700117625,700117682,700117766,700117828c,700119042c,700119562,700120753,700161429,700161532,700161629,700161742,700161856,700161872,700161945,700163030,700163181,700163699,700163868c,700163981,700164159c,700164417,700164611,700164870,700164891,700165052,700165148,700165263c,700165311,700165530,700165634,700165809,700171066,700171114,700171115c,700171190,700171324,700171441,700171648,700171679,700171916c,700171955,700172068,700172221,700172555,700172726c,700172813,700172870,700173023,700173086,700173176,700173483
700117239,0.005671330781200376,0.00895911233574221,0.008116944903905188,0.0058200247009609135,0.009489544129315812,0.00620806023909493,0.007193892613742581,0.0060374995987192235,0.006699027184813721,0.0035689478537730486,0.007993736567473497,0.007964634571715744,0.00773108145645054,0.006320584627926321,0.0056469035114879215,0.005446924497407876,0.007919529156672992,0.0065516448437950596,0.0063910107845420155,0.007274651310773523,0.011672369551925754,0.006855304783370194,0.007274287662777873,0.009202014058873971,0.007006424339077006,0.005949759473410047,0.006904482891712092,0.006912164758241717,0.00653930200122329,0.006665944943956063,0.0069412701854780975,0.005318164873396478,0.007291689181339313,0.006774020517674243,0.006958433828819822,0.006272786097612342,0.006763782022875003,0.006479978385637279,0.007356023518298047,0.007824519862429567,0.0058754026345176165,0.0075832680452912,0.00689329302967247,0.006437209355094742,0.004977831360636275,0.0076945171317109205,0.01180474920649373,0.007286011851030119,0.007574036129423079,0.007360620184327627,0.008281250345787729,0.009366768429658513,0.006030204546339876,0.007382904523011891,0.007421106840816911,0.006020651966095046,0.007576368005396481,0.005733789184655398,0.007225584415515527,0.007634887820096934,0.0007886454296154453,0.005923381622064719,0.006887460267092959,0.006295507886079842,0.006484908811888518,0.006198720889925212,0.006787743637044745,0.00798805070215469,0.005456610668390561,0.006386163186772545,0.005890875049752365,0.007911600335690739,0.00625854401439741,0.006233487577959678,0.007438105222550199,0.00715337366247259,0.006068286589686626,0.00811631100861971,0.007101325413942344,0.006820869594052535,0.005789815014730947,0.0063420169742332295,0.007708068058536208,0.005784736237686294,0.006439256730843803,0.001051943156515065,0.005689582419339068,0.006217962034068912,0.006600307664276087,0.006321158697113083,0.006270790548667806,0.006224191164620045,0.006665211663415064,0.005792682711918407,0.00842760261886472,0.007314982033895693,0.007610198482708038,0.005664001357670683,0.005943986084131052,0.006423293367940038,0.006788270881799995,0.006166426890561461,0.007921748193650748,0.006451021717408695,0.006490704558416863,0.007304804274674654,0.006542742924131692,0.0069725537166775335,0.006790056171542099,0.006875020726735503,0.007616254812249685,0.0072810197156073795,0.007819071164717199
700117303,0.0051409423362579814,0.009663064872904198,0.007516222272104317,0.0057417904346015155,0.008564448157856555,0.005915078017373341,0.007566764871967816,0.006083402278320532,0.004624856366608244,0.007674698450635255,0.0079051338967206,0.008037682177703403,0.005953664966460647,0.006022220473146491,0.006146529587107278,0.005168820174439449,0.006663223489826324,0.006466160369536606,0.006521290434105737,0.006361382002087248,0.011625639035688959,0.0060641959030233545,0.006442880634260984,0.008223867681932902,0.006870735126841538,0.008114224438666322,0.005827704512659656,0.00639602463856662,0.006372395456137146,0.006096773220339501,0.00680267831471091,0.0050865068334143854,0.007516265621359361,0.006648538458565069,0.005593969467433983,0.006235776197267378,0.0066411438163692426,0.005797693145354707,0.006602254433499898,0.0067972235910644,0.0056982592939641055,0.007353566644284769,0.00480679097390503,0.006037917550459312,0.004850109672207737,0.007343479654016981,0.017290778323365473,0.0066959272775867105,0.006655766528473279,0.00688821384865369,0.008066656011009534,0.008984121880774942,0.005905458734884799,0.0072507892467288905,0.0067327472029216915,0.005239804014058288,0.007363067694242359,0.004180143063404122,0.0067008853336698706,0.0072928566920300785,0.0059296856778770475,0.002769355562471999,0.005883007401529496,0.005786157781114305,0.006177393567767249,0.0047227152486183895,0.0064462171995017265,0.007205291939768419,0.007451116833158056,0.006942756946357128,0.00523971246322525,0.007624367143334376,0.005211250421212114,0.006008343529326403,0.00705048465437755,0.006879440120748462,0.005367733993945124,0.007684866375111304,0.007672491846455603,0.00675455724721666,0.005534685433410425,0.005631620495025274,0.007270510264771712,0.005575600847438633,0.005257000433682257,0.006022104850156132,0.003910842670628938,0.0059612268562737325,0.005744029586746963,0.004046207561115459,0.005665493923130746,0.005955731878488573,0.005539076199060802,0.005642383175396704,0.00777559516671345,0.007123454061470162,0.0071201993395454645,0.004876983757349272,0.005654382578756547,0.006175817607925118,0.006997480853325888,0.005722268449199881,0.007440103524585817,0.005562960820680764,0.005971672670082891,0.006922099760064384,0.005727885228725409,0.006725477146241792,0.006440020135566135,0.005961576787525782,0.0070263072666700635,0.006486193342295916,0.00538384682960007
700117625,0.006266680914327492,0.010095026245319995,0.008621329537048316,0.006950977039698144,0.009451442374986315,0.006693779892632957,0.008469260400812145,0.007090809037876346,0.0063625352970263956,0.009093123639444575,0.009055681045160344,0.008761886498570315,0.0075982737184118136,0.006829529241370258,0.006986019725954463,0.006453461600017102,0.007824887070833371,0.007140208105053442,0.007841294017051595,0.007390645208336429,0.012086424840309744,0.007611330459305637,0.007578509188022691,0.00936573461547133,0.008000218802315785,0.00891623019994127,0.0072120429836360555,0.007519561004547919,0.007199984184046674,0.006773434390270743,0.007679292131116435,0.005895348038332641,0.008277854070929758,0.007745203451659469,0.0067289158821923255,0.007191695908874276,0.007341925700246786,0.006533704195955665,0.007738410501276391,0.006160714541688853,0.006609916307661252,0.008202770435136848,0.006776103350319418,0.007546483316178396,0.005679891605365203,0.008212241021473643,0.01883339920321492,0.007886283169076119,0.007592473163180614,0.007863824024818668,0.008691321464351994,0.009970687679946999,0.006600991391545093,0.008131989795327635,0.007095620655790132,0.006393656581003554,0.00798390799029466,0.005932270384044332,0.008040454716192467,0.00800194439668294,0.007306718034272434,0.006269441984975654,0.0045757943569012735,0.0067408598923959185,0.007184527942776117,0.006157022169479425,0.007659675251670619,0.008376337874189387,0.00823754816642513,0.0078339231909498,0.006399539247017064,0.008229793001824989,0.006624422801605498,0.006759585637041765,0.007981571928274577,0.0075192673505692495,0.006372578591493575,0.008409412753096465,0.008717748812623277,0.007714962649668063,0.0063864325778900275,0.006926060396920916,0.008493799647672832,0.0065777831485295995,0.0047217491678075785,0.007229054321208148,0.00570379760437738,0.00667414660081326,0.006909348971185348,0.006911820769489218,0.0065393497273816435,0.006303645022717733,0.006819510216613412,0.0065009708122405595,0.008894791709581133,0.00816704906546623,0.008057590001453183,0.0061463953838139145,0.006439820545616692,0.0070281402613569105,0.007964880904502928,0.0068675685153766226,0.008384347189306876,0.0067821911566753774,0.0065718731427764345,0.007961152402035048,0.006952495422907066,0.007760760172024406,0.007221194401214796,0.007307373780615091,0.00840102220335238,0.007610766839573964,0.007998306850938271
700117682,0.0041947982094176885,0.010153979761455774,0.00799460805121684,0.004675393288746662,0.009643692866889462,0.006317412030599337,0.006889614733714218,0.007014512053619894,0.006952251742978913,0.008381691079550299,0.008222698796275874,0.009053505736423132,0.007621226555194107,0.006413676590734255,0.006765060434492909,0.004285558507905704,0.006662309306366034,0.005486691146908645,0.007154652296298563,0.00726321412405286,0.013228188542948854,0.006902694525030989,0.008246897696397311,0.010611013530623197,0.007293413546009122,0.00823369838747688,0.006832249003135542,0.0070354145255049315,0.006062937795347326,0.006560737119543111,0.00663200936056904,0.003988821138953237,0.008199623568297438,0.005476815916815705,0.006904763135994585,0.007105863816288309,0.0060019534927763084,0.005772512786868947,0.0075678346954577225,0.007767932787255776,0.005081730566469273,0.007001001289895265,0.007059391431789649,0.005665817455409416,0.0037533854099824166,0.008399662566604746,0.020656343916570313,0.007437550988196231,0.006262916079364449,0.007545424581660773,0.0074104424074498,0.008606571088215545,0.0056216421169530345,0.007043434456629255,0.007540520118437882,0.005476713367663243,0.008121449368860091,0.005698572566535459,0.007532789356841505,0.007410243095688833,0.006577016196700451,0.006035376009248705,0.006590788957342218,0.0035967438784685565,0.005440642977688693,0.006154696941574554,0.006304759003603955,0.008015682369750246,0.007869617402662269,0.007266307671273458,0.0059629161553188485,0.0073993687560060944,0.005946367689068532,0.005529814595690441,0.005691085518083993,0.006964108525617506,0.004767843224462376,0.0074545596980071585,0.008117390190971185,0.00721995515097338,0.004943697283430675,0.0057705966394043925,0.00815978977453378,0.005479199261060962,0.006023193680137437,0.006587271535435411,0.005747447762314545,0.006575899326633413,0.0056248449003971435,0.00674167634311524,0.0056747540111856615,0.006125658895450164,0.0070644306811329,0.005231010487974413,0.008024497699876645,0.007712479727775468,0.006481105013338024,0.005588453218084357,0.005570573244107431,0.007101906348222706,0.007794579921173839,0.00609854186565737,0.008108156777130289,0.006066212632876939,0.006073794975996689,0.005664393609299178,0.005383516132623819,0.006089617408618234,0.006650275745578108,0.006556364834857454,0.007958211408602632,0.007302733952927093,0.007726829057710925
700117766,0.004616619415120832,0.009965611853663847,0.008379981785427502,0.004914052527499721,0.009690008788354137,0.006937488554696658,0.0070156539927257655,0.0073512312288623914,0.007583205180502111,0.008918975654741075,0.00879638680015075,0.008935909508235014,0.00820885793594227,0.0064416719538931844,0.007012739586466417,0.004491143433538939,0.006562431736847927,0.005840223452487161,0.006996814603511276,0.007722509817855266,0.012187028574867587,0.007435077919692583,0.008444453710781693,0.00964823964244554,0.007630041468086525,0.008650503994533371,0.007256591716028214,0.007342270639417917,0.006463002840294849,0.007215870970144173,0.006826518562519832,0.004344304455585163,0.008758972202021624,0.00574955722058749,0.007220015252864679,0.007568735168022792,0.006476685158431192,0.006376635986932361,0.008088995773593947,0.008518774425191286,0.005510407069963622,0.007420048616798519,0.007678383537496947,0.005935726289381603,0.004080369485934404,0.008556446715227792,0.021390568206735086,0.007896741367139018,0.006117013956888755,0.008305943280217627,0.007775880213540493,0.008799489421950711,0.006053231898004932,0.0076780218933823535,0.007981194682476643,0.005726340541578692,0.008616855746388676,0.0063102802556982045,0.00804342806527523,0.008147875229558694,0.007019146600520309,0.006678462307377184,0.007324600007627184,0.005642916031649947,0.0030004475101163396,0.0065611063638888875,0.006687596139840592,0.008264468905412083,0.008419700315505941,0.007794298081737998,0.006503274923489155,0.007663275317868995,0.006522042080110666,0.00569425061548792,0.006193922367144273,0.00713875785817279,0.0050063229908671875,0.00800736177799042,0.008674409608810519,0.007466872888717815,0.005365370390001412,0.005872232402417235,0.008572719462787445,0.0059034657003363385,0.00673832744186171,0.007063118683762752,0.006397460863237695,0.007195255987522251,0.005824098705799292,0.0072273498043009836,0.006113143767204833,0.00641849141811326,0.007345000461791726,0.005743329818322912,0.008230356856324499,0.007969628029740026,0.006740753492075739,0.006470966258378943,0.006081081031692719,0.007137169219066717,0.008443419805850613,0.0063562885020608416,0.00884512494895917,0.00662872160034319,0.006671620129192099,0.006084306542999639,0.005388924325309762,0.006436299915696397,0.007026150114185256,0.007297127559502787,0.008571094448301113,0.008040044445771742,0.00844363265666754
700117828c,0.005401815306842332,0.010651078364392092,0.008419717217642158,0.006350059048528686,0.009621701430229525,0.006747771416518115,0.007370027796248194,0.007060965831698549,0.005290018000218159,0.008611932417610503,0.008732493049327996,0.009330561028917106,0.006519328356385214,0.006905114547491099,0.007015139247750763,0.0056385770697583645,0.007255419335552859,0.006628901715269041,0.0075683519086408154,0.006023451578157439,0.013836191757473084,0.007424786822970178,0.007626035235058171,0.009369812394830052,0.00789792062131906,0.008600770221406881,0.006636002264443363,0.007134028987463626,0.007038361518159279,0.0068359664468925375,0.00751667976816893,0.005449506290600239,0.008346105828582934,0.007206911847363749,0.004901707416079675,0.007241254595014664,0.006742137072293112,0.006644540809996526,0.007714154397597807,0.007336318011526782,0.006094013508822387,0.007861700136681941,0.0054352922652085465,0.006574381400276815,0.00516293646215513,0.00862765697286068,0.02301016080380013,0.007755590526538467,0.007141461476435561,0.007940248122310947,0.008654324344208977,0.009666767714226468,0.0065168814655196805,0.007685965074001881,0.007628710916065625,0.006223573654144051,0.008174409387034719,0.004812561519195385,0.007841954784682473,0.008118109225064715,0.006909937956731621,0.005244704100563493,0.006463545474967597,0.006555770410054438,0.006752457064134517,0.0038617015742985193,0.007023176458725902,0.008312761017011235,0.008234463376154829,0.00760240142097472,0.006256136816385273,0.008207945615715466,0.006256388867814704,0.006714146682243811,0.007536268778020304,0.007479184714059261,0.005673448204447138,0.008298856154242983,0.008538029781415008,0.007675873952936836,0.005999222727681861,0.006487188613912371,0.008380813190764383,0.006181330428117714,0.00580488090337297,0.007079232551353005,0.004505241752253585,0.006865430772078086,0.00656375245125504,0.005921932986243615,0.0063780692034284,0.0067628536224093976,0.006217090101222518,0.006367254028350852,0.008135676348559448,0.007989556278842949,0.007555104584914793,0.006168805867830021,0.006252537797222981,0.0074105789559687114,0.008042112314496749,0.0064374347727003435,0.008437650711160843,0.006387934501336697,0.006684997528225656,0.00749962208516308,0.00629152945989628,0.00731941917737617,0.0071851447503389005,0.006955991175577034,0.008247615139206356,0.007641069151241577,0.0071985201727650825
700119042c,0.005301376387035136,0.010110069802273641,0.008460265409223311,0.00569959594592382,0.009591002836562884,0.006879209509679936,0.007484037133876287,0.007252462365564601,0.007527353169161861,0.009078864412679145,0.008744292805113926,0.008485104784994028,0.00819998681161318,0.006643930970783415,0.007231801480355734,0.005262764388021978,0.0070869638709871955,0.006261111465072446,0.00730295133669274,0.007791771747942939,0.01205328977443867,0.00752163305876825,0.008184663822680033,0.010109807334465176,0.007824660604559469,0.008949919863865449,0.007413720945395343,0.007390784013487804,0.006755375587462706,0.007120385080254167,0.00698630980806489,0.005102412152738656,0.008106635312994423,0.006574192658466695,0.007380742463863892,0.007353515894673594,0.006594394821806169,0.006564109385253892,0.008022962659343073,0.008728140668032706,0.005753458176735126,0.007806213690409885,0.007590980639017512,0.004664934736729955,0.0048892786160710956,0.008484270455863554,0.018608612508801938,0.00787715032281123,0.0068855326411406265,0.00821130636084577,0.008163141213757594,0.009391912770681314,0.006300771882466748,0.00726782348668714,0.00815712958297006,0.006171328367969909,0.008368943190257137,0.006269793952302894,0.007916612721248115,0.008103010085283299,0.007111710313254671,0.006758957366604947,0.007539558498240106,0.006336006047514789,0.006465869001861316,0.006596496062721191,0.004822547701981329,0.008358114215120295,0.008452883314563387,0.007941139609453975,0.006477773947537362,0.008037594457183085,0.0066567354689959475,0.0061818064162170805,0.007060813014082856,0.0074014659206226565,0.005640689327030508,0.008350268353578903,0.008740768832171923,0.007661674939355247,0.005658105515446827,0.006337692745486999,0.008414059753098157,0.006182454134471151,0.0069307450032555585,0.007168401523039997,0.006249828202804259,0.006975853931472627,0.006371977570195721,0.0075010860149311905,0.006374755518930547,0.006728514758571662,0.007368050464509456,0.005940297019739721,0.008542179067496493,0.008069702074869251,0.007273255614289782,0.006392687943388578,0.006419538596459119,0.00728841641718008,0.008399924652036563,0.006482668935777801,0.008761160747928643,0.006818774862321779,0.00682846374648671,0.007035343262309663,0.0061370419605966875,0.0069116429655047655,0.007179321394161694,0.007166227017079678,0.008362271039380635,0.007991011102164082,0.008568138411891274
700119562,0.006905620059588159,0.011565834585924474,0.00920774289494748,0.0069911842558968516,0.011371056098257101,0.007548390503098985,0.0093815281097366,0.007805605585059165,0.008148045220790014,0.009975974739108835,0.00935138433407348,0.010164594893590916,0.009094522771417403,0.008070214899953033,0.008019200724475461,0.007060007881164606,0.008845485298488288,0.008002989447467234,0.008405996163572665,0.008895982844829127,0.014830921023798497,0.00737923052521315,0.009271589104669428,0.011904393763700791,0.008822252542953811,0.009952038309643287,0.007601989003154584,0.008516926090873114,0.008093075850547247,0.006798552156980665,0.00880945370817347,0.006770528267578125,0.00910477576375729,0.007898199310159339,0.008730849591923067,0.0077248051545792465,0.008313452604177159,0.007239025852819006,0.0084904588117405,0.009271494745845597,0.007174545134558753,0.009042293387827733,0.008255496968934895,0.007664944909276872,0.006494327524150123,0.009146406449518174,0.021780597601199405,0.007301153061353033,0.008905219739171868,0.008847654216759634,0.009732354751402219,0.010931074265217135,0.007770051870260108,0.008775531984166413,0.008786299081550758,0.0070542347900430045,0.009073314114015052,0.007020293831007604,0.008280135394177,0.008948279499663828,0.008176723651181888,0.007361826952064153,0.008066649905297246,0.007873890181144398,0.007803849710190776,0.00764109916084342,0.00817891912015603,0.006230784118551564,0.009128250840257195,0.008598222506923017,0.007005280885576412,0.009713406974918813,0.006538803874825129,0.007744883777323574,0.008699317995045667,0.00875252057617304,0.007261924299251126,0.009248093767983037,0.009657402000740055,0.008635213446516405,0.006981283944999246,0.0072435966423559355,0.009153175855586011,0.007252892167120609,0.007556256322917123,0.007958543482540922,0.007030539064579002,0.0076370982613441635,0.007365270620738026,0.00793445182288594,0.00748465063347205,0.007888827286877485,0.008265577678277344,0.006779207192549956,0.00988517647441514,0.008665482612316996,0.008862306699739255,0.006083213348712381,0.007312374840855834,0.008432362620880726,0.00809955711373145,0.007409071636364652,0.009387798767799346,0.006885169085995162,0.007533971568326125,0.008549918986160547,0.007368279097611632,0.007891033290041144,0.008391324048002856,0.007233405089948034,0.008660582319345559,0.00745774591081793,0.008901677751922072
700120753,0.00706134312128953,0.010790749026585188,0.008978885215597865,0.007306035645437155,0.010644428708215357,0.00723056055225993,0.009443334133247093,0.0075784022816721775,0.007938114375844768,0.007229693987518376,0.009388004468397187,0.00950805131565014,0.009077267873688798,0.007904471533595131,0.007448230607407532,0.0068794397211500505,0.008433893490711159,0.008115374828907902,0.007797854577798015,0.008589914748541427,0.012895082641455329,0.008040887012715575,0.008729708050042704,0.010389191757493529,0.008374867419497133,0.008556155812609012,0.008058058024371617,0.008272554385230354,0.00817600951304886,0.007840979731954712,0.008454234400012448,0.006806996861159599,0.008904745922171713,0.008229653377657874,0.0084035901491124,0.007731858779828215,0.008326019426921787,0.007463178217076035,0.00864873164749144,0.009079675147742737,0.007419386424379501,0.008975211224507257,0.007983993633870477,0.00762487368626741,0.006593257590070974,0.00895654946156232,0.0206798748766192,0.008408516934381754,0.008269918869902056,0.008613403442263452,0.00976242749024318,0.010858745821807132,0.007499956389271866,0.008967366727140656,0.008098618033503386,0.007264395366857926,0.008752315112487764,0.0069912053975873,0.008433731527538027,0.00725073657975801,0.005502793428502106,0.007504971093324537,0.007831011655517993,0.007607515601305645,0.007834328539175126,0.0074377918076625514,0.0081345269028102,0.008999088721688657,0.0053291976457594285,0.008254766427832906,0.007200943207204906,0.009447752138413736,0.007063608566531105,0.007585159465679295,0.009084773675769877,0.008476447267754837,0.007176356604998815,0.009439962727965844,0.008658108684783108,0.007967981671023324,0.007285546136365459,0.007376940541024131,0.008949915325050479,0.007134445394942536,0.007368804894696207,0.005397402918955116,0.006997015793814696,0.007516702616819055,0.007411938039289092,0.008074663705137972,0.007618868124392375,0.007642192097004278,0.007774035525639727,0.007217540636844304,0.009528799677442955,0.008346165714299573,0.008865068914408176,0.0069675831429451395,0.007347662979054164,0.007662877865095402,0.00852289656509099,0.0073873769464915555,0.009201266138710905,0.0075125872243137866,0.0076336152994481744,0.008875840631927631,0.007546324703855177,0.008332347791763459,0.008140184351910013,0.007939826047008934,0.008938688745838452,0.00849224675113818,0.009250705867661465
700161429,0.00650006458051337,0.009698574207194555,0.008537720891140093,0.006630738681994527,0.01031161215560696,0.006977489710098881,0.009053024294032376,0.006981958429951477,0.007401398745327045,0.008424729283077007,0.008774508946095976,0.008935871256207704,0.008388684385844341,0.007228928627550724,0.0069822193915400664,0.006238405324413321,0.0077561601974068944,0.007511029979047311,0.00744724612283103,0.007969558843134248,0.013291708620885653,0.007462132013492063,0.008500713370978151,0.010170329726871681,0.007955393717257115,0.009137112989516858,0.00761583516943103,0.007790877252981699,0.007449347556904999,0.007427065997025897,0.007810774461313769,0.006199246595597935,0.008067082836181976,0.007531290803825848,0.007784952727602949,0.006935158858314966,0.007909547406892094,0.00714509053080813,0.007974011816715483,0.008616010701488796,0.0067580491819409635,0.008389256705586904,0.007479113987510818,0.007164130322959841,0.0059308856145363475,0.0083825688987786,0.021433213499783086,0.007976039158965267,0.007693952668538165,0.007938050576868463,0.00914734403482626,0.010278502821547854,0.006851015885418509,0.008328822536739175,0.0077283180149751276,0.0064689395022821845,0.008141741457753336,0.006433126333855389,0.008099986594859113,0.008308543327576207,0.006407293017122924,0.006977160394344885,0.007400822335325109,0.007002528934100996,0.007225678939939555,0.006850330240977466,0.0076017534604438846,0.008438881709503535,0.008226338740651276,0.002616883704466184,0.006620919462240076,0.00921229761120968,0.00650503220990384,0.007000854901567872,0.008325109488014149,0.0079221396808616,0.006506937919190534,0.008814348868736456,0.00831638411503964,0.007603716915272411,0.00651264522998038,0.006879983588322918,0.008663608741811647,0.006757115707546689,0.006909045103024731,0.006382122782367891,0.006303488764666522,0.006926784375771483,0.0068379085023508165,0.0078093750480849105,0.00694128491951192,0.007241339888780127,0.007245584947143571,0.0065739775191772315,0.009635166858762765,0.007712338893297245,0.008156708995862839,0.006415886259890782,0.006810784550901858,0.007825937422406979,0.008365968210485804,0.006955141090316367,0.008512157438812873,0.006896083671649229,0.007484913707965182,0.008238637506291195,0.00698820458138355,0.007751728940639454,0.00766113197698808,0.0076729882084038276,0.008478495575664635,0.007960848352537324,0.008986120197808997
700161532,0.005109578067847572,0.009810105082015104,0.007843925968767915,0.005366563981145654,0.009316207938174698,0.006074449999409755,0.007363478765997755,0.005788104670342339,0.006386784625645595,0.00824529837424818,0.007633504340973229,0.008401540060529974,0.0073986209931145115,0.006165818453133767,0.006532825549689685,0.005229596416406532,0.006946279296791373,0.006073202982191612,0.006706471854331041,0.007150260944400839,0.012734412890145895,0.006380967201840759,0.007537355347030622,0.00963168259443843,0.0072416595152110285,0.008284268498662307,0.006040602692225923,0.006892578595695156,0.006531419836081735,0.006145269682174372,0.0070401101306100215,0.004943196340619017,0.0075642071358761566,0.006217429760498655,0.006623660854492969,0.005813794259072445,0.006432440424552632,0.005663507007201301,0.006247156666218773,0.007423347724086383,0.005588826044550615,0.007333196574439869,0.00653307040268711,0.006197474935083509,0.004727270997153798,0.006988989749536145,0.020553224131513986,0.0068614952634085645,0.006789134893211635,0.0073278015520696835,0.007899871998997391,0.00904891739402752,0.005956951525540934,0.0071511869160857805,0.007026202812099044,0.005414483236335651,0.007518631728104872,0.0055262876288050405,0.006965130139354707,0.007434640446488765,0.006282036278985718,0.005578942179860895,0.006394164639329704,0.006079565603432993,0.006394796454642132,0.005986044758709986,0.006579509070025841,0.007274981570356572,0.0076007655724172375,0.007013979427253065,0.004601098326315517,0.007674872820926684,0.005382391535631429,0.006054752780939808,0.006894763142840326,0.007120103605636593,0.005438052761019479,0.007592116422028075,0.008082734206244488,0.006910259624173099,0.005366268523756967,0.005707485441882514,0.007687663323320826,0.005853089343425203,0.005890216107115443,0.006410984192522555,0.005424696126991944,0.0060307310173488525,0.005899703837027233,0.006187586454176307,0.006026536673297915,0.0061590404227026855,0.006549387178157771,0.005694074821144186,0.008088394457081469,0.0069299375986414105,0.006861992178951177,0.004944141327061979,0.005723623519456759,0.006969238974519011,0.007250054411173248,0.006215973574773166,0.007875947685566228,0.005612993081206557,0.0058283880744419226,0.006979274510905983,0.005929902902518508,0.006609062592172557,0.006791435341061143,0.005649648693184849,0.007227060444092416,0.006700149818563042,0.007343426679483566
700161629,0.00610676386723627,0.012155917930139454,0.009193409654285696,0.006123460335115357,0.011279722664494164,0.007741118026954073,0.008831465485193158,0.008342166354079122,0.00815461205768964,0.00984676122851628,0.009384747899055544,0.010333337500147487,0.008893993798196683,0.007858234300087322,0.008095696518680017,0.005931039470964887,0.007680698888456576,0.007050479705246061,0.008234367059427157,0.008563748221040859,0.015307810965105617,0.00824505838286736,0.009469811944651178,0.012030965337165281,0.008660291984219862,0.009869216026142715,0.008260406664390476,0.00847768607523203,0.007695456839250211,0.00804440796482499,0.00792480244316098,0.00584256997621259,0.009410146162724802,0.0070280353558470265,0.00834373558822512,0.008293498844490325,0.007277336264516927,0.007232233297899491,0.008900578127481809,0.009071023262724364,0.006697093704198975,0.008572357594638985,0.008197832250404402,0.0068289987308764255,0.00560019276768217,0.009896003388561064,0.023295564207592084,0.008595053704998953,0.007814815682783336,0.00903142239518167,0.009101292527572349,0.01037435244748193,0.007342615452603746,0.008267847498644669,0.008120778609595104,0.007059390323874018,0.009594678220023618,0.006974264966830204,0.008883580900915308,0.00894643207555708,0.007889709435585125,0.0075902850074043874,0.007712915487377768,0.007063036143858811,0.00705141104799849,0.007358540011508044,0.00763639527883962,0.009454877824200765,0.009323998855588293,0.009122404325124744,0.007190020294200788,0.006060416266250319,0.007183935003436048,0.006902570847661113,0.007880285887762536,0.00810431402243984,0.006093446236203905,0.009056978855169597,0.009592260733370031,0.008361363264771276,0.006689780178534447,0.006747113821694712,0.00965578584165389,0.006855828154942917,0.00714116091069323,0.007896515190644424,0.007003757541734822,0.007810537273556708,0.006983202780487722,0.0084779551646898,0.007444775793619766,0.0071192001821188755,0.00830898945889768,0.006708269146281549,0.009863198353489063,0.008898249291864665,0.007469944636716273,0.007259247067844001,0.0071150520653421815,0.008677959212425155,0.009425029375110095,0.007328451904133568,0.009530513351405857,0.007457509395618763,0.007678584328330051,0.0077048184675633825,0.006478917213145484,0.007430997147943308,0.008171477220890138,0.008105290582014299,0.009501181180887648,0.008795192226206124,0.009578530102731
700161742,0.005367294070086565,0.009611471889881726,0.007835167492698386,0.005939642498654896,0.008937636143831966,0.006304934213705561,0.0077034341383720745,0.00637638098753615,0.006638766436352674,0.008716104014970243,0.008297121089772312,0.008176937811103114,0.007690471185920198,0.005963830878768185,0.006571636202573961,0.0058108957160188796,0.007004148162431708,0.00666132512970037,0.006794998386867381,0.007302055231564096,0.011573698356921593,0.00521859423654224,0.0068648466539391675,0.009351830401237174,0.007502254553225506,0.00846777576750801,0.00410651617166511,0.006936270333109083,0.006620567801371349,0.005667324212584639,0.007377417107307749,0.005297490774550789,0.007856003150300297,0.006773329047372473,0.006724600367187066,0.0064660991044300275,0.006832856918693875,0.0058468994943748865,0.007021271571083362,0.007834719765035109,0.005893171863378738,0.007680771909544928,0.006850928037682948,0.006683054447899609,0.005086831896105249,0.007627359060176362,0.02140978807641158,0.006359135984784038,0.007211006714926849,0.007288797988054884,0.008340835706618683,0.009381917591573481,0.006086499625094532,0.007437294044750384,0.007408847664491476,0.005078440975559325,0.0075848927266551095,0.005672412299043108,0.006619588377781142,0.007593443569195273,0.006839377579770996,0.005714809593284975,0.006824614437397966,0.0062687781497257865,0.006610222074882015,0.006160054063553604,0.006972419146660216,0.0070003256020401425,0.007686005809403583,0.0070889710997317475,0.005566790997216423,0.007901685982088262,0.0033208849933618312,0.00633408480555563,0.007326177019074326,0.007134929255399643,0.006057913389287344,0.008009050297665785,0.00819866013022496,0.007413761122568176,0.005715815023252368,0.005736412838015842,0.007154779700502947,0.006204025544962125,0.006339464314579905,0.006781476110735039,0.005599990947507416,0.006483591925534765,0.005929354423816721,0.006288008189670983,0.005932548119058668,0.006370847025771902,0.006730163524701463,0.005710276675668482,0.00827786978756824,0.007548804489373026,0.007458453975301409,0.0037727079864553,0.005979728957648584,0.006355643123933536,0.006865086221236193,0.006185458117951727,0.00784955230388587,0.003795107011519143,0.0059694597878058924,0.007257247481971072,0.006305403944617365,0.006692560627638392,0.006875661704531935,0.005044450570329442,0.006659053343710605,0.005790710674564883,0.007120192472794224
