,700014386,700014498,700015181c,700021306c,700023578,700023634c,700023872c,700024086c,700024233,700024437,700024752,700032222c,700033153c,700034565,700035747,700035785,700035861,700037453c,700037539c,700037632,700038414,700038472,700038870c,700095353,700095486,700098267,700103652c,700105049,700105771,700105882,700106056,700106198,700106836c,700109564c,700109987,700111296c,700113114,700113975,700114082,700116201,700117828c,700119042c,700163181,700163772,700163981,700164159c,700164735,700165148,700165311,700165407,700165634,700165778,700165809,700171066,700171114,700172221,700172498c,700172813,700173023,700173483
700164159c,0.012370714767804832,0.012081205931453572,0.013615380515811808,0.015932114002126643,0.015196244263832249,0.015076310245670294,0.01228552173484999,0.012438183252478289,0.013750475133509037,0.012890861048583405,0.015136946135468884,0.012526287103287959,0.013240687418324803,0.012322982700458857,0.012928977818748296,0.012967082855207973,0.011843919469113569,0.01273852453769388,0.012057137349616073,0.014844104760196786,0.013147037138494659,0.014949864102622792,0.014078452025380644,0.0123768247401611,0.014224477396267338,0.013504412908076665,0.01352886762546961,0.015745519944614792,0.017797166317972374,0.015438335950948415,0.012744528515885901,0.01402619859461113,0.013800743221894913,0.016297996968411235,0.01426354637773084,0.019553257203688307,0.013041367004675418,0.013978366501573917,0.012824849050849876,0.016274554408388077,0.017021617390688845,0.012838573766609622,0.013231175168059404,0.014100987506574224,0.018102803741307946,0.003245733960535551,0.014785642914571705,0.013600069067319106,0.01531256438116685,0.018111544785434117,0.013419660845966805,0.013112963676132596,0.012871652042619613,0.013719024720065108,0.014750404835420065,0.013215675097666284,0.013637046864506716,0.019820591199942214,0.018243614030933233,0.017242730676878943
700164735,0.013906434308758535,0.013736799031848313,0.015477758121519185,0.016488660010075946,0.016363946556464264,0.0165388144621551,0.013854448304115098,0.013936998534281224,0.014225247467822727,0.01495587300833739,0.015998836419609277,0.01489280255689493,0.014483444902064267,0.014057983747034082,0.015666366252428125,0.015300218347409822,0.013982751149862156,0.015372676419931397,0.013675340576877259,0.015681514228680575,0.015134285474616496,0.016246498876253884,0.015645854210056015,0.013930597835230004,0.015650698009073215,0.015092908399010299,0.01516658394744142,0.017394613741686618,0.01869916899019179,0.01575084908167264,0.014427901307977609,0.015545134136170617,0.014935327573335414,0.01736397301273745,0.016001050530074033,0.02039613083966413,0.014717641197938617,0.01598200594063558,0.014740027168693841,0.016634118334055977,0.017716307730512554,0.01454021026654798,0.01491286006214379,0.015292265546955867,0.01911964869465598,0.014751490434176489,0.009298400998838644,0.014825355025613406,0.01613632930889543,0.01961297333956099,0.015277396179234631,0.014430299852340291,0.014746603516734184,0.01625137052043708,0.015479087136707126,0.014562281317038227,0.014131382210227705,0.020131920565262234,0.01936045336233473,0.018421166673739536
700165148,0.012070766749469762,0.011686077219243248,0.01352035694029266,0.014955147672990197,0.014666935387368286,0.015128609356815625,0.012535080112030349,0.012282424434500075,0.012776577321502116,0.013511792320097464,0.014483662328325294,0.012430035542769512,0.012679262792568449,0.012333504481828624,0.014729573536736262,0.013674094788633965,0.012919627519750837,0.014535989894677474,0.011925829439493718,0.014283706063890992,0.012837643993162088,0.01492857362490305,0.013887213981593746,0.012542755132664563,0.014166200499389296,0.012581271232076788,0.013797275776944047,0.01538475273974816,0.016873498703410816,0.015114380819011113,0.012900268721358556,0.005235440838868337,0.013661306445178338,0.015949093979305867,0.014482878647527675,0.018835494856136732,0.013365954337887042,0.013538243124577727,0.013272765760949925,0.015379112792607409,0.016176500171765307,0.012679708984598758,0.012937520322943407,0.013978232517002602,0.016589943328372984,0.01347545821096287,0.014701078443706057,0.0035556459024610994,0.014109219438670422,0.017971399879621337,0.012613125702296524,0.012892891856810198,0.012548728835304992,0.013581212993324116,0.014265431333029176,0.013342807623919817,0.013247078663310848,0.01851241830971523,0.016792458503189753,0.01571187444596219
700165311,0.013753746087165068,0.013144067103379994,0.014750676022667032,0.014412072712363902,0.014516288998872647,0.015853403339637435,0.014684865218970977,0.013483009085836514,0.013041021456051977,0.014962302263420624,0.014664016322829303,0.012757661044537124,0.014055410695255177,0.01311599166338329,0.01624303429644638,0.014808617388957127,0.014985142500858514,0.016140661283784465,0.013391918920133847,0.01371511682713284,0.014125895614134978,0.015970679117582456,0.013985325268078752,0.014000754902778502,0.015402274180825959,0.014619978941614258,0.014957764634969986,0.016923442604621006,0.01626024290756328,0.01537475540740198,0.014935279742454564,0.014169568827773983,0.01499360481994926,0.016683111664815536,0.01560752470110087,0.019627152995073983,0.014284249228991585,0.01566216093097629,0.014771494470652423,0.016561384253379847,0.016427990535125243,0.013806791202071036,0.014197555574658807,0.014682173442802548,0.015939622867048947,0.0150707147121625,0.015822254459373963,0.014062590090407568,0.005368757587805903,0.01880401505707661,0.01374722069080842,0.01490619761814776,0.01385119024367867,0.013725762151685058,0.014496290518030513,0.013070992024873359,0.013233376231829153,0.018694250350555636,0.01675762039873351,0.008194207652195345
700165407,0.017849337618137215,0.017390531591862497,0.019690864524122827,0.017824850483811966,0.019040786975385682,0.019671278769693736,0.017712374282611455,0.016866856633641035,0.015960535501843343,0.018087132633898356,0.018197333021561814,0.01794768174096123,0.01720765203110274,0.016731082328203705,0.019205225685701783,0.018840038053577715,0.01882376581059126,0.018289253035681935,0.016503260753335667,0.017321825705703602,0.01855500113440124,0.018823913456666168,0.017965540068392787,0.0182776472362562,0.018388659265942735,0.01908587275711462,0.0171685643951857,0.019195608738185335,0.02040058785653578,0.01633553989549993,0.018330255962250453,0.01870075291817868,0.018338538309442588,0.018277218111737693,0.01941931671405962,0.022175283824179454,0.017760855562641627,0.01769933206910376,0.018029470350863167,0.01849618017505411,0.017817330027274713,0.018190888712958014,0.01774084882844861,0.017035380570738945,0.019087989449783124,0.01813986917596548,0.019604978780034213,0.018324225810762988,0.019400995432684993,0.00924379238272802,0.017631665028516322,0.017872752305458935,0.018002025605586853,0.018259172363431664,0.009602616977178957,0.017710221398007882,0.017277084854570704,0.02059629135865645,0.01862804372569803,0.020977336234110012
700165634,0.010364808470948166,0.011759212548843276,0.013344445145721891,0.01548083797134433,0.014233065621502613,0.014813898223662482,0.012142049032055936,0.012270180591735748,0.013273622807859929,0.013542179200312096,0.015083548248401616,0.01175150647509614,0.012309774913779806,0.012018167067243787,0.014028853307782719,0.013270621239797317,0.013156261305973464,0.01370469967711784,0.01199397348945527,0.014535732136248853,0.01247281744868898,0.014781469262648058,0.014274878314819748,0.010874832215748573,0.013905698513509097,0.012636444557424919,0.01358702704418707,0.01530834872408591,0.017543946987349377,0.015197483422405737,0.012994060996866497,0.013599427846053407,0.013092400757639608,0.01635884360360367,0.013984281414709228,0.019142300227701775,0.0132246044479055,0.013939536495001367,0.0132773961127129,0.015863996685615816,0.01662402898853964,0.01186291291771842,0.01358502221474353,0.0141379388302137,0.01731951838203882,0.01342521482601393,0.015346192318613821,0.012730736293011795,0.013964358081479533,0.017716305568033577,0.0030478500083682093,0.012785328828487447,0.012243153280820358,0.013507742292364877,0.014526328721812667,0.013385299260457834,0.013879064534986241,0.01906438272106979,0.017772036884870248,0.015395486114005826
700165778,0.012328483102239628,0.012262028489260699,0.01389309654840002,0.0158774882026641,0.014940079460441869,0.014826404352761906,0.007235813814143952,0.012496985446929934,0.013688832944180275,0.01355267866780214,0.015010589015298004,0.01320543592648753,0.012784018101276487,0.012172814142655503,0.013915703116546396,0.012491198793973347,0.012699004879442791,0.013504401341214552,0.012254332638155526,0.01497424230095433,0.012778969677522404,0.01515337691722335,0.014735610121311166,0.012292327124079986,0.013953635078276365,0.013566842044326958,0.013326019037634427,0.015497972833234694,0.016651473790780528,0.015500259298980372,0.013043115526651964,0.013934750880385493,0.011294646663278082,0.01536292867036506,0.013938626681279785,0.01877876003838988,0.012989180026528584,0.014031746367173838,0.013126677049323802,0.015920560938963154,0.015928428488009246,0.012889430882425024,0.013672861849276434,0.014070657329939947,0.016912910659434562,0.01311792281961498,0.01447949158447254,0.013041753144298304,0.015252408834526714,0.017968104453250443,0.012832403933373222,0.004563125929296154,0.01253922068576512,0.014234400394876003,0.015046300022849091,0.008842614332341639,0.014183015455233155,0.01847125539845311,0.017452266775991133,0.017650160704998513
700165809,0.011928615963269185,0.01156012847990577,0.013268848604011129,0.015297973421919088,0.014473361589012928,0.014656028305629308,0.011636355610103656,0.01218596854250031,0.013440781064118387,0.013178877429078315,0.014937350554050393,0.011943338806113063,0.0123194293256931,0.012105268225159123,0.01370838148671609,0.012465008546769619,0.012924908390611715,0.013092375620537246,0.011934745743301398,0.014317675131936089,0.0026250633750312183,0.014701372179301732,0.014229592271820007,0.012388569153454414,0.013946863016145622,0.012758958193136561,0.01391263943594553,0.01499754052934548,0.018217182881194602,0.015441208746821306,0.012790627539288321,0.013390605459543284,0.012974520785442365,0.01577943291963729,0.013654986288440956,0.019446824652498054,0.012503457519968486,0.014085139721760304,0.013511237340626406,0.015401416353896764,0.017326732771722225,0.0123697048970767,0.013116093876200325,0.013963098669022456,0.017952362574549983,0.013073867901149222,0.015052562038159653,0.012854076069073725,0.01431804484812721,0.018294508882715724,0.01245066317927737,0.012763201049197016,0.0016774992455906238,0.014197761450344605,0.014669505269617758,0.012727398193466827,0.013456168700652147,0.019452801694061425,0.018241955434593362,0.01603993009548614
700171066,0.013775719004165616,0.01214487642400965,0.014490154997810964,0.015783422909362712,0.014488443211027706,0.015527345706983942,0.014085622898742725,0.013614111885897848,0.014193525383789634,0.014231301086954798,0.015337535179169096,0.013490448338174608,0.014157906832724894,0.01351940717744613,0.014784015640719126,0.014317988228259785,0.013512653368003603,0.013780711363346125,0.013353663022318102,0.015264222182096797,0.014114198857715714,0.014900036308088498,0.014673362698335567,0.01396422840618954,0.015042998413819227,0.014193012991497833,0.014044064532183589,0.016393241875353043,0.01654370014310251,0.01634300797453038,0.014707252339306734,0.013920273409515488,0.015372335635509528,0.016714556153986124,0.015683986030120493,0.018113391169769576,0.014408129829315997,0.015403910234096683,0.014441253451010376,0.01592232704411986,0.015712587390820012,0.014470921445566363,0.015029192484548155,0.01587482897230011,0.015393091409040644,0.01342952842892857,0.016085119974315453,0.013441265773568592,0.013654719697850785,0.01797832664805822,0.013346897606170608,0.01402944219052261,0.013795532920091887,0.008604959051806508,0.01519412011141905,0.014496788309547327,0.01469302870953259,0.017198641879736715,0.016293486936349307,0.013663901184032426
700171114,0.014525215953276594,0.014152985313540666,0.01482395188994769,0.01486383396313009,0.015958222008404525,0.015977741800874377,0.01527676994175254,0.014300778335766238,0.013350095190755721,0.01540738977125084,0.014901503957402525,0.014904805483525822,0.01477525015601368,0.01410035739942592,0.016051140543682594,0.015357400891451425,0.015241422425857657,0.015127702400342833,0.014060371515602013,0.014167400490645802,0.015118278028030152,0.015967979633744342,0.014883008931221551,0.014548529536970797,0.015991291228964144,0.014626139836340054,0.01547158591347276,0.01720753975229762,0.017587926778195664,0.01477592254734194,0.014301420769680464,0.015288892235338889,0.015581197259245137,0.015216032913537719,0.015801685670719014,0.018340065032060832,0.015334508277502032,0.015416530160068581,0.015295689892357533,0.015372930102804199,0.01655618132682412,0.0149703109751088,0.015718249223754244,0.01448671489121058,0.016776358967252634,0.014939102073773922,0.015785786135313614,0.014587523165628006,0.014969971664751391,0.009889098187210545,0.01476441193658531,0.01526784434264899,0.014616322613275909,0.015639390421614382,0.00383033854750122,0.015254233359625616,0.014268904154747544,0.018413846538961918,0.016460737975688294,0.017571823998325825
700172221,0.012439150558752653,0.012296144465264312,0.014555142808832675,0.015978616493789604,0.015197375690242404,0.015048709261253729,0.007163355665916542,0.012559752748128693,0.013410117911095148,0.013659377264910623,0.015001310693469572,0.012446417845252218,0.012549716780773488,0.012001298053271589,0.013969108642409874,0.012672408853122177,0.01333464453023943,0.014005805145142216,0.012291607778221528,0.01474298801476472,0.012735016769398746,0.015161797666405128,0.014712337543525541,0.012873757680088886,0.014121628556226954,0.014010445273657727,0.013497850717976613,0.015599840042210066,0.017826387851427948,0.01572583310009687,0.013376486694619362,0.01382326830536349,0.011685853925385441,0.01615348209612647,0.01458263096330851,0.01979238055868064,0.012872637632172345,0.014940207607436829,0.013565765700847367,0.01600444810322953,0.016834414543971818,0.012617029216639963,0.013030372056623066,0.013915345387062045,0.01697973223894602,0.013289154104125803,0.014668645213230531,0.013515622838896279,0.013406233793115932,0.017993720688652223,0.013458622874920565,0.008889252322188127,0.012583941604290019,0.014746335995843506,0.015076820180111573,0.004768601078007022,0.013692843200868006,0.019232217798694818,0.0175648809118801,0.014435883907501616
700172498c,0.013399083600901262,0.013105943202906584,0.014464589627992212,0.014827946367164169,0.014540231839016341,0.015651168468579713,0.014117625247690835,0.01356208032706884,0.013317019552353213,0.014270087245880327,0.01485981955887377,0.013498126094408161,0.013919121519181012,0.013515710457186468,0.014382828979191508,0.014120404512773395,0.013653488377523353,0.013933779536298027,0.013392021786331346,0.013688570686037297,0.013963437665718847,0.015688109352552982,0.01428717801168992,0.013305702895572147,0.014670843757959422,0.014131055384178838,0.014909133081995105,0.01631505609992882,0.0181911652451549,0.014356197064138373,0.013534165831010634,0.014508193696012394,0.014615859434808686,0.015753101813799002,0.014982139562181557,0.019233343607525936,0.013937581756131977,0.01454566938835953,0.013887505545039404,0.015000567116106985,0.01719558548195493,0.013775586225013198,0.014324800452186419,0.013901351862597224,0.01796878731385168,0.013866850975101134,0.014491583309194814,0.013594623733870029,0.0136497739451439,0.01768122329576831,0.01416505152016729,0.014445878480524157,0.013487078993814938,0.01514238069067617,0.014339905204534388,0.013916790645415336,0.007210668410568879,0.01949782107033965,0.018018190402936264,0.014788140989089024
700172813,0.01989590791204336,0.019189187388351597,0.02024557352139575,0.01930550117801378,0.020082752445811064,0.01912311599954723,0.019733559841521035,0.019028118740862278,0.018402282684521758,0.019747618158178257,0.017810885784385614,0.019717439508225836,0.02003196120626619,0.019762742645975936,0.021313268653987187,0.020196651460679307,0.020221428747589816,0.01989390934681368,0.01900050108070675,0.019055064264225315,0.019866565095286243,0.015241022927883452,0.020532871111165408,0.01978596114318912,0.020231956992512293,0.01996689052480547,0.01862993955104054,0.021867293635035596,0.01462295884069461,0.02032172602463991,0.0197458711421062,0.020135308249829134,0.020990266448608397,0.02040982196903367,0.020818978972710293,0.015214758619582432,0.02046729178726566,0.020998973645714722,0.019534436890373173,0.018798868850630705,0.015610093629472459,0.019884902047259113,0.0208475040459273,0.01967443857775181,0.011756072161611661,0.02039164706378293,0.020956815752289536,0.01918062249223299,0.019374857499223682,0.02153556086831318,0.019736247416401665,0.019181009742034412,0.019756769771395573,0.01799392916389727,0.018814995423548152,0.01991695322577654,0.01978057752586056,0.003842573032174695,0.013536625494658361,0.019130431438957433
700173023,0.0180089423576173,0.01775002918979786,0.019010251252220525,0.017767481115139528,0.016948008945191596,0.017008563277771054,0.01790881805699132,0.016960577873093227,0.016627332020129528,0.01801999961570839,0.016417484658214836,0.018002342857632966,0.01803968403942249,0.017871871349554314,0.01961245941628917,0.01821286983729877,0.018657554216059528,0.01827901934281469,0.016921822030028302,0.01760672443280295,0.018287167541574,0.015911145108745486,0.018501947603759686,0.018196124281096612,0.018527438615083745,0.018567913906014654,0.016415757329383083,0.020200624991190935,0.014758926934984545,0.01861945656053721,0.01835351106153669,0.018232868990447054,0.01910451711893419,0.01892969834810738,0.019520042780070874,0.014442956155398628,0.01880681024052925,0.019181382791077322,0.01793661871364239,0.017001809580517106,0.013942430188711207,0.018361698986629243,0.018767938221848586,0.0178479296898517,0.011713220096007431,0.018543071928609225,0.019799276933272342,0.017220662070335447,0.017347437778761927,0.019154305920526027,0.018112024624237947,0.01774656387553293,0.01821145904871373,0.016848302093510455,0.016511827656133755,0.017849760238726742,0.01796472679372574,0.013292357195995261,0.0014146346562654182,0.017011241405576406
700173483,0.01618712559267156,0.01448856483046367,0.017609367670600538,0.016750743444096397,0.015156205987052048,0.01718056708454787,0.01667596006207333,0.01439767419482088,0.015149916194030673,0.016694636313948564,0.016977462059522712,0.013424744156470032,0.015898591686176713,0.014565842420442336,0.018678003578634875,0.017135453213980637,0.018020724922198972,0.01901174187116651,0.01448550395784787,0.016354368887551592,0.015777138393436897,0.017871091527627492,0.015196055179839945,0.017181387567521387,0.01787531627594584,0.017117256318845905,0.016112021918592206,0.018833652497857706,0.01817658439836452,0.017598012607360155,0.01783752563510216,0.015368097549579128,0.01772666589188529,0.018681467105703203,0.019001552176518832,0.021686158855850346,0.01565154725367373,0.01854087901305132,0.01625440487766362,0.018569159779425817,0.016996348193485045,0.01548698711323817,0.014996233511207532,0.018059784235521792,0.015343838416263,0.016962194609336703,0.017809623249382674,0.01567091178793697,0.00811981000458283,0.0200857137055747,0.015054742604729316,0.016979991875795863,0.01543451670957767,0.013757100545431939,0.016807663645592063,0.013884900029839083,0.014307901168839347,0.018697079768215948,0.016267871408887125,0.007923909913639863
