,700172461,700024509,700098267,700163030,700116778c,700023578,700021902c,700103710,700015250c,700035861,700106876c,700165455,700165263c,700035785,700164611,700023872c,700163699,700038806c,700172726c,700108840c,700037042c,700171115c,700165311,700116730,700024086c,700038472,700037123c,700096380,700165634,700161856,700171648,700114125,700014837,700175331,700038702,700171324,700014498,700035237,700111296c,700116201,700175181,700172813,700102356,700014724,700110812,700095486,700105882,700163458,700037453c,700013600,700163772,700106198,700024437,700165052,700034254,700117682,700164159c,700109231c,700165778,700173023,700172555,700171441,700034166,700117625,700032222c,700014486,700016716c,700100540c,700037284,700100312,700033797
700172813,0.011637657514253,0.014120276129078109,0.012352104614028856,0.008818437514773986,0.012903376975822051,0.010474263063877696,0.014585605064496984,0.013537624157473107,0.01604115892070921,0.013067546585861746,0.011526629510979602,0.0126964594816338,0.012980952184024888,0.012993063430511959,0.012167228039975594,0.013296902483750407,0.012711727410494663,0.010004882877134656,0.012269074357232124,0.014931347374685868,0.012840339518498006,0.015178157126445043,0.011761352651264987,0.01372456947015737,0.01168889982389526,0.01168613157861043,0.012461864591530059,0.012860289966935612,0.012069066412808777,0.011568384063599784,0.012429030476999892,0.011221635377507706,0.017153509825594125,0.0134148213355005,0.013805821874967731,0.012254172931408923,0.011509251083566846,0.01346818346564932,0.017222047815129482,0.014988723301519097,0.012576050408240315,0.007197732945575778,0.012450299857291016,0.014861026199942073,0.012353849218798145,0.012397340312262802,0.011967255754379827,0.01353923561375012,0.013056467972982357,0.009857366914751071,0.011671068239160374,0.012376341611988284,0.013562197124659543,0.012478473188804663,0.011665737143513056,0.012896039398579648,0.01299022697697546,0.012599090208000518,0.012426414834320994,0.011864827369002276,0.012033302294721044,0.012903412456435946,0.013935528646004156,0.011841293874028415,0.0126744326769175,0.015266481917808182,0.011820680652410985,0.013374878654802077,0.012808187976489423,0.012901544812530473,0.012691739321565363
700102356,0.01070775923653907,0.012562930287057144,0.011498355993672216,0.010860549516459973,0.011742340534740695,0.011630306915165159,0.01326222061361578,0.01235866663701963,0.013620917254109242,0.00790617580783837,0.011604160403098376,0.011760488359430395,0.011774434526781423,0.011678410803236144,0.011164252093949313,0.012012801703450688,0.011634482754221956,0.010979528005793885,0.011204135329231276,0.01332800514755882,0.011768022182201722,0.013112883000253315,0.0107094734021273,0.011862099135881165,0.010664303582419548,0.010328067992996187,0.01170184549402033,0.011430334153581198,0.011108931622818414,0.010169489358445331,0.011016559352109734,0.012279606551342356,0.01485264122526772,0.012290845715776785,0.01275448160065642,0.010934265599871509,0.010003989976651506,0.011685736259598813,0.01432468941995269,0.013998419248029591,0.011862047271800845,0.012372798696403172,0.0035056537390133003,0.012758993656737626,0.010820757705047028,0.011353784718599077,0.01257632882166003,0.012195474005336935,0.011167202656584958,0.010745296381823205,0.01046093830851708,0.011201564696287173,0.012384164509816279,0.011229448302509071,0.01088553970495932,0.011340596562798306,0.01172186157273733,0.011283346999538214,0.011203101360817482,0.010329176242996462,0.012516376087449608,0.011195316930005444,0.012458338681530205,0.010351376058226268,0.010638460391138378,0.011852397975495364,0.011920715802474946,0.01126029946707781,0.012003383318734472,0.011250934711891895,0.011535908212440148
700014724,0.012913237922145378,0.015129337978562913,0.01389531293433497,0.012645574092764868,0.013437906995629837,0.0138075837490997,0.01580591144510597,0.015107319698720104,0.017694779277167783,0.013783229261318673,0.01373239661220514,0.013399153355057506,0.014135288265122203,0.013522369670993472,0.013440427038570542,0.01441921076511246,0.014132907194131412,0.01307426571759323,0.013620829219542595,0.01660403985832404,0.01430944755001654,0.016750231747356868,0.012811669035785598,0.013918698986932324,0.012725531242359448,0.01257067339992798,0.013350447110116896,0.013767056758257769,0.012673226993522878,0.012456274381055444,0.01320165464853534,0.014354677245454469,0.017647437010321856,0.01409508241896454,0.015342987549810273,0.013007810340414459,0.011293734512090618,0.014153053099060196,0.016985693843098094,0.016050415758053688,0.013872996998639864,0.014801658980401231,0.012832835802427712,0.007147743498925133,0.013062013697305823,0.01361250955858307,0.015096442536942353,0.015010095298483472,0.013664424198477344,0.012694300362429512,0.012346496253725421,0.012432575677681705,0.014099410758930512,0.013667437243989573,0.012546327979095115,0.014365661140827444,0.01404791089157113,0.013821159764876157,0.013864866001770176,0.012534653578932341,0.015011176470467576,0.013698138570295495,0.014979380332228513,0.012808053268800187,0.012806422359563157,0.015645346782921683,0.013863798184135084,0.014294006203509653,0.01484433644237818,0.013981503466791459,0.013579249621574724
700110812,0.010076196479742077,0.012233095119180094,0.01079644062164558,0.010145197329220023,0.010827238332453469,0.010969536470576954,0.01294154960896613,0.01148352307165155,0.013904558466938676,0.011254895443333263,0.011062708235181915,0.010839711798271529,0.011287008752393905,0.010985526766127587,0.010465766108353676,0.011941219260843568,0.010946886788916458,0.010791579487278248,0.01077948204858313,0.013302499679386804,0.011860656971462505,0.012723968468863192,0.01034658985043498,0.011479517909479287,0.009926532152328736,0.00976537251396707,0.010799436958289008,0.011171358717702851,0.010677959459936572,0.00952329379367778,0.010565329659125272,0.011739000249796166,0.014161727329530253,0.011583865483861177,0.01262481951470208,0.010477153616620194,0.009353711768408664,0.011313583274445423,0.015090477989478572,0.013064303143270551,0.010942937645513148,0.012357845536924159,0.010913308801616638,0.01314165463631596,0.00731415128829857,0.01076838806011114,0.0121422909163642,0.011984506926303666,0.010862553879157615,0.010274743608214187,0.010111765389606387,0.010854166072439922,0.011607031788160029,0.010745110950735728,0.00984415003772425,0.011046224541558066,0.011406651957339056,0.01071428195958984,0.010932068140467904,0.010232374942198755,0.012101878665931466,0.010912989369303485,0.012051384187745146,0.009824859831757298,0.010466473534057762,0.013246028093329323,0.011242851341824563,0.011085647737029488,0.011179865364377671,0.011109369786183997,0.011062676355996006
700095486,0.012069914610019229,0.013160542224587212,0.012288225035192337,0.011493181984270871,0.012716477672577244,0.012332153285866444,0.01418466479389206,0.012838186661819944,0.015248136833587398,0.012952732995487302,0.012914525842466822,0.012641153148424835,0.012729797145425029,0.011924186395954129,0.011914104320537687,0.013742757233120776,0.012284283209668777,0.012244708931131894,0.012295081805996904,0.013763774778309031,0.013105390528354731,0.01434653559625439,0.012008923240248158,0.012990641088151192,0.012130256559805446,0.01117723242032905,0.01252731080224946,0.012942384682603869,0.012263836955932313,0.011606318919965006,0.012147367025836246,0.013049090094012415,0.014383332713131013,0.013068362482164409,0.013806294422017976,0.011537198229460149,0.011438577132016115,0.012899849864629616,0.014875030547883913,0.014318512194161347,0.012542474159103902,0.013411664980509674,0.01236108358826838,0.014692177643500944,0.01162306563232798,0.004617535797633718,0.013636224744367178,0.013342846984481271,0.012198854507068506,0.011846111385618318,0.011883232463495444,0.012757506984717192,0.01349228257248588,0.011773956784677414,0.0104925176318684,0.012335561472713844,0.012755424466054184,0.012007203981549535,0.012167078952380722,0.011652991896127604,0.0134528038171533,0.012059318073104813,0.013307086810210502,0.011683128059286507,0.012221385217665604,0.013161729361045729,0.012980030630771277,0.01127891831031005,0.012533323671214007,0.012276490902994928,0.012452731300602256
700105882,0.012238517481279772,0.013989272676175158,0.012665770149748264,0.010084062165086305,0.012763375093173645,0.011538503960070496,0.014919500399926662,0.013188017800877052,0.01607823039634543,0.013316419722792305,0.012185819451685663,0.013173030789988615,0.012922748107534757,0.013183371054870456,0.012487258288179114,0.013851823060294323,0.012204385136509828,0.011109570318413408,0.012767669049446036,0.01480955904794571,0.013727754982837787,0.015155513167431698,0.01215985360618331,0.01368346968879257,0.012378271318213212,0.011884650417821987,0.012972279946217776,0.013313695254107336,0.012609123615624605,0.01184712147466608,0.01272578635301065,0.012589023398815857,0.01610251500934704,0.01386706105221693,0.014320857025184671,0.012449392571639966,0.011618213637984166,0.013161128334387227,0.017365306644991786,0.015103989874284669,0.013037450891474678,0.012205483557154204,0.012886687367800187,0.015354322663043315,0.01233174488098013,0.012816720220975223,0.00838360563534129,0.01399403977787536,0.013090499334397182,0.010643603946999942,0.01228550552128672,0.013102327635819757,0.013861219820201323,0.01250664189706806,0.012013798506329776,0.013097716532391687,0.013391121553844278,0.012649010102163422,0.013145723531503534,0.011998424348630748,0.01290804967110387,0.012333418066562076,0.014046168342105923,0.011865060102683702,0.012435485507744782,0.01451900652479654,0.012674540417026887,0.013016120276814263,0.013193397545549004,0.01324853550157618,0.013118838731313214
700163458,0.011904596727201329,0.0139966324780187,0.012650160567007664,0.011326181000788148,0.01274701249043557,0.0122431565540809,0.01407414507490033,0.013214422624021506,0.01530986934120011,0.0127351070619425,0.012387150874940295,0.012724205267463156,0.012984008295647123,0.012739450827838191,0.012007680858855384,0.012977256442738032,0.012900936643224779,0.012131890463035169,0.01129789904909081,0.014920850130347297,0.012935794686897949,0.014726329270842043,0.011237936208770564,0.013178713675977251,0.011497444522459,0.011241286176025206,0.012453916628277464,0.012781644570551129,0.011924552712255385,0.011233030148057205,0.012079220546057465,0.012778561234215415,0.0154122867635697,0.013416611623210044,0.014299592482166916,0.01241694694528441,0.01084726908156683,0.012690122063076705,0.01673366999372245,0.015133468986028934,0.012203320656300741,0.01355190304721631,0.012261890630482126,0.014948417809873119,0.011931554405706748,0.012328727279562772,0.013735198669912305,0.009502028280168266,0.012786283457075623,0.011742849425313052,0.011384508369496584,0.012596846209312477,0.013684992476555843,0.012049466196452916,0.011738229930555616,0.013036562406442536,0.011663130420118857,0.012858516335410262,0.012148665870988442,0.01174417453031884,0.013433728877850337,0.012581702554605816,0.013969030033559359,0.011548440992438543,0.012028954794266092,0.014823408521446613,0.012778544260748377,0.0125725572088287,0.013107714888203323,0.01292363669909694,0.012553197974774178
700037453c,0.010398072084561637,0.011449465477482428,0.011437284032002977,0.010746754723475528,0.010950211887615156,0.01198731315093674,0.013426621559349544,0.011439765796643115,0.013972628559221021,0.011852580181544723,0.011667110603734692,0.011327033908405773,0.011168690831169557,0.011537405689986631,0.011092536848220994,0.011946464697763108,0.011148798814357434,0.011372610516926855,0.01131894433360504,0.013751295113262594,0.012246526482693773,0.0133883189801325,0.011095859701033444,0.011532408535883987,0.010685600320449485,0.010379599433161564,0.011521825782905544,0.011488075727808494,0.011501687095132123,0.010551764589592809,0.011931713601598792,0.012039133258995166,0.014842736837670059,0.012420068280914295,0.011519381711487732,0.01110019540214138,0.010089779043262031,0.011606291037094298,0.016029236900997074,0.013221970198519128,0.011587422977412349,0.012981254513367176,0.011091613782116259,0.013575097576741385,0.010761750518732963,0.011186489695693693,0.012771799723357515,0.012700208133794523,0.00479996080905416,0.010868540639136752,0.010910573198895424,0.011447890331263588,0.012378856200945313,0.010693935079217566,0.010526025910632814,0.011928192683333413,0.011807758393893891,0.010714718751762671,0.011399477925768684,0.01066512847840956,0.012968351999985509,0.010899554135305859,0.012563221864602049,0.009626860060955228,0.010528441612916023,0.013174462974407415,0.012232500933481836,0.01202365629363822,0.01116714102688323,0.01190431390596087,0.01190758974674958
700013600,0.010760244378863878,0.012287218528721632,0.01080916160134634,0.007957866955540892,0.011619387845301523,0.009675103512297178,0.013075694273002682,0.011176442822976073,0.013577063124564923,0.011462365047730232,0.010287003803435687,0.01162636527675353,0.011424857059604485,0.011759152784635829,0.010744935596318755,0.011861052013092543,0.010785108321967506,0.009082204969181691,0.01092903379146902,0.012705547392051257,0.011601727613538256,0.012644042250517577,0.010332602726394104,0.011962846117975923,0.010877609213434569,0.010224801998193568,0.011417580769772272,0.011467030333869713,0.010975777474440635,0.01027368087740523,0.011029691014299743,0.010741834335138959,0.013524915264649759,0.012016394525359237,0.012431764566438741,0.010567664872324698,0.010023708935183891,0.011816526038251828,0.014031665820976758,0.013528985325732792,0.011550396004700656,0.01005752004434263,0.01103833905648596,0.012960456344149556,0.010460373660062557,0.01114231679305434,0.010661553693483795,0.0119678158935822,0.011162360707571595,0.006376530115242167,0.01057164013918352,0.011527970589185324,0.012200350320904078,0.010919636576991014,0.010680672034857652,0.011180172706351686,0.011231748383667398,0.011051147664119292,0.01123232100734156,0.010592697143350562,0.010628085670113368,0.01113624288596558,0.012028706122950792,0.010320163273680957,0.010702784842924256,0.012188622054206098,0.011041073153475007,0.0107640954043601,0.011350058429563598,0.011751541203986835,0.011387741492173479
700163772,0.010660919941670885,0.012863624829848805,0.011341355902000229,0.010116340462347979,0.011801885759749069,0.01142354346577161,0.01305446246368241,0.011963396518175715,0.01408702559672056,0.011626471661780548,0.01117955471864784,0.011625948356372751,0.011936936599655926,0.01181166159609563,0.0106662072337526,0.012121737836962151,0.011487436121683457,0.010905221633053887,0.01080965720121788,0.013127374947492134,0.011839828747879538,0.013571660008444592,0.009536005526883476,0.011975271970687913,0.010731902601197971,0.010335840088321923,0.011334609507906795,0.011336277113003538,0.010298620229360166,0.010180946246397088,0.01102474700367527,0.012034982150823884,0.014531521302250203,0.012256888465873195,0.012764428422652293,0.010870126430786477,0.009764929938431977,0.011860757558108509,0.014640485335837472,0.0140236130118643,0.011625767369317091,0.012140622842424129,0.01095193529689473,0.01282757164066178,0.010498455910146042,0.011377610029334715,0.012535474171378307,0.011840557638908056,0.011443532754051168,0.010771400243989357,0.006808823931851663,0.011352810114701146,0.012644867019555056,0.01117930275450383,0.010795228696885815,0.011597120832868216,0.011152824768858172,0.011510570373509822,0.010587906638634651,0.01059603176400426,0.012313523344053884,0.011103212893460165,0.012624243213027896,0.01055482992316137,0.010752996762987221,0.012960857171045956,0.011887068167012571,0.011235827451996559,0.011868419110924651,0.011604367274926749,0.011579288412277577
700106198,0.011442486214400908,0.013180451479959004,0.012374469798016341,0.011272268054390149,0.012715763899832434,0.012492798487565966,0.014033383836052718,0.012741109324943054,0.01409886349721611,0.012376139753273905,0.01246464193966159,0.012705517980965829,0.012733679807890929,0.012785138258892279,0.011636148498644736,0.012953633816418576,0.012194346116940914,0.012050476075765412,0.011991161656046342,0.013608996275681415,0.012757874505699922,0.01421468510253589,0.011443416938793324,0.012714078239666473,0.011616812941095702,0.011223339037768908,0.012496433117498387,0.012207443765621977,0.011773563637031845,0.010786327516224182,0.01175975767808602,0.0130874054314602,0.015699533037454385,0.013205476933933405,0.01312985346270856,0.011709072324427914,0.010616182847504695,0.012915104195418308,0.013849742699379915,0.01477364969350119,0.012500475275481027,0.012877180797406813,0.011783603757460268,0.012988233391535094,0.011349719758772822,0.012265557882334722,0.013445837180959852,0.013152391746941309,0.012092428201374348,0.01179003576776902,0.011413528900210669,0.007798964651363548,0.01324370517479792,0.012033038570958443,0.011509097281477318,0.011941048910311074,0.01203673412939965,0.012210689631404705,0.011966768272717471,0.011456188522802871,0.013415173888439763,0.011981436840905206,0.012933443469596259,0.011289579853003624,0.011727441405246845,0.013149954902876985,0.012998772113948835,0.011456765350286974,0.012289905042699969,0.012286704928461909,0.012235544866801649
700024437,0.011984514253518718,0.01364647303878648,0.012639855014057205,0.011925075622026528,0.012954804130568768,0.012662061605197882,0.01455686328118159,0.01288670657060338,0.013586229689095024,0.01282759432511137,0.013072161606897248,0.012895939345758127,0.012790021704431312,0.013061473152895513,0.012273389860600059,0.01309075093031118,0.012464206941963705,0.012433779960657755,0.01228650635958034,0.014263324715434155,0.013398880422060677,0.01356627065736558,0.01237749193591298,0.013266192798289536,0.011833514305802005,0.011554671755163129,0.012989404751210958,0.012849636677143714,0.012659635429948808,0.01143570671544982,0.012558404504560432,0.013178010617971648,0.014670850032224072,0.013403481099582374,0.01348209389487735,0.01167286581581078,0.011488890300517278,0.013106737716581222,0.015202835678530424,0.014689171875708744,0.012968145201783292,0.013676257393370451,0.012567518719306095,0.014267808599920197,0.011679582488341812,0.012522800755406457,0.01371022225952548,0.013783503703660369,0.012584637829561958,0.012049176381457352,0.012255397550595765,0.012772460756609741,0.008202416948187585,0.012317487391893936,0.011843459655857279,0.0125736033961986,0.013079795968651279,0.012551749955057112,0.01279778390622645,0.0118020959391852,0.01396992460803158,0.012230369738795365,0.013512759753349571,0.011794648666884584,0.01217170470193519,0.013745962245227868,0.013316856749825532,0.012261816962846294,0.012676254738001021,0.012530791581938157,0.012787553311995005
700165052,0.010704070936012037,0.012510797508971164,0.011103590681194786,0.010775759956632056,0.01057686852080152,0.011586159250774991,0.013086489820806423,0.011407694199592464,0.012076579187098648,0.011589256268283986,0.011841360038928892,0.011458853464355262,0.011053191878477314,0.011266248561077871,0.011035864200993202,0.011680629597398507,0.010996252308503198,0.011262710464570284,0.010936847395140715,0.01343659772268167,0.01203629325205985,0.01343532575146108,0.010726834367317532,0.011686683063573044,0.010635434664024578,0.010264323522890738,0.011463609808973728,0.011696728139696713,0.011258543940978987,0.010321553242712559,0.011276877886397894,0.011484567589968063,0.014912873596783381,0.012164167179211986,0.012117808430407566,0.010674391004491671,0.010070207851051872,0.011123753202755255,0.015943191566061138,0.013191144130526949,0.011612433560277573,0.012493553192317769,0.011332675127610927,0.013706753143920546,0.010771299684704512,0.010897559592929516,0.012331912198558384,0.012104878515466749,0.010836982629136451,0.010743715850938085,0.0107850145716017,0.011520772242071537,0.012263904529934718,0.002409592140739329,0.010411505430274028,0.011630499153727495,0.011709826643899295,0.0101512556751903,0.01117434396423645,0.010469818410968026,0.012207572963082641,0.010742068400454687,0.01201855070629097,0.010327628382816877,0.010517103426457322,0.012329515436437555,0.011895830488213232,0.010802490162388082,0.011299634214244077,0.011594530471665077,0.011373237452156095
700034254,0.011296730886469172,0.012521796979092987,0.011686413594734452,0.011157091822179386,0.012118409780476964,0.01188244817528185,0.013671510152860252,0.012075765238400751,0.013766810044615758,0.012364278015386638,0.012423075073027154,0.01221370678597815,0.012206310511875512,0.008024677927468483,0.011366506200716884,0.012908338727121091,0.01163709129325873,0.011805414903472743,0.01183868369141816,0.013131703461115276,0.012409533970274984,0.012977664309160005,0.011638134633048173,0.012280862485806484,0.011520707577988195,0.010306203510866977,0.012337522743391168,0.011784533347508626,0.011552837469412576,0.01051588404184208,0.012018517798314459,0.012770567502744865,0.013822624055017815,0.01273594550270618,0.012965642409593844,0.01089910010150533,0.01081981161604142,0.012391710988409282,0.013029230612706584,0.014032529808567496,0.012430306687516709,0.01275559219804938,0.011953432283307105,0.013681235176546387,0.010746005065301866,0.010597704517628693,0.01291942134276525,0.01284333672900995,0.01159397949784238,0.011449519328126748,0.011385534340413849,0.01208357282465505,0.01286678083900292,0.011342386319090693,0.0016871055835430847,0.011375896939523112,0.01196833583212807,0.011823660636047723,0.012004380939282995,0.011053472702961054,0.01302550802832717,0.01167374496903694,0.012717839616713574,0.011057211823101057,0.011440821224113737,0.012121862929518144,0.012540192103415131,0.010867734788750414,0.011582775405650413,0.0118968328982351,0.011588413283931492
700117682,0.010937002062188084,0.01335765433356419,0.011863161992656478,0.011065768029132669,0.011533437241793336,0.011799683064173224,0.01298686861570014,0.012463253395023566,0.015095577378946975,0.012102535242127907,0.01183841285813624,0.011410039286732948,0.011900544382844908,0.011643593616842413,0.011397976552538864,0.012714711588207592,0.011751109119708949,0.011395581213271402,0.011727267637760613,0.014254130828855538,0.012591085811110209,0.014944166732472525,0.011456900382127832,0.012156302604713658,0.010943838123531922,0.010664493569204896,0.01149576685339902,0.01176601550749783,0.011490761667203496,0.010493097862722012,0.011529944819191788,0.012782286550162926,0.01604678851868369,0.012210983341762741,0.01321528950492556,0.011107606038649829,0.010070100130053874,0.01215339251773508,0.016584436733677082,0.013465551132913173,0.011928265923543051,0.012899414558764808,0.011412551389263642,0.014372753100827569,0.011033792274406592,0.011420575978716565,0.012871761608561684,0.01307787259045778,0.012048268990314815,0.010985862412980921,0.01116804174862417,0.011410462746030357,0.012481310425602276,0.011588294565035276,0.010424802812034792,0.006117373253112338,0.012214396561409822,0.0114020479844218,0.012105550007422278,0.011169020773461873,0.013029282673220595,0.011818529327729357,0.012817863011446978,0.010727326779187585,0.010977140483052893,0.014634644741297316,0.012108935438688248,0.012037503081176676,0.012140391745571848,0.012000569967623552,0.011804765383005148
700164159c,0.011059852756929837,0.013110567313436593,0.011868741631996577,0.010774939746871208,0.011967475449506264,0.012049847313063671,0.01387280747169319,0.012611573120160804,0.015179021105496952,0.012188110874679242,0.011695981507223374,0.01163210868193114,0.0122237829888055,0.011888005495479758,0.011564585123340451,0.012549616115409572,0.012308115293291613,0.011313113249020762,0.010729945804683585,0.01390048080156509,0.011892339358980163,0.013861956476074437,0.010890519616498076,0.012655328230805145,0.010903920913601657,0.01076811062683446,0.011496076139338236,0.011931983578921812,0.011211236160958905,0.010918584429246387,0.011484257618477208,0.011913586257490748,0.015060553333322424,0.012552390225471258,0.01289547146618447,0.011548062146152484,0.010163618693728593,0.012202413400268848,0.015798753728979056,0.014099930545844698,0.012199920479908994,0.01298377478682618,0.011740598675632829,0.014077834981691456,0.011390250836107785,0.011790224679818552,0.013118584728403321,0.011689406268965677,0.011868427641353416,0.01095521909571505,0.010691615491690109,0.011460383129571546,0.012913911044716285,0.011625818415006352,0.010898073113338128,0.012218246510784308,0.007389209664046812,0.011985034162196716,0.01186459463670632,0.011252705945918557,0.012975004770280595,0.011514774565226002,0.013167347652317168,0.01083812920688217,0.011245679682433734,0.013870043922663312,0.012300793877211232,0.011995161775043513,0.011794255107931459,0.011975832787803923,0.01207307099591412
700109231c,0.010924590669186256,0.012682916335222059,0.011403193265383627,0.010639067820762188,0.011223709657299404,0.011860191849473295,0.013540539908153728,0.011737944276128166,0.01408111083833037,0.012016396091976295,0.01205657147851632,0.011798769959236913,0.011096151068268324,0.01176523744468964,0.011108031198643462,0.012305492880509384,0.011146257734404624,0.011516138505582365,0.011423476765834741,0.013038834402140652,0.01264673415613575,0.0132142721967161,0.011092242697960792,0.011964507863073454,0.011195013174691891,0.010563377442563157,0.012021355923440044,0.011981332126475652,0.011676458002704185,0.010836250735798523,0.011479890593509404,0.01239749264194412,0.0132168378295188,0.01256973528185466,0.012685648597290095,0.010823379949100669,0.010359715158638538,0.011229189206887352,0.014027532382948248,0.01327955188043125,0.011986494931303904,0.012730519770459836,0.01149714952540706,0.014004723180325614,0.010797682783351423,0.011212668283034948,0.012555556414179042,0.013005558518084043,0.010942811050518593,0.010950876184855641,0.011189906141933856,0.011822770348431457,0.012582946060099187,0.010244809374376052,0.010938062939398752,0.011514907669917704,0.012118551635031805,0.0014802343487963516,0.011415180532940113,0.010242795686740748,0.012848017064303132,0.010769655910653278,0.01153394424631779,0.010546763908729226,0.01078521395409974,0.01226543382018285,0.012310251101767476,0.010620094596096924,0.011527276443353936,0.011712474537004868,0.011490809722411269
700165778,0.01075547795354958,0.012835519729355177,0.011179244095644143,0.01047067428373525,0.011900035351220016,0.011535782962765249,0.013172127612109109,0.011991897561595759,0.01475275260213977,0.011930787328023912,0.011462692118858014,0.011708357688985142,0.011895594764072549,0.011727454949138252,0.010735981965037087,0.012538845722195966,0.011683531903994132,0.011052532253437988,0.011212078801352124,0.013356740200096771,0.012022460677618993,0.013436189481204876,0.009685501705658892,0.012118105125783287,0.010697878743002688,0.010374858357107905,0.011493906552378351,0.011532587375801958,0.010753426713197805,0.01052469110747558,0.01139738396960421,0.011434804342292194,0.014593005928973075,0.0122232700502662,0.013190335843979084,0.010774623014003304,0.00976331803271723,0.01189409152596799,0.01489373341724466,0.013596982345571988,0.011639523040541208,0.012243332356011608,0.011133617055766524,0.013674345937898184,0.010745896477277762,0.011136375284016752,0.012725767359257623,0.012002198174481438,0.01132360901952495,0.010873453970959191,0.010042264236558449,0.011327281381481109,0.0125124217761505,0.010983501385844585,0.010905377348638966,0.011918733630802012,0.01169557075534822,0.011137063321923636,0.007504180763891573,0.010815870454932165,0.012484352394350908,0.011413920264227934,0.012543144366124423,0.010661307440041495,0.010940309899786864,0.013221635106432374,0.011947697588735458,0.011858970879597823,0.012039098033981987,0.011619247694890679,0.011705710189322902
700173023,0.011168544145330476,0.0128812333460465,0.012067515218097742,0.010882388272661076,0.011741998322462338,0.011726755273041857,0.013313272923195523,0.012152773652591469,0.014861776537858638,0.01193656789037388,0.0119682130162986,0.012088398634181015,0.012050367842835022,0.011832948703771091,0.011376119854174485,0.012778225558898928,0.011945939985540931,0.011706224576001132,0.011443137455585008,0.013481681000784522,0.012522413087215382,0.014269128872317162,0.011546486067799571,0.01230347109650898,0.011536897272664387,0.010896977942664005,0.011903633889693798,0.011974304375047734,0.011697384342754668,0.01040702455900512,0.011444699897659843,0.012610613176157429,0.01500858975530226,0.012602180856789815,0.013227875195789027,0.011174806771456729,0.010693018061481482,0.012329653845392806,0.014915064037227097,0.013895820610294268,0.01155572647960011,0.012809835948217824,0.011292610321702777,0.01348663243127341,0.01105851158291832,0.011725335203694934,0.0128205376198635,0.012776658524444056,0.011643963318773593,0.011318516760459273,0.011123698829373205,0.01196284078307325,0.01277028817388574,0.011305813518623076,0.011017931096556764,0.01206840570298956,0.012215404064337682,0.011007377313722666,0.011877026014391804,0.004381016557568757,0.0127392941888847,0.011442170654426506,0.012734750620019122,0.010889299167298135,0.011249614645415042,0.013575873597549996,0.012444343713642305,0.011077048610675657,0.012212042976722823,0.012156185615591236,0.011720367571107405
700172555,0.011956930680153358,0.013839358113270164,0.0124805672040531,0.008573549887556842,0.012589885357680944,0.010135832247813628,0.014616085608182162,0.013364821482019786,0.015494166113200397,0.013128503693789087,0.011563557491545137,0.013026051241617,0.013411057727527084,0.012918169022852187,0.01253653595026771,0.013061529972093372,0.012886683582790822,0.010509739162561286,0.012408012997772841,0.014699167121563071,0.01384675426396164,0.014890664939059037,0.011912052574800665,0.013348895722680968,0.011602087607736223,0.011405679816608044,0.012755061414863848,0.01316396098777505,0.012523677866124744,0.011484004423139928,0.012179823830037463,0.010919904971012143,0.01630607330935839,0.013408286456112386,0.014502658369957329,0.01239577629848099,0.011428843806285513,0.012939631935998851,0.017215175159473038,0.014994755682373885,0.01252114733783068,0.012007595551687324,0.012511063032409429,0.014950369999665238,0.012030702063726318,0.012394011933744712,0.0126446179397306,0.013407244820087807,0.01301921084198413,0.010394363347788578,0.011798754955123315,0.012769600039905914,0.013810837638307342,0.012126832937136131,0.011865512773367759,0.0129650476519753,0.012946669352930826,0.012652016370819958,0.012606897186290848,0.011709084694257693,0.008014567887145758,0.012549168585947335,0.013938150550365314,0.011794855619966649,0.012247555018642152,0.01522592217038692,0.011856213476082131,0.012505535091790476,0.013196197700011398,0.01307676149548604,0.012780567378137282
700171441,0.010882606519345979,0.012607216508341144,0.01132555962272528,0.010665724142202172,0.011096819949617882,0.011696682651575687,0.013099572734914964,0.011643098895423134,0.015644829960818032,0.011677859156957654,0.012091420486385713,0.011455179294022741,0.011276960540337942,0.011583791713919864,0.011049589346894076,0.013222673087486259,0.011072402735595259,0.011234044238950356,0.011321879837705402,0.013236291818973395,0.012298349960654731,0.013961425928275964,0.01080225148411357,0.011803081344477368,0.011014947012703488,0.010272249144437732,0.01118073206184174,0.011481608901785723,0.011167681217787492,0.010712828140904556,0.011261809959291843,0.012629199381451349,0.014274143805912385,0.012259318277406669,0.012926031425388135,0.010829545701146387,0.0100474559317155,0.011326778937187962,0.01412124993669622,0.013139253981897477,0.01173098791877602,0.012897064727141264,0.011280460668874743,0.013812275580074852,0.010909259402147951,0.011185239976079871,0.012167391787543712,0.012635010417370843,0.011000032060873232,0.010928213035091807,0.010693049988841869,0.011451839970804943,0.01214201425604557,0.010711046415482359,0.010715595694004022,0.011879730743271205,0.011559572865854906,0.010670897542420413,0.011572042562154395,0.010606386972040402,0.012626732529514068,0.006806573286874001,0.012178957460895465,0.010455810551830284,0.010746723823639559,0.012261835538903169,0.011906551085363246,0.011024861327416023,0.01134820093238413,0.011770431670980304,0.011561570677494923
