,700013693,700014562c,700014724,700015415,700015857,700021295,700021306c,700021876,700023066,700023113,700023267,700023509,700023578,700023603,700023634c,700023720c,700023845,700023919c,700024086c,700024233,700024234,700024509,700024545c,700024615,700024998,700032133c,700033436,700034926,700037090,700037284,700037453c,700037539c,700037632,700037738,700037868c,700038263,700038472,700038594c,700038761,700038806c,700038870c,700038956,700097196,700097291,700097906c,700098561,700100312,700101534,700101581,700101840,700102356,700103477c,700103652c,700103710,700105306,700105882,700106065,700106325c,700107059,700107189,700108161c,700108840c,700109564c,700110812,700111296c,700112755,700113705,700114082,700116028,700116201,700116730,700116778c,700116917,700117172,700117625,700117755,700117938,700117992,700122108c,700122165c,700122408,700122860,700161342,700161629,700161742,700161856,700163030,700163521,700163699,700163772,700163868c,700164050,700164339,700164417,700164686,700164870,700165052,700165530,700165634,700165809,700171114,700171573,700172221,700172393,700172461,700172726c,700173023,700173086,700173483,700173546,700175181
700107059,0.008040919414909855,0.007247915648092118,0.008183395647494457,0.016669690916795682,0.007091822213922001,0.009855986821640081,0.009130960069498392,0.0072732565223753935,0.009425752882162594,0.009086728667241013,0.007210496321248691,0.008264805678863257,0.007427735997749202,0.009721776655629965,0.011541365337731592,0.00822475029924372,0.0071298224454395525,0.007827576220900415,0.007636038813929785,0.007266142190800059,0.009437550189183665,0.007846178331519292,0.007793850519835603,0.007450331802225407,0.007882459811697171,0.0086032913065727,0.0071776343709302574,0.008028841226078434,0.008868434510288617,0.007641251319568911,0.007157887236693728,0.0073439317749563375,0.01324752186934038,0.008124688138328805,0.008051502220337122,0.008284907889900354,0.007380483246661572,0.008953897408074011,0.007853499402910706,0.008114786405614945,0.008412973970785637,0.00954438359832251,0.008017820297884708,0.007552085364514011,0.006662123360375702,0.008500866531722306,0.01695402463388769,0.007542221171192783,0.007928624023502057,0.007440231451507367,0.008177604736500184,0.007539117927475387,0.007612477080180002,0.007527537464985465,0.008144921325690712,0.009187606924656583,0.007686198768919068,0.009424784632214628,0.001711761812623923,0.0067895131260792526,0.008367832292348576,0.008671631624112672,0.008690965619867153,0.007225537657401122,0.009878466906102138,0.008469759161407386,0.007719296834134214,0.008040707340005478,0.008963609145575951,0.007160249535165176,0.00844782380460171,0.007926215447897707,0.009226226074697693,0.008588693351345173,0.007502542390162262,0.008398266213672057,0.006946922784546597,0.007299043134713782,0.008147599802031625,0.008110427046023194,0.008172561079038769,0.007482147473260811,0.0072966300465322565,0.009202314558992727,0.007947581308804226,0.014507385965009344,0.007224695327291769,0.009729519158741583,0.007069957385028863,0.007447544389322871,0.007862582634759323,0.0070616671654867985,0.007410548562056303,0.00883790575335138,0.00762071178052191,0.007194858035184799,0.007052023071871034,0.008377158538764173,0.007354270887501095,0.008109264113011931,0.008133846834768832,0.008109778728928185,0.00734999556577925,0.008851615787777828,0.007559941741799105,0.00754118803263066,0.007973221030698857,0.008964614476425103,0.008354293262057501,0.008594228326815488,0.008675954862592426
700107189,0.007159777347099339,0.006411486762447446,0.007627387378080694,0.016269889658631253,0.006463856199504068,0.008922582015988369,0.008369407009451511,0.006367026166241824,0.008815537819957277,0.008869788876332612,0.006300379801047512,0.0077438889029810545,0.005598637233872454,0.008792331969233767,0.0120689111425806,0.007594093613340932,0.006453426625832033,0.006927859687573951,0.006788830061134308,0.006363049787637871,0.00854629835301453,0.007393775357370289,0.006893392642537872,0.00639396332780604,0.005382062090048422,0.007712050185354149,0.006231487333535383,0.007484318533002825,0.008028839870735669,0.006720451447162194,0.006331142414864772,0.00643236443705343,0.013826132836198287,0.007382004369248489,0.0069606601755332655,0.0077699079330183175,0.006300080225915556,0.007973812555319466,0.007242832140676301,0.00713132755719502,0.007346820185336583,0.008842956835451748,0.0074161732304363955,0.00657645725387458,0.00594637724297244,0.007843243970963528,0.02108382484958262,0.0069596603551754215,0.007286916071883415,0.006427658320448886,0.007374459764787595,0.005645138883079864,0.006791086117508225,0.00699801004247026,0.007682915773197107,0.00814336483790868,0.006528352782148727,0.008690861287435356,0.006378878880145024,0.0012356744451275591,0.007585803419904728,0.007813457518081457,0.007568437038030843,0.006641259370298922,0.009179753533295159,0.007675618814536243,0.006785256211694122,0.007451778967771104,0.008018974915949814,0.006252414491241141,0.007613583219332908,0.007191864521016881,0.008610795381796361,0.007794334866867928,0.006709152285537012,0.007593432504699668,0.004414058359775565,0.006552773566086151,0.007515478970631687,0.007260172535507657,0.00766978571855675,0.006733695612708538,0.006479419350780198,0.008336936867313783,0.007417058330929132,0.015179005463071788,0.006681943022696832,0.008867194446172929,0.0060718651580602785,0.006210369472616803,0.007277681272045433,0.006044923013466302,0.006643964399162198,0.008459401068950989,0.006775523746043402,0.006363661083598889,0.0043664974901854595,0.007703525886712035,0.006511461933112398,0.007450501399908736,0.0077661274634607935,0.007759838016486353,0.00613952622403958,0.007899355786268263,0.0065796584467285495,0.005390742333204308,0.006327201288257574,0.008437628531204578,0.00744141897847487,0.007969799592800671,0.0066601966526922485
700108161c,0.008817111093117736,0.008049076561086773,0.008723635003565657,0.016160738717114882,0.0076994724882661425,0.009993440017708072,0.009666867267802842,0.007974566473525046,0.010291215238530077,0.00949071769563762,0.007938416923582069,0.009199328247806199,0.008154497206243337,0.010540827688816376,0.011999626409359854,0.008784683193476587,0.007534183605823735,0.008494932474630483,0.008030028595497922,0.007885153986678339,0.010237002056230132,0.008759076028087263,0.008355308415584696,0.00810052106638453,0.008845976903125292,0.009436601273832702,0.007668675447653302,0.009023858827092602,0.009501030240904455,0.008216253743872312,0.007788829465324468,0.007658991808687815,0.013436592037198618,0.008825852155981256,0.008493827045701913,0.009078497945427637,0.008109616858390959,0.009737741172835162,0.008726519805180053,0.008869558929244703,0.00857905729088809,0.009657998210950232,0.008442799862850434,0.008328190389564475,0.007615121085418258,0.008973519656894564,0.021509269989191823,0.008609026671368558,0.008762698016285072,0.008207840213166636,0.008636895029796586,0.008283014683987351,0.008399932716457174,0.00798888716612951,0.009001807673417241,0.009786447608322412,0.00818075724998177,0.009666342629796872,0.007944092036200372,0.0076502340854041895,0.003610972306047865,0.009155647139333482,0.008942634931882926,0.007747333327520576,0.010668952707663645,0.009119124448461675,0.008421961662298548,0.008658954063185426,0.009675335504675744,0.00785816631957024,0.009116104468554176,0.00876629008367264,0.009792834675256715,0.009077595565454535,0.007731859275366567,0.009102161688399437,0.0077705772485961045,0.00788648309494784,0.008796639725113445,0.009046441139502013,0.009068843565727649,0.00821345657998733,0.007972760972356335,0.009895772038935696,0.00863936461244329,0.015882575869901303,0.007709482259590221,0.010524654541839271,0.007790264621577306,0.008010460219394343,0.008686142179412111,0.007676111508607795,0.00756291421174516,0.009477585143694149,0.008206373534506756,0.007443758052960306,0.007846480103458777,0.008931173013752972,0.008320466462435248,0.008618669425893736,0.008989982822036686,0.008240028922188537,0.007822605866468806,0.009726344915649145,0.0071341256814134715,0.008259849214390493,0.008723772900201144,0.009599529954077458,0.00905292505963329,0.009552613910977403,0.009314516562049945
700108840c,0.009966310275413538,0.009640130296834354,0.010142521416703278,0.01846274702216065,0.009081830595307747,0.011655823948435463,0.011064306509424767,0.008915370055845306,0.009342152400808325,0.010905729211809026,0.009213904387869534,0.010525910664034651,0.009269124512393074,0.01187273669461455,0.013781050589583196,0.010080276658936306,0.009038125768356659,0.009644323273117308,0.0075610411717029116,0.008096398252995872,0.011286657190447805,0.01008061987358119,0.010053564616630402,0.00943403938886889,0.010004375103154885,0.010536679338743991,0.008775863114167212,0.00985477669570436,0.011045965510199544,0.009685784871775214,0.009442969293153629,0.007221800826517153,0.015096119794976484,0.010034973837907128,0.01007849877402439,0.010342172909535385,0.009416778287406759,0.011017677182593989,0.009904291774400057,0.010147249963415629,0.00892198191243043,0.011626443178446598,0.01008617300147269,0.00960241374366434,0.008931293800570641,0.010743691893089772,0.02185674370248678,0.009781794705316926,0.009934039663119844,0.009378046066852991,0.009835318924945772,0.00938401169591651,0.00959223261429051,0.009672101243066082,0.010293563841613137,0.011177098942789286,0.009527397950566728,0.011141104818246789,0.009112979429195023,0.00870536256217434,0.010139454595181707,0.004560724010652442,0.010493876295766055,0.009092139564172425,0.01203750636889328,0.004673947454096061,0.009643943674694108,0.010092341689748258,0.010877016050901318,0.006543408507764125,0.010591501454821897,0.010049668802151896,0.011232321532575596,0.008956010015252331,0.009276124175213007,0.010728530804140053,0.00892451204533645,0.009345559953031959,0.010722929589936838,0.010398030485346566,0.0102462719992405,0.009517066025249033,0.009180882689500486,0.011200874127972115,0.010228501631576499,0.015371040897028437,0.009264175734254946,0.01173756480074388,0.009265873534608036,0.009136947809023488,0.010168485273880168,0.008921764334047197,0.009542519782525028,0.009997748654899387,0.009972025067382042,0.008945216899530074,0.009097407697644307,0.010468021751980949,0.009501360418428063,0.010565255931536687,0.010879822149736604,0.010684821742985877,0.009180759098691779,0.011047151809953205,0.009299250449461158,0.009719768921278514,0.010083095260820112,0.010120906918112082,0.010354379315498744,0.01100805527677115,0.010408162055473617
700109564c,0.008875997502569772,0.008711648770991558,0.009535991967268504,0.016351275384024914,0.008404054454967322,0.010899908405635107,0.01035333915726398,0.008448683973685936,0.011105581157334316,0.01001188413723567,0.008438756650511548,0.009637744654412915,0.008714023591921546,0.011123123486632136,0.01377142704131687,0.009508364075780092,0.008469850923280942,0.008134692914028888,0.008736433203250751,0.008675668611047568,0.01080098990565434,0.009180111810333718,0.009078061395044473,0.008569235962030073,0.009180472802311698,0.009931086760305794,0.00827457036668574,0.009372946136149588,0.010378056194071252,0.008877295976155525,0.008442822395344317,0.008400659001419794,0.014692901189100166,0.009443780678399799,0.00910708963048632,0.009680224643437714,0.008711708112673749,0.0101603973168905,0.009219429790456889,0.009128704015118196,0.009472530753270241,0.010824267983502998,0.009338422678924362,0.00885947297604648,0.008162861128593784,0.009693948641356784,0.021920382843619114,0.009256562677442168,0.009287132223102288,0.008769096186076986,0.009163722813971651,0.008906688833326296,0.008922481694463578,0.00893970273762538,0.009532246005515072,0.010314805955917642,0.008356192961307123,0.01072439722284021,0.008672529978318176,0.008025771207929864,0.009404460260528909,0.009956803600508456,0.0038882193301018665,0.008435562693973674,0.011095887432019252,0.009809675589090381,0.009145789365060093,0.009257380220152397,0.010135028185204764,0.008390034371637357,0.00975289996332317,0.009124827348501344,0.010551224055577062,0.009846456068040877,0.00884635151937082,0.010093369217645403,0.008226872120676788,0.008474465471089609,0.009777495656353271,0.009521484226709185,0.009655880964216506,0.008770480633836912,0.008520467069707056,0.010261083760105824,0.009028400753463301,0.01661840917696173,0.008595400201485515,0.011049547043553478,0.008477211534741805,0.007490719213852789,0.009197313641689877,0.008446178372075522,0.008765832335435653,0.010229342294008476,0.008987385795993123,0.008503959254878566,0.008265154672049456,0.009574404759602964,0.008956414425558095,0.009365145187787575,0.009806605026677614,0.00962263965758607,0.007937660160094697,0.010165973777261111,0.00847806713537296,0.00886311317238091,0.00955646890989242,0.01038318280086974,0.00987796928051667,0.010175978638833669,0.01009456858720655
700110812,0.007907845078961117,0.007123528373141946,0.003481240507648259,0.015870810437745197,0.005246688359372573,0.009555553703008195,0.008893234120408508,0.007135058579940083,0.009577378694536391,0.006780362288446772,0.007098451901590193,0.00814231176029876,0.007183687695219062,0.009196218519238072,0.01254313367548048,0.005578645413420889,0.006670171798410494,0.007553175575197726,0.007135215887941694,0.00707783392315126,0.008974884161935112,0.007719145751039818,0.007594860823654039,0.007240811662164067,0.00787137942194788,0.008339464964475284,0.006634803714820876,0.008040483934259548,0.008785125493787958,0.007107062825238513,0.006948199852725785,0.006834112533069898,0.013070863760034331,0.00799205100512341,0.007585577758971367,0.00818420702898684,0.006771514271462627,0.008727783806344204,0.007525511000317537,0.00776655791169107,0.007956131353393816,0.00925070002243354,0.0031417738290906673,0.007420067916021134,0.006618592102310149,0.00825143805304451,0.018867839244040303,0.007560197545987274,0.007653886823029487,0.006885747983461367,0.00784789211037614,0.0073241652464993996,0.0073490275053434626,0.007220631896162218,0.00826151136050473,0.009015152754723428,0.007397690770425408,0.009116394307080262,0.007017258248467249,0.006885001880895579,0.00791744782059913,0.008409883874692584,0.008209014423364271,0.0020888764128496004,0.009793972851955464,0.00830460446751617,0.007479227496109851,0.0064804330817242115,0.008309367444868841,0.00693212999506925,0.00831985816424818,0.007630444353679616,0.00889514982802256,0.008241841641479057,0.0071493280239736225,0.008579341923105997,0.006730835829788508,0.006709007979938739,0.008122351791668285,0.00799748906671334,0.008108576821076578,0.007147142563514503,0.006948920500529882,0.008773858911145058,0.007604828894601169,0.01450422209349423,0.003748584034863558,0.009642738142163652,0.0049154619262744975,0.00714727257547306,0.00789757588347207,0.0067291074785735755,0.0071657873013736976,0.008949995228111792,0.007243805019080181,0.006816796176761646,0.006896389877567628,0.007991711806913273,0.007391123853988836,0.007866151869585003,0.008656302550499503,0.008361042587668038,0.0070165737202241285,0.008779495947521353,0.007004159566954543,0.007131830114508168,0.008052990362881422,0.008940441672856354,0.008190368823537346,0.00885740500721343,0.008402048700633798
700111296c,0.010672313462796611,0.010186342081869283,0.01115198487045114,0.01885681124293405,0.009593904519243886,0.012645529582681414,0.011571199809640099,0.009994538073627096,0.012562347762020523,0.011847208624949706,0.009782474133726713,0.011223957253512539,0.0100243684830601,0.012586887651664286,0.014416968199775872,0.010906978425217687,0.00982571500883906,0.010289152956258074,0.01018494887483894,0.010078815581707392,0.012110528332584442,0.010767839122678789,0.010453634916897383,0.01002165960182966,0.010916224966001207,0.011387769861526117,0.009585349790159245,0.01106345122140056,0.011857889000308144,0.010234814733198518,0.00978998754795489,0.009870058068734758,0.015725695696706222,0.010848272211792045,0.01035276457006199,0.01111753958992281,0.009915086693392238,0.011585172889686225,0.010298990123136871,0.01097018094793966,0.011038540194437814,0.01231793133129427,0.010881035632612768,0.01035828858280528,0.009665936595259801,0.01156080730770369,0.020640669386170957,0.010769611697318892,0.010620675447602595,0.010151821277196908,0.01049633057790672,0.010186685002607913,0.010048742909377965,0.010438063782797082,0.010815364917296113,0.011863727015062584,0.010046214451580649,0.01200004537302034,0.009923540323908006,0.009804653213811432,0.011302424296498496,0.0115048809213217,0.011180381939374933,0.010138120480505152,0.006804426491580807,0.011515213733511451,0.01063100693345117,0.01095937313263518,0.011542298119249166,0.009955600084174277,0.0110926525711019,0.01078128141092075,0.011800650603881661,0.011291615044973344,0.010244624700917606,0.011727933449517062,0.009669159562694601,0.009807982236664459,0.011596320042789994,0.011122211754332005,0.010780623283012348,0.010155304694559511,0.00977001923589436,0.01148858373413995,0.010993569084189582,0.01698286865438826,0.010035995668164736,0.012768459183678919,0.010046148080481722,0.009918311724841769,0.01068625773469212,0.009908649314769157,0.010229310958589784,0.011841860561172295,0.010570357100720297,0.009910239574997065,0.009798597947766633,0.011007370957261025,0.010383437616176645,0.010889684162630702,0.01122684023337268,0.011255757339448952,0.009681696486297247,0.01178843531054451,0.009975705632535596,0.010320255620802972,0.010880532510976045,0.011960483871723169,0.01118832799284928,0.011657647719616753,0.011363783832403196
700112755,0.009073562885364449,0.008774670323582777,0.009405580315881231,0.018554324748161235,0.008203212963456089,0.010759463397095409,0.010207479834698562,0.008084259459864872,0.008955131069880912,0.010228693833305168,0.008346050307058806,0.009633995639492429,0.008341770992180812,0.010886121937060525,0.01391435962192456,0.009248056751993802,0.008270793056773851,0.008821147585795396,0.006820312930378373,0.007448525407729084,0.01044499177990452,0.009189063343353445,0.009106272425014508,0.008555391198386464,0.00912572027459121,0.009614172362539012,0.007918272581128875,0.00917424335863476,0.010114289331767971,0.008836634777222742,0.008530902637359884,0.006446138301405599,0.015292567832244393,0.009300724677855435,0.009225744925610306,0.009485955398976642,0.008477718698765915,0.010248833495225684,0.008997439213601192,0.009147344431114536,0.008226064848235801,0.010798097163946753,0.009267394045796963,0.008679708815003637,0.008126167980834376,0.009850512414876417,0.022078566067493293,0.008936283790809267,0.009058775269255415,0.00857348862622817,0.008968438662915348,0.008504986208047176,0.008704033788388727,0.008841021245303077,0.009496825902866692,0.010269634673454016,0.008453905903039047,0.010376806826304472,0.008213363289376302,0.007920295970019068,0.009327800498724309,0.004302058233156229,0.009542851426304358,0.0083091370651436,0.011119235829757997,0.00406501388069599,0.008736593034350149,0.00920457405856284,0.010009008123032327,0.005995296270138211,0.009644183623563236,0.009184218313418462,0.010407589648888896,0.008327342629855369,0.008467388060943251,0.009760231527006717,0.008058117787386953,0.008469696321818716,0.009653224048175662,0.009532560336571377,0.009280111032680081,0.00865917637290623,0.008270395775332536,0.01036488296186478,0.00926590695384729,0.014926020736792618,0.008414426193897932,0.010897277851626606,0.008337002756559712,0.008246894641576845,0.009306918692321992,0.007999902898581903,0.008634481241508354,0.009210287824207596,0.009073340209114458,0.008147605944965598,0.008213609204784138,0.009535664486221038,0.008594185298145972,0.009577531012193547,0.009967116306485974,0.009698692773251989,0.008110659211074298,0.010208490948488056,0.008455989018814034,0.008771066375248623,0.00910784616778184,0.009365341550044993,0.009532762963316453,0.010161683604565885,0.009592738554796155
700113705,0.008244962104130855,0.007426317073930332,0.008446401348793932,0.01838742758698516,0.007272810301368941,0.00980376003280749,0.009335958521436212,0.007741779774196454,0.009659595340108483,0.009042061183855374,0.007409269877814856,0.00877341959513674,0.007746224897574493,0.009915211501671184,0.012192536275097886,0.00854903162082786,0.00740137831973872,0.007967062133779465,0.007736202219095735,0.007709295808155591,0.008780327250186319,0.008317925433920575,0.00830643563163391,0.0074838380089956745,0.008461570931332464,0.008397545379514804,0.006952117895092528,0.00844297477499585,0.009289017793909156,0.007316788786759757,0.007603846900336086,0.007402157788950814,0.01335295638334768,0.00852449322635355,0.007618110782178981,0.008545032662483869,0.007594096531423559,0.009012181730520194,0.008165992816136022,0.008216001450813196,0.008473366502339012,0.009738945832358363,0.008184685761871487,0.007737068479979213,0.006987131908834956,0.008539520786191657,0.01846763399174164,0.007985875312962399,0.008055494913772773,0.006778997469394468,0.008296120180234547,0.007866205068259994,0.007931382232850977,0.007716062715017112,0.008002520623000366,0.009322048406159036,0.007713579618228212,0.009642435838398881,0.007488813834030406,0.007011988635471162,0.008595474045813869,0.008891764502057016,0.00888949358128212,0.007472613561017659,0.010248181333684518,0.008722484813335882,0.002753133762465348,0.008304170732378614,0.008585471853438002,0.007282190562690895,0.008773853229614543,0.008273875485959802,0.009220843605334204,0.008810580402453768,0.007680934241890001,0.00865211499787983,0.007263889055619094,0.006906099139932769,0.008636677107227757,0.008395743054179923,0.00830013108763467,0.007794173653982958,0.0075881678512248535,0.009295475053019791,0.008347233316721606,0.014739015443815087,0.007571890609853813,0.009956252671426757,0.007406602899751611,0.007517044122055551,0.008093728534376166,0.0024442781915383926,0.007710727588180513,0.008753272700949655,0.007275157028804803,0.007401445248385492,0.00751015431222144,0.008437954418891057,0.00796395765977234,0.008419417931603987,0.008358649989101716,0.008356160909652435,0.007356528955062856,0.009363385657171857,0.007767873596469121,0.007894197391239737,0.008127410973672002,0.00910769100297392,0.008764560059475549,0.009017656659718223,0.008880311637580907
700114082,0.008838776602201733,0.007874007200514942,0.007257680425056391,0.015229403566656998,0.004206842803103553,0.009976332112110364,0.009485598841630504,0.007591478294215395,0.010401863223815368,0.008752277054940628,0.007439988394299348,0.00874407196726261,0.007633240088174033,0.009873560663658115,0.00832810868703399,0.006883768557290604,0.007349888282952853,0.008176146092234752,0.007849426742900116,0.007612387777468915,0.009597796782499772,0.00830746240470879,0.008286704595610551,0.007716169943178061,0.008346427290757472,0.009158201757470957,0.0073619012217342305,0.00847219317349386,0.009395619414786192,0.007935090945265939,0.007617782542049179,0.007539799393426866,0.013773096640943235,0.008675671874466767,0.00825588020206628,0.00917939213542086,0.007560006878018478,0.009437833098140875,0.008021937146540066,0.008521545950722045,0.00873650780538053,0.00980478095527625,0.00698664901411734,0.007993984500076497,0.0073039621287145475,0.008524478872161774,0.018047098975038933,0.008268439367932598,0.008231781674568306,0.007635375142338028,0.008529346924482742,0.007706356573312745,0.007893858506336095,0.007902115013033008,0.008883568023808623,0.009597416692122452,0.007860698638351872,0.009580089072148629,0.007556337972019565,0.007468624999076117,0.008575482879509988,0.009086327003721974,0.008744529640159055,0.006261441642708573,0.010239734385151238,0.008911604590803293,0.00804262349306099,0.0029314210443253975,0.009230308764892276,0.007475045084877797,0.00861172201079303,0.008386793269926586,0.00952083280083131,0.008763241668701653,0.007670963085821736,0.00916499414019241,0.007027645245943623,0.0075901597322410915,0.00922402025683043,0.008679464013113262,0.009339918888750534,0.007860098069540465,0.007362045496448686,0.009379959072821024,0.008385823600369473,0.014585083036678064,0.005701315656037824,0.009930621264136442,0.006265235117840951,0.007665119354596384,0.008303464880870907,0.0073724082397234065,0.007727645322384359,0.009870705336297221,0.008375510591641029,0.007360129261126891,0.0073214324472127045,0.0090008833331969,0.007913290706037612,0.008556886480039692,0.009723667853853691,0.008926825754682505,0.007509451584527812,0.009023210774408541,0.007646159639718438,0.007650410700332794,0.008586353565873148,0.009732292831018922,0.008893057608296125,0.009759156919597962,0.008634721059635486
700116028,0.009316755973675114,0.008625270552985755,0.009314168979440141,0.017256581105417276,0.008179246762279237,0.010954982112172634,0.010198904832468075,0.008484967930561336,0.011009207915215865,0.010062577711116641,0.008356261267037474,0.009547541086226994,0.00849332811527179,0.01100950655240336,0.013307381142689666,0.009230320024871615,0.008316159517514625,0.008900343456406112,0.008562352175126485,0.008472218243281907,0.009985281831280968,0.00907824099572823,0.009042728694505528,0.008283261115383616,0.00916976660820136,0.00926875523584595,0.007900127252723696,0.009282982237739396,0.009996147563365032,0.005939925548685535,0.008396170822181007,0.008256413028307857,0.01450724884597795,0.009322623509245044,0.00633771499542069,0.009484097928875442,0.008448246598531222,0.00992826044734124,0.008968741826032202,0.009015695304101875,0.00930235739629222,0.010670358406814493,0.009257087512358734,0.00898020306771119,0.007955865590943051,0.008733234512482018,0.01700899811923081,0.009002116538972057,0.0092032933822486,0.00684450411836824,0.009007352985085109,0.008615332035343627,0.008774361192231678,0.008735631937812615,0.009340289584818966,0.010339821880349407,0.008610087697717508,0.010561724872164037,0.008537571286381893,0.00809664930064258,0.009693546226967841,0.009845758267614897,0.00965544607426189,0.00814110166305166,0.010910782046314401,0.009792569442288965,0.008421131826515852,0.009327125290016672,0.004174403683209583,0.008321644176859037,0.00970425331569315,0.009119054556568364,0.010371423437940447,0.009781055912804055,0.008669800583574753,0.009865180379836474,0.008211469274541593,0.005329901081917778,0.009612245578352874,0.009421437282983404,0.009426564713188779,0.008627712835103463,0.008523893671512534,0.010202869550040903,0.009330631003192437,0.01536559910673051,0.008194838305873144,0.011014435607474143,0.008181054788956798,0.008446942209359194,0.009093530180213206,0.007723439752730251,0.008523912553976134,0.00995308493365267,0.0058983418771720395,0.008374029081921724,0.008280994142092197,0.009685630255951374,0.008755915656470754,0.009529162423586562,0.009868362682365751,0.009340096803497875,0.00824838919369924,0.010146079099091682,0.008550195209819601,0.008680261522615704,0.009106813918622529,0.010122635361107904,0.009542254367833278,0.010013297367336383,0.009543542063250485
700116201,0.007665769449611433,0.0070248173102075385,0.007849004350875332,0.017930935255989582,0.006661516094877105,0.009415559657095682,0.008754741252534656,0.006742111460537358,0.006067486788481074,0.008694585573195966,0.00690182875081283,0.007987426405139513,0.006807456977035601,0.009502585539102808,0.013166843959511834,0.007749922304391354,0.006884712331490539,0.0074974462347649025,0.00460252404961042,0.005641411014105617,0.009136760927737068,0.007574478717913807,0.0077282759718402295,0.00711414812015841,0.00741573832179789,0.008041617683791503,0.006567327086269606,0.007633006868150445,0.008408090179191178,0.007273254787059457,0.007063570005963428,0.004213129114968157,0.014430160628488183,0.007907777342665233,0.007705769905840614,0.007864581466572011,0.007015913217828451,0.008683628384654602,0.007453293160799636,0.007667276834700406,0.006105236608073531,0.009209515059185842,0.00775514074349827,0.007351901429295862,0.006651667064788143,0.0080923745592216,0.01665356549727659,0.007357217512417377,0.007581456719970181,0.007134056920830887,0.00771661235720686,0.006920064834776158,0.007200452516359763,0.007283832564550848,0.007996183597306677,0.008729517759276191,0.007150677566994196,0.008893680000943854,0.0069234674076321485,0.006451373710304239,0.007988690250235481,0.006040659896771285,0.00813587286793344,0.006913714331800751,0.009572200175794006,0.005976434862595733,0.0072591938828040995,0.007718820524599537,0.008464302864420877,0.0013935082527911176,0.00819688622577926,0.0075889659157422065,0.008754071198524872,0.006378470441170764,0.0069181187027642236,0.008465125050683548,0.006406354363845762,0.0069239303511391065,0.008242469579611545,0.008113610625401687,0.0077047910682305105,0.007277743077863895,0.006614540971143007,0.008757781565086564,0.007856439584200256,0.014774361441550655,0.007019537228222896,0.009210965972058435,0.006751281900774646,0.007117528618488109,0.007717914963989578,0.006514061675658925,0.007175723962453958,0.006966238848901537,0.007334799747631793,0.006626973161627444,0.0066839022485977,0.008023248847494611,0.006850320867304667,0.00808496567369862,0.008404081735315079,0.007920644662662808,0.0067718783625816854,0.00859591968791585,0.007193892624165763,0.007085415172527245,0.007519108886548872,0.007311826461153339,0.008191579963104087,0.0084044939112953,0.007978391222830065
700116730,0.009256089594358042,0.008441472701124716,0.009613901932115594,0.01792347130627817,0.008167020705075224,0.010795426172735677,0.010192298001235498,0.008665095106116034,0.011218113843808414,0.010127720536557893,0.008198713105966164,0.009777624284441852,0.008842531954723955,0.010585301501588014,0.01255938510680819,0.009508254101483508,0.008353330465941515,0.00912326898292721,0.008969679783760174,0.008732867442452606,0.010746046443719908,0.009302530162470925,0.008935267786060692,0.008331334495539633,0.009285863553323665,0.009745065210725223,0.00834193277278917,0.009505613799869344,0.01032081525885004,0.00894929191725361,0.008329566741485637,0.00865546349644708,0.01481292849328764,0.009424630917664208,0.00910652673151348,0.009324929974115543,0.008055601646261555,0.010112797740072205,0.009022106001171568,0.009213801015741062,0.009651179669402574,0.0106916702224342,0.00947828102523215,0.008894562778554787,0.008216186765645532,0.010000090760068156,0.023021222741082665,0.009025700757253653,0.00922206384792726,0.008656974757655988,0.009226543622395948,0.008974216766642147,0.008886101468686819,0.008796445849094467,0.009231884955102573,0.010409735055815597,0.008797150945211841,0.010704696271358165,0.008501822696196228,0.008140450053597786,0.009673534044706613,0.010149166858131973,0.009841703912327178,0.008629556535982236,0.01111560558107375,0.01001134004529043,0.00912161519690368,0.009204992708181491,0.010278617251049862,0.008544660377358557,0.00370163653539728,0.009332448957015842,0.01036847324647547,0.009843518646820839,0.008768754268151421,0.010042148450845955,0.00825248790249869,0.008554626030563409,0.00950154315106948,0.009600363107162505,0.009298974317620869,0.008608710968821376,0.008428669603763777,0.010190253851583309,0.009458789290748773,0.017305932800768267,0.008524248376351753,0.011222553462044368,0.008547986370075325,0.008529813303871064,0.009257515255566931,0.008354465113166586,0.00863630405443626,0.010289506189961372,0.009078972554819723,0.008470449439955072,0.008285530771151902,0.009461591414852926,0.008946844048649863,0.009230040111715961,0.009506609369697811,0.009515076062172508,0.008439990765764065,0.010216503394430292,0.008542936039674537,0.008969929907339724,0.00942043316106688,0.010349722737958115,0.009757029743005437,0.010193101662891618,0.00998643251726124
