,700172461,700015181c,700023390,700024930,700024233,700173546,700013603,700113762,700023845,700116505,700024673,700015250c,700106876c,700014562c,700024711,700096865,700035785,700037738,700119739,700112755,700037042c,700035533,700037539c,700111505,700165634,700171648,700023267,700098561,700172068,700015113c,700121919,700101916,700024449c,700117069,700113177,700023337,700038493,700172927,700014724,700161342,700110812,700037303,700023113,700024545c,700164159c,700097906c,700173023,700021361,700113867,700014486,700165530,700106229c,700097291,700117766,700117755,700107059,700097837c
700173023,0.011432076606564557,0.02331712302035496,0.01131437822006928,0.023036376483877286,0.023438407998704315,0.013347739611907551,0.012885003671637871,0.02621907465756157,0.009939902654304493,0.0252401268039628,0.0099735853278031,0.012389267496487728,0.02329968523918148,0.02278010923341381,0.012035042731994612,0.024164800763567952,0.021247427013429517,0.025039040925616433,0.019362706378709245,0.023724218736133427,0.014885529074521538,0.02408449870509936,0.025046191494769214,0.02486597472327541,0.019260151071258298,0.022206502728626367,0.022222441298117342,0.016279834528287296,0.01853261529572044,0.022861500881982737,0.02251098877522123,0.02470539887397337,0.023752143760774714,0.018701683243501736,0.015403001142257969,0.024752350409055008,0.008668165434918686,0.023546690588809045,0.010278201813088516,0.02303127254381681,0.005720232944813444,0.02475154086633,0.018040085573176892,0.014158011449192818,0.014018459141285146,0.017937490726112962,0.009544084136030884,0.02569772819385775,0.010882971695857556,0.024829837198240192,0.022097436486216638,0.014963980934112232,0.017871092644722045,0.007449413459013308,0.014424689055265831,0.021277399696328872,0.024909964867303024
700021361,0.0268910571678954,0.005891739776774851,0.028569829730706837,0.007474162110570439,0.0049847997473938714,0.016919844683772202,0.02223054704525812,0.007191084693463987,0.03151396145300338,0.0080788372417459,0.03826154257406531,0.028065569737688208,0.008175024160274541,0.005721094509260984,0.035587134003440365,0.006596909520618768,0.009456652286192814,0.006657486615299954,0.01271473396403685,0.007430233059017357,0.024248960434571268,0.007955961457830259,0.0051826256105560594,0.00806099718967994,0.009350722990036172,0.005937387175411609,0.006328543036277929,0.012174258843575005,0.010282054171066684,0.006076213898304875,0.006492182887845331,0.006979970984711869,0.007263519450713725,0.014403779001794471,0.02039848863151365,0.007328747470456734,0.02609174140420688,0.0057803361218916,0.042369482075687685,0.006175751077667666,0.025875332212451425,0.007539851510093016,0.011167084533503522,0.027338351754225925,0.018165922860103018,0.010876142557647588,0.024698273499699937,0.002392716880699997,0.02730694446165484,0.0049786867811291435,0.0067696084199999505,0.020008513069830727,0.008131308690874061,0.0235994253821641,0.017367586372382962,0.00822428979249021,0.0072454465753960156
700113867,0.008612485784490748,0.025413198716560028,0.010567803326232498,0.02628781065901918,0.025268749302539386,0.012603933505466559,0.011669691298003623,0.028121465533628626,0.007385560436942798,0.028064462595970056,0.007828607194496904,0.009662815708222928,0.026196998286588682,0.02397682075475775,0.008238000193248853,0.02592531664641456,0.0218224561128639,0.026527588349449453,0.019479182805314983,0.02530543218796161,0.011290862076218804,0.02682800653245046,0.027091483074225188,0.027651522363477742,0.018944274529428592,0.023439306984167102,0.024491377081023745,0.01668292017684646,0.01731703139355291,0.02427664561972552,0.025633021429766475,0.026857428104653584,0.025637098756808373,0.01716973657988772,0.014071760990445048,0.0265307951271426,0.008982221205658116,0.02506646661903349,0.007731185950366717,0.02494413099271668,0.00725610403835498,0.025937203501088697,0.016552598447938386,0.011383132250061193,0.01137318633233865,0.017850384677356453,0.010405858528590044,0.027683135263646987,0.0072092365420554205,0.02686506917015213,0.02512305023080728,0.012785691108191643,0.01851482229673387,0.008939472140444991,0.011990902587963877,0.0221265668308311,0.026240670505033155
700014486,0.02659350116632362,0.004954640599691921,0.02773700915787593,0.005793882465743635,0.002502632112915148,0.01610498026868175,0.02045973676330624,0.0062517945842182785,0.03179485820239652,0.00629530132615751,0.03755858843861922,0.02809654879596814,0.006400325248270286,0.004697434377271028,0.036371803766851236,0.005894368919201887,0.008146283154796239,0.005006267361399993,0.011154694393884735,0.0060502253070937465,0.023139719513301103,0.0063818908226599795,0.0020532171334047646,0.006522263060393118,0.008360824001677496,0.001966705847486717,0.004923061909462661,0.010987112943736702,0.007847269547095363,0.0050443231843941404,0.004776031393625482,0.00519914947474418,0.005650405495009695,0.012737574376647364,0.018751731990161325,0.005463344292711169,0.025442931989031397,0.004180819243328011,0.041318170101433786,0.004704530265534589,0.024803823108172147,0.0036786021062511273,0.009795646016319005,0.026471074407430663,0.017523579371115542,0.009226582506050084,0.023869730019708518,0.00497675460284981,0.026512261312888842,0.0005940911232078918,0.005208431965523344,0.019067859697910385,0.004224642186689591,0.02299253509873837,0.016437092450248363,0.0066818937609521385,0.0056459189038984715
700165530,0.024972858621260408,0.005332530223160044,0.027575714698450413,0.0016527855567930116,0.006658017546064597,0.014219761804388671,0.02188277999401404,0.0076344401403999375,0.03040422041067478,0.006170398296589683,0.03593760309395037,0.027213958609776483,0.002395171598541305,0.005431378197619658,0.03482224190004057,0.007032584381218479,0.007925293803531788,0.006276308785394929,0.011724427820766605,0.005843017623353355,0.02249799596291145,0.005486037574094361,0.0060506376793413065,0.0040446417915741715,0.008696936953766051,0.006627187797302173,0.004268192247622031,0.01139323659258108,0.011299526155425921,0.0056439799650403934,0.0010020140089964972,0.005642399389078932,0.005005232025718527,0.014367471216270553,0.01831337578042138,0.005646852896170688,0.024183155012837708,0.005330371208849769,0.04007824451913223,0.004484260538392552,0.023225701943027675,0.008083912308168736,0.010618985033593558,0.02579773723643151,0.017934994049099,0.00961949612343791,0.022502813083569467,0.0071458245322470765,0.026273801555303733,0.005514733354194321,0.0008179577378125959,0.018410026520256428,0.008759263746827296,0.021480622297598527,0.016768620339393678,0.007194701144131659,0.0062183654811752325
700106229c,0.01402261144550746,0.01914923298956701,0.014286384143720809,0.0188378534561344,0.019537516085384225,0.013895167904168684,0.01479509535239555,0.021340077218426408,0.013795761621355242,0.02059759447120328,0.01685494623572596,0.01569247763449195,0.019303136425526068,0.018446176897650355,0.01613791049634028,0.020356850185179968,0.018010424620633753,0.01980464273016044,0.019053929358564762,0.01897105125591279,0.017394218645043574,0.01921696628094212,0.02017371045845131,0.020256007882723984,0.016780487831615627,0.01841436781113908,0.01753882366239527,0.01684213269571827,0.017630213654651932,0.01886406480393433,0.018332638569634505,0.019672720572364737,0.019533841729983632,0.018551826079151783,0.017059471739773412,0.02011091289620094,0.011245765794265486,0.018765043329742867,0.01890843636613393,0.018247287705425462,0.010110297260007428,0.020789118900631058,0.01702095394289132,0.016983255105931582,0.01616056823291348,0.0170071470486347,0.015178718518993975,0.020880203969074862,0.013504442210330906,0.019902025729101616,0.018168441238154632,0.01196478228186194,0.016588660197485644,0.0110902755664747,0.01590466616619947,0.018379761614091692,0.02020993759239112
700097291,0.019672543008510245,0.00886713962008683,0.020511225536267132,0.009477845414426134,0.006414817940092573,0.013869713492128193,0.017634652721788508,0.010371768984369052,0.022416067808321883,0.01013788412138766,0.02757834231610484,0.02135936399703339,0.010176491548425894,0.00856766100020716,0.02663659638041899,0.009764500254948162,0.010776625897593636,0.009075250847801818,0.012764005798416229,0.009864418249278584,0.0200796080322258,0.010259149188113208,0.005861680838788658,0.01033877501761089,0.010450825582596556,0.004938900413919838,0.008700206305322162,0.011779763352418496,0.009596669532205669,0.00891079620977552,0.008677225212480337,0.009196611420210823,0.009562203407203035,0.013536456435413673,0.016642536129235982,0.009713930665411824,0.017342904733562547,0.008106167600041424,0.0313341528732835,0.008644142623206256,0.015772397008554886,0.006892250790025388,0.011370134055714704,0.0216465837863402,0.015753614613148482,0.011121199744671805,0.018485268407124097,0.008651402241216398,0.019707086116753196,0.004552850531826476,0.00879802822355433,0.017020261473758458,0.0048704584263267025,0.015383176151867631,0.014784858173531819,0.009849936968553935,0.009703645628445504
700117766,0.007873102709050023,0.020815086797237363,0.008563445330860571,0.02117792909907995,0.0211308669651887,0.009356917505416234,0.009173710986162624,0.023898912975771368,0.005865064901584081,0.02308546246239471,0.005619516857233676,0.008215468810391948,0.021366838599387532,0.02028250949182124,0.007123614050867861,0.02146824843197628,0.01803485925950197,0.022832497109089345,0.015415658657049231,0.021530720693343858,0.009986227673848502,0.021951506398295986,0.022438788219584685,0.02299594326380269,0.015351659487612131,0.019483818549446755,0.0199812506127557,0.012489159552555196,0.014549738754401154,0.020576170879238,0.02078283418711002,0.022385738138514702,0.021435718590709227,0.014376133679071632,0.011990821087956287,0.022312927025483015,0.007263181720850006,0.021263752007756667,0.005194383701365068,0.020895619462968255,0.0047290099472370225,0.02188224189183127,0.013682826587335457,0.009207662931478658,0.008914861978602775,0.014630762267356963,0.006969997312384251,0.023517266146999567,0.008739038267741235,0.02286687491018139,0.020162525392043943,0.010292714928116209,0.01417804697451884,0.005269517105136264,0.009520800824592706,0.018054392046030817,0.02226957769972351
700117755,0.0129534601461574,0.016829092748516523,0.014223200605684938,0.01775648065884107,0.01672746275794965,0.012623755983280149,0.013627045883556677,0.018948763187017742,0.013065584345405655,0.018394014219342992,0.016338776646607774,0.015310734831891363,0.01821117614041115,0.015988353850662804,0.01556685315071661,0.017165662620639753,0.016390029622295382,0.015255861855946034,0.017339673204756583,0.01775050969325645,0.01579201336503171,0.018219216514409504,0.016986427374255163,0.01876010171956534,0.014943568928424324,0.016001040224833476,0.016150900385131863,0.014841949196399924,0.015213055839943581,0.015961763491348775,0.017156873246335785,0.01733978713460702,0.015953007950412212,0.016572975507227816,0.015684617834557286,0.017845318699464492,0.010382341650572741,0.014269066558152575,0.018811209767286136,0.016528948141075923,0.009452358971195248,0.017862734734637647,0.014066493311676509,0.015552888268674778,0.014423424314087382,0.014790050807833896,0.014607351017210444,0.018093068919876863,0.012634106817722635,0.017154509877421405,0.016508484493533634,0.015876265923345338,0.014386975559968712,0.010211600468900095,0.009048652269977177,0.016145335672528918,0.01833275517807124
700107059,0.022240415208246413,0.0066729045388309255,0.023495436664401945,0.0074989930976589155,0.007552254097161344,0.01493992620844831,0.019253987617847853,0.008422544940728754,0.026442295606252175,0.008479265642531231,0.0315553375653315,0.024506148347946087,0.008039810771332527,0.006125019571202288,0.0304864121716054,0.00819949385655411,0.009250282094783308,0.006483020438567822,0.0121588497406254,0.007569186854204095,0.02157485061973119,0.008319668597213198,0.007170625683912241,0.008363420993095508,0.009075858283230159,0.007598209712691933,0.006749766837573014,0.011212763496290568,0.011296103924353531,0.006345705583361342,0.006411056676440363,0.007111877202945306,0.007109601246400837,0.014224491643656302,0.017691353685669434,0.007069471798886041,0.020391514907986456,0.005605280987440734,0.03461778194616336,0.006240221104875831,0.019568681206331543,0.009256409210124557,0.010449476608354736,0.023796963532683454,0.01663547024998654,0.010201606459870392,0.02064210913586039,0.008276768219277655,0.02210160179587049,0.006733148405351072,0.006859634479487476,0.01771325923529894,0.009321386739966851,0.018384949611637613,0.015564759553600984,0.0043859912296107745,0.007729411718340614
700097837c,0.02622322022945172,0.005810015508243185,0.02737023892113078,0.006606233158038899,0.006589008935910375,0.016434674040526318,0.021296017049455884,0.007704980155124294,0.03156821544079507,0.007200902694244092,0.03709154955364784,0.02831548089017955,0.0071305215137912655,0.0054284375314942465,0.03621650714158857,0.0074419551625653935,0.009143565772919526,0.006641724556803446,0.008779408932599883,0.007017963754118882,0.023055717992679654,0.007295892698046574,0.006288012039503539,0.007337890048521519,0.009256576922478202,0.006868365410577657,0.005926145275818777,0.0118752673795464,0.01140125161484123,0.0060405393983971,0.0055757951853399506,0.006071884971216674,0.006836797431436168,0.014919061387972169,0.01972889351134893,0.005488040564917485,0.02491792198983817,0.005619156965509221,0.04090510720399659,0.005670173779566537,0.024621966907898675,0.008463994449816117,0.009919186423861031,0.027205132046458188,0.018601667613443,0.010277235415677412,0.0242102152912514,0.0073043015357438625,0.026194049015330033,0.005706282372921206,0.005936178677399586,0.019558025886404456,0.009219021218176228,0.02264018609013516,0.017779618095209386,0.007754317523097558,0.0020238852871023428
