,700013715,700014498,700015702,700021123,700021295,700021306c,700021361,700021824,700021876,700023113,700023267,700023390,700023578,700023603,700023634c,700023720c,700023788,700023872c,700024024c,700024449c,700032133c,700032222c,700033153c,700033797,700034254,700037868c,700038072c,700038158,700038386,700038472,700038546,700038702,700038806c,700095287,700098669,700099512,700100600,700102356,700103710,700105049,700105237c,700105771,700106465,700106836c,700106876c,700107398c,700108095c,700109383,700110155,700110812,700111296c,700114125,700116778c,700116828,700117000,700117625,700117766,700117828c,700119042c,700123562,700161532,700161856,700161945,700161967,700163030,700163868c,700163981,700164159c,700164611,700165052,700165263c,700165407,700165530,700165875,700171114,700171115c,700171859,700172279,700172393,700172461,700172555,700172726c,700173023,700173546,700175181
700038386,0.003334393254768801,0.0015766595342689154,0.0038323016154475894,0.00199526953748495,0.0036054448865581036,0.0030846126159016726,0.0032191073003427083,0.002502474030980025,0.0022446372904039477,0.0023872947457990556,0.0024200960321537185,0.004671441866109498,0.0025725208480369614,0.0038098685974773286,0.0034818881366823237,0.002867012390619191,0.0022854001212855774,0.0027492852469242646,0.0033843591430115453,0.0029793757556092703,0.00366858042091638,0.002169884846453078,0.002731452004576935,0.002799474316485753,0.0020034599968240057,0.0031101543505780665,0.0027455268211714116,0.0039163230050095555,0.0013396834136129097,0.0021604697910094107,0.003730733210513676,0.00432736630095631,0.0039501938666359595,0.002396196110428577,0.0019067976366677576,0.0029441456883271123,0.002827569552416203,0.0037387776718160763,0.0033738686029240223,0.004308174450107909,0.0038886520948619115,0.0025436674533088947,0.002915845409581486,0.0032601760504883163,0.0033568244087848385,0.002938943337351035,0.004508258266995852,0.0017341368656703352,0.0023768511586621907,0.0024042051141261868,0.00477668533479804,0.002599242904062365,0.002990414606661571,0.0021312860762224945,0.002232882183892854,0.003252331864853116,0.0030393165918297677,0.002508939753221402,0.0030697664228104393,0.005161558003224457,0.0020760084036336836,0.004113700251102406,0.0021825286670726918,0.002529699811125418,0.00203695766921077,0.0028635560228826053,0.0021194337295643525,0.002493889775761986,0.002523025857059357,0.0024845151188037495,0.001803119873784213,0.004675758025063158,0.0022511578436376824,0.0037804957598065445,0.0023638448617311677,0.0029666835868572563,0.004371511018835135,0.005130241691293042,0.003762219024306791,0.002124893611517716,0.003504598546301317,0.003081838086366066,0.0022557582629535154,0.0035553613001497765,0.004562687707839928
700038472,0.0032866640065438418,0.0018254718478815633,0.0037802153210830763,0.002152382818603539,0.003868404778512916,0.002791149853231774,0.0029626644072251753,0.0025290858860811073,0.002149457465139987,0.002216404966635038,0.002529795414055857,0.0044607829933005876,0.0025938317832969967,0.0030289977901821253,0.003244403025486386,0.0027057078627604923,0.0025657217091011493,0.0026979345094168966,0.0033949737443760065,0.003137658363837751,0.0035304296775613975,0.002146909952926533,0.002574088572926067,0.002674441175539602,0.002031773444424194,0.0031460725616996596,0.0028226087245771434,0.004001426344866826,0.0022435790661415435,0.0011759753200647608,0.0038226173665334884,0.004204201346483963,0.0038415184492954033,0.002399543433241874,0.0020354025603572775,0.00291672624603813,0.0028996943685844338,0.0034760209374156245,0.0031633424880250166,0.004315432003081761,0.0037638688184761676,0.0025048160966950816,0.0031226151078795313,0.003320665247903703,0.0034485964138604493,0.002919352431935596,0.004211366211649669,0.0018280804605546395,0.0024070708587560423,0.0025839712596476484,0.00478656147301225,0.0024422648713390773,0.0028884964229142886,0.002358100450410495,0.0021706702977646545,0.003199002491050338,0.003039725826804062,0.002465746636429132,0.0030134858703678297,0.0048861762227111385,0.00189255577512288,0.0037119620035066195,0.0022284753952643475,0.0024085591954706802,0.001888401424690298,0.0028276935913896374,0.0021846849611987284,0.0025297453502573634,0.002393075342711585,0.0024495718698588466,0.002053884461696158,0.004338491604521945,0.0021003998556860973,0.003575950696439091,0.002143779302012642,0.0029993498369178784,0.004374403680450612,0.0049458706281536695,0.0036617004373919217,0.0024570400517267372,0.003410595863266265,0.003064799849272023,0.0021784623356218293,0.003387061515757849,0.004448658508181761
700038546,0.004639338875179231,0.0032602901019992427,0.005247018029433498,0.0038703456971145842,0.005361015279741067,0.004409025694477453,0.00454460966549491,0.004018526978017739,0.0027240308451907083,0.0037307413408970867,0.004117720808781887,0.006172462243960121,0.003888428944948491,0.005316984460911815,0.004659104994970333,0.004232997890897789,0.003919079247108909,0.0041252265080048214,0.0050701422261627245,0.004526980716784015,0.005017614932255848,0.003373668242133114,0.00411549890376612,0.004234366645947699,0.0033834828170454237,0.004627628976079764,0.004182675300541191,0.00544923522380537,0.003700088871255444,0.0036503000760596685,0.003815154021812628,0.005616722708617305,0.0050800353697198035,0.003989360353366184,0.0036598646625843265,0.004481391721265345,0.00429492889879623,0.005268628148112943,0.004931630392726439,0.005683792865422268,0.00542844869954254,0.004043027002182748,0.004615996274521295,0.004703984081375557,0.004740223535710456,0.0042471222266812145,0.0057220223917162005,0.0033226299601109223,0.003871838334115761,0.0040433610615870814,0.005986751518976227,0.004102815408538063,0.004511247841016031,0.003973290299448479,0.003601865498867957,0.0046477989125363476,0.0044813751565723455,0.0038554760168009296,0.004261682825753341,0.006462255707114439,0.003256175858486596,0.005451008519724737,0.003578464401614963,0.003871611340896798,0.0034591896386795737,0.004212466651599343,0.0036376417162623342,0.00393025952482104,0.0038099405117440425,0.003999498691330889,0.0034063310238569935,0.005967056907907439,0.003592836393001858,0.0050156093016364275,0.003598174788694349,0.004406776050634006,0.005853189165516565,0.0066761282277432105,0.005071855248321574,0.003860058375404313,0.004970623552877328,0.0046135089843006615,0.0036488222215352232,0.004966824108831271,0.005891817813479817
700038702,0.004977606369163955,0.003529719448075921,0.005573835813204736,0.0038235924271944172,0.005439551465838959,0.0046053885321975935,0.004776691571194433,0.004342339026564882,0.00393846158025402,0.003997000548649723,0.004513958914111374,0.006558086421917239,0.004258441338905994,0.005612180484637909,0.00493027666105291,0.0044711905857764125,0.003967588954537659,0.00439369979710694,0.005105877173176485,0.004797102079185582,0.0054729090099419975,0.0035663753881632182,0.00458925354591806,0.004557306432445268,0.0035038628511789884,0.004849222926018526,0.0042684284479239665,0.006024441124955673,0.004318585235737948,0.004045225863568581,0.005661305261947586,0.004390393381856931,0.005746773616249078,0.003991372095187037,0.003764463019194661,0.004985351932574655,0.004521176006285035,0.005268205410311979,0.0048166163933877895,0.005890539633495715,0.005724834442469438,0.004351955093055936,0.004977973820576659,0.0050773096112845,0.005021796160053142,0.0044252291633450165,0.006242807544462473,0.00345504478028746,0.004224882653598191,0.004574104141938917,0.006366440187636108,0.004606066759156111,0.004754499581444313,0.0039445459780681836,0.003940872286138762,0.004907330698875392,0.0046794545645908,0.004142965031784074,0.0044514623485022815,0.007111787354695989,0.003613627933535972,0.006231874421331427,0.003773697040978319,0.004160159315657381,0.0037722287999848248,0.004450906867570269,0.003854863289746222,0.004174174747368726,0.0042512879609358295,0.004379982877630146,0.0033692211513095993,0.006297796120688843,0.0037977583920750574,0.0054466679675825485,0.0038705233657434558,0.004715391529149889,0.006240523579251586,0.00709454357962957,0.0053399899069372205,0.00394164647873972,0.005350417905021929,0.004887205497259059,0.003784819865225135,0.005067208144765715,0.006233032967774953
700038806c,0.004235822992836669,0.003168082754941394,0.004732863146025946,0.003164865638991209,0.004955188756685833,0.004460560633044207,0.004400970542140942,0.004371359860262496,0.003457891810733764,0.0037638739803630464,0.004492076310384282,0.006304326466238096,0.003540847984185949,0.005264031621344306,0.005191316930730214,0.004305484809701641,0.0036317571961406087,0.004332721226706771,0.0047181127319550166,0.0044062816530139265,0.0047629166984014355,0.004000384084341097,0.004303108896305421,0.0036892326283355253,0.0033743139688109077,0.004236400171587039,0.0038876335675488987,0.006271095272051768,0.003980425621706031,0.003704435334398483,0.005129181349654454,0.005776056303610365,0.0026974970064765893,0.0040579899601620424,0.0032261455289818745,0.003961728933146941,0.003914324379410739,0.004785501515278406,0.004706375031731145,0.005049350739712256,0.0051667377260358185,0.00403181353076357,0.004910748266525013,0.004923632990270513,0.0044811791811237844,0.004606565494184638,0.005807244005082987,0.0030347529338614963,0.0033960119262962762,0.004035855975852461,0.005705825863431125,0.004648711927637726,0.004284101053914537,0.003434729767133273,0.003629817185267473,0.004532118942431719,0.003965979971950309,0.003431779040907133,0.004827831164697637,0.007827489238366465,0.0030908960455723537,0.006130154560843148,0.0035890824346044015,0.0038452237847475517,0.0035563290738410583,0.0036786959240478465,0.0032262479277083865,0.0034022202201051915,0.004107571165302654,0.004179543759387333,0.00320427427183509,0.00634262090836548,0.003589609483759862,0.0046239825826203795,0.0038513721397245757,0.00443104705147667,0.005287095410306154,0.006523949441092485,0.005430467766613858,0.0037321543238980647,0.005224602843828129,0.003996824004847169,0.0035602854068585354,0.004429963588087215,0.005675875070753885
700095287,0.003030440912868364,0.0019289598408689871,0.003992389438156336,0.0022900723214983962,0.004038084580446932,0.003412383847675009,0.0031370994119231813,0.0028622385970557135,0.0023727403584183843,0.002853996082579144,0.0027857251349232884,0.005091161253013183,0.0028565613812888673,0.004020778865743205,0.0033799831578870685,0.003339353414658958,0.002543879322182891,0.0027091881549664923,0.003706286022705831,0.003337804240866318,0.003921371018167587,0.0019921719261903003,0.003149682278717188,0.002877350869775405,0.0022737108942389134,0.0034155901879167868,0.0029032915760095236,0.0043638716220381745,0.0024397744338649284,0.0023601419251951016,0.004089309477383387,0.004042382354110168,0.004096570374903657,0.0013030002206800733,0.0022482042836002285,0.002957745221515596,0.0028784546549568257,0.0035300325936167836,0.0035180687181959372,0.00420232019874591,0.00420939341827206,0.00277614467175404,0.002951959100993091,0.0032547928800426415,0.0033745307865156392,0.00273259193267346,0.004553239911525292,0.0019951856028892815,0.002208375971660551,0.0025901316173276723,0.005027547786249009,0.0025868966480745766,0.0035099454871222306,0.0024739397700929214,0.0022685114845582325,0.003145782673661137,0.0031119943105990355,0.0027749970189125664,0.0028693149758759577,0.005861260269052052,0.0021739380745922155,0.003407952559667151,0.0022315631363297624,0.002507303688275746,0.002603942368627112,0.002763022247400557,0.0020514562854505565,0.0028748363659316196,0.0024638154964381526,0.002551231677780883,0.0021516623186659195,0.004655925572370681,0.002668392059718021,0.0038161212069861795,0.002430484424528961,0.0029675679467294856,0.004461354934922011,0.005223366935336335,0.003820189057975367,0.0024412629389793904,0.004102736271166354,0.002814391505482364,0.0024098266107039096,0.0033645800044837747,0.004328301051742993
700098669,0.002911489381777291,0.0014215047269102918,0.0034393741916434978,0.0019566742596733256,0.003511778517353143,0.002810822292005024,0.00285241623550422,0.002299466403921774,0.0021089165749924306,0.0022144881528217983,0.002130609588448795,0.0044894716942322785,0.0021954509535642604,0.003746479921718744,0.0030890331602708918,0.002707872141675862,0.0021842356099098887,0.002608984174743731,0.0032989060093274445,0.002886320432496159,0.0032092911297808297,0.0019533706992933297,0.002418198259668803,0.0023196751983055553,0.0017889572485214657,0.0028358956077391617,0.002651960885096367,0.003575602568639917,0.0019367190165899416,0.001990371743848724,0.0037482463093673805,0.0038234546655828774,0.0032737614946991645,0.002234107296393673,0.0008622210209454248,0.0024597598773806566,0.0025702526067600197,0.0033133221880624676,0.0029985633839196943,0.003942352319706566,0.0034593070108618275,0.002368937119975592,0.0026578612806683432,0.0030196716834981208,0.0030185373634384095,0.002720100869927222,0.004058020386109194,0.0007567000369607737,0.0019511351082857483,0.0020989231568720366,0.0044458296577400665,0.001993829668031189,0.002648580861341327,0.002053373536064176,0.0018992126165697505,0.0028612327603976732,0.002962479950459435,0.002171295823773774,0.002854566473059092,0.004385408447808496,0.0019038153785272533,0.0034384119837072135,0.001996691908268365,0.0020786604346981147,0.0019213835305953515,0.0024869933804579076,0.0018513896951464603,0.002261239958983052,0.002299957114416965,0.0021177319802564492,0.001756169077772303,0.00415306129798977,0.002041879686612995,0.003600319477919637,0.001925059239032935,0.002682769336118841,0.004028667419291877,0.004531949580482159,0.003482490551517503,0.00201064555635189,0.0034027710927706217,0.002663769629895153,0.0020223530533256136,0.003291113369898556,0.004056251774014975
700099512,0.003163282282467307,0.002542141988970399,0.0032978287202271956,0.0026157049937014466,0.004196427134818536,0.0032331680846242497,0.003385481217606237,0.0033043672567560816,0.0028935152375711383,0.0027389887250114505,0.0033727609957403437,0.005025160350217848,0.002096286223760475,0.004350635073628866,0.0040687585646752575,0.0032712490001082033,0.0029184212230920293,0.003585180832386186,0.003859781060932796,0.003514630968608307,0.0031778855642865403,0.002606053244336217,0.003113145067472502,0.0022464970449386896,0.0024898192174927147,0.0029827943384294594,0.0031758910121639362,0.0043766452714378516,0.0029143711523246492,0.0027664827252031855,0.004501689911918183,0.004946401190965428,0.0038631982535195595,0.0028680960581423665,0.002397847238019485,0.0016625990372002369,0.0028502481814772873,0.003984381693791928,0.0038639569665607863,0.004013151597281535,0.0034551177895422083,0.003031239413903153,0.003773704584277446,0.003951775477403859,0.0034109922512011756,0.0032178670216007673,0.004824428777476024,0.002227729327248371,0.001824558052056074,0.0029638749078196545,0.004302273060306954,0.0033612598403974714,0.0027772958134677783,0.0026603338016564586,0.002608108844170209,0.0036556230175544893,0.0034395564351551535,0.0019450482555912895,0.003420355301951236,0.004838786238468895,0.0023262957889142654,0.00468706745534913,0.0026527385257592716,0.0029765334544394444,0.0025017138233419402,0.0025721404823655473,0.0024212645015622824,0.0020239176678617703,0.00317442124321306,0.0030118396492226094,0.002547309855879463,0.004926391413161779,0.0024618636181299234,0.003967438819962068,0.0025973677594603607,0.0037088031579072664,0.003986608623164696,0.0048261618735115745,0.004243467194750798,0.002927028823835175,0.004013714818943759,0.0026731712939303182,0.0027531984056665248,0.0037010977813700836,0.004179900934305545
700100600,0.0036267835100488406,0.0025844199791369682,0.003928901911222527,0.0027482267051539915,0.004573812903820905,0.003565374183543044,0.003691865489524034,0.003493495840573896,0.002995337387745076,0.0029833947539762923,0.003368615383305907,0.005342852397588569,0.0026501677292916494,0.004660390887872603,0.004174907270318908,0.003462524125833998,0.0032263328045001338,0.0036376802843102523,0.004128702702958637,0.0037302692473565277,0.003781874548233472,0.0028342368457526684,0.0033081930447806615,0.0028226389121938215,0.002688456332058341,0.0034293374992811327,0.003444356139007958,0.005110798241660886,0.0030323752226250286,0.0029960858900493544,0.004649320861601685,0.0048493351981461486,0.004170730567748097,0.0030420016234608107,0.0027196688407954864,0.00308746382037956,0.002280721474900103,0.003984890207065055,0.0037702608526959404,0.004554452893766999,0.004074460654040197,0.0032897916677888652,0.0036545169702382244,0.0040285910918512,0.0034592610259407968,0.003496852914576285,0.004979816995895758,0.002482670464789659,0.0026195744954559935,0.003283723826385644,0.004979816278105059,0.0034393428911529272,0.0033993500446213494,0.0027825305119520026,0.0029119396465583907,0.0038964807001724538,0.003761839713442361,0.0026900895816789794,0.0036689656473566246,0.005035124385521219,0.0027022861944411246,0.004495515758833702,0.0028066824984463003,0.003080567693535995,0.0027212437605426388,0.0031020268665925585,0.0026216827853444633,0.0027452108631178473,0.003217856924061773,0.0033700801970611397,0.0025435963085149427,0.0052651278326838035,0.0027547765843006227,0.004427091678636298,0.002965480362792497,0.003758510348152111,0.00447383926704071,0.00534591513984808,0.004339699277820805,0.003132309621078986,0.004307793680412303,0.003316839847002011,0.0028012002824234074,0.003998240930061605,0.004752670000029973
700102356,0.004063780354747005,0.0029308689775252882,0.004699195336459175,0.0033508281210745065,0.005030553955259195,0.0038414857213836962,0.004151545080411903,0.003735371085545919,0.003376686234230204,0.0034174417016450695,0.00385151776960127,0.006001914157511989,0.0033884527579886685,0.004979424251999632,0.004214295148679076,0.003910334045821252,0.0035107210289919747,0.003563585191050909,0.004790312703154343,0.004183550842244324,0.0046256108533179775,0.002954890032908105,0.0036087337355198206,0.0036155234309821864,0.0027468307583545888,0.0038815283800619346,0.0035755781959812914,0.005297485237610447,0.0037160395768895947,0.00334000438471858,0.00528904305148012,0.005247351627768441,0.004748273007307696,0.0034634391396520235,0.0032518462371647267,0.0040162150757588454,0.003695706208740833,0.0027128115630778832,0.004598106947321697,0.00501695279876666,0.004802171726343672,0.0036888083094769653,0.0039122797026773315,0.00422964931442374,0.004251418177361028,0.003769745975476362,0.005489997643865772,0.00298029759094954,0.0032277533135557875,0.0038647155796534918,0.005624638510153578,0.0037771620377627054,0.003920101566335286,0.0035847359837265368,0.003121563955637031,0.0041281128695250715,0.003987246265588022,0.0033483206883171573,0.003874915298113296,0.0060770019001892515,0.0031235635599643837,0.004934657346181522,0.0028897116179926433,0.0035459058844257425,0.00315503146648972,0.0035892984101785624,0.0031036073697493127,0.0034046451937217843,0.00361133465659655,0.00359794033890303,0.002986249826080519,0.005586482856493404,0.003076033313571971,0.004942307390031603,0.003227696198304576,0.003918731738020535,0.005465761930412882,0.006127982595767564,0.004600144074152107,0.0033573611223666443,0.004684611604446352,0.004028137950002881,0.003155740114969059,0.00437571844198027,0.005252245553562804
700103710,0.0038752371429894247,0.0025784359778860625,0.0047314894765523715,0.0028658695761034367,0.004665575774074489,0.003666347776553525,0.004032819851881535,0.0034308116512694426,0.0030651822852871056,0.0031163014511828547,0.0033693228631002043,0.005750128724121906,0.0031696532685545355,0.004689647743182873,0.0038619054718600472,0.0036556272253573476,0.003243557063521239,0.003191901626404011,0.004523761597569437,0.003957152167924622,0.004465808181377044,0.002811305776944928,0.003295906162562959,0.0035334550393158323,0.0023274388553872604,0.003774450014544512,0.0033809497085770935,0.004925474273998034,0.0033830391112033833,0.0030568651458911834,0.004970061467571933,0.004792351295520892,0.004712445582523198,0.0034599621240565532,0.002963140104555053,0.003905271891828293,0.003512251046319246,0.004621475165959748,0.001966486996755755,0.004942715573598347,0.004836067617747449,0.003476829195291974,0.003621752482138812,0.003698416908802509,0.004051751816490605,0.003636455451116977,0.005216848590796827,0.00268464520699002,0.0031464853594351215,0.0035144528392967423,0.0054225564189036846,0.0032177929438944562,0.0037966723961717574,0.0031805895046137264,0.00278673196430277,0.003706098201772272,0.0036842521589892808,0.003329475995647052,0.0037119033681489184,0.006277562110502078,0.0029530993587416126,0.004628642309673855,0.002711606143193859,0.002995439685359679,0.0029536188900248315,0.0035343622960324183,0.0027529688535119765,0.003364705966721902,0.0031519762035268177,0.003272247169675947,0.002667552994233607,0.005486188968929892,0.0028454658150782472,0.004760796577113352,0.0030131203145658796,0.0035709381610919584,0.005320640769802661,0.006294551393828546,0.004270364683622327,0.0031545402693501424,0.004396065551704155,0.004019065476465728,0.002885530175433167,0.004112485969154444,0.005074217908299856
700105049,0.0050570033251382766,0.004185536507228253,0.005097711728148809,0.00456032347063351,0.006046704563547817,0.005039006921773424,0.005208873602945079,0.005229621017044513,0.004627856273247868,0.004438303157099409,0.005181146420316021,0.0070426396988313555,0.0040256511001818245,0.006087821839083554,0.005963323201720228,0.0049523026331383625,0.004781817797935919,0.005208640875273094,0.005777099636566341,0.005405634890831802,0.005135478040331373,0.004383365112275148,0.005128549593325685,0.0041972654814823665,0.004184709104115687,0.004898272888375941,0.005041341136530107,0.00687191669597334,0.004770531162351942,0.004617844722409025,0.006376959021178884,0.006557499860943028,0.005571804814173608,0.004607565392815883,0.004324487035551778,0.004489624681948087,0.0047188892111147615,0.005613502632506632,0.005500204564994811,0.005092164356431533,0.005329081607788657,0.004968850197152417,0.005409040313242613,0.005853022714161787,0.005180162094526367,0.005124659868714763,0.006538602513124165,0.004062709183252272,0.004017309010777542,0.004802470213811803,0.006099870955532748,0.00528437729155956,0.004742601414139876,0.00465640554342852,0.004499842741284424,0.005560868583376468,0.005378226105540259,0.0037975296084177055,0.0051882948500168655,0.006488435062179199,0.004283424873910449,0.00635955321325552,0.004596838415145408,0.004841567900341893,0.004360633410060115,0.003954349247946972,0.004319402166699603,0.0038702055914836904,0.004920117837347278,0.004897910291476966,0.004237188021191862,0.00685708145815243,0.004304590032356434,0.0060279152771243565,0.004455102486031975,0.005552557241485323,0.005936813605034537,0.006469956389239817,0.005901653941657028,0.004756247343865757,0.005793027406992378,0.004552527436516741,0.004418942831841791,0.005513019439213063,0.006103180256371798
700105237c,0.004161525599326808,0.0033273642096939135,0.0043192136554500715,0.003552022610497257,0.005226707298637663,0.004393946132122655,0.0044063576011534105,0.004358097346698658,0.0038260647465780083,0.003713699365464117,0.004196366008343351,0.006118290055667326,0.0032135796501823965,0.005290104118435917,0.00489927992584113,0.004227045371413274,0.003947885798650313,0.0043204310528669925,0.0049245811204462085,0.0045705002172998785,0.004322850961662287,0.004103486451471646,0.004228919056394779,0.003264083128986503,0.003577262637676187,0.003998764006436336,0.004180691922690795,0.005853769695027132,0.0039456757140539376,0.0036881470804180057,0.005571537110981293,0.005830475123649226,0.005222296308427842,0.004219960599434348,0.0034664336029153167,0.003553550159354017,0.0038679651710120727,0.004915040880038337,0.004936087208578035,0.00487451669102792,0.0035345450569504526,0.004132114240722892,0.0047690922153328895,0.0048977617782712205,0.004366236607150829,0.004676659410424532,0.005931491529894076,0.003258967584950254,0.0029946296747119716,0.004052796146908963,0.005346035875532934,0.004172777209194625,0.0037990211664429207,0.003768813741715104,0.0037210798615635128,0.004649378637704124,0.004468063553842494,0.0029153165565170367,0.004815406603701464,0.006791265210920112,0.0034621365721034525,0.005365119195465346,0.0037228996173166735,0.0039768700546334475,0.003507130759329299,0.003485655347209386,0.003574061952920849,0.0030185631281089086,0.004127857494138249,0.004063487574960071,0.0034360742454930507,0.006028704888364143,0.0036050855913584002,0.005154366999278831,0.0036884260784591214,0.004611772408273663,0.004969521519227883,0.005756349605523663,0.005300177946945238,0.003918009570847958,0.004981808458410531,0.0035632692164100925,0.0038399514677186063,0.004711747185649066,0.0050299457953529225
700105771,0.003570597717272095,0.002146520919498806,0.004081508895884896,0.0024948769624621907,0.0041721721040731035,0.003184748672131095,0.0033377380881923833,0.002524051055811591,0.00258888812054701,0.002639281366473728,0.0029112898836043503,0.004530969670375632,0.00300521981677125,0.00413901523825787,0.0037901278538917064,0.003163856032964096,0.0029370662796077158,0.0031764165269200393,0.0038393289819863992,0.0035129303227345683,0.003909435085660359,0.002590313569344914,0.0030045472221334546,0.0031112849624770752,0.0025110140178946838,0.003664069007826001,0.003327208047659857,0.0042085170023263355,0.0026771312005426586,0.0025415637955110947,0.004292942368077322,0.004578533999854449,0.00422178219485087,0.002863723503526074,0.002456256140766348,0.003225892889811175,0.0032241847738976115,0.0038919096444927216,0.0036407691621235107,0.00470339161473693,0.004264845242127988,0.0017392169242307707,0.0032616398234078326,0.0036809371609420353,0.0037348399967089443,0.003351486130048998,0.004772488660426328,0.002261725948127754,0.0026960255638517248,0.002811727631222504,0.00515275604092412,0.002835799568820106,0.003256779840659142,0.002758333404229151,0.0027121727971773763,0.003612745779605882,0.0034607254202405698,0.0029091845156950023,0.0034664598873204123,0.005325200940217748,0.0024023997018378265,0.0040967520198755495,0.00271989715623425,0.0027465528002560097,0.0019252672075561696,0.0032912384912258934,0.0026074933556010788,0.0029141593158132466,0.002737662034942708,0.0030060453736726576,0.0024140696918522352,0.004714837653253496,0.0024299507708408856,0.004142038700404141,0.002514339777081782,0.0033588400922187926,0.004721431286775218,0.005442153090564425,0.004200665867701523,0.0027906964332275997,0.0038430420622995094,0.003353121644775689,0.0024689058506534977,0.0037607064761320413,0.004840200543575079
700106465,0.003865398763433904,0.002257626306099468,0.004334014938988884,0.0026575027642824697,0.004350845402275088,0.0035597471975481938,0.0036942471863214477,0.0033294431735755815,0.0030605792717358954,0.0029697311586795315,0.0034228574562432256,0.005272141521416918,0.0031599064889824874,0.004546523848490834,0.004205386427663676,0.003461923677053807,0.0029745203234832185,0.0036113234245080806,0.00423293656532018,0.003780704063979092,0.004270321050425081,0.0026471153741822627,0.0032171080512280355,0.003342364752572555,0.0025329696426433057,0.003844126210459771,0.003379995234732815,0.005035617593058071,0.0029238710013033443,0.002993565659131692,0.0046333646233264175,0.0049715854618024875,0.004870314404908348,0.0029093822840997523,0.0026209794164882825,0.003831953430321632,0.0034067493467037123,0.003934546216218109,0.0036218774153493386,0.00485550021895404,0.00468090089138552,0.003085946197628828,0.0016962443893545898,0.003993576339818792,0.0039360970358966775,0.0035648238640589875,0.005009091336242919,0.002432677411528263,0.003104315648714703,0.0031362990010846492,0.005205141757355431,0.0035263028205803964,0.0037335805364541058,0.0028057105519560016,0.002582104650080076,0.00367901926457701,0.0036822238144217532,0.003130466150383147,0.003645397707693908,0.005667355935440197,0.002612851801255764,0.004595115253139919,0.0029613766108078205,0.0028018766475564785,0.0027085139729853664,0.0034843911611858137,0.001519120854428749,0.0030066015175920615,0.0031573167272015683,0.002876299042050929,0.0024912249894447906,0.0055353151691690545,0.0027198614127208524,0.0042844289772873325,0.0029790981243913678,0.0037304793520241955,0.005139297357655877,0.006263192163241063,0.004327199390272354,0.0029659968437142597,0.004335188310547756,0.0035499962866642,0.0025277976853774835,0.003910903417799047,0.005279785331994253
700106836c,0.004337795542391929,0.002779748581431326,0.004796546562638581,0.0030725801716894627,0.00475268540890504,0.003707980751322085,0.004096063230359414,0.0035249427218812072,0.0031517726729702795,0.0032404382459303703,0.0034848566321697885,0.005707978432418115,0.003501258367977057,0.0048739588955864594,0.0045173575269348894,0.003718969104986962,0.0034947302861505,0.0026783485977417195,0.004315012728059237,0.004029746764957644,0.004674835268874975,0.002943841237747841,0.0036814801296398943,0.003715180894463485,0.002867994949778894,0.00406291743178379,0.003630724354492808,0.0051251479445777294,0.0032901329897247946,0.003221023523634557,0.004775834494299209,0.005104761111955533,0.004935371488281657,0.003238358263958523,0.0029953818390920086,0.00401470754273214,0.003773067700812044,0.0042814964341283965,0.0037235923795796385,0.005289113388164532,0.004845995429416792,0.003522882209357671,0.004034801505304459,0.0026978251159545533,0.004273312269734571,0.0037757300047770595,0.005312405565711252,0.0027808155940948053,0.003478214549405114,0.0034813967493747223,0.005624706065320314,0.0038164980844213794,0.004090998575203546,0.0032854131839816754,0.0031189230075125405,0.003997362962043713,0.003975968936310003,0.0034661533927867264,0.003860823236507775,0.005982421398852863,0.002815278516084101,0.004526875890328167,0.003010287732254526,0.0033505359944450445,0.002993710715893635,0.00380491866794713,0.003055656604693483,0.0035026818431066102,0.003125312982419396,0.0033517075986340505,0.002908372681789158,0.005662222908208284,0.003001315010210229,0.0046138154465818915,0.0032091380235814942,0.0038313146726705826,0.005398351699385667,0.0060662776573823735,0.0044966076752358955,0.0033718168664042167,0.00458352626085282,0.004121457603962417,0.002988678359497538,0.004246229197072614,0.005610916451291894
