,700014724,700014954,700015415,700015981,700016456,700021306c,700021824,700023066,700023113,700023509,700023578,700023634c,700023720c,700023788,700023872c,700023919c,700024086c,700024233,700024318,700024509,700024545c,700024752,700024998,700032222c,700032944,700033435,700034166,700037042c,700037090,700037357,700037453c,700037501c,700037539c,700037632,700037852,700037868c,700037916,700037967,700038053,700038158,700038386,700038414,700038594c,700038806c,700038870c,700095486,700097482,700097906c,700099512,700100540c,700100600,700101366,700101534,700101638,700102242c,700102356,700102432,700103477c,700103652c,700105372,700105517,700105580c,700105771,700106056,700106229c,700106836c,700107398c,700107566c,700108840c,700110419,700110812,700111026,700111296c,700112433,700114082,700114125,700116076,700116468,700116611c,700116730,700117000,700117031,700117184,700117537,700117828c,700117938,700117992,700119042c,700122108c,700122408,700123562,700161532,700161533,700161856,700163238,700163521,700163699,700163772,700163981,700164159c,700164339,700164354,700164417,700164686,700165052,700165224,700165311,700165407,700165455,700165634,700165778,700165986,700171066,700171114,700171441,700171573,700171648,700172068,700172132,700172279,700172393,700172461,700172555,700172621,700172726c,700173086,700173483,700175086
700102356,0.014241152545836556,0.014622890466302057,0.013575309008437387,0.01442267376615957,0.018411351351075654,0.014386260727210415,0.01388305681030247,0.015582955095636888,0.013755923979885676,0.017476459581114427,0.013446123677625918,0.016480150109718466,0.014296276764238823,0.013688798556360146,0.017459403776378078,0.0137396131391315,0.013545975733813598,0.01361042137985269,0.012786275583026386,0.013581209010973148,0.013914465540455995,0.013886447056969604,0.01412159839282554,0.014048030809070654,0.013731196980028315,0.013870719376650596,0.013935612343783373,0.014506457077804982,0.015183659520975853,0.014627166343252233,0.013272136046965411,0.01463891231973506,0.013008176191981786,0.014499757357771237,0.01329749543977367,0.01397118230907823,0.015201427746454343,0.015665725149478917,0.012949374296153759,0.01422375046074954,0.012377644930136406,0.01396827824540171,0.014642439172969077,0.014535294809399081,0.014813647356370849,0.01350401101362151,0.015282344449475538,0.01335048257437907,0.013408795295084921,0.012444280858624021,0.014608544575863514,0.013383690813499861,0.01339707290736629,0.007679870506669305,0.014411864532926337,0.002455657908852172,0.013221315207264894,0.013380704004910983,0.013674691372779085,0.013189526283468816,0.015308890900173597,0.013723775676889316,0.01361822824483203,0.013219556792071686,0.01417508020027352,0.013752619532287534,0.013549587491276556,0.0146108292800987,0.014636101671022894,0.01286553834005059,0.012581919993632323,0.013022307730930728,0.015819616703892727,0.013728119127758993,0.01380138138830822,0.013437749303706514,0.014649353037301244,0.013338580790259156,0.014444787697444715,0.014573861480715983,0.013010298402355942,0.014551063484931993,0.014613065787142247,0.013040806147503543,0.0141009332638356,0.012342897064737096,0.013144189172399455,0.013549032912170801,0.0142713384476146,0.014239649706834095,0.014364550672582483,0.013569218455180606,0.013859529561017433,0.012943433076918812,0.014761291675215015,0.015122942998697066,0.013294664211581191,0.01351917906801175,0.013925759431770742,0.013717775519978189,0.013713870094021682,0.014982428004795328,0.01439161344193322,0.01310363513403846,0.013362684555437267,0.013204058592828112,0.013396475050199703,0.015033179037424573,0.014331294458557046,0.013783270372540464,0.01281701933949073,0.014410501167801563,0.013822249211705731,0.013824844507750646,0.013137908508091297,0.013311819333259221,0.012936448740768892,0.013165140023581195,0.013698524873256054,0.014352841217640315,0.015130655028356598,0.013607093582560164,0.015362220622762436,0.014660552865731372,0.014130414270943414,0.014644337098468834,0.014758551614892222,0.01567319012437856
700102432,0.013836950592344358,0.01431215314774684,0.013260380301765573,0.013952661696619385,0.017569880925908783,0.014069113742224889,0.01324867229230054,0.015168419154665743,0.013385519546295464,0.01699035406059037,0.01312050505582381,0.016005422096325893,0.013944860937033602,0.01299547302886268,0.015046505196009315,0.01273924137580107,0.013392320059815315,0.012992506217639739,0.01316291697893685,0.013061460219405317,0.008892288392163133,0.013313677881334791,0.012778212104922262,0.015338195325077516,0.012487565572897296,0.013379536330257699,0.01351146622916737,0.014097321955126706,0.014629264634219388,0.014330146762394452,0.008344061766150494,0.014082776558743945,0.012700559730725012,0.014085174486218509,0.013069692871663496,0.013446424903155509,0.014973979535096984,0.010917046098385647,0.0124291286466127,0.013487348008143763,0.011980025016256286,0.01363561827656048,0.013838157951053401,0.013804005604052932,0.014399172840839568,0.013482233005337201,0.014611933397141164,0.012190842127611378,0.01312738450317841,0.012455715243413974,0.013613833533999233,0.010133805380439244,0.01291691158680415,0.013903477186249895,0.013789817037284952,0.013615183579570906,0.0014706966520015951,0.013072344823065903,0.013096937711901104,0.01287465130175687,0.015221180781807375,0.01292581290298458,0.013295626369638828,0.013004561566207048,0.014087605761896858,0.01335293097640429,0.013489799058515039,0.014067004533681749,0.013898544209413702,0.012952378707586294,0.012402142004384387,0.012359361317148244,0.015333194812172124,0.013457141661642125,0.012817133110156434,0.013129613103459387,0.014495642619507702,0.01287106092896333,0.013878679478466816,0.01386869070730838,0.00948041986928593,0.014414947270377764,0.014301592603800097,0.012413252367804588,0.014238887036353804,0.012506233360066388,0.01294318547069836,0.013541490431415146,0.014073245890683974,0.013903647671984754,0.014438272770861554,0.01306941928012886,0.013200645809654223,0.012760256806167854,0.009816629601583287,0.014925191533739451,0.013120240944307094,0.01327878745371554,0.013737706060273244,0.012960908390198594,0.013336524265863871,0.014955698239358562,0.01413457387100027,0.012894673768550836,0.00948713399597022,0.012975077496952047,0.013036503532373787,0.014652411225841903,0.013237721559819043,0.013522640398553403,0.012954575328431608,0.013824311770531787,0.0133276664470585,0.01293565245185947,0.013137426046276062,0.012997002194699417,0.012678385032106821,0.01270240288397174,0.013232480293791498,0.014203585302597377,0.014606639255951655,0.012971823859334753,0.014782808269012024,0.014631412805468926,0.01325060887485072,0.014440241039074838,0.014271368136381163,0.015289281836526605
700103477c,0.0138047849568492,0.014173900141493945,0.013173523030856641,0.013212916255282661,0.017502351788306517,0.013374393245745807,0.012047083264902293,0.014762684245945241,0.013436004708307903,0.014203108249602933,0.004686324958819837,0.012993262985246473,0.013979416033455216,0.01253663928975304,0.0155921325798236,0.012973321375168814,0.013009888275364125,0.012244263603699838,0.013040777110371556,0.012204218371790757,0.012961125803855394,0.013644246474337937,0.013368401456596627,0.013653827911353151,0.013317892797369744,0.013244883862927515,0.013466331819894773,0.013947905738740194,0.014961258104213448,0.014050204706853251,0.012244077226355727,0.014195472470554771,0.012565153383088948,0.01343042257422477,0.012982678375317348,0.013133382934682072,0.014292735288285572,0.015468386972029345,0.012143499929653946,0.013812846173598575,0.011977219275597145,0.013387211097355654,0.014604663457633778,0.014193127968903195,0.01404068709658463,0.01404030281403156,0.01604356807030819,0.012338851569122511,0.012479109001739225,0.011718620217393526,0.014020551258286537,0.013080084603387297,0.01295326124209429,0.013859166064042585,0.013508932004210251,0.012786476539703658,0.012231626017825237,0.004026655614090354,0.012878411270253427,0.012911587448735341,0.01478486260285386,0.012773650663303248,0.012880325328932333,0.012445251372558122,0.013841044407908034,0.012750201553329066,0.013398113491108265,0.013336973370003245,0.014053562967786351,0.013011800515521445,0.012035901158593288,0.011790991843966297,0.015315595760743895,0.012678156696276798,0.012355697944899883,0.01222679206427229,0.013874335317810212,0.013394445767495116,0.013151694272411116,0.013613988457417918,0.012289076114639188,0.014239278892066295,0.014153726676110236,0.011925486385976436,0.014970153922755847,0.011727498165982009,0.012584896129158082,0.012915278497662577,0.013636477190199253,0.013093190567306746,0.014049351666837672,0.012791388423530368,0.012806862268843049,0.012594377280185953,0.013616041698634288,0.014667137869450262,0.013128470176296626,0.013139282780994205,0.0132649777387902,0.01278961610494123,0.012844747869330094,0.014484296922080338,0.014013704529287935,0.01253477873514488,0.012686384879524393,0.012381447909597013,0.012798464618976116,0.014351443535573993,0.012645722310288173,0.0131624549108229,0.012508752791973499,0.01394249190145097,0.013117674644498319,0.013327988209133348,0.012764793123706089,0.012607371739293657,0.012339261779925741,0.012483439380695264,0.012229132334724018,0.013278707744514041,0.013720765204323832,0.012617916510491335,0.014151462493504484,0.014793894018565292,0.013036488472918486,0.014304766658293805,0.01419914546933217,0.015257672395920711
700103652c,0.013686611388061314,0.014508593346879232,0.013653085373633703,0.01362189984742523,0.01773487800973714,0.013942291501070335,0.013178536126114953,0.015019839764020907,0.01312823864311997,0.016523399233555853,0.013092642060759224,0.014984727818827558,0.013792230347805193,0.013043890593987842,0.015269211400344776,0.013181491250374832,0.013372624568655164,0.01304836126015713,0.013430255034257804,0.013269949656911962,0.013153170396133016,0.01399038435527431,0.0136308801959671,0.01658944577059111,0.013211039342301535,0.01368972224758338,0.009411548141104894,0.013423039885025528,0.014746339490878864,0.01457947637692962,0.012540514629582833,0.013932117330778237,0.012779799131869286,0.013998232937809552,0.012983240169520082,0.01343102192764677,0.014795283181460672,0.014724841969238456,0.012797260418513411,0.01123181228816892,0.012214229853329091,0.013390129325412082,0.014122393017846303,0.008625772374805734,0.014552648325254443,0.013766033348850874,0.014760632707535215,0.012347187522632388,0.012803934372102189,0.012356758064596957,0.013792105856722433,0.01276014265640323,0.012984426905633938,0.01388205848720671,0.013804618091366051,0.01335475948261961,0.012428882965368305,0.013146908099270344,0.002014186564437843,0.013202937558733594,0.015051968228918916,0.012878523790241014,0.0131958386450768,0.012752704546585017,0.013732315574074672,0.01319082686314607,0.013861083299169432,0.013544677170080925,0.014134158536416086,0.01298626061120724,0.01240347431623515,0.013021509797257814,0.0153776188789932,0.013650927345532792,0.012940934931626466,0.010235036860189112,0.014098654911825253,0.013005702830771137,0.013747462829109911,0.01360035560288999,0.012353228638344019,0.012164199161899234,0.014508779001891025,0.012417040255938752,0.004040127788795907,0.012620908509517567,0.01302955992739046,0.013511480808384458,0.014001002926877682,0.013670597768424424,0.014020926717619713,0.012830804025906674,0.013148880058457766,0.012396916444138283,0.013891791660090098,0.015193629645838466,0.013071722874474757,0.013185354700803457,0.013302361151752255,0.012967359396595773,0.013368234214200457,0.014698633975985559,0.011901110470198997,0.013014050341441598,0.012621165928892467,0.012876340347676265,0.013379244113016359,0.014288310907936778,0.01337394311023805,0.013438732688406693,0.0130832662326358,0.013772124134280788,0.012884516384432705,0.013296061444692918,0.01289431601990438,0.01311248820823126,0.012378515953703697,0.012778345194773699,0.0127798840097537,0.013715909137031093,0.014268638651995489,0.013060754788496791,0.014642995232628016,0.014718760853647164,0.013462949823012892,0.011935703796326568,0.014264207671310375,0.015251077050460178
700105372,0.01423641579672901,0.014865225288307006,0.013583407832557511,0.01415137754354349,0.018583482433287744,0.014674302161713868,0.01418844445820576,0.01593796611689258,0.014219539076979064,0.016082377475239253,0.013973713675916896,0.01614206343264957,0.014758078385817008,0.013654570032643582,0.01830851751205516,0.013595254679445879,0.013784942072315166,0.013500074961269396,0.0129706312250122,0.013565406064811316,0.013240706971087292,0.01434961048214982,0.01419667692743904,0.016777920917732954,0.013509666495222679,0.014177059442301259,0.014103510668931016,0.012778187915525695,0.015607966484135916,0.011059427408262842,0.0126193072078149,0.015206158022042551,0.013297566990734352,0.01464111008260809,0.013332641067451356,0.014210081202567844,0.015263443538234257,0.014742743816527973,0.007069831090808235,0.014400313179844483,0.01189453308027419,0.014266158171441506,0.0149290364397856,0.015039867265759206,0.015045193875786018,0.014886953974639046,0.01552111666044543,0.012767439090500427,0.01308783609557331,0.012398612214988851,0.01498215049423499,0.013085634504485983,0.013876100002591962,0.014589891755377036,0.014509348183816044,0.013669947416855666,0.013011358403843182,0.01389909506742965,0.014012719902682358,0.002208608078134214,0.015993098903367763,0.014087986513815437,0.013796399194072235,0.013264440007300635,0.014679668752113855,0.01340762893933318,0.014384303812692734,0.014426736477455286,0.014664619744139993,0.013737871558947495,0.013184906217024173,0.012408384096791238,0.01592617337910143,0.01416352923344618,0.013592398132732789,0.0136264552245674,0.015071684923516168,0.007941236820307137,0.014568878110417035,0.014242934978830956,0.01275446428966487,0.014780977099117788,0.014982552330047081,0.012775083903865829,0.016098149946815507,0.013094704591008215,0.013295345038901106,0.014225733578690933,0.014525058112820285,0.014548973370961534,0.0149088890089993,0.013537060255174399,0.013638735759708247,0.013346327050718022,0.014187458922015684,0.015504641448368191,0.013447111208524449,0.013855974400107772,0.013940455063662907,0.014200859165577145,0.013933873099819385,0.01572082161047056,0.014502706087854039,0.01336194183857745,0.01305040706758447,0.013270189895861683,0.013683653453097976,0.01534215325739112,0.014099256065330907,0.014326489567244468,0.009706018838589995,0.014856983532943867,0.013898285005179927,0.013764397056075914,0.01398339863358673,0.013543699923422777,0.0132621239812422,0.013285231141347387,0.013773371316788031,0.014589160999395513,0.015277803628267278,0.013828475222826677,0.015119654702081554,0.01572053443083934,0.013973439345732818,0.014750250807030523,0.01499556821853227,0.015849594969365
700105517,0.016196169518573916,0.016431990910788202,0.01570540613866826,0.015560814598637694,0.021580407011382596,0.01571911052055752,0.015206331329981003,0.01721793096903429,0.015070452042392631,0.018309930681864185,0.015063148894864539,0.018650795430854152,0.015644890684086712,0.015070969418717002,0.022911502926459618,0.01505484639528667,0.015249511269091926,0.014613590278280675,0.015366474701080813,0.014914253913943519,0.015110550758020872,0.015612142537733426,0.015588662779374608,0.018979388866141627,0.015084163063524772,0.01528322279810939,0.015182327285731703,0.01624443061499037,0.008578820908614395,0.01645666063015853,0.014603997332019338,0.015575841279569867,0.014562141327552722,0.015787871578053152,0.015151697268458178,0.015476729408286625,0.016654759395658046,0.015986326812287174,0.014770499927632665,0.015674820534248242,0.014297520229322746,0.015583588973273457,0.01687258468615272,0.016276153729547,0.016277256755924317,0.01666880356174943,0.017883508246026653,0.014223704606086131,0.015030736210671882,0.013973814715095656,0.016827714248520566,0.015032252645321272,0.015050381028246549,0.015429799384553274,0.0161092372458728,0.015078425463944532,0.014597336409758773,0.015217454657501248,0.015199025180943888,0.01520309076122812,0.007861606995504526,0.015034022985326988,0.015251540977707633,0.014567932178906881,0.01636983732303764,0.015769907534006353,0.015652892232127482,0.01567220300947443,0.01597427926369186,0.015150928572853882,0.014190664610692749,0.014442630237868523,0.017728688557999674,0.015017514229815395,0.014807804186445893,0.01490470244787021,0.01637835975800053,0.015447481454875608,0.0158231010254044,0.0159801108973308,0.014787846392340282,0.01619646823284984,0.016783040097195653,0.014370449377401921,0.01721459375964964,0.014582248233875784,0.014666705033096984,0.015454481167356437,0.01597634951294513,0.01575361990677292,0.01661937255106447,0.014958035779098306,0.015107642447424945,0.01450768830576441,0.015723880460853802,0.017312097505855176,0.015553074484821352,0.015206755740266331,0.015481099883877256,0.015171291054097256,0.01516773456901945,0.01676109534702626,0.015922439939943068,0.014692741903934497,0.014973834886920957,0.014689565330584579,0.01556433619591145,0.016714595977442175,0.015415223789908382,0.007571073308349541,0.015068576970553388,0.016172775271602238,0.015021633930655422,0.015460668576847919,0.01563870547602317,0.014762910408334893,0.014869872824136397,0.014402942403837255,0.01489498067253348,0.01606440617969571,0.016576324250926554,0.015175604445459933,0.016067641773447498,0.016923712026062784,0.015527348767079993,0.01620208560019747,0.016972452434553295,0.01729778319860467
700105580c,0.014192059797533647,0.014597068296817124,0.013744791444866065,0.013961074648878236,0.016888648515438903,0.01433684223813724,0.013436678085763503,0.015332105442349054,0.013634915360454691,0.015195647129795715,0.013256893313414788,0.01473988846734777,0.0142159421947288,0.010093105880039784,0.017408834577785193,0.013375792704581007,0.013396037414869815,0.012869108993874785,0.013599642152906075,0.013377271652491094,0.013730369551107941,0.014051919564242281,0.013418539894597264,0.015406763387099762,0.013458786913478389,0.013522151801527382,0.013773725510007384,0.014306229348738214,0.01507709634205526,0.014870414428567224,0.013128415096426668,0.014119216992215657,0.012768870224055795,0.014261370542986936,0.013268724708553713,0.013915934955530866,0.014678246313408699,0.015192172059595582,0.013077399714094272,0.013639566188221007,0.012125504455229884,0.01079934397358085,0.014273849026190069,0.014808760461493839,0.014565171763138797,0.013796437253996048,0.015284693703921841,0.012614695702737147,0.01300189493911579,0.012220703750892075,0.01427736095686957,0.013234287588823663,0.013222323145364827,0.013833016501248359,0.014048265539350261,0.013833984388486188,0.012666809356163489,0.013425553240660627,0.013293407408717553,0.01368610944165456,0.015354148390614174,0.002641927580862516,0.013267924583987406,0.012594567453325073,0.01422564286465194,0.013326256568137922,0.013775446127857584,0.011088438075471496,0.01400473641376594,0.013169780566979341,0.012834773879271967,0.01296053352221686,0.015735367941792484,0.013421641337378207,0.013064091856174754,0.01331166408960364,0.01418303741476178,0.01343120293745852,0.013750564049925862,0.014116796229829136,0.012884749426497947,0.014504310979648152,0.014512921152586416,0.012738403150492652,0.014462842997293559,0.012769646137811298,0.01312932331170589,0.013673338729104773,0.014178035099138914,0.01401312835021588,0.014250017144212266,0.013279480051255666,0.012982011112048858,0.01236061593923869,0.014118523475159694,0.015015582124018044,0.01334905700951405,0.01337952185734858,0.013453763061429584,0.0030689480106408963,0.013201488336315709,0.014704110104132024,0.014303207590565439,0.013241097861975791,0.013231396975743624,0.012825151910432752,0.013363022387756041,0.01462136457769635,0.013611162244788453,0.013787846994709554,0.013376020826299264,0.013951417265661103,0.013588849080421914,0.013364630148253214,0.012951122573446005,0.013161117544296119,0.012894772535583604,0.01296077577381169,0.013175479308876253,0.014064315262481907,0.01452310133576695,0.010123214178026035,0.014713752777902987,0.014878137747153105,0.013684768777477785,0.014551344101950804,0.014374257346605747,0.015414450179310797
700105771,0.013761521038976546,0.014639220316093098,0.01364078903959151,0.013798274605496727,0.017785241829591927,0.013757546443207824,0.01350226741633304,0.014819939186587477,0.0133675649986996,0.014243443386497823,0.012694373046196193,0.015565987859946983,0.01405021858229992,0.013052228275758006,0.018125968882435922,0.013144359965012573,0.013095347850711864,0.012639194824880712,0.013366494520792875,0.012603841224301549,0.013016772448653806,0.013382079954824997,0.013672573291785811,0.014075545094198312,0.013087892887959364,0.013001876206492433,0.01324992526228529,0.014482074507906506,0.015078589374687704,0.014226159360445542,0.012449064526894524,0.014258046769126205,0.012594682310457649,0.013743737626349025,0.012792082407208511,0.013365321111282134,0.014553955415165557,0.015224461780111087,0.012237475179755009,0.01380824703368633,0.012123642186050266,0.013311537359519888,0.014309180402976693,0.01478224724695636,0.0143685845986343,0.014938225312861072,0.016389530181465443,0.01242892119273802,0.012512913695300795,0.012359126946412719,0.013928430735755285,0.012933715530020784,0.012977566137714489,0.01373703161756451,0.014019093197236331,0.013191847640342773,0.01260200444279975,0.013106560663632,0.013142054772843737,0.012976703560485048,0.01505317949610646,0.012776386808996966,0.0030469900520271533,0.012861902885077272,0.0138950912111836,0.013274176312526873,0.012946713189258777,0.013721105249083192,0.013928861349886298,0.013057926979381422,0.012579754390797306,0.012416195253018424,0.015324878428080727,0.013012405281710404,0.012597909346257716,0.01294252358625825,0.014521990879895428,0.013126875093646604,0.013295429894514661,0.013811937749479456,0.012880338243227322,0.01387834407189452,0.014049259060756695,0.012107377854757937,0.01617937839833096,0.012341888320887734,0.012668372714306557,0.013227380399389711,0.013776748753616947,0.013930405726572144,0.014316189147614568,0.012802281462650993,0.013036761365398147,0.012768972025351627,0.013761692395116838,0.014620344082983993,0.012889906720123901,0.013354228313569765,0.013075221934080814,0.01300045569702218,0.013310766349564311,0.015118164615388861,0.01358993880852506,0.012874896606195875,0.013094631143574828,0.012537317474817808,0.013280243060903295,0.014502199211784741,0.01300949416474376,0.013442054701373012,0.012896658958936887,0.014007296304681418,0.012978053418287377,0.013467925105933988,0.012332880125479874,0.013013210628081948,0.012563006595552727,0.012659626183073577,0.01259969528545508,0.013705670047593155,0.013923804288552477,0.013204410577820777,0.014210435364249045,0.014954323492663967,0.01341963685166246,0.013945595916090864,0.014419640652336042,0.015087337951959741
700106056,0.013169463716143148,0.013313193927676697,0.012433858480430784,0.01297758777297552,0.017173964465361537,0.013175799072645043,0.012467019990883212,0.01437546352467414,0.012658137629408182,0.015647600013205615,0.012459973531851125,0.014552021472680528,0.013289130038557197,0.012218143806276203,0.016369032366600672,0.01263344138216972,0.012584184453293228,0.012094760828854885,0.012469140429124014,0.012236007623842098,0.012524603406201635,0.012854213475633376,0.013021252233727776,0.016400315355239725,0.012662044702580626,0.012834958834635566,0.012836528040477021,0.01364033520397027,0.014206424350495529,0.013755981195175713,0.011957099399402983,0.013738211905840035,0.012023806146300338,0.013294529711221557,0.012479370832575137,0.012984121764080802,0.013844444438565381,0.014074981327969362,0.011945170398542204,0.01326374913850014,0.011385122699847653,0.012593870805717574,0.01350185556044205,0.013999388133833742,0.01345867155577851,0.01161834318082046,0.014214001831398343,0.011662690413642254,0.011911333717575818,0.011866979516669584,0.012567995834299765,0.01210300829454612,0.012554281296191884,0.01300504233092119,0.013121153819012743,0.012749288461277455,0.012211197549246449,0.012520135433458179,0.012593233854583745,0.01233405055400473,0.014248675978397017,0.012037582671254536,0.012760788351328501,0.002473159545420888,0.013194673246613237,0.012336901394164079,0.013278701793716974,0.01318893317821318,0.013415219215186769,0.012433881503254642,0.011650703742163012,0.011954813975240276,0.0147653608742459,0.012563661263602586,0.012018014518985844,0.012182027499620525,0.013226007586425736,0.01258307632498302,0.012903494337373256,0.013030528794392721,0.011943521946499018,0.013108792395603515,0.013672404951009801,0.011534464444398897,0.014159287628185227,0.012027882226991296,0.012223975435970657,0.012791128756962427,0.013285275094220913,0.012782147978744966,0.01353880252389659,0.012065084532578861,0.012369894258651362,0.011432325059204466,0.013154245989752731,0.014052812953344663,0.012466596623850294,0.012476402500957648,0.012502368974624005,0.012100297538898729,0.012655090155811205,0.014365795013843071,0.012876818187569207,0.012306317012681952,0.012198016623153564,0.011971406374572655,0.012406213039411631,0.013954316979973742,0.012594522708476498,0.01273520952400872,0.012125222527303739,0.01298894314282575,0.012521716789164061,0.012359177742065686,0.012435216743879571,0.012219016969678339,0.012203460831182945,0.01186127565502021,0.012039800178161211,0.01298086895114718,0.013241196478728201,0.012387639303013745,0.013847021480162466,0.01377042145472242,0.012545011030050441,0.013120997308369995,0.013621943738007772,0.014620903184397611
700106229c,0.014333945607481764,0.01496149453359152,0.014016574546348026,0.014147030155954211,0.016777654344690918,0.01397437380997376,0.013762828309684177,0.01578649409371406,0.013824270680218383,0.014113451329578667,0.013402481294922048,0.014791162326469634,0.014493415172463863,0.013377118101913154,0.0167846584979967,0.013884516054182078,0.01386509310746472,0.013436628614228873,0.014052122880600523,0.013337431408242971,0.013433484146425279,0.0148840217892937,0.014187378683428677,0.015415442453182984,0.013787222652008565,0.013693930156249036,0.013547012286950237,0.015125860676134228,0.015933577261127634,0.014800070456627734,0.012876660099928421,0.014669877960608976,0.013352869649637625,0.014015649399705543,0.013376138270380223,0.01413015511407276,0.014706619643513299,0.016211684064138584,0.01291918736721681,0.01434139526313036,0.012362907400985971,0.01382190369210011,0.014863154983440317,0.01473915613057776,0.014598905479196607,0.015872875301954647,0.016954986570516438,0.012984707056053212,0.013241667878539847,0.012992528964225616,0.014282472195418573,0.013953058481780592,0.012660799884465387,0.014576991445577208,0.014621674182117437,0.01348980922298448,0.013113006005459176,0.013624162768991858,0.013353390774542704,0.013479629859867505,0.01575406617521268,0.013446230267336224,0.013509261699791731,0.013003728725222178,0.0048771081017647076,0.01344608244907868,0.014533907467682633,0.014781229381035734,0.014606530836877626,0.013851620348229876,0.01315015152744081,0.013047168691369796,0.015603466271812859,0.013389941612095833,0.013514043977397179,0.013175275423004522,0.014930642103022265,0.01383953128082491,0.014175043507678432,0.01409265687204863,0.01297394951932437,0.014423039504982573,0.014568885170057317,0.010785819604168351,0.01516046346772029,0.013010999660934613,0.01323633294718979,0.013794419846985382,0.014310470867179865,0.014099454681595219,0.014509798701600102,0.010267001909576856,0.013158355437661843,0.01315515966822683,0.014500145726662531,0.015375934819451499,0.013410796700041742,0.014023822390396356,0.013959697134972587,0.013413920604984279,0.014049642011652423,0.015962126724209276,0.014107396991589667,0.0134974592814497,0.013262901243673214,0.013296222998706989,0.013726014123445086,0.015099502986439686,0.014010522902255405,0.014033724216549848,0.013208878838714778,0.014876107964248918,0.013754152496818038,0.014099639960444764,0.01365109701099249,0.013440909296036967,0.012988962097806388,0.013149518187924009,0.013620101621730002,0.014351745945442173,0.01460272087547191,0.013402340954736918,0.015015312005265902,0.01596872113870401,0.013542819454994103,0.014565330493029934,0.014897734980064947,0.015456740306192127
700106836c,0.01331660501965808,0.013769126411828104,0.013088906879726537,0.013489074040157572,0.017109710287572584,0.01341254454430783,0.012931223783237192,0.014854183488002621,0.01306599953655564,0.015477153338031218,0.012992871534813577,0.01180644474956717,0.013711996941237226,0.012466943716888524,0.010020653351715396,0.013150804684328922,0.01261083791623256,0.012611204983231872,0.012374600495811162,0.013173798428025591,0.012747496267846003,0.013633386819178755,0.013585307861950446,0.01398915130577401,0.013019016945879744,0.013403678092603679,0.013163329222576266,0.013730955168730076,0.015214912869384284,0.014359172645964181,0.012147610602528617,0.013302905103696073,0.012034591478458345,0.013542491262647541,0.01270193700080696,0.013636343980743225,0.014131013457388807,0.016363652518478593,0.011881184009393463,0.013404900825454966,0.012411602722506392,0.012744937573957954,0.014490365274405463,0.013422842362471047,0.013834207088271197,0.013629600771565841,0.01644580917866517,0.011778496663555437,0.01259091599080649,0.011581318282834274,0.01412532713223234,0.012768889855544346,0.012609352179135407,0.013501507074978896,0.0141755737951283,0.013071985121403638,0.01233089309921143,0.012605724320041235,0.012792838299639696,0.012280810634041937,0.015218598864308026,0.012531395651974083,0.012935761066275765,0.012114321579597425,0.013408080155882001,0.0034271855564781428,0.012794172324995717,0.013658670749595054,0.013770951128757291,0.012652649801662072,0.012113300977822787,0.012537482175780065,0.01477822030322962,0.013343785529008102,0.012191677147565734,0.012570807943956878,0.01379814331412202,0.012287366093830455,0.013226922164536102,0.01299782608673523,0.01194304972708321,0.013709898498920311,0.014084968669184917,0.011829584200117765,0.013794095113514539,0.011883912669825573,0.012554752612802518,0.012802771274646066,0.013547716977152903,0.013738435864381992,0.014083698920858355,0.012743971519450167,0.012728024255429871,0.011991622323620246,0.014183958178402864,0.014558607493536586,0.012660653839226422,0.0127205658027079,0.012642696511179618,0.012454188575741333,0.012776350643202443,0.014418849296749884,0.013594711078274906,0.01260585282575312,0.012029764803537056,0.012753678633472777,0.012836320203646424,0.014086178205893904,0.012675882731935892,0.013533912311310096,0.012782404978974149,0.013754071810448519,0.012764257305580354,0.012338271985646522,0.012008814688256273,0.01228210766557431,0.012219992689100283,0.012515218722847528,0.012546824860663455,0.013529928088156241,0.014186847331466447,0.012097977944087292,0.014141833772125013,0.013510659596734783,0.013014916937964745,0.013962320826578676,0.01406048107095982,0.014511334069504517
