,SRR9224065,SRR9224066,SRR9224068,SRR9224069,SRR9224070,SRR9224071,SRR9224072,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224021,SRR9224024,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224291,SRR9224298,SRR9224297,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224162,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224487,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224470
SRR9224109,0.0005952586906354134,0.0006633851846730191,0.000664727295163303,0.0006407025983256167,0.0006043634428155397,0.0005764578107230276,0.0007178494736942702,0.0008181207199122869,0.0006971610255446391,0.0006798559804210529,0.0007717370397365168,0.0006630852656345986,0.0007502640731728105,0.0006849656622076565,0.0006907450344332296,0.0008121622924094816,0.0007044950813454443,0.0005536803685877288,0.0006332680193354271,0.0005514636347903227,0.0006249006765763583,0.0007978857435310048,0.0006446807240932057,0.0007745404709812219,0.0005873421619815138,0.0005387467171564518,0.0005716086104603728,0.0006073622407720644,0.0007404197420603937,0.000797868513589302,0.0005826063503153501,0.0006171832002260042,0.0006231060794032408,0.0005959580737759589,0.0006829959275395016,0.0006180891900271182,0.0006053639405015047,0.0006098651854056107,0.000586097648489022,0.0007861319995951946,0.0006095759217485562,0.0005668029399138384,0.0006870196061282049,0.0006932348640414946,0.0006604458942677333,0.0009407685164078551,0.0006459824081950057,0.0006464121905658632,0.0007847353202265497,0.0006235437011498139,0.0006176399852953055,0.0007324125659640673,0.0006475260419728914,0.0007231304058657618,0.0006741557080209965,0.0006647562446176629,0.0006698014501832732,0.0006571496934287404,0.0006136346002517981,0.0014808250704950127,0.0007422449881427488,0.00081376674124521,0.0008430469104640532
SRR9224110,0.0005985365969529114,0.0006557298122423442,0.0006560860367145913,0.0006401742889113151,0.0006013377710183259,0.0005738022358351972,0.0007081039091774235,0.0008078429180591888,0.0006945946675694726,0.0006805136756640121,0.0007725057779670973,0.0006667488316584126,0.0007488577586921982,0.0006818514782989279,0.0006944559114733231,0.0008027490656178659,0.0006984984909704337,0.0005598996556813975,0.0006247037427643114,0.0005579929599389148,0.0006241032056478489,0.0007961059595270541,0.000640341008979683,0.0007709714559189944,0.0005868892536219317,0.0005398358949475615,0.0005707278692207858,0.0006030412889534746,0.0007383358466698661,0.000794309657519181,0.0005898474095413065,0.0006180393356531666,0.0006247277420181557,0.0005987117022111659,0.0006772416196611987,0.0006187404788371475,0.0006000341309515857,0.0006069810994419765,0.0005840581563292397,0.0007795643593514912,0.0006053588194401154,0.0005633099335926533,0.0006866520432567239,0.0006910560399043101,0.00066126435101779,0.0009202648428098854,0.0006458618585393314,0.0006398243253904125,0.0007741958710856362,0.0006233794801326091,0.0006210876571044299,0.0007234339109186267,0.000645016183915816,0.000715863605346049,0.0006724605984482939,0.0006572852105957653,0.0006648205298851264,0.0006542192061461541,0.0006069927128595206,0.001458432892125282,0.0007367376864192112,0.0007989226207526498,0.0008314892484936778
SRR9224111,0.0007477687863016554,0.0007899167411141818,0.0007886949223598629,0.0007888409516292392,0.0007467151762450597,0.000703186081217015,0.0008167202687449786,0.0009662946724094954,0.0008204389378245046,0.0008014356067630046,0.0008822586697343739,0.0008276427389331949,0.0009087599994856626,0.0007977043402226278,0.0008118514262979958,0.0009396197192963974,0.0008308970091574641,0.0007062468015473683,0.0007507431175768285,0.0006986579807789233,0.0007692948981791264,0.0009513230199205721,0.0007561506774876333,0.0008865147216757383,0.0007277881167195063,0.000679340386419109,0.0007053721589058418,0.0007324648470746802,0.0008788452510429451,0.0009335363139730978,0.0007310537509622357,0.0007542399435611409,0.000766670194873095,0.0007317438758715242,0.0008176998055026155,0.0007481869672788841,0.0007340347496124023,0.0007641970939591053,0.0007394842332114492,0.0009304062892280692,0.0007469559534043744,0.0007019487147106899,0.0008346319170870467,0.0008485170939842763,0.0008103349567131459,0.0010876737009447761,0.0007727055186779629,0.0007630130737931958,0.0008439479705057268,0.0007660788361044936,0.0007519968942615289,0.0008785703420629472,0.0008078390104114202,0.0008619001368094675,0.0007896903789158467,0.0007819920787740049,0.0007983664336283755,0.0007699521924378905,0.0007336201755687972,0.0015243271359475466,0.0008631669767220164,0.0009549317687357377,0.000981302195035335
SRR9224112,0.0005965736356507006,0.000581022505412538,0.0005847957615259714,0.0005978522588708682,0.0005694472244707652,0.0005296805342951605,0.0006261709037743968,0.0007563019278608552,0.0006773561629372517,0.000649763266281788,0.000714854160234981,0.000651894862464739,0.0007428036534722946,0.0006166447794438615,0.0006775513556486932,0.0007751532605508823,0.0006475576122638085,0.000550378451943952,0.0005436114347113764,0.0005402783881227552,0.0006212276024205092,0.0007737871151551256,0.0005866028377099651,0.0007283535355541112,0.0005589718978554384,0.00051435968030388,0.0005593077963931434,0.0005769132867852762,0.000714825535153636,0.0007737453570336499,0.000569992044990026,0.0005833129777178688,0.0005853052166967974,0.0005932935708293189,0.0006518360834430057,0.0005567604354716431,0.0005773036968503063,0.0005757032846008227,0.0005625394556297344,0.0007434256758397166,0.0005890508166462558,0.0005229182485979467,0.0006528360958185601,0.0006503999299763399,0.0006248994109251825,0.0008756703599269491,0.0005864104409457831,0.0005868665655686632,0.0007320462505947036,0.0005625689109716644,0.0005384581896347054,0.0006908137899977356,0.0006192321216515035,0.0006847508221749921,0.0006198122291300748,0.0005939332741039931,0.0006605039286788748,0.0006129726217370065,0.000562474241457932,0.0013933763548147798,0.0007171656377834685,0.0007837845816363464,0.0008071337189199401
SRR9224118,0.0005521212684984509,0.0006267774688380407,0.0006203302048812485,0.0005950615668403208,0.000558853381823999,0.0005369157823467975,0.0007132730804153998,0.0007594148223534377,0.0006610138814970312,0.0006580174124371643,0.0007645117322581417,0.0006096672015725352,0.0007032450366740982,0.0006691578550044724,0.0006602698925268968,0.0007681240115357393,0.0006640637640514217,0.0005051622277799346,0.0006163837236020535,0.0005118343898109333,0.0005794633362239598,0.0007471659610682763,0.0006188853409135438,0.0007510715557593302,0.0005375707995403973,0.0004984743254216247,0.0005310427047808845,0.0005681161697778962,0.0006981332148257856,0.0007560151849740445,0.0005373827278280451,0.0005766662799250535,0.0005792687714400115,0.0005558765038547256,0.0006323217576036775,0.0005949278656065363,0.0005667184985582871,0.0005522635768337502,0.0005295527476857284,0.0007321476960722686,0.0005633478332371044,0.0005235974525899023,0.0006396803595454271,0.0006381894397314699,0.0006108044079459367,0.0008798301963785746,0.0006248184312036935,0.0006290703121809713,0.0007718287059530606,0.0005777381642466663,0.0005839941006353345,0.0006724183270086739,0.0005841732413374649,0.0006699129144765094,0.0006453983717738895,0.0006356546530144567,0.0006315376871570421,0.0006311064054998853,0.0005818622479030966,0.0015027433647037472,0.0007081228451110453,0.0007676946324068758,0.0008002901380143882
SRR9224119,0.0006806528727356616,0.0006654900446496538,0.0006666798287063762,0.0006822136831642849,0.0006487167157179193,0.0005996631095381278,0.0007313265931485219,0.0008579582724375966,0.0007610219633040242,0.0007343096995691277,0.0008177181865861396,0.0007140055928212442,0.0008306421182209761,0.0007209232975945725,0.0007563662124223055,0.00086708240922213,0.0007449756525006864,0.0006241228230333106,0.0006352142136539167,0.0006168720974925422,0.0006968713146066022,0.0008618024909826077,0.0006825322964740314,0.0008100932251182436,0.0006430250446569584,0.0005904528283565422,0.0006242117329316109,0.0006556527453953068,0.0008010215341518393,0.0008714605941771784,0.0006421999644401731,0.0006665454388198584,0.0006771765891891975,0.0006639131828138885,0.0007324169897265228,0.0006458010966744477,0.0006543022003456471,0.0006519005642518037,0.0006399511639535251,0.0008313312434328399,0.0006611660708863584,0.0005976610778557469,0.0007415992341630898,0.0007369593043258209,0.0007107459872498172,0.00099248443926952,0.0006797910448295157,0.0006711890899700001,0.0008269119664447678,0.0006785395554450848,0.0006180884725637135,0.0006847365929687056,0.0006959841880786182,0.0007731334384335249,0.0007165460968124308,0.0006850973338258854,0.0007293657118219271,0.0007023738404464422,0.0006429496342673863,0.0014947329404394825,0.000800219961644615,0.0008888175155510407,0.0008897904893058321
SRR9224251,0.0006097012163768135,0.0005780596276513893,0.0005871671247804702,0.0005951564674266838,0.0005663971782546945,0.0005213692678552295,0.0006384771392645293,0.0007652532301521271,0.0006840210872241917,0.0006679420395794064,0.0007289513623049318,0.0006589272791929252,0.0007580438731181159,0.0006262939015249851,0.0006913834200020063,0.000794488224971957,0.0006540236082303446,0.0005476213589345,0.0005451619794818776,0.0005412863989001838,0.0006246697194881619,0.0007835896742538602,0.0005983487206973243,0.0007449764257078989,0.0005619648918853774,0.0005112383039405331,0.0005577478516768295,0.0005846004559478575,0.0007269583605013064,0.0007865652407247618,0.0005833775491820353,0.0005865593022191853,0.000582313577958165,0.0005976330009701173,0.0006568772471111145,0.0005581019671230762,0.000576913562588797,0.0005762415209492985,0.0005539155852230348,0.0007466613078727206,0.0005889441191910855,0.000515412425688617,0.0006592077035290594,0.0006575658869866118,0.0006304622556778528,0.0008975497184746001,0.0005936389724693536,0.0005922457194990505,0.0007527689919711013,0.0006025621213141542,0.0005318446500673932,0.0006899401451332211,0.0005533119402424792,0.0006792378708153829,0.0006226652603955882,0.0005996002271685877,0.0006651400230461798,0.0006268476460884744,0.0005644633154349144,0.0014429962889416642,0.0007325785046371733,0.0008190279567750524,0.0008127974450636653
SRR9224250,0.0006639251766751317,0.0006722829386129478,0.0006711491947049358,0.0006838351227772117,0.0006489314503456481,0.0006041504617013317,0.0007296813931320062,0.0008556016016827469,0.0007580111500776394,0.0007326323066726072,0.0007968436633465717,0.0007113622693327131,0.0008219622704328953,0.0007071646198174213,0.0007463736281287517,0.0008623104620487951,0.0007417283475139853,0.0006212816692788406,0.0006381068632825912,0.0006117308767908306,0.0006917001993413454,0.0008378108565814738,0.0006760871994108145,0.0008125973888468723,0.0006321609915140408,0.000590354902147836,0.0006263092289584406,0.0006581834875787913,0.0008004475396047128,0.0008522169627763221,0.0006391059385514296,0.0006643451355852008,0.0006758325921497407,0.0006618823409556026,0.0007263405346882212,0.000642485717075848,0.0006505695623536172,0.0006626892200641233,0.0006481212062747339,0.0008220875476812212,0.000668808617830684,0.0006023168138620273,0.0007410138030668063,0.0007404825042044404,0.0007128849112039451,0.0009801817159680478,0.0006758784424846317,0.0006693120374650232,0.0008177734743689907,0.0006787367005486826,0.0006206804873151664,0.0007783792916382559,0.0006916735728896579,0.0006728698833825625,0.0007004843736973512,0.0006891543557876134,0.0007276509102145518,0.0007038258174947381,0.0006445747731447403,0.001468245781763977,0.0008013555666955196,0.0008814364744705214,0.0008932645016964996
SRR9224249,0.0006305781491050492,0.0006741206813673404,0.0006761675574043736,0.0006659818260287684,0.000629470247408302,0.0005877555645027784,0.0007215927000428775,0.00084548449739715,0.0007286723547102959,0.0007006891099428636,0.0007904355349406278,0.0006900686076953482,0.0007869219600466238,0.0006954366936375936,0.0007142925666372825,0.0008314384600898951,0.0007196273520081501,0.0005910675544723517,0.0006420825964076429,0.0005844548087328961,0.0006581697296882215,0.0008264607039498888,0.000655798052892582,0.0007965757270518509,0.0006092567190525256,0.0005659062101406485,0.000594999830264258,0.0006243468659823041,0.0007729849335882402,0.0008306806315443137,0.0006137153095707986,0.0006414316464747105,0.0006542765404799315,0.0006290732063202618,0.0007108391548624156,0.0006270820706560543,0.0006292618797677059,0.0006476854869805245,0.0006195014136967525,0.0008132484344401086,0.0006377629202628703,0.0005896093375841385,0.0007149637000109584,0.0007192270397629943,0.0006912035919213431,0.0009724396542095665,0.0006678464495667699,0.0006658048956018067,0.0007946085584260168,0.0006528445314326443,0.0006316171888557952,0.0007645303430184881,0.0006724663189287362,0.0007426581476986259,0.0006623844566602093,0.0006775296797226706,0.000690165357754277,0.0006748095694484923,0.0006279636871690356,0.001493497905885582,0.0007604614064594089,0.0008512728838948684,0.0008694135495005223
SRR9224256,0.0006077394932451167,0.0006776307622619407,0.0006761886162710238,0.0006565654887276352,0.0006145353106425054,0.0005839677702609301,0.0007383839561846766,0.0008284855876452444,0.0007087704935092752,0.0006975569923999179,0.0007918786274673807,0.0006734269527973748,0.0007629283819798147,0.0007055299804104091,0.0007017370754299029,0.0008196939284230945,0.0007159139332934316,0.0005655877487224928,0.0006541689100026205,0.0005670479847838072,0.0006358046885276272,0.0008092232154200623,0.0006570173444871015,0.0007940923190447994,0.0005961733777103236,0.0005493477696794576,0.0005811717428407546,0.0006188397729649614,0.0007557144258457546,0.0008152897362464826,0.000600162617021469,0.0006293680759304637,0.0006337443641687393,0.0006063518800288809,0.0006957015620254824,0.000635338040623279,0.0006199748273785422,0.0006238867803851585,0.0005959964321031476,0.0008011197495431156,0.0006190181529941456,0.0005752657587106219,0.0007055582704181946,0.0007064539515264723,0.0006762770869824147,0.000955040345294739,0.0006682263567811698,0.0006613725098379088,0.0007984073390448187,0.0006342167165843105,0.0006316316138765428,0.0007413696124080875,0.0006561901258487537,0.0007399738598002852,0.0006873906338349365,0.0006790301070164721,0.0006800792661786377,0.0006702186290161845,0.0006239910288334931,0.0015117062653081394,0.0007507094367829342,0.0008211311656117006,0.0008527495136590258
SRR9224255,0.000651862208340207,0.0006220878664148134,0.0006278716552921319,0.0006436032455650886,0.0006165887821801752,0.000577993697504176,0.0006579484407364092,0.0008054426516646253,0.0007102238946955393,0.0006874205941172132,0.0007533059089319935,0.0007085108328500119,0.0007954456209919546,0.0006463254369843892,0.0007116436514934567,0.0008227626123064633,0.0006866664673078102,0.0006073677620373956,0.0005844321984604308,0.0005856842940780695,0.0006700725957570098,0.0008245696238712052,0.0006237611061758032,0.0007603516671696024,0.0006061580414499679,0.00056684478089218,0.0005995932703565485,0.0006230690518674364,0.0007582921696516182,0.0008065872225609488,0.0006157229184268518,0.0006293577651566012,0.0006329876113722354,0.0006313163871410664,0.0006933080643757617,0.0005954437797620554,0.0006160759260296857,0.0006233594692396054,0.0006089720104393471,0.0007850642075449124,0.0006268643975603287,0.000568739635344077,0.0007042220538924755,0.0007028534128989306,0.0006767990896441923,0.0009305574275260245,0.0006230552239299803,0.000618778891188855,0.0007547014380208496,0.0006529301901906377,0.0005825618254645462,0.0007339142388001783,0.0006754687527719475,0.0007253316675915106,0.0006477466982039067,0.0006302477247103465,0.0006290697962706019,0.000645803896571628,0.0006044509306980741,0.0013744475763762163,0.0007415513881923706,0.0008218815993934869,0.000846618459774021
SRR9224288,0.0006263082500156218,0.0006516208684896065,0.0006604625602937764,0.000651598716482108,0.0006174795910695959,0.0005762453773222825,0.0006881556111514586,0.0008141054612436559,0.000705323192590689,0.000686543968295116,0.0007687107890223342,0.000691445951650084,0.0007789747006039795,0.0006710739573527935,0.000705527189666083,0.0008134390412924316,0.0006988295984704142,0.0005843058361241283,0.0006132778809922768,0.000574044064823471,0.0006477817928643159,0.0008261593692600637,0.0006353927398487164,0.0007713051809790924,0.0005918912044051423,0.0005496618850148311,0.0005870575021941406,0.0006118755698869927,0.0007540025362211717,0.0008043012025657976,0.0006110477431934872,0.0006199636342559032,0.0006280743886580818,0.0006179770646258594,0.0006932224606652653,0.0006120204600805076,0.0006124309423091394,0.0006267008705372665,0.0006055382525395645,0.0007856036530594038,0.000617243436997263,0.0005720265423397839,0.0006980697247142159,0.000698213274339376,0.0006802182990130809,0.000942844332683172,0.0006449917555031248,0.0006423741580011557,0.0007684255168511984,0.00064073843438124,0.0006129509737973888,0.0007445332992706867,0.0006725852320833242,0.0007397423514000561,0.0006685280540076489,0.0006544894077749366,0.0006826553219865764,0.0006458768983455626,0.0006100676819202428,0.0014422741083627494,0.0007434670837853104,0.0008247535725763517,0.000846666875558406
SRR9224253,0.0005717110556993771,0.0006038681075286175,0.000615088768999496,0.0006061083933083432,0.0005699447555307125,0.0005339180576650052,0.0006618870379149227,0.0007705997726198057,0.0006733848956139665,0.0006522270842165153,0.0007390663117928135,0.0006334797339963448,0.0007244488021546429,0.0006419176070867253,0.0006662573775728529,0.0007729798149802847,0.0006614694657043156,0.0005269025409680736,0.0005809341840047967,0.000521558210642822,0.000595634456449428,0.0007658630337772092,0.0006033604290798737,0.000740165455476529,0.000553228981590933,0.0005090707275892984,0.0005412138789308978,0.0005744870015414188,0.0007095357164802363,0.0007654082911217087,0.0005530089229587097,0.0005866519840004035,0.0005882359801318425,0.0005719003064906416,0.0006516025529979309,0.0005752315447313294,0.000574024578014625,0.0005729143301375419,0.0005541153772748287,0.0007439666034175476,0.0005783210896565643,0.000527689605507459,0.0006504513065388244,0.0006567355533782627,0.0006259605952945239,0.000891685919258842,0.000609643341842561,0.0006036738391927735,0.0007410521216288543,0.0005947798038605601,0.0005715454981273518,0.0006892608686635135,0.0006119615532581095,0.000685595553140748,0.0006301527613000824,0.0006163337250347799,0.0006464241058666046,0.000617581408014353,0.0005734148164691299,0.0014426522577593243,0.0007083427913463619,0.00077762809552719,0.0008048813333322945
SRR9224258,0.0014161109657100468,0.00145249565690459,0.001443039114084735,0.0014412573905025672,0.001401085399617101,0.001362080838933762,0.001459299464650995,0.001619902072975329,0.0013858600142072253,0.0013953504817651612,0.0014783615002032014,0.0014673802005631127,0.0015754989205404738,0.0014448327412961205,0.0014165833169961033,0.0015634112026862677,0.001484055827060673,0.0013606253921243673,0.0014118129506731302,0.0013408268311500108,0.0014172565811031842,0.001599549892194675,0.001384608920121683,0.0014548972908072445,0.0013774394943805788,0.0013317068064756972,0.0013237358954614155,0.0013478403032329712,0.0014857442849880657,0.0015415077942397696,0.0013641173655720385,0.00140078904637923,0.0014112252026093714,0.0013425802891418729,0.0014385913741918645,0.0014086260900258607,0.0013603598911148774,0.0014123288243512865,0.0013962404170294969,0.001560875743350402,0.0013637614997247314,0.0013459870384642668,0.0014597353788644673,0.001468014444913379,0.001462369047134785,0.0017508678749297475,0.0014119661173721838,0.00139087661769171,0.0014697754381393904,0.0013992137710788198,0.001422096127252788,0.0015333137872504535,0.001488885442631948,0.001490004559427896,0.0014353232451393685,0.0014372440277608312,0.0013945015268204378,0.0013957649098615946,0.0013799448112564751,0.0014859703226566172,0.0014566753402045116,0.0016155789505642307,0.0015872009833800993
SRR9224257,0.0006971917857464667,0.0007018458564904921,0.0007019872562757767,0.0007138091342715537,0.0006827120538084794,0.0006372127370328159,0.0007385847118709576,0.0008978618883430544,0.0007775401517241205,0.0007514487169376402,0.0008195918209717182,0.000766977854408553,0.0008621863778758833,0.0007261175815120316,0.0007785255049334637,0.0008952809938446686,0.0007613419480692335,0.0006642099533734042,0.0006565963544225004,0.0006463475709506755,0.0007268723504029086,0.000885945893543034,0.0006950605244231882,0.0008278606355406292,0.0006691825501525424,0.0006221485956036507,0.000653739315224148,0.0006770845789845899,0.0008292769608803,0.000898762545525653,0.0006832035046476392,0.0006991555873922808,0.0007067790696010391,0.0006880228979320184,0.0007576845216395767,0.0006711888959744554,0.0006846250214908395,0.0006962114208267698,0.0006858690139237199,0.0008651621839222118,0.000696088716856343,0.0006368089071112705,0.000769727406249146,0.0007780959298923681,0.0007417222090246877,0.0010099446040480813,0.000697797368755846,0.0006933160733383475,0.0008243991104877333,0.000715555522275754,0.000659918642763266,0.0008128150735466619,0.0007513528925637662,0.0008063479467535691,0.000722165753894917,0.0007031694791184877,0.0007493472678023643,0.0007107498656582544,0.0006697592372034605,0.001445731528826391,0.0007351262177031672,0.0009045097399237467,0.0009254569337325498
SRR9224472,0.0007594373138512948,0.0007317191275374226,0.0007321051474353348,0.0007631522273081758,0.0007258654587351074,0.0006651843120254669,0.000759190801264918,0.00094227141354429,0.0008331673917532249,0.0007979968841269825,0.0008666106178075434,0.0008099190168840293,0.0009156203491460768,0.0007606020310988394,0.0008326367650685833,0.0009537588934611852,0.0007994212047234985,0.0006987570454071739,0.0006782748686082107,0.000691875574203186,0.0007728614132432357,0.0009726432749182083,0.0007257204007569658,0.0008761611822056776,0.00070597770879988,0.0006550211543824392,0.0006969140329920985,0.000729612773539018,0.0008796802194268364,0.0009550161798482321,0.000728622315871155,0.0007413159777510352,0.0007394904174587252,0.0007397667649796216,0.0008118174928869183,0.0007049191957209285,0.0007288260425643386,0.0007355832034631486,0.0007408363384073369,0.0009014747127589495,0.0007400731839158137,0.000670849193491501,0.0008175584996038655,0.0008235253466892916,0.0007973338988873884,0.0010982815364216404,0.0007344524010395475,0.0007221800275847269,0.0008743638453833011,0.0007498256969462143,0.0006881157141373031,0.000866506850319149,0.0008029284542911509,0.0008487675215491329,0.0007754340515067364,0.0007389313956490516,0.0007942165520854347,0.0007561843762215553,0.0007064138329450102,0.0015384214039643176,0.0008658441948645705,0.0007788429285459271,0.0009881825785090395
SRR9224470,0.0007784129985053373,0.0007677844830199528,0.0007771816256863797,0.0007906118019233865,0.0007595194737969563,0.0007002691478265577,0.0008075354006786561,0.0009551086675926305,0.0008610219207422123,0.0008344966659376595,0.0009042396292104141,0.0008225519345050436,0.0009327403120163949,0.0008016165610561079,0.0008611126117937938,0.0009567618088471868,0.000823990342426591,0.00072561265792791,0.000731765688546643,0.0007123043077765411,0.0007930364779878964,0.0009886572742537024,0.0007737949243236971,0.0009027866511009846,0.0007405169417610607,0.0006837649799300198,0.0007246465876695705,0.0007507443410670701,0.0009065351884483559,0.000985470640869587,0.0007507695056385441,0.0007749172702497183,0.0007868298503638883,0.0007576887548327044,0.0008377441634651946,0.000742526466109171,0.0007589323662136678,0.000783718475511379,0.0007613820294477484,0.0009223245116835688,0.0007699201451788039,0.0007073459015727732,0.0008382823680000683,0.0008537057252883078,0.0008277503327456822,0.001108193762431464,0.0007770616954358916,0.0007672948399495171,0.0009176741793090073,0.0007883068663011383,0.0007313014783288372,0.0008832114200241373,0.0008146314116131375,0.0008800069896546976,0.00080907741442298,0.0007832940545138483,0.0008356031760765931,0.0007929322342474154,0.0007458917409427142,0.001538916589682484,0.0009046816753420342,0.0010093829183401128,0.0008169734404308695
