,SRR9224065,SRR9224066,SRR9224067,SRR9224069,SRR9224070,SRR9224071,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224021,SRR9224024,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224164,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224162,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224473,SRR9224470,SRR9224471
SRR9224297,0.0022284292526848883,0.00235883985762621,0.001739640635872634,0.0017833075786023542,0.0016524597068898307,0.001956851746002794,0.0015200960777368225,0.0017032872783852941,0.002443933172600206,0.0023595230339888366,0.0019930568412329184,0.002016178168319235,0.001956280544295257,0.0015755039754064314,0.002106945980000796,0.0018147366410330168,0.0016753384964110554,0.001397350084778558,0.001717512047266207,0.001667321230094018,0.0015378187495198648,0.0016452907767994264,0.001462243332809682,0.0023788704550250393,0.001534481689921889,0.0015096931786012199,0.0014848685453655239,0.0018719704431557878,0.0016091379126380483,0.002209174530349876,0.0013426224942523002,0.0016337633795525399,0.0014621073622127607,0.0014535414098350377,0.00205365995314589,0.001496705097326631,0.0017099988716160748,0.00152852145843107,0.0016563796817984022,0.001485501250554267,0.002222651870662477,0.0020995861685667175,0.0017483465327903858,0.0023270286387182732,0.002247409417759484,0.0023855288288291256,0.0018221976120410695,0.002410361576335143,0.0023466438215245375,0.002409650827690498,0.002370000795836777,0.002119774503399091,0.00235358812029848,0.002281438730455361,0.0019243814778492712,0.0015255309850616078,0.0017086484635139112,0.0023707738655848703,0.002421100601897601,0.002311701798053142,0.002129205225289293,0.0015738101284460007,0.002339662372919935,0.002521888668555624,0.0024541184331968295,0.0024594352765601713,0.002609711122637856
SRR9224296,0.0020345777766377525,0.0018764975769039877,0.0017461803470939221,0.001810700562099032,0.0017578692443974743,0.0018577131848295512,0.0016007452698479484,0.0016677617199424334,0.002019583825280881,0.002002088546929486,0.0018346076763991683,0.0018550022786472718,0.0018774115954201317,0.0015787187749892143,0.0019348126014401468,0.0018495373382248566,0.0016826326105030152,0.0014724962471130238,0.0017517594654577152,0.0016907003808025649,0.0016864360934124504,0.0017139239430331186,0.0016180821153889712,0.002076558811580873,0.0016845668146866649,0.0016266253211908368,0.0015607339138290106,0.0017734738895261006,0.0017381823465573724,0.001933392802465027,0.0016019547736503073,0.0014312714749553,0.0015973443649313574,0.0016763090243790018,0.0020882518347471574,0.001606152456577907,0.0016312574424923805,0.0015572192045642129,0.001633118544270357,0.0015523822282800881,0.0018799083741160823,0.0018628500816026366,0.0016427574212004995,0.0019340289267497542,0.002019045780771584,0.001933826675821948,0.0016716598206297651,0.0019073791014047158,0.001929890773162547,0.0019492571622075896,0.0019539419925461766,0.001892053904269136,0.002005566147258967,0.0019431719462845597,0.001841487303597567,0.0016120291152476993,0.0016678148723378982,0.0019438750357259802,0.001891325459549303,0.0018591943221479953,0.0019232101285594596,0.001581356241880118,0.0019384030784031219,0.0019856885100475153,0.001918849259757055,0.001904266146172661,0.0020000854853371142
SRR9224295,0.002182942660556333,0.0022117348027499073,0.001728335880980728,0.0017796876658872707,0.0016641128762178922,0.0019187390583846372,0.0015310604708567623,0.0016841578078093456,0.0023285123107703687,0.0022743203930973986,0.0019444123811216425,0.00197789716834147,0.0019312327804679112,0.0015687072334931932,0.002060223141139044,0.0018054256603505785,0.0016678545427007822,0.0014021994509065235,0.0017128337908441146,0.001666104387991513,0.001563700363391956,0.001647953268922075,0.001485326219383444,0.002293959768993686,0.001557407857823733,0.0015349351444374263,0.0014980562415833776,0.001841235572031563,0.0016340706994458461,0.002117690128182007,0.0014573690528830628,0.001625133417098658,0.001376466096206291,0.0014928930183268963,0.002050497227716579,0.0015080406945459693,0.0016792776064061402,0.0015297075491758473,0.001632616238619673,0.0014944676996424462,0.0021257151577302666,0.0020353604016905506,0.0017236498124684509,0.002212894088787471,0.002175613119308339,0.0022676122352195322,0.0017779554127051432,0.0022672514769652976,0.0022389123461526305,0.0022947064262328117,0.002242350597206356,0.002061674575068701,0.0022546962334859,0.0021879841196910995,0.0018916966151083072,0.0015361734153379275,0.0016862156614405148,0.0022429614239567503,0.0022808340133021127,0.0021814276717770998,0.002070026994498437,0.0015667607722885109,0.0022272802262829922,0.002374446503183904,0.0023163183502312914,0.002307751292519305,0.002429882517628486
SRR9224300,0.00235408087271183,0.0025970850055547735,0.0018192053636943892,0.00185060631068975,0.001693073613713042,0.00206410282411301,0.0015737490087048415,0.001796992921195381,0.0026424380703948137,0.0025418234708788207,0.002116776938369146,0.0021483256250397296,0.002064442706051042,0.0016567375356309213,0.002223667435832554,0.001878677707672262,0.0017549418240737674,0.0014464331686744442,0.0017874587301024147,0.001744920146108699,0.0015924730764763095,0.00171034322922831,0.0014900614250483541,0.002573127345058235,0.0015774693933387966,0.0015593070196795826,0.0015519584852397652,0.001994416582318804,0.0016598969046348845,0.002387911518379345,0.0014637692341277185,0.0017194057922781413,0.0015085449593018304,0.001400386117092413,0.0021379669255130046,0.0015502193718026612,0.0018212780418389153,0.0016057128247768027,0.0017354395120144804,0.0015499884470698971,0.0024042666628935542,0.0022589457028736916,0.0018714703790429148,0.0025594137050932914,0.0024066613420804226,0.0026204035411073355,0.0019377554635145694,0.0026533254310924415,0.0025861518797731875,0.0026438149115011952,0.002572910319862394,0.0022970444233914806,0.002559756282397644,0.0024761349301455405,0.002033933274430114,0.0015813587150122494,0.0017936989910665457,0.002584271741685164,0.002685108167704756,0.002541315220764654,0.002289329867651168,0.0016476652531163239,0.002558785578666511,0.0027787237471555417,0.002724729963714177,0.0027304484302676365,0.0028613662040395706
SRR9224299,0.002371114101365099,0.0024902117273650636,0.0020458360817847514,0.002137716901700597,0.0020758281945218175,0.0021759678527030054,0.0019268593185575943,0.0019975806239182197,0.0024392738890928515,0.002368791168365388,0.0022050203695648104,0.0022553366593797666,0.0022559379004077726,0.001903474652529395,0.0022938063261661434,0.0021718513155215974,0.0020109549208106384,0.0017985129775346883,0.002091398934174153,0.002048375426407368,0.002034309240961121,0.0020478625800195677,0.0019466440467012817,0.002539501498429047,0.00201332524301065,0.0019548964777427297,0.0018823546245046868,0.0021568915738914016,0.002074180261299587,0.0024130821841413103,0.00193612979338749,0.001991851794749659,0.001936538577896703,0.0020103446189163278,0.0018995974565599388,0.001961944769945698,0.00196933368605306,0.0018965335740600386,0.001992679972700882,0.0019026441708367473,0.0023348137360452072,0.0022701451979256233,0.002021989415972311,0.0024205209110312867,0.00243503350397191,0.0024533538037942483,0.0020402162101071032,0.0024595682939956916,0.002438308283747109,0.0024194191365355124,0.0023435360805181666,0.0023130257131652268,0.002488207090652654,0.002452263391906426,0.0022361433769777666,0.0019529407003853723,0.002033941188192743,0.0023241569882293625,0.0024679724030126434,0.002391899856150546,0.0023571043358832995,0.001909715223519148,0.002455086087695049,0.0025105655324195765,0.0025014215888538058,0.0025085007233807645,0.0024617157285244206
SRR9224163,0.002135162776560322,0.0021513126778992366,0.0017216310875166905,0.0017721674928165164,0.0016676199078683083,0.0018858545411003333,0.0015278301872395242,0.0016677827316068877,0.002247763511426302,0.002213740945231886,0.0019113311052566077,0.0019470433997861136,0.0019137001181673606,0.0015544870648647054,0.002023008844282784,0.0017935548276666441,0.0016555238469080468,0.0014002495116950768,0.0017109031600679306,0.001667081272952809,0.0015750400318407924,0.0016511774073795901,0.001499193045597124,0.002261548620285086,0.0015700685299797554,0.0015363851265172478,0.0014908713934151199,0.001825261394080053,0.0016398289300083354,0.0020938825509024266,0.0014738734889276864,0.0016134728765692808,0.00148949391775805,0.0015175257169403236,0.0020591302503475168,0.0013730947357665137,0.0016454756635306256,0.0015166905787639667,0.0016203092861415646,0.0014870891566230407,0.002072553490617646,0.0019856611425581507,0.0016894464600331791,0.0021493990181149737,0.0021424239092797384,0.0021984579279024216,0.001736092486076815,0.0021967758174048528,0.0021766150211725782,0.002215599904488331,0.0021673523208218053,0.002008050846641516,0.002209086251912255,0.002144349255397901,0.001883046017806045,0.0015382377871786706,0.0016689605695200354,0.0021586653968908025,0.0022068312355529667,0.0021126036856896273,0.0020355754824631944,0.0015543991755887024,0.0021616525903006517,0.0022730270967645343,0.0022418801494793355,0.0022221342109284593,0.002328805939580272
SRR9224164,0.0019649534342839,0.0016044079397646554,0.001757172668771616,0.001825851524989841,0.0018110450687055764,0.001813932361246063,0.0016280677767194207,0.0016414203858536494,0.001804046549112716,0.0018437054318901532,0.0017361015299194572,0.0017522305088474143,0.0018274774920507535,0.0015872457638730826,0.0018716457696435122,0.00187108096026884,0.0016891535791230036,0.0015137598396766448,0.0017475146031190913,0.001694380388517017,0.0017495712141317298,0.0017425718227980064,0.0016956585158944318,0.0018823800463696897,0.0017452295885040385,0.0016896843809567192,0.0015875208349869592,0.0017169087835600023,0.0017688894503135864,0.0017864171372765736,0.0016883961829656203,0.001644296104552131,0.001662164785463743,0.001786594015848558,0.0020788241620569325,0.001649851267264516,0.0013969454048237257,0.0015535431520784582,0.0016015709172504655,0.001580422981084232,0.0016912908999431244,0.0017372664586693398,0.001573049090432091,0.0016976918316447035,0.0018724696821901168,0.0016876683165024278,0.0016025360440886562,0.0016447030795540538,0.001684031950263168,0.0016984850239569523,0.0017046575354376875,0.001737283735148409,0.0017985413643555699,0.0017558120187778534,0.0017744448342463818,0.0016650161458511507,0.001638359743436661,0.0016986081035790088,0.001584889074823014,0.0015915726563956257,0.0017877172900753271,0.001576419755897138,0.0017067399112725,0.0016926605309825783,0.0016049364103586073,0.0015831992354051233,0.0016953310240820723
SRR9224165,0.001989946124993104,0.0017895348363250337,0.0016917266172480818,0.0017477794481136082,0.001687575306399929,0.001813638370767201,0.0015302431806356973,0.0016138620849085934,0.0019758886466247523,0.0019570786393498726,0.0017775522131105394,0.001781825488096017,0.0018238308168605228,0.0015355202918153382,0.001892425364963192,0.001769937061495732,0.0016271484951869148,0.0014157322163163568,0.0016777514735998092,0.0016219425508409231,0.0016066180938201068,0.0016394425155641275,0.001546365172588616,0.0019938917704689714,0.001597006161176325,0.001563520569388213,0.0014923736342678398,0.0017179694394387863,0.0016390938103409193,0.0018680679704246752,0.001519044053354508,0.0015826065500807937,0.0015247299937913442,0.0015844355572980637,0.002010220707860292,0.001532485457266355,0.0015676789487559697,0.0013627926306415713,0.0015672324882640054,0.0014848556960359474,0.0018203862511295254,0.0017972434952416966,0.0015820904414089697,0.001838252252138281,0.001956191372867965,0.001858176874310887,0.0016268754149345254,0.0018232829210927187,0.001850106806370057,0.0018864582213006737,0.001875070726309402,0.0018252652316888191,0.001924071980053254,0.0018787460208375462,0.0017554185315671342,0.0015428585056971177,0.0015979348887914583,0.0018767897120861281,0.001804066848791259,0.0017715221213145309,0.001834318946554041,0.0015163645930731753,0.0018566244166401875,0.0018960332716569613,0.0018350104555468988,0.0017965312231879285,0.001918992275831782
SRR9224166,0.0020021379767257773,0.0017843742005976529,0.0017323684042739394,0.0018035883740937706,0.0017723176077552398,0.0018299536817907476,0.0016029384770719472,0.001641649335865599,0.0019163101566453027,0.0019354426594176467,0.0017818285250397073,0.0017979245567937498,0.0018612236797046753,0.001565791270172528,0.0018940733727636461,0.0018437488143798254,0.0016731063997505234,0.0014716807691572541,0.0017375053597364898,0.001690624164173523,0.0017049964116899758,0.0017197232896437851,0.0016301822353799404,0.002011127610688558,0.0017047684677649123,0.0016408222820501162,0.001555219752918401,0.001751838644647345,0.0017403464432473226,0.0018782633903264296,0.0016266634821852474,0.0016362267402231685,0.001606508044041199,0.0016940842838118763,0.002092027985903859,0.0016154419359516612,0.0015903515397797951,0.0015435650148496944,0.0013952595421858134,0.001550737714007624,0.0018056590768085188,0.0018015411361474182,0.0016019684620964653,0.0018284402222743486,0.0019814650105338632,0.001829745311627529,0.0016417542170102863,0.0018041069908300135,0.0018428429744187396,0.001836552799682367,0.0018346714889527285,0.0018341210560492676,0.0019436960791232786,0.0018857811926773706,0.0018108753579182812,0.0016202761675422881,0.0016500970497829862,0.0018491410632135838,0.0017739015611458091,0.0017604753726389805,0.0018625644783220071,0.0015660964017843236,0.001853576848301156,0.0018669205319255284,0.0017946686303202508,0.0017866645818200048,0.0018551431560431938
SRR9224159,0.002039940416305559,0.001973703342067541,0.001675949176707678,0.0017307400360618906,0.0016465414532689196,0.001825703640624833,0.001509878222074406,0.0016125862468715794,0.0020948549983310105,0.0020557998691606,0.0018174245763016878,0.0018349902150356868,0.001846763687215981,0.001519331484785603,0.0019283620908641269,0.001763196778730264,0.001613077375957621,0.0013813711268078422,0.0016662468954460742,0.0016158694336762395,0.001568915882688475,0.0016173905516722702,0.0014917442643587252,0.0021074734484901663,0.0015574386969351571,0.001519175588183374,0.0014564403189246005,0.001744830525619758,0.001616638931796021,0.0019622166986047415,0.0014698007093110507,0.0015674014481337072,0.0014826836761691216,0.0015240033880688105,0.0020073754038268323,0.0014939795862779755,0.0015834628952939105,0.0014775764516571067,0.0015644785934372948,0.0013263500727013454,0.001924031840962433,0.0018617215324765583,0.0016110303533035954,0.0019953952361905615,0.0020399038284636853,0.0020132206365179517,0.0016575077283758246,0.002001602195799723,0.0020009977503327226,0.002030103952336092,0.0020056075383903904,0.0019040633943891432,0.0020562178622959095,0.0019955982970574445,0.001806808999339227,0.0015156706114865192,0.001610717054803352,0.0020050345507762854,0.001986085900170543,0.0019383745357857943,0.0019192400114414322,0.0015010585028874608,0.002009660187940623,0.0020978247973343247,0.0020238332164446544,0.0020131709515509217,0.002108570463523084
SRR9224160,0.001836393242812699,0.0014431836613821635,0.0019125103627869544,0.0020442487357963,0.002138957657956634,0.0017954344614844677,0.0019075729620321323,0.0017655204878029114,0.001524439091411617,0.0015869146936706082,0.0017553305627831595,0.0017562979688495117,0.0019547223259009498,0.0017399226865888273,0.0018493435645878698,0.0021029218029058926,0.0018819462812395826,0.0017783280327918684,0.0020185355496778585,0.0019550531645168238,0.0021915421879301,0.002058739235104302,0.0021462997110103135,0.0018209283539293885,0.00220690908227597,0.0020596436956811298,0.001863690847269927,0.0018069526464540861,0.0021955113155458575,0.001730444656554768,0.0021684339412428133,0.0018599575659161195,0.0020747067368833434,0.002338496486686014,0.0024348567435503762,0.0020455838042179797,0.0016548793789406527,0.0017707716557713734,0.001781952519632824,0.0018879462788184964,0.0014484370351089124,0.0016825677930085957,0.0016154574885961837,0.001530003088503977,0.0018776164239717268,0.0014681302620145474,0.0016319203983128862,0.0014134341561313174,0.001516721390888258,0.001490230043895192,0.0014408780263489155,0.0017065216447075483,0.0017197768425942172,0.0016741044477433583,0.0019163958094046841,0.002013417570251642,0.0018016559220098848,0.0014084644381747234,0.0013404848523761541,0.0013989090440892761,0.0017838876109895966,0.0017390682248294108,0.0015645670650661526,0.001401823016700175,0.0013560370056365605,0.0013433122341887827,0.0013323653292034486
SRR9224161,0.0019452937146475968,0.0015844774436515536,0.0019016170668888761,0.002014104186830482,0.0020815379070762557,0.0018681209755003077,0.001868006593128529,0.001777740376157707,0.0016877032342887232,0.0017609915964407828,0.0018188956971209242,0.001825381880505037,0.001989927542046517,0.0017553099452488929,0.0018925755226748956,0.0020704558689950228,0.001861775150642053,0.0017420785817218146,0.0019680949640736253,0.001914541202423232,0.002093464908024497,0.002005154645666531,0.0020348389038599415,0.0019071010869780515,0.002097877273519997,0.0019813656515161693,0.001819018935954973,0.0018372102675080022,0.0021066996223454847,0.0018038899604225968,0.002043295956127527,0.0018399386015617815,0.0019835254776922003,0.00218919359792035,0.0023613702884924402,0.001956554623981146,0.001697861420723677,0.0017465095375880694,0.0017750649639381873,0.0018227591647903669,0.0016788480814139632,0.0015506200308936665,0.0016677062384230536,0.0016531070382441188,0.0019509062038825633,0.001621976099854374,0.001668884581786368,0.0015740227167944337,0.0016513128557352522,0.0016085892489396338,0.0016069346049424104,0.0017644386611992584,0.001818410785088806,0.0017506032881250183,0.0019197210185457278,0.001927264236399244,0.0018047844914903038,0.0015919534726115648,0.0015084263161599058,0.0015583294868827203,0.0018337469726217284,0.0017461087998178095,0.0016851763380631656,0.0015901045324170828,0.00152174793418599,0.0015289324559695477,0.001519314256114518
SRR9224162,0.0018996266708227508,0.0015696824054102553,0.001725314471151867,0.0018222353152169755,0.0018173139617507427,0.0017899926357581586,0.0016359342551556428,0.001622275841345848,0.00172223179573136,0.0017542448407546238,0.001736825524961681,0.0017167770812757431,0.0018303103555268648,0.001562330953391007,0.0018167985903168717,0.0018782106974199171,0.0016803538743673564,0.0015126236036748079,0.0017627218646359252,0.0017039017476894911,0.0017859345232924628,0.0017545406962664026,0.0017229815897873686,0.0018650294858467969,0.0017807978833590582,0.0017000143318462561,0.0015845465329164072,0.0017016537063906552,0.0018161023080625705,0.00174477002555293,0.0017156898237685467,0.0016412594351856,0.0016938051375635361,0.0018264884302304231,0.0021216219645448344,0.001680210321057517,0.001556641632331706,0.0015545041806680952,0.0015983988660709626,0.0015941365483894364,0.0016348346156177921,0.001690392170330384,0.001320823217827324,0.001652535833662895,0.0018499473620906884,0.0016281820399381682,0.001568628200219345,0.0015814264032979056,0.0016480939953548294,0.001635315161558573,0.0016335937381039048,0.0016936189564674103,0.0017767806085441577,0.0017144718683348513,0.0017668563612053961,0.0016613836535071254,0.0016184743378265293,0.0015893012549205664,0.0015115318204618237,0.0015346764979566813,0.001755113271671863,0.0015580261865673238,0.0016584321861826303,0.0016038888022524888,0.001530021342819819,0.0015260007026919285,0.0015658755010599767
SRR9224168,0.001771498591169163,0.0014947344515722012,0.0018873224439708636,0.0020419237925596054,0.00216299398631912,0.001737470207639661,0.0019259599289101835,0.0017295301564770234,0.0014304365575751631,0.0014800602129190464,0.001695507080260678,0.0017158750058149563,0.0019409224894578344,0.001717019200131565,0.0017688469554445316,0.00210328574421617,0.0018447701034398929,0.0017914590541853416,0.0020308981847168843,0.001973638134616628,0.002250007731109015,0.0020879724287341133,0.0022021983962887347,0.0018659659567869882,0.0022776654375316735,0.002098326387770686,0.0018817154282993686,0.0017832665092628985,0.002266614666170755,0.0017271465133392324,0.0022356163618377505,0.0018728360638021503,0.0021269153739186097,0.0024542057625585776,0.0024736640898527225,0.0020823792241425492,0.001626441920172953,0.0017567374356912634,0.0017667039352137444,0.0019211124688309558,0.0014899988022820715,0.0016152784359165157,0.0015985898642691411,0.001511182301375558,0.0018991231540704853,0.001457313482000258,0.0015683182748244002,0.0014083759361825218,0.0014805927012716056,0.0013872250488613934,0.0013555261154519155,0.001647363779345656,0.0017682631868799644,0.0016591041953752782,0.0019063908244200244,0.0020540796481608057,0.0017870836710394218,0.0013146354753316917,0.0013001007854730898,0.0013884126097204325,0.0017706606533287794,0.0017317621986460406,0.0015676230619589384,0.001352280780173601,0.001323796556100574,0.0013181388466309313,0.0012374383992203516
SRR9224169,0.0020139904898107993,0.0018269283656538703,0.0019803416792813526,0.0021022567692492704,0.0021459899457602453,0.0019421905275667864,0.0019515101514494889,0.0018611352615409231,0.0018001275897629855,0.001826997301023661,0.0019089436145713048,0.0019295835074670028,0.002071184342987646,0.001816007536632274,0.0019741177168669604,0.0021348652448317067,0.0019375103727463615,0.0018303290856937922,0.002048515228844687,0.0020183594748917023,0.0021831208365303274,0.002085697349361456,0.0021156503518326465,0.0021114529733019423,0.0021884113426188455,0.002066711486899019,0.0019065884170991767,0.0019361534127520328,0.002190317074158368,0.001972893417412401,0.0021349990998191645,0.001936504768231012,0.0020682694446244087,0.0022817032932601496,0.0024581981622256496,0.0020542623548536272,0.0017805928165387013,0.001853571405134516,0.0018973101749589101,0.0019442864668695007,0.0018116329466020167,0.0018876012489376782,0.001772320074256825,0.001877283553988035,0.0018357715412884578,0.001795461464434998,0.001794100486736406,0.0017762871976612546,0.0018368342794511075,0.0017692353967854414,0.0017229414442562975,0.0018972644752685904,0.0020496265627096186,0.0019284832965952398,0.0020178774883250297,0.0020317232935586917,0.0018978649705650235,0.0017055666164538764,0.0017163288858733849,0.0017284743271868475,0.001973353272576734,0.0018309199329639425,0.0018892600066883608,0.0017612378042283386,0.001735962377051466,0.001737321504383375,0.0016626471280350563
SRR9224113,0.0017871976826290968,0.0013745443036185976,0.0019254556624459472,0.0020864473044011167,0.002233181286960768,0.0017542879728902952,0.0019823730062684024,0.0017532997088283023,0.0013850877972327571,0.0014427711974196204,0.0017122303984743014,0.0017146129311555428,0.0019775517974199536,0.0017428767963718007,0.0017917471007720272,0.0021590696440112953,0.0018980780826418821,0.0018414888639173982,0.0020871732715789996,0.0020104167951061403,0.0023210227858539625,0.0021642950253065443,0.002290234101486705,0.0017970303850985763,0.002365027639834141,0.00217097582020087,0.0019406612559745113,0.0018200295191577167,0.0023319984818340207,0.0017155503970463395,0.0023181596103910183,0.0018990567158605695,0.00220553662855479,0.002539948331380478,0.0025458173772424718,0.0021582837765737875,0.0016386894461584212,0.001796547921766753,0.0017941233442170486,0.001963220199492889,0.0014563078706555056,0.0016127243391772482,0.0015975972246063388,0.0014856863462315978,0.001849962020320592,0.0013712396333026857,0.0015744128618412553,0.0013327312586548902,0.0014144843766017868,0.0013308913643921994,0.0013008871490565337,0.0016217965068500348,0.0016641065960529332,0.0016090513682063433,0.001922512641201167,0.0021108738952547736,0.0018242521390046643,0.0012674831175915697,0.001213032035795058,0.0013051440026491492,0.001713058604069667,0.0017577114180854971,0.001489804179538187,0.0012704315750612246,0.0012344736288038517,0.0011995789433000563,0.0011598321638079927
SRR9224114,0.0019331325606626547,0.0015437248645240975,0.0017809707893665396,0.0018689154578999125,0.0018889210411993894,0.0018118519284096993,0.0016901397478972294,0.0016743590388348388,0.001722616376823348,0.0017503466567629325,0.0017455473402736362,0.0017354676847181432,0.0018344292993968132,0.0016124991661007962,0.0018584380590619205,0.001898519766101855,0.0017284441268872765,0.0015692410741266756,0.0018149901261423937,0.00173828127974105,0.0018375027029158852,0.0018027852831633264,0.0017845318047114657,0.0018562489797710156,0.0018316272826407328,0.0017505820448226563,0.0016390722554706244,0.0017377938130306687,0.0018572351807070219,0.0017404484236977812,0.0017903435542875204,0.0016745189980666114,0.0017494954287262583,0.0018932829701360152,0.002144831330462924,0.0017311442758607613,0.0015905619116140858,0.0016018749973067982,0.001642428527456593,0.0016434308257918806,0.001658214316349893,0.0016964185081018933,0.0015739398954954667,0.0016312080546647158,0.0018788098335082398,0.0016131479899601504,0.0013868106195713448,0.0015699797468514112,0.0016263380237564388,0.0016170888714858655,0.0016265191221628956,0.001716130907342976,0.0017610191364171165,0.001709330826658122,0.0018096553178360423,0.0017229363208579771,0.0016700311742963818,0.0016170067895277746,0.001497575061141588,0.0015276461517555716,0.001773874569380206,0.0016015901581053482,0.0016525115553374002,0.001599154828961892,0.001524973386807436,0.0014955304844995617,0.0015612561004748015
SRR9224116,0.001710664814903805,0.0013571231997573548,0.0019008358492072362,0.002061198687970896,0.002215555734988529,0.001697768597533892,0.0019683732858165404,0.0017260108909933163,0.001339085372397753,0.0013648106285230653,0.0016842377517572232,0.001678945558219574,0.0019255059488983474,0.0017125709708811796,0.0017410188579618133,0.0021392081639728887,0.0018631460042771739,0.0018256569670316762,0.0020711726618909613,0.002002729448896739,0.00232150750721905,0.002139590829106484,0.0022918030786226004,0.001791222119376914,0.0023787561804867424,0.0021720916272162873,0.0019136927773984076,0.0017759231752992792,0.0023288429483309006,0.001647329133365667,0.0023475360798472177,0.0018763069962469494,0.00220992193228715,0.0025783256900404374,0.0025526008973086297,0.0021608131375863856,0.0015997807721819567,0.0017667504700296208,0.0017695693366439596,0.0019558376839539445,0.0014015445347081218,0.0015653747067910274,0.0015522526153953808,0.0014342661494081495,0.0018300848942397916,0.001332047018302827,0.0015330755430854064,0.001319974905984673,0.0013920182255424693,0.001276159006682009,0.0012418751148555016,0.0015901855130312028,0.001664491859375164,0.001569338537731081,0.001895008261272374,0.00211386119598929,0.0018065632191253728,0.001209930432774499,0.0011683132095705962,0.0012690551555311598,0.001704301078747998,0.0017317891622576904,0.0014513298030787948,0.0012384812703621695,0.0011940423655605154,0.0011900894519063527,0.0011212220031281987
SRR9224109,0.0017859763470163068,0.0014270295323572002,0.0019254654418737669,0.0020781965236572296,0.002208125400818472,0.0017671834138763172,0.001966920184359367,0.0017673346604612688,0.0014352456124131505,0.0014728802751694777,0.0017328472980787807,0.0017294251207357052,0.001967583746611647,0.0017377457649512906,0.0017864634752896142,0.0021518714087899148,0.0018874390195380228,0.0018282368072263678,0.0020625420043108456,0.001991635364695335,0.0022843295353211614,0.0021293753834091753,0.0022551133091962545,0.001811003209137392,0.002328985595340528,0.002136468120169774,0.0019116747043414711,0.0018086274576747435,0.0023046710435124782,0.0017283755570326538,0.002275508965887226,0.0018911222145024306,0.0021717155540974097,0.002500805710926202,0.0025229745151688254,0.0021316452693051,0.0016321491304532637,0.0017863666924191114,0.001801579704944315,0.001947908711994602,0.0014992374616071332,0.0016351952928871257,0.0016116243745595991,0.0015031871415108406,0.0018852729051797995,0.0014094967581841072,0.0015823952536141593,0.0013866176350480013,0.0014237300002599576,0.0013703322500392705,0.0013526235513201495,0.0016505249852202361,0.001715177524156057,0.0016269152639894582,0.0019150082247156215,0.0020859684709387863,0.001818359515641178,0.0013167438053683165,0.0012504970931541213,0.0013737986129669136,0.0017592957848775062,0.0017581758803718618,0.0015284390228288622,0.0013307131859966544,0.0013025885568017804,0.0012783378082899947,0.001217157739528565
SRR9224110,0.0018086490796721253,0.0013064130294054724,0.0019863354364106256,0.002136232373574867,0.0022888027248001933,0.0018030531198499331,0.002035378146254607,0.001810766253962401,0.0014094674929188379,0.001469967309616898,0.0017289717620846627,0.0017366625063835208,0.001983593318553506,0.001794295749201289,0.0018251371817155008,0.0022081577217494177,0.0019524864998415182,0.0018951141270475615,0.002116813402295232,0.002030952373206581,0.002380581977237068,0.0021954722986416045,0.002337229032025072,0.0017495649625276467,0.002373946960881191,0.002222581101645996,0.001970677291709585,0.0018311060281692689,0.002364106090068333,0.0016668546667972664,0.002366248147142931,0.0019396313471283506,0.0022559624159893582,0.0025872459500972784,0.0025357495882498884,0.0022013582480995943,0.0016713534337469457,0.0018455497699939284,0.0018234985666865653,0.0020038056826439357,0.001500842577643988,0.0016221547831056873,0.001625943921291338,0.0014347013105920744,0.0018448937371418595,0.0013515005445663116,0.001601849318418451,0.0012958601184923388,0.0013975867288539563,0.0013314337631683574,0.001330528159357093,0.0016623980236416434,0.001618892297688121,0.0015663953030068875,0.0019403532105708346,0.0021644289547432752,0.0018306961687354249,0.0012991861610083927,0.0011929797628982884,0.0012988263448363122,0.0017419207179371684,0.0018172295770645494,0.0014660080885171476,0.0012705173296487465,0.0012100917115483566,0.001190151738407787,0.0011771198894187879
