,SRR9224066,SRR9224068,SRR9224069,SRR9224070,SRR9224071,SRR9224072,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224164,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224487,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224249,SRR9224256,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224470,SRR9224471
SRR9224114,0.014212714101586676,0.01423493743071102,0.013019395854894256,0.011952485933531645,0.010825144742556803,0.009992437416460472,0.01034001188548409,0.009550698794498824,0.010097662738850642,0.009942150659728831,0.008479758193211387,0.00877739396780179,0.007842258486421729,0.009711932584071362,0.010232504616820357,0.009628159876053354,0.009773459011408107,0.008487711478131415,0.0061667970228668914,0.006693144380376577,0.006247625659739102,0.007512803625004235,0.0037279572832275574,0.0023059534911118672,0.002493390346847729,0.0022719471571474893,0.0022594807379466915,0.002302645440391873,0.0025189284525007154,0.002455737849872278,0.002091900129866617,0.002630637562386323,0.0029587455749465093,0.002539767416757938,0.0024497579948750937,0.002097517099414734,0.0023518121925277437,0.00251198304097529,0.0020417151309114383,0.0021289006675013944,0.0026311076041230755,0.002492827758367664,0.0034326994502241258,0.003460091273262906,0.0029680640945286235,0.0031753760140845306,0.003978663494211365,0.004728469853979591,0.0050059896335434536,0.006298447713155237,0.005647121300980814,0.007372848636170303,0.005259401365129684,0.002750709185026866,0.0038343888123257763,0.0034492203456236176,0.0032058402558473886,0.0026535311574227083
SRR9224487,0.015557155212129031,0.015559095825389153,0.014116311269969352,0.012597113459985017,0.011564025043564987,0.01085391490234441,0.011103475089676042,0.010112623216332918,0.010464940623715564,0.010859853488485918,0.009079587034621833,0.009204366405200674,0.00846467115693086,0.010354705797705501,0.010875311724957053,0.010501677810986534,0.010602192179821007,0.008791983584962129,0.0063399852113437075,0.007115361439363952,0.00691183756031175,0.008145386785453835,0.0034187977435364897,0.002063826782800571,0.0022767346477260302,0.0020404456621777706,0.0020035036837379254,0.001982014265529709,0.0022538019222443817,0.002217409845012381,0.001938886321314141,0.00245431896070205,0.0027363968031643266,0.002620503659632332,0.0023331531300245924,0.0018740110359754018,0.0020457141493094117,0.002241815411659447,0.0019720730247945926,0.0018862625954345065,0.0027253430429856657,0.0025463144932393192,0.003433952673299359,0.0037035920270697986,0.0029210545609399423,0.0033943562960059765,0.0040173483974966515,0.005201481227832826,0.005368400992603604,0.0065327501249159755,0.006062757210463981,0.007557623390199487,0.005405627026041647,0.002898266578700906,0.0038333261469362945,0.003225636136736572,0.002995078622061629,0.0024959137421131923
SRR9224116,0.014219068664749633,0.01422272165627626,0.012920905989400404,0.01178527817190289,0.010873876390502623,0.01019505910813037,0.010591330982367255,0.009663323480989482,0.010030122596220766,0.010235030628723534,0.008894729883985528,0.009014933997634726,0.008344486717334997,0.010008623640276998,0.010343319100056151,0.009798319084533068,0.009989030402081918,0.008676996737396926,0.0065547850600423865,0.007110625272412466,0.006781737351854451,0.007931199953988985,0.004033647424926831,0.0029854130761704494,0.003153064581602567,0.0029663279119591583,0.0029387352007076146,0.0029126260460673055,0.003139649265970951,0.0030525400687831114,0.002913033523531782,0.0033664248591524946,0.003539963791996786,0.0033117194334434347,0.003194198417962992,0.0028459691475916206,0.0029826696311771234,0.0031647741162507347,0.002829688846372021,0.002864687048459521,0.003580721261841972,0.0032632092154620865,0.0038445093902768723,0.004142331569702668,0.003654587829032088,0.0038903593625027417,0.004616996137377421,0.0053675720503305775,0.005583712410156382,0.006677621065911118,0.006159760859592284,0.007586242079476959,0.005757389859700137,0.0035064363239731577,0.004436965649185225,0.003994529709428581,0.0037593165459736543,0.003347927844223823
SRR9224109,0.014080150075161146,0.014087386048548553,0.0128818166407635,0.011683139649313085,0.010876960276868908,0.010278087996660789,0.010596724925842812,0.009703364605197566,0.009973716827866814,0.010319477414618018,0.008957719392438572,0.009073642302293223,0.008485606438750836,0.010014976529992548,0.010343813636343504,0.009932689746989777,0.01006541091924883,0.00871456472476285,0.006716877156551058,0.0073292899032301,0.007057693247044088,0.008106744161507275,0.0042071783960725105,0.0031931182830245053,0.0033747660330863665,0.0031898944234306126,0.0031382764988879043,0.003094901398526,0.0033561621165110753,0.003266991457985332,0.003175435591196641,0.0035852600232339615,0.0037416816063921597,0.003710188308428769,0.0034523818516234792,0.003075624829775923,0.003166592909008483,0.003353795320494858,0.003186220527728124,0.0030862315170087154,0.0037743232416672344,0.003693902954857556,0.004349051085012796,0.004368400751082121,0.003929230874413885,0.004312864165495644,0.004833599284890426,0.0057095197612450025,0.005881129834832251,0.006837540243095271,0.006434997185963728,0.007676491394370766,0.0059592357889016396,0.003928399689713253,0.004683459143457957,0.0041496647643338574,0.003929263577509596,0.0035721671987213707
SRR9224110,0.014680533122797003,0.014691201932442442,0.013336444297234237,0.012035507370413152,0.01110323426593438,0.010355983103865918,0.010723887566070829,0.009739763783436535,0.010117331548475187,0.010392398250216992,0.008888092732496376,0.009010844706629642,0.008296895359660468,0.010064197083339993,0.01048234103252946,0.009961852947252447,0.01012073262315761,0.008633835901707281,0.006354573744139202,0.0069935707659763155,0.006662572652857254,0.007849576352809265,0.0036446006380561518,0.0024844382233443272,0.0026661149343380586,0.00245927172918732,0.0024246729649813835,0.0023969690720348413,0.0026488869468092343,0.0025966170718032203,0.002367744388758807,0.0028744023010579232,0.003103931576109163,0.0028513775724436116,0.0026962914470947466,0.002305821763416061,0.002483478653585664,0.002677242308232128,0.002311784404272485,0.002344623516090258,0.0031184312511419103,0.0027970677680320445,0.0036808358418498684,0.003768654967589753,0.0030646353711708736,0.003479812387517189,0.0042522602258742775,0.005109133293879084,0.005324880849013803,0.006509361966616845,0.005955507517427292,0.007515774948795907,0.00548916225378104,0.003061428220994309,0.004078334307876727,0.003536297716445698,0.003318544626587002,0.0028766872550733246
SRR9224111,0.014589098496012103,0.014609345497842601,0.013318964428877278,0.011982536874652132,0.011124789329636599,0.01050686420099133,0.010800521580803519,0.00986020756863501,0.010124927287216435,0.010554136765827742,0.009060272556761062,0.009157897912071118,0.008530609497043129,0.010179645107410297,0.010565647055038636,0.01016627436278484,0.01028260459549899,0.008778455954661087,0.006620944667584181,0.007299136458180464,0.007096521694645196,0.008187082576941672,0.003947033575331627,0.0028629031093081307,0.003050516491697663,0.0028457500788179667,0.002824401869738629,0.0027692033312013515,0.0030180988416734183,0.002946295210418093,0.0028241081452750837,0.003269232448428634,0.0034380670248410844,0.0034178556993842138,0.0031328806375560407,0.0027374651739533644,0.002842895159722106,0.003061159682712937,0.0028480439023990745,0.0027456955926101144,0.0034700403114870286,0.0033944141171808667,0.0040930549841398985,0.004324072332292599,0.0036362445330603535,0.003959245278346183,0.004611601060992217,0.005620363599926706,0.005777411764444078,0.006769110354455228,0.006362372793757925,0.007655081894673229,0.005802440295204781,0.003666117915600191,0.004449456231914296,0.0038799222625350944,0.003650130661654159,0.003258290306106681
SRR9224112,0.013524053455961343,0.013539879495383792,0.012442374910206432,0.01144185673151308,0.010687734150640652,0.009997446446661791,0.010364056252146764,0.009595139785958818,0.009972385701847407,0.009997994074025872,0.008798005295564135,0.009014534605125447,0.008314819623172534,0.00983866589242702,0.010220353706817866,0.009604182430159565,0.009813596352853553,0.008723188971502451,0.006815634125883746,0.00727651391121125,0.0068364490595665146,0.00796219479525406,0.004636609809478485,0.003565475492852054,0.00373303989975679,0.00357042467548678,0.003514785018581209,0.0034892137265980774,0.0037515150494594808,0.0036623267552863756,0.003442816282551374,0.0038932030467667324,0.004079156528504105,0.0038128811261412044,0.003722122441028154,0.00340173942671376,0.0035710128097532676,0.0036845471478673293,0.003397467080375603,0.0034399939062285155,0.004099670562563773,0.003771920279078759,0.004562066120729777,0.0045500823430810996,0.004170552101471511,0.0043328675000722395,0.004630831868095082,0.005612331267670911,0.00584840759944901,0.006887759568614316,0.006398163290827746,0.007761432955409962,0.006053354913289203,0.003959074310585101,0.004876539109077947,0.004498843009502105,0.004288826955802374,0.00390122463031511
SRR9224118,0.012301786033251029,0.012307652560374817,0.011473991656107909,0.010752852920358722,0.01020948071537909,0.009661479897629442,0.009986301385571045,0.009403489916269629,0.00970369283083669,0.009655610518892901,0.00884583790632233,0.009021908642495286,0.00852339457245772,0.009634103671483185,0.009861671367969286,0.009289423718078602,0.009550774079478313,0.008795439074226905,0.00733562522755228,0.007728949838490716,0.0072277902989837965,0.00819427992208065,0.0055339948427838275,0.004710288600799414,0.0049005507334637195,0.004742365260545304,0.004664052263603393,0.004555690409660552,0.004839893314630857,0.0047580535556092434,0.004747310498657409,0.005023660798118851,0.005146536120037246,0.005183756205107374,0.004950445117257769,0.004641476063380592,0.004706169735473602,0.00476497381998568,0.0047986292562277625,0.004635369448369904,0.005143763945817096,0.005174271397061899,0.005618435616777854,0.005695852473820613,0.005311190932766908,0.005594764418954568,0.005943379498734225,0.006055477707220323,0.006628777525681881,0.007434101904805624,0.007056823366796847,0.007969436827690243,0.0067829507587485105,0.005311676077217895,0.005853448205586273,0.005434321479092663,0.005254737704455768,0.005015835177922043
SRR9224119,0.012326514534987199,0.012325369621007677,0.011417904817904894,0.010646644533930267,0.010155051603054119,0.009638310504247016,0.010060220496123273,0.009324345575653658,0.009531295684980562,0.00972163202217949,0.008917254875059639,0.00902307594017223,0.008574911505072147,0.00969295360597195,0.009824719090548557,0.009280226656701083,0.009533678270984692,0.00874962497657859,0.007323593276327651,0.007720051728994262,0.007319179777527089,0.008188107673325761,0.005442223414892191,0.0048723105908479,0.005007517870697313,0.004875545983974192,0.004852815299057004,0.004721213285575527,0.004934972964231047,0.0048844471099937815,0.004934512278088429,0.0052389343590671334,0.005248725031672048,0.005222214192547714,0.005081078521347996,0.004821861874056136,0.004850561882938473,0.004981874175926214,0.00487420619330405,0.0048514349627779355,0.005315743266771016,0.005195928177623093,0.005692801830977632,0.005708684064095637,0.005391003723167004,0.005595907008900086,0.006034117760041742,0.006451249987365299,0.0061942161667737534,0.007402174095598422,0.007052034142362705,0.00793431770759158,0.006779523094484302,0.005342321425447701,0.0059235277765582964,0.005492374740424935,0.005340436088120916,0.005160156762701222
SRR9224249,0.011084102637737861,0.01110666837083197,0.010289097598793978,0.009894612212221755,0.009513492628233205,0.009085142397781338,0.009631888188341675,0.008943601700498103,0.009037785098206233,0.009255374298896198,0.00880879805526566,0.008840309311063728,0.008613490533653956,0.009415231469223916,0.009328468502060289,0.008774524967983945,0.009057831812208842,0.008633236136639777,0.007607419052145012,0.007832310770155487,0.00750269462253705,0.008138768817657842,0.006239394144382864,0.005956465591719035,0.006055220168395741,0.006013499000751309,0.005995564613754927,0.0059095846618654815,0.006017966538762916,0.005924589415820754,0.006050492189646723,0.006319288179436223,0.006168330007591809,0.006022165384491899,0.006053730233634118,0.005971356980029484,0.0059737531180683295,0.006131909509787212,0.005822359855189188,0.006036303749677848,0.006339972270105341,0.006005415506254887,0.0064470873088311835,0.006302002463560688,0.00624160773616468,0.006227705720597545,0.006729200709095694,0.0068737597595325455,0.007011256365885884,0.006858042225541872,0.007271669045377362,0.008003212026772163,0.007204198488034412,0.006071544651825262,0.006622521397070698,0.006426376114213511,0.006263007193911696,0.006174745963137418
SRR9224256,0.01167271263605549,0.011685882015619577,0.01088480532897917,0.010264796260352316,0.009915131884785777,0.009441129006282798,0.009856011435179356,0.009232736762381233,0.009313237776431156,0.009573000945411282,0.00895956295724326,0.008982372039979343,0.008680521152527888,0.00957202569527879,0.009636796128047735,0.009084694645243694,0.009348979245838444,0.008744223218282448,0.007558974040226838,0.007917293400593784,0.007514618894382938,0.008260145434422498,0.0058910508323210785,0.005563430236406842,0.00567453101647942,0.0055514993890272155,0.005544734847573601,0.005441729605449365,0.005591099972759649,0.0055191763525439,0.005678453532998699,0.005888282415861182,0.005843200062721887,0.005848216343498117,0.005737546641613998,0.005529070038431237,0.0054770064761143515,0.005645740113920484,0.005559550296073018,0.005567088260610586,0.005960447767445799,0.005831831645921926,0.00624341680554971,0.006209031391477656,0.005993109847216053,0.006125990749870918,0.0065597065034338,0.006828177292329545,0.007011092002026949,0.007630560681495697,0.006734086804616716,0.008053048623755703,0.00714747780355641,0.005943689103089856,0.006420407720187208,0.006057158695156239,0.0059247932718423015,0.005792426112867574
SRR9224288,0.009766413071594928,0.009780774121460285,0.009138800462871778,0.009022813021534628,0.00888368049492356,0.008517350566054592,0.009161515098743786,0.008571042354025669,0.008593205256454304,0.008735863059067876,0.008690961407224048,0.008582955877165689,0.00857378346192158,0.00911022489136091,0.008807555966689121,0.008225170156161393,0.008534150657046267,0.008445700517142019,0.007880255324930729,0.007931869253765335,0.007571810265267534,0.008042233484110536,0.007070677564320518,0.006964004431252857,0.007005601075366343,0.007028694728591806,0.007035329578851171,0.006994647326684623,0.00707841864998046,0.0069874701648929075,0.007055704594134978,0.007288222052146822,0.00707089583732363,0.006862701472557192,0.006967117973892306,0.007011751872475142,0.007089131197140507,0.007123202152447783,0.006771653920760888,0.007068008265545491,0.007289958874762799,0.006836560465290358,0.007191309176179706,0.0069636681932872336,0.007076848504528329,0.006929869436617192,0.007451462423107508,0.0072509241607178095,0.007387742077433277,0.007861603601236077,0.007540587089475549,0.007216735551950423,0.007607578154073976,0.006878166034069843,0.007294983743648328,0.007182786978154772,0.0070813260544444175,0.007116657934620245
SRR9224253,0.012164414199774376,0.012182697817814534,0.011198688977476532,0.010503333529667444,0.009977363512515967,0.009466387477196558,0.009946206233927914,0.009195537768044403,0.009374286260089877,0.009576764323191576,0.008807268447931638,0.008897515477869263,0.008483176882377305,0.009613892078327798,0.009670894646072889,0.009109688364339058,0.009344912511497905,0.00864345562650566,0.007197064440328148,0.007560640729109705,0.007222206308199222,0.008041367137788993,0.0054045091269446,0.00486624282934768,0.004998531393723986,0.004913471196815518,0.004895619877217004,0.004830413803409939,0.0049582748211934894,0.004842964656075912,0.004902852432591098,0.005244988406125585,0.005229066214031843,0.005052426386704471,0.005021349188126829,0.004847959724103037,0.004873184268671908,0.005050284207993051,0.004750734393372857,0.004874590961047708,0.005344081813441693,0.005011820862988677,0.005610422650245595,0.005539085422393492,0.005310233215647635,0.005381758146406376,0.005967929108952219,0.00632238123071425,0.006478308026252623,0.007271652506200288,0.0068710197039732026,0.007820457291181694,0.006073417770894183,0.005155565562147128,0.00583625484333289,0.005474702032740781,0.005323984951019866,0.005145417890424182
SRR9224258,0.015156604938846983,0.01516361532165155,0.013764064173743968,0.012387023823992866,0.011380130129723942,0.010716896049756655,0.010974792105423004,0.010029506147388468,0.010411874870916138,0.010710145297958912,0.009031130610321585,0.00920615574106943,0.008487620074797758,0.010257158830032535,0.010777788573564416,0.010358860301891459,0.010478914124212105,0.00880253240527491,0.0064596963044208046,0.007171863585604245,0.006955112344267273,0.008151537369437353,0.003649591445332519,0.002344799619341164,0.002579595433778618,0.0023386198042313114,0.0022767279225885456,0.002257680040434926,0.0025470264608019265,0.0024757930635335526,0.0022563181924726717,0.0027489282353333057,0.0030255140795936793,0.0029434600961008345,0.0026304689351481186,0.0021967406825042406,0.0023653753618995653,0.0025816954883503595,0.002326345305655956,0.002209954961878324,0.00300530099953809,0.002900176639487156,0.003688861632295168,0.00394000822688532,0.0031970744407587063,0.00366758250558915,0.004214089311114008,0.0053378585705968,0.005517295014409011,0.0065999768656573145,0.006174937258359576,0.007597317324355237,0.005556903579450539,0.003121730165690708,0.0040552960278389385,0.0034754385790684494,0.0032477049472518244,0.002765155487496179
SRR9224257,0.013622514256204539,0.013635128399710136,0.012415563184216272,0.011386656125145238,0.010592534611871407,0.009894222014278148,0.010351233786568255,0.009475078380238817,0.00980933299665282,0.009974319956587926,0.008774819215551672,0.008871419268341724,0.008250270164115323,0.009827416410606036,0.010119982021706109,0.009552277255922708,0.009720338108583722,0.008589647039912987,0.006636418291493655,0.007141984591969477,0.006792737662522541,0.007844930455940556,0.004367495941629071,0.0033497608731896727,0.0035342733279862927,0.0033685161152643473,0.003318069936773031,0.003297564211753365,0.0035016727142593127,0.0034601082726411015,0.003286671601421161,0.0037165687692183986,0.0038693718545726725,0.0036319712121819724,0.0035337080976797376,0.003222719906220803,0.0033773716779876076,0.003522316946462062,0.003202376905639848,0.0032585152218893606,0.0039284654658735116,0.0035831791586198917,0.004359415920288404,0.004387535853254391,0.003977707377637975,0.004159392458479262,0.004848448082276734,0.005500563594889333,0.005709276730934878,0.006741009334189094,0.006223009436545817,0.0075596998376184525,0.005884816351237516,0.003792064294781121,0.00434666620651846,0.004280655291741848,0.004091567051957145,0.0037060139659761977
SRR9224472,0.013626282613899199,0.013611420989331647,0.012115700967441289,0.011031963236178069,0.01018003387006491,0.00937418161412768,0.010115975622264774,0.008968865084129682,0.009313031125981204,0.009593095299798028,0.008440836490837008,0.008407283924115279,0.00783177124642028,0.009572783471545391,0.009674391396703143,0.009146874070962176,0.009257342484170213,0.008144564105645421,0.0060540692874373435,0.006551202587953621,0.006311433212633695,0.007309945824289077,0.003906408947964185,0.0027480846909349074,0.0029102505056442696,0.0027681207297146535,0.0027728867761952045,0.002870254725103574,0.0029448890410971864,0.0029959208877252414,0.0026747198703515936,0.003146368629928446,0.003340581812889457,0.0029611992307797194,0.002885328603806367,0.0026344584776351624,0.0028172061284979285,0.00304445750002503,0.0025270409314752046,0.0026798921164774784,0.003377343630597066,0.002902177039541405,0.0037456550797656135,0.003733660023400754,0.0032950982690395157,0.0034849991793319637,0.004267994071979069,0.004904737082169597,0.005057939966260867,0.006227624522391543,0.005606306125115594,0.007090345960323454,0.005258462327641974,0.0031291542393753966,0.004077898183975861,0.003264172478602311,0.0035795259327414198,0.0031031572127176096
SRR9224470,0.013813336750418041,0.013828449030554208,0.012339469581306509,0.011112634231808659,0.010308342398360787,0.009547087493190448,0.01008411328024798,0.009100311862418036,0.00939689179070035,0.00969399912971029,0.008434875637082537,0.008494386854802468,0.007850862153529488,0.009590598394212916,0.00979140627717388,0.009204112341605156,0.009335614294619076,0.008159074066443908,0.006009384180622039,0.006546616941395191,0.006263610461161981,0.007291552831144296,0.003687795974664226,0.0025694757370380277,0.0026939853609509313,0.0025672698625644986,0.0025539605589102008,0.0026000409839079474,0.0027660658074514298,0.002740098465557886,0.002448447356967362,0.0029499873460027974,0.0031370236178318175,0.0027766481010472726,0.0026929325068240076,0.0023985676239853654,0.0025966318312936653,0.002825927773105128,0.0023055971408850445,0.00247454592982011,0.0031748708957204204,0.0027190247401954006,0.0035675210638331377,0.003569022500368109,0.00312814811814626,0.003309664891133874,0.004117285393828718,0.0047872256036679125,0.004971968489688747,0.006146268440407541,0.005544988054362249,0.007075601112384762,0.005176219533260362,0.002950797811911256,0.003947461357153675,0.003626755702635964,0.002961432823666947,0.0028788185176811983
SRR9224471,0.014689390731989018,0.01472286712631928,0.013318630296373323,0.012063196238812454,0.010987915544395042,0.01019682284234769,0.010587612253800541,0.009625806777427477,0.010128269224329392,0.010172513647813127,0.008665522077951886,0.00885900420131151,0.00798585154836816,0.009916837471976397,0.01036604554782368,0.00978289115020399,0.009927686239529183,0.00848325716151462,0.006110623593774613,0.006681327748021998,0.006308503023739332,0.007580329118979362,0.0034703223721492924,0.002056324511724467,0.0022506355626278275,0.002044857797938244,0.001998928938446097,0.001993922906768793,0.002283748681694429,0.0022321924013492074,0.0018894824552847173,0.0024394792885823816,0.0027162123446300857,0.002384526001298639,0.0022501269558150125,0.0018558577655839001,0.002080109605576893,0.002273090738761654,0.001837449258318646,0.0018893657097694715,0.002705886867866621,0.00232546203942051,0.0032722372631584446,0.003332275853052675,0.002790633839173554,0.0030331857815748173,0.0038582731014381207,0.0046918089493460215,0.004948200897716781,0.006248794339315466,0.005587705682413166,0.007329255637481688,0.005160157891493101,0.002575974059526398,0.0036843540447258757,0.0032288566190114827,0.0029630263224724013,0.002246708016118507
