,SRR9224066,SRR9224068,SRR9224069,SRR9224070,SRR9224071,SRR9224072,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224023,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224165,SRR9224166,SRR9224159,SRR9224169,SRR9224487,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224473,SRR9224470,SRR9224471
SRR9224250,0.0009938345780422665,0.001133040395450406,0.0007820811599096061,0.0007417921972696094,0.0007849606357323974,0.0007467328782893023,0.000965665671133563,0.0007548005195216164,0.0008251657230441305,0.0008370843212225764,0.000946384612576123,0.001033687586990451,0.0008067965970659246,0.0007920805856223131,0.0007096546628221477,0.0008827944659488111,0.0007323514215363072,0.0007373853707210113,0.0009094631106974098,0.0008458105177991592,0.0006859024744264495,0.0006921806853584396,0.0007200190189696885,0.0007994907691687832,0.000819664348453186,0.0007406850667039796,0.000794382114088925,0.0007479723950674763,0.0007249488382778934,0.0010144006290533937,0.0007156242955000447,0.0011947729342732141,0.0008310796201182598,0.0008213156054448761,0.0008550640038931813,0.0009365523276018599,0.0008176879446629979,0.0007724747006925382,0.0008005412738046467,0.0008172608259906231,0.0007533465743985587,0.0008303879992055398,0.0007721201666260969,0.000698524861032869,0.0006742396886943336,0.0007343240204043979,0.0007783139366576653,0.0007247472217572073,0.0007821952600054887,0.0007513926033191865,0.0007901473216734264,0.0007628168547751116,0.000879721785102159,0.0007843911275725789,0.0008047970245932154,0.0008740746521228057
SRR9224249,0.0010366646953386856,0.0011789031367805632,0.0008593615289389303,0.0008104115183674436,0.0008470688612638903,0.000823292635019655,0.0009985133698595012,0.0008207761313482387,0.000884768098128689,0.0009025451678959594,0.0009792134826413204,0.0011113554546734157,0.0008920589017207094,0.0008621222526840196,0.0007536809541416733,0.0009328893778364775,0.0008008527848046081,0.0008116390537627302,0.0009748742476371893,0.0009109849579789292,0.0007329297640123794,0.0007517701365311252,0.000773574894869757,0.0008596470974218058,0.0008662019946944662,0.0007980365403937602,0.0008253385962692268,0.0007940540865629109,0.000769096505648807,0.0010450116597385622,0.0007630709008252734,0.00126919737124186,0.0008832474445668501,0.0008745282756846767,0.0009104917141898249,0.0010041773778645977,0.000876167175287757,0.0008635411593640153,0.0008639067885131607,0.0009085144363136016,0.0008100962087311613,0.000898658412789757,0.0008497216775958609,0.0007426685837174397,0.0007445399771738467,0.0008181086365713042,0.0008570143834379252,0.000773397336228012,0.0008400072768581586,0.0008212121245611002,0.0008781921925785521,0.0008308153063957709,0.0009339569371735654,0.000828796382811995,0.0008563305980482585,0.000935770306546939
SRR9224256,0.0010782827253309661,0.0012361559742750518,0.0009204067485913823,0.0008637277750653532,0.0008894045465182174,0.0008815911029656393,0.0010616248294570006,0.0008658040876752824,0.00091166832118501,0.0009557639415255056,0.0010266457274060274,0.001160000859564298,0.0009585495699118032,0.0009112930285501008,0.000801398337961733,0.000982850980306018,0.0008398058411880757,0.0008621223789543679,0.0010432346052377578,0.0009516809432845936,0.000783473282113863,0.0007932001627761323,0.0008261012927756193,0.0009066389221171305,0.0009199085505585187,0.0008481710416717494,0.0008714737850667459,0.0008439352654056082,0.000811924796143761,0.0011039139268322266,0.0007989755048483417,0.001301281652933405,0.0009255298063326232,0.000918297394036134,0.0009349311530815049,0.0010392502698589705,0.0009330102992025161,0.0009094424829152977,0.0009008559206709433,0.0009501515587465248,0.000854056173143437,0.0009562500208834986,0.0009162342996970091,0.0007880038346817441,0.000788397660218209,0.0008580895761847365,0.0008987782856216146,0.0008177303939053862,0.00089213370045167,0.0008721805598739077,0.0009415891055495033,0.0008742171427203626,0.0009841210539277775,0.0008790575238397861,0.0008824093038720879,0.0009826380290522553
SRR9224255,0.0009933825127013492,0.001109199937742645,0.0007586855259612084,0.000756558213693249,0.0007876359520958217,0.0007252356316401982,0.0009789074692624234,0.0007586749163111501,0.0008360360463786463,0.0008418796824221848,0.0009611584596278786,0.0010372127951189546,0.0007713678017236048,0.000776834735515824,0.0007588949068971639,0.0009229294912576534,0.0007419786801290924,0.0007335343163209221,0.0008787255791019522,0.0008352126518407885,0.0007116478046758628,0.000713113946538464,0.0007241671649270233,0.0007938951821575283,0.000841956332712173,0.0007594484152194586,0.0008106009402656347,0.0007647627224678982,0.0007338518035297229,0.0010073570713515258,0.0007487983501960577,0.0011666270637117884,0.0008203629502448335,0.0008248893964998565,0.0008510597514123147,0.0009071545413843553,0.0008088749490874698,0.0007461650066058861,0.0007943419211426234,0.0007909756460500655,0.0007674439659338344,0.0008133372864536724,0.0007524152805688826,0.0007293654019176173,0.0006825826938543456,0.0007204895469605781,0.0007617516352656272,0.0006900735506790731,0.000790113498189578,0.0007492003674559859,0.0007682633084762795,0.0007689177211041688,0.0009064852512240598,0.0008070198287165779,0.0008212234167164725,0.0008861455706620447
SRR9224288,0.0010410278070946688,0.0011867892262181806,0.0008481931191374102,0.0008313688458763264,0.00086085116250394,0.0008164253053485816,0.0010536986344281177,0.0008471305532804615,0.0009155252708772668,0.0009105757329608787,0.0010108849371621312,0.001134895143889083,0.0008661711849868407,0.0008617887944400744,0.0007897562959396472,0.0009796543103100918,0.0008181122497807427,0.0008205460810835447,0.0009420120368888954,0.0009076927194657623,0.000761442619194856,0.0007742325683583786,0.0007963422998918066,0.000867568160728136,0.0008945878739227784,0.0008294608880084259,0.0008636190610355309,0.0008163602087193698,0.0007915456056488334,0.0010589350711428538,0.0007928663161582538,0.001295026838497871,0.0008873262865392494,0.000891840983847576,0.0009020200818738643,0.0009774066282270573,0.0008804732360754107,0.0008363504296944838,0.0008639586516650214,0.0008822473836519593,0.0008337790914379434,0.0008920558430268767,0.000840752482493411,0.000770286161685123,0.0007553387366323525,0.0008020348069611058,0.0008512698987986524,0.0008090306297952473,0.0008141996785612252,0.0008326672597927445,0.0008560210814689892,0.0008462088261069653,0.000979189946397196,0.0008619538505624479,0.0008710651244900116,0.0009431025956292467
SRR9224253,0.001071847686270125,0.0012086801313875228,0.00087890464125221,0.0008312156205674731,0.0008609303517727693,0.0008444679112408127,0.0010477872415272681,0.00084141498447414,0.0009054969732736577,0.000918670978943861,0.0009982548896020622,0.001131408420647012,0.0009141660183560063,0.000880501311563892,0.0007764521702520534,0.0009608076809262573,0.0008083731874557374,0.00082959996697686,0.0009924235398628405,0.0009153693860358809,0.000753751924159432,0.0007691377025778844,0.000786570971977506,0.0008730341825023131,0.0008933521778607167,0.0008196737519975403,0.0008508909937576805,0.0008115244332816927,0.0007855809044829374,0.0010756301179328143,0.0007778258078061101,0.0012760209755570272,0.0008976714731116796,0.0008885183217430528,0.0009153181888787148,0.0010110058921994596,0.0009022855690035753,0.0008608315616395436,0.0008747099989732187,0.000910480249029895,0.0008278477656930405,0.0009020806818632396,0.0008654313568376184,0.000759156576098969,0.0007558531381757893,0.0008157932977884629,0.0008658089903964959,0.0007990326944437629,0.0008678846469257206,0.0008284553114379465,0.0008900743757182134,0.0008401693707277786,0.0009690042778122846,0.000858052051998734,0.0008701058219629132,0.0009576741281831889
SRR9224258,0.0011412411769942288,0.0013150008898950784,0.0010033391744235936,0.0009056127158732668,0.0009302250395763991,0.0009589906383460117,0.0010885095629983696,0.0009142582702937493,0.0009801117866239139,0.000999886715904724,0.0010366704848282593,0.001233015303420111,0.0010719122969484452,0.0009716383010176724,0.0008178055123884942,0.0010033809538590637,0.0008792593774817201,0.0009110407540849404,0.0011335334000987954,0.000993132862563989,0.000803462322613115,0.00082166775547126,0.0008454721116522453,0.0009358651472391768,0.0009390723256191799,0.0008644461658316806,0.0008723039104284775,0.0008580033968119044,0.0008265471480962847,0.0011131758160655104,0.0008197923137544666,0.0013532180996376239,0.0009651334430282437,0.0009353627262985097,0.0009735595121178162,0.001115326949042882,0.0009924553011520661,0.0010039932320338237,0.0009442293881322737,0.0010529461876489189,0.0008711877014837183,0.0010194419041383487,0.0009844720227110049,0.0008111444828087628,0.0008232115041628993,0.0009042094468474489,0.0009677499659987788,0.0008420468743675602,0.0009182180520143825,0.0009202669290744328,0.0010388999312593594,0.0008989885726632297,0.0010055372289939628,0.0009013775212898338,0.0009133396178423706,0.0009971104396759502
SRR9224257,0.0010581871169522872,0.0012197671880560424,0.0008734484421962267,0.0008343841095083576,0.0008709574212789523,0.0008270026066157353,0.0010499404223613864,0.0008370144735824467,0.0009166533077417898,0.0009116562124987834,0.0009981219556319308,0.0011428190030363125,0.0008899652914321715,0.0008628725355009363,0.0007795485494337448,0.0009565454653031526,0.0008109849792470793,0.0008236678732349393,0.0009671315803231248,0.0009112701256095696,0.0007589811925840226,0.0007675223597046775,0.0007809934658244938,0.0008715814129010087,0.000884401881430722,0.0008106581590080573,0.0008529208386280055,0.0008216623516651287,0.0007815933400011081,0.0010575275622010368,0.0007860966253891171,0.0012737558129796895,0.0008753176074320698,0.0008817305118010617,0.0009019673848293567,0.000983461062068005,0.0008894141257328394,0.0008462558567276894,0.0008665343011102044,0.0008870257279783754,0.0008194784886307185,0.0008966085397189773,0.0008507287719973328,0.0007590477867500015,0.0007571522521191448,0.0008149919793784029,0.0008557518527436234,0.0008092274688669204,0.0008692620381091536,0.0008284568635917116,0.0008577570495646809,0.0008286516269627731,0.0009578857202786187,0.0008616109207027486,0.000863837445092045,0.0009413930773731673
SRR9224472,0.0011440796483434784,0.001296397175677108,0.0009293150421328606,0.0009120138055747049,0.0009312548360220813,0.0008882499548229765,0.0011442920905561087,0.0009214924139316554,0.00099256295844914,0.0009948277546890341,0.00109366389998723,0.001224468490727917,0.0009393822496897338,0.0009274372521791588,0.0008717276335702224,0.0010660976375024029,0.0008979946185225385,0.0008881529725139484,0.0010013358227129166,0.0009802045608539513,0.0008451110008989749,0.0008588975721542124,0.000872735650207832,0.000932472050126142,0.0009810884174869699,0.0009042086504412736,0.0009412243300615604,0.0009070270975424318,0.0008591982573269586,0.0011193214968000023,0.0008709291377511075,0.0013590551661167567,0.0009273896908489915,0.0009497590022175304,0.0009600897215941426,0.0010312132468564196,0.0009494507511439191,0.0008900793420304269,0.0009323796951909634,0.0009348210992727025,0.0009047740025645556,0.0009461514948222059,0.0008996957632272327,0.0008459224367316857,0.0008285915391009302,0.0008703356266466353,0.0009157633686909428,0.0009040910726921526,0.0009525938768336657,0.0009058907984510987,0.000915918881787395,0.0009079679120258336,0.0009027617517663973,0.0009459578162483372,0.0009519624556217337,0.0010073325573810895
SRR9224473,0.001039546780716824,0.0011639326041775417,0.000832744622970299,0.000821772331969555,0.0008401599974686439,0.0007887006624151478,0.001035719419569292,0.0008174514911700497,0.0008960764971843948,0.0008881299593131846,0.000986790954786652,0.0011108370714821847,0.0008393428098944468,0.0008337655567272301,0.0007832313256330388,0.0009720213911180394,0.0007977767069407304,0.0007960544599870852,0.0009137091189672698,0.0008781466348168119,0.0007555176358099069,0.0007594278250325877,0.0007827829575624537,0.000837930739790944,0.0008771202672022908,0.0008194696867325308,0.0008511215907176964,0.0008084607995490291,0.0007749954644961751,0.001036074787134136,0.0007972064627076415,0.0012575615390564036,0.000849785420326143,0.0008704182607462246,0.000884757425261695,0.0009486934002075985,0.0008518486638471742,0.0008067036355557964,0.0008415562112932128,0.0008453826471604214,0.000809624069339406,0.0008594139782405719,0.0008081363317675099,0.0007656547343689251,0.0007446288556805333,0.0007782535028776138,0.0008257745360131436,0.0008114725474306449,0.0008463215300623816,0.0008100635266414104,0.000827935003972941,0.0008243007740154664,0.0009543572151796143,0.0007792303626194236,0.0008552422880219148,0.0009269959811621866
SRR9224470,0.0010577638591108586,0.0011954618854377274,0.0008596720869592153,0.0008406566513646114,0.0008580673021689983,0.0008159973211926554,0.0010568526640825917,0.0008389445817865446,0.0009057532107013127,0.0009041377063555844,0.0010158548478622137,0.0011146602458087151,0.0008648874506805019,0.0008620266258796957,0.000804899078952497,0.0009625543097748144,0.0008065081835499781,0.0008015948508273208,0.0009403202904220758,0.0009010625261438089,0.0007798969389440912,0.000775387419929098,0.0007831998231427663,0.0008581882122762368,0.0008879503888156618,0.0008185338155205213,0.0008560619054485064,0.0008312346706140614,0.0007955965188925216,0.0010540543414327833,0.0008026986610061941,0.001262213496005825,0.0008568519187492312,0.0008723144660279452,0.0008844722678593767,0.000954245515729932,0.0008707218852350554,0.0008100947971813733,0.0008460284201014334,0.0008563417075426735,0.0008218612617438599,0.0008786388890065128,0.0008378359079963133,0.0007891366742614664,0.0007698226554648576,0.0008100526484787307,0.0008331976803880247,0.0008336723424974407,0.0008624254737876141,0.0008276399681768353,0.0008432637816300371,0.0008326028298165041,0.0009686998391618434,0.0008627028593517042,0.0008000221090844901,0.000928872251079634
SRR9224471,0.0011410457382292354,0.001285542047292969,0.0009453407174122611,0.0009118383051165594,0.0009425952616411744,0.0009038719285440933,0.001108450370527618,0.000933254579238433,0.0009736495783563677,0.0009950880774269378,0.0010742526417126604,0.0012394238856298073,0.0009538435841939347,0.0009434480019238163,0.0008646217301812146,0.0010558607930654656,0.0008941961714147016,0.0008989477969458238,0.00101375070722632,0.0009697552902718221,0.0008517343371761737,0.0008594850878719557,0.000864400881134151,0.0009289928888152143,0.0009594695070676394,0.0008901789661578361,0.0009290747796703502,0.0008928373278697479,0.0008567533929161175,0.0011124456986973856,0.0008610553943786479,0.0013537574968007942,0.0009209376668691667,0.0009431448808810784,0.000937019767616712,0.0010188425483228269,0.0009587125297135108,0.0008933547623352348,0.0009249982857054937,0.0009378617082484417,0.0008963010352413148,0.0009545708061955684,0.0009220601358872835,0.0008482985496665511,0.0008366018058639264,0.0008864865910708985,0.0009288965394724823,0.0008982464309862947,0.0009320044204292212,0.00091019157035594,0.0009210476400960228,0.0009074491084615618,0.0010243321626589939,0.0009326781417770289,0.0009280011767244786,0.0008959117475192412
