,SRR9224359c,SRR9224525,SRR9224526,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224329,SRR9224171c,SRR9224316,SRR9224541,SRR9224540,SRR9224086,SRR9224083,SRR9224082,SRR9224427,SRR9224428,SRR9224430,SRR9224290,SRR9224285c,SRR9224260,SRR9224476,SRR9224474,SRR9224121,SRR9224534,SRR9224538,SRR9224537,SRR9224536,SRR9224535,SRR9224098,SRR9224097,SRR9224369,SRR9224370,SRR9224248,SRR9224368,SRR9224503,SRR9224506,SRR9224334,SRR9224347c,SRR9224350,SRR9224354,SRR9224355,SRR9224517,SRR9224520,SRR9224522,SRR9224064,SRR9224338,SRR9224053,SRR9224054,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224216,SRR9224267,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224446,SRR9224441,SRR9224219,SRR9224218,SRR9224436,SRR9224499,SRR9224105,SRR9224319,SRR9224198,SRR9224199,SRR9224202
SRR9224098,0.0007107649068642328,0.0005940886504263783,0.0006389594368416734,0.0006185138570981894,0.0006329767987040795,0.0006474879009593014,0.0006336052270163063,0.0006408101729091623,0.0006751516055239265,0.0006676772512043517,0.000605836863078254,0.0007202917767054808,0.0005988428364078202,0.0006675929559937944,0.000701933407439345,0.0007379026533130276,0.000637407049360407,0.0006919719400038723,0.0005641426214144538,0.0006221469175983158,0.0006698893386555431,0.0006116075267355023,0.0005455898252050616,0.0005660294765716591,0.0005874290350105126,0.0006524967365351696,0.0005999463918857372,0.0005604268487276107,0.0006235962775333037,0.0005662518168314065,0.0006083464453564615,0.0006538323376678296,0.0006377837885891241,0.0006718919411156264,0.0007532238293989079,0.0006421551852620177,0.0006501940453294428,0.0006220697213359693,0.0005579411325754599,0.0006583225379664667,0.0006156110852800536,0.0006920819266000815,0.0007448713476934299,0.0005816052027745241,0.0006158538858492525,0.0005942195371879831,0.0005955893285035523,0.000699409451241647,0.0008406632467979571,0.0006310291249811765,0.0005776272386878901,0.0005798549030349736,0.0005856880142257463,0.0006045933903707846,0.000612030818909305,0.0006063106398849248,0.0006360686282349987,0.000631131571667634,0.0005654527061213456,0.0007777051903290785,0.0005658300596484948,0.0006476404358502875,0.0006063684576079156,0.0006063605352982244,0.0006154074021642015,0.0006330140197191698,0.000583233604864731,0.0006439677999822389,0.0006401090711379697,0.0007062006128307479
SRR9224097,0.0007330482621800762,0.0006058970077129752,0.0006441349636927266,0.0006296774877521767,0.000674178416441541,0.0006669272247418649,0.0006392882843442713,0.0006592891214273719,0.000704796617362047,0.0006649878445310809,0.0005963455037193074,0.0007212511919523776,0.0005884254613285166,0.0006956130202946587,0.000693098627663975,0.0007721209263838058,0.0006387210976092666,0.0006853202639766045,0.000552870400457951,0.000633280485086947,0.0006787899650858131,0.0006176713629929257,0.0005320885686438513,0.0005770581049292493,0.0005963046895166999,0.0006881055447382758,0.000592171791203233,0.0005623787788032742,0.0006248123969833334,0.0005757290064241985,0.0005600995810241941,0.0006671476138231483,0.000629102219075284,0.0006840073190213335,0.0007358909345832112,0.000653705790597541,0.0006679049781991258,0.000626620949009671,0.0005407197467544167,0.0006558584773465488,0.0006079720268045249,0.0007220226144270946,0.0007552914884207702,0.0005885439387825488,0.0006167527585443091,0.000602335766236136,0.0005858594023936726,0.0007303155801985773,0.0008713942923063009,0.0006570296895278739,0.0005884394252813061,0.0005791924283805976,0.0005735669416350826,0.0006070384034866197,0.0006164045437188543,0.0006108776442729828,0.0006291131418826077,0.0006257766388656292,0.0005752800653663221,0.0008266303165470442,0.0005769280752555129,0.0006463723346633778,0.0006307252162569665,0.0006009185745855209,0.0006388314161176699,0.000631079558649279,0.0005780350787070071,0.0006495053422730399,0.0006372261137696312,0.0007094068661789559
SRR9224369,0.0007601890007554834,0.0006417406636374334,0.0006800560368620223,0.0006646311192186486,0.000694626379002069,0.0007052058955040464,0.0006717248594048158,0.0006940986074294636,0.0007503585494587524,0.0007072245022474198,0.0006415050143106791,0.000779058415297903,0.0006332937182094942,0.0007224204453875276,0.0007391789217020551,0.0008040315256560276,0.0006847821646707388,0.0007267181243758149,0.0005892577761587057,0.0006712800818181076,0.0007131294544228702,0.000645152017630258,0.0005707455470961726,0.0006153353242670623,0.0006333359925171108,0.0007125065060439371,0.0006371801239327463,0.0005973191875257634,0.0006551998337427021,0.0006105131617244557,0.0006570442929035084,0.0006137627063712948,0.000672663797978926,0.000715816350612097,0.0007745857580804341,0.0006935789765375901,0.0007019374017497147,0.0006696108360885279,0.0005838719971390591,0.0006916608143238316,0.0006570853164051778,0.0007459828172133514,0.0007995140761988103,0.0006147095785562206,0.0006427765840582705,0.0006354117489315124,0.0006236553071544688,0.0007616088619062702,0.0009143606123301586,0.0007085639268107863,0.0006155005408366129,0.000612196484251982,0.0006103552917348378,0.0006425362466112168,0.0006466464624075382,0.0006537060156414479,0.0006732269921000791,0.0006671836672400322,0.0005967480233243822,0.0008418070665829485,0.0006170497173973692,0.0006798919295738851,0.0006574573771957424,0.0006430970545360129,0.0006659135199498056,0.0006525683986674619,0.0006192060839227799,0.0006810564241106169,0.0006696354298276673,0.0007344501368878122
SRR9224370,0.0007518307346381348,0.0006150042600358896,0.0006663501207780133,0.0006404791251281555,0.0006479593540982895,0.0006769145273859708,0.0006663958483044429,0.0006699742432136891,0.0007061829250039117,0.0006951135367952898,0.0006291441724321273,0.0007453639000776146,0.0006259941226783826,0.0006955303094294467,0.0007395501430712923,0.0007701171873534814,0.000671339276239564,0.0007267106003677874,0.0005863280252981071,0.0006565630162040746,0.0006961914659558379,0.0006426649787210079,0.0005610589335591792,0.000597546454938274,0.0006107686873588037,0.0006963955606574833,0.0006273218924597461,0.0005942030778971964,0.000652092655972492,0.0005999073586872304,0.0006258945425611388,0.0006792944382368774,0.0005827559018243611,0.0006959108369819389,0.0007784264993202771,0.000674940972158422,0.0006893472845761348,0.0006558791249879967,0.0005686074894707125,0.0006887770969595117,0.0006512985463422878,0.0007131900519929719,0.0007940469765677983,0.0006007881167811534,0.0006378844087821152,0.0006186427169391237,0.0006201339927740854,0.0007388848865345552,0.0008766760046382535,0.0006698218311370698,0.0006009985717088025,0.0006055826926626048,0.0006019021644303529,0.0006256603419006646,0.0006449061467084474,0.000631537399290367,0.000655055810209579,0.0006519878428442297,0.0005917499796147997,0.0008161814678580265,0.0005850620791616997,0.0006854196132779501,0.0006357908995735347,0.0006254531647471036,0.0006384830256971835,0.0006540701915782956,0.0006122974416710566,0.0006728897517139816,0.0006574264573908443,0.0007402421121866393
SRR9224248,0.0007905739982855915,0.0006688648311325916,0.0007060832275666921,0.0006938325013402241,0.0007079071206819935,0.00072717497455304,0.0006980479929950243,0.0007143967392161231,0.0007646637200773471,0.0007328808778382426,0.0006538748195823769,0.000789194152878418,0.0006499729437763194,0.000747229785545425,0.0007424655139536201,0.000842282680673294,0.0007000846379879787,0.0007739517072520867,0.0006087388401607859,0.0006869751661427212,0.0007224062070269163,0.0006739619212190806,0.0005836058604089411,0.0006331476116093852,0.0006571086416249411,0.0007436172300943822,0.0006459922122433352,0.000627820441727602,0.0006701837908194498,0.0006313029804947439,0.0006794059784031105,0.0007213711050776865,0.0006961251824547967,0.0006403586534748132,0.0008138133552187973,0.0007057600584841534,0.0007223919949830378,0.0006925423133332172,0.0005967249516994664,0.0007078048912619071,0.0006747149841136975,0.0007672962320459886,0.000837925853794587,0.0006449189464482325,0.0006758043709747418,0.0006560231050527548,0.0006505866934512468,0.0007910479947094087,0.0009656813094749417,0.0007268632093392144,0.000636131264824083,0.0006327529483849547,0.000634792907470849,0.0006607589567080942,0.0006804590884919475,0.0006707183855664836,0.0007045476853011666,0.0006784950837861982,0.000619963506535714,0.0009044210896012001,0.0006238881976261261,0.0007026026606672897,0.0006701933434356979,0.0006598111674749377,0.0006883161774071352,0.0006919300112097367,0.0006354692063150246,0.0007072417481657399,0.0006897846124188606,0.0007679070317685282
SRR9224368,0.0008570396614516395,0.0007022038786176987,0.0007773664985788199,0.0007274174970132631,0.0007391526869579519,0.0007646053531285139,0.0007756267392313642,0.0007731691173290026,0.0007896861713226861,0.000792380194403353,0.0007182388890839966,0.0008411973010645531,0.0007166587976899796,0.0007980899158721447,0.0008341255705785257,0.0009036519835680919,0.0007726332288020293,0.0008237839225946911,0.0006688155589803725,0.0007462784313465369,0.0008141645627982871,0.0007514693796788752,0.0006474066224314575,0.0006847093961764662,0.0007010058209518788,0.0008097058143796514,0.0007245354898082204,0.0006867375449702847,0.0007599416430503762,0.0006937633687680271,0.000714347633554617,0.0007634735318976441,0.0007604098167345477,0.0007979273245851446,0.0007059978761899382,0.0007593751280474303,0.0007981384614987181,0.0007565391310785013,0.0006540067624379472,0.0007837771039294092,0.000756086456370499,0.0008433837203793099,0.0009139187890699139,0.0006955886242828736,0.0007234713429914564,0.0007124366254799516,0.0007221589016792352,0.0008323119093394047,0.0009999334240567792,0.0007543266888322648,0.0006879431619897108,0.0006876865243774171,0.0006983811585893209,0.0007161794940458001,0.0007482912991595972,0.0007115321458469699,0.0007611236583087511,0.0007370648290473832,0.0006820294240413355,0.0009402859764945027,0.0006619370734452076,0.0007738392315196988,0.0007287112575434853,0.000720492111652894,0.0007161992860962675,0.0007337391970039738,0.0006844999047961548,0.0007925822503165641,0.0007576498690417679,0.0008387517683318097
SRR9224503,0.0007602345749344816,0.0006184095069024226,0.0006728316277350345,0.00064068013858173,0.0006672826916171104,0.0006757392395490902,0.0006707854845698772,0.000681937126287719,0.0007132195172713507,0.000699145941864448,0.0006193716001232169,0.0007594783228625655,0.0006313565886998349,0.0007044414457725438,0.0007419709401211175,0.0007775084081776105,0.000672497593169067,0.0007285579282494596,0.000582103800089099,0.0006463810686282739,0.0006903711081690103,0.0006371458009879522,0.0005631209896157738,0.0005942787370220091,0.0006218872312765399,0.0007138500928860877,0.000626723535492266,0.000594283467170203,0.0006642601333523857,0.0006034036732440931,0.0006501056339913449,0.000699463702676296,0.0006754618775078716,0.0007069082359556136,0.0007787623481770277,0.0006072901182508231,0.000700960938233393,0.000653671578028783,0.0005730501422827298,0.0006947708039361605,0.00064581495895824,0.0007306487663743622,0.0007947903218493553,0.0006111062396526205,0.0006502217082696615,0.0006230945295800187,0.0006200327131201664,0.0007481334640294682,0.0009047105900040123,0.000674589357233292,0.000600869869923457,0.0006092778958036181,0.0006087394680976433,0.0006282594349820686,0.0006495474900176159,0.0006314844020884841,0.0006647478214358681,0.0006610101977441845,0.0005944588364731198,0.0008407546772910261,0.000586880848794811,0.0006770168513892072,0.0006364501380031188,0.0006326752362918935,0.0006386572944841859,0.0006543391377184611,0.0006073420526226137,0.0006787470502064479,0.0006672948581136469,0.0007404641176230703
SRR9224506,0.0007889681987103406,0.0006365068904850615,0.000685374314107471,0.0006526709866462847,0.0006757853944947634,0.0006961962761222656,0.0006750602634402149,0.0006841853898208255,0.0007263714964073878,0.0007114837429315947,0.0006311468634805781,0.0007684805674551591,0.0006367092263330727,0.0007140331342555618,0.0007415527284609373,0.0007797423672792578,0.0006886613894941791,0.0007517327285059212,0.0005971674033693711,0.0006569491115274573,0.0007061833234335413,0.0006689875836348332,0.0005680035315264171,0.0006060813041375469,0.0006208931108691629,0.0007087906772421072,0.0006359565468040706,0.0006014046561606943,0.0006662214970383815,0.0006021472508717203,0.0006540818162225866,0.000697171633654134,0.0006781519200593321,0.0007110867179568341,0.0008033550249158202,0.0006903892120044727,0.0005928788627939141,0.0006825392504058405,0.0005762451530324484,0.0006986720445585456,0.0006640510903233049,0.0007505167813309886,0.0007928413403688067,0.0006176020440738948,0.0006584490348920557,0.0006353256027135342,0.0006426747535994191,0.0007588103133542866,0.000899730379133466,0.0006885431458410046,0.0006091102845703179,0.0006063443832694444,0.0006064943569361196,0.0006405085311162561,0.000661020905773436,0.0006344184433597479,0.0006674278937961094,0.0006673280974913246,0.0006054095086205657,0.0008483135751703538,0.0005936155627134115,0.0007031017808156017,0.0006389996514961227,0.0006368644354261102,0.0006475094879286368,0.000657948253601674,0.0006192340112683994,0.0006952791646848252,0.0006702298252898208,0.000736009180623704
SRR9224334,0.0007422889992461754,0.0005848432846229628,0.0006457559329031497,0.0006103663409900079,0.0006256159311482884,0.0006396268758041847,0.0006367195004715237,0.0006445788037039469,0.0006743707876590344,0.0006684274629407662,0.0005985369407911199,0.0007238951297141725,0.0006038024430623534,0.0006753885097308721,0.0007000170448761465,0.000762530709082467,0.0006447077224174688,0.0006950591814276513,0.0005554754225127284,0.0006247296543390131,0.0006815021133422101,0.0006270539734370347,0.0005318660514466062,0.0005647285404930218,0.0005874599566388896,0.0006792116389443018,0.0006088978419272819,0.0005628580464415116,0.0006341006987735188,0.0005763803670597634,0.0006133677327575433,0.0006659749406963352,0.0006458574789581138,0.0006820211199051996,0.0007609024889435082,0.000642317532762533,0.0006821392945888349,0.0005267266932417393,0.0005416968173446813,0.0006749019283666235,0.0006214293119459831,0.0007091191037160112,0.0007665201023083789,0.0005783963466317242,0.0006237395405847884,0.0006037710357841941,0.0006054070133231774,0.0007244371923934252,0.0008569790741944257,0.0006275223241148667,0.000572275618138687,0.0005751316448110417,0.0005833489434306046,0.0006079744735707274,0.0006230789965528109,0.0006106375212953191,0.0006396380451554464,0.0006239011775700429,0.0005654262429978988,0.0007971862268824443,0.0005473058985610445,0.0006578625181924548,0.0006027533977835065,0.0006049149531648995,0.0006062927984123835,0.0006291151463842557,0.0005854182934497454,0.0006582635727345259,0.0006394544375021567,0.0007013065066177134
SRR9224347c,0.0006939277356154001,0.0006003046425243423,0.0006212024140948244,0.0006129102401678902,0.0006087548293577051,0.0006286276232604956,0.0006109959758868682,0.0006200013863612364,0.0006490496280923787,0.0006507084445718813,0.0005879430502250535,0.0006908133242490063,0.0005858034924297336,0.0006458723531643898,0.000683787134668965,0.0007104089461418081,0.0006192278277037054,0.0006609320231978323,0.0005630101593579118,0.0005988381511240436,0.0006482927426096709,0.0005887919202956601,0.0005532877505359679,0.0005415774529299622,0.0005624059324988173,0.0006273115143082999,0.0005894750673095736,0.0005394547822990832,0.0005995032132135868,0.0005725544324179612,0.0005847452448965424,0.000638250761242513,0.000618504995362415,0.0006494793776161087,0.0007253829370330551,0.000623193535676894,0.0006352266444587243,0.0005981025070458129,0.000554369781421132,0.0006303926806513617,0.0005935426560482573,0.000668386618969594,0.000711191286144064,0.0005634387098415758,0.0005954200107725882,0.0005694643778323936,0.0005776027672601602,0.0006785565417913145,0.0008206262604547169,0.0006066884605680762,0.0005553265691026951,0.0005661271688756627,0.0005698161376760058,0.0005818706958007844,0.0005952151530522925,0.0005916054406806741,0.000611961097037284,0.0006058924714586125,0.0005516232274828632,0.0007510909911894021,0.0005628896461431997,0.0006225529642762816,0.0005824400149209979,0.0005899039649505677,0.0005961418313560001,0.0006136602523409188,0.0005660008532841727,0.0006275479131659035,0.0006224456093947309,0.0006842448925197996
SRR9224350,0.0007805021027411386,0.0006268553419566676,0.000671840392501601,0.0006521540621270309,0.0006630451728905809,0.0006862398642999198,0.0006683676167452354,0.0006885185821366498,0.0007050782833243891,0.0007062941942308303,0.0006401599083516584,0.0007770577112457037,0.0006463162809600857,0.0007140356960552937,0.0007478808722750456,0.0008047487898302991,0.0006848500228099256,0.0007313435106900734,0.0005947717102123976,0.0006661512119123589,0.0006980902121053243,0.0006701817118928603,0.0005708045278010527,0.0006062619666775555,0.0006321849373113228,0.0007084434137233822,0.0006328280806777036,0.0006055283178255463,0.000666063132613269,0.0006158082973386358,0.0006482001135651272,0.000695152863417685,0.0006858554605575796,0.0007041239736496513,0.0007982903281272145,0.0006915052765235014,0.0007060890345910698,0.0006819890338766736,0.0005776030318429008,0.0005932952228729245,0.0006598296224978262,0.0007552900938469858,0.0007940947211997788,0.0006144768279428576,0.0006724913705909506,0.0006353659354920172,0.0006198518546091181,0.0007506975755295168,0.000883845570456523,0.0006913092976631442,0.0006157052900062189,0.0006121480166984481,0.0006137681819927563,0.0006494820641321064,0.0006612435375110286,0.0006446535257766218,0.0006700455711719477,0.0006716078771748977,0.0006051226451278875,0.0008335136618891271,0.0005934674621230258,0.0006908000812156509,0.0006423550884014338,0.0006488430331484497,0.0006411362265829763,0.0006657602453200778,0.000618947709905019,0.0006757923068729832,0.0006740013824359483,0.0007414208712680497
SRR9224354,0.000723429920008322,0.0005764146435760035,0.0006449301919238503,0.00060049510863719,0.0006263659511061585,0.0006514442023461856,0.0006291064673757156,0.0006481081723861112,0.0006650364968345148,0.0006780382669350165,0.0006000463678334985,0.0007253894189225621,0.0005965304240264906,0.0006757159747612268,0.0006938790881553561,0.0007543154514561474,0.0006466132831155431,0.0007025608557275571,0.000555882497706924,0.0006150529839755916,0.000679490369042149,0.0006300792140366733,0.0005307447455363559,0.0005611022590116751,0.0005862762945857669,0.0006618066042834628,0.0006030451495146318,0.0005593484951059314,0.0006273977724396961,0.000575743411207409,0.0006009078850906499,0.0006582013566227115,0.0006467448977632675,0.0006706620771432448,0.0007670406152246166,0.0006416687691404855,0.0006690129481332996,0.0006271083841930354,0.0005419087629754829,0.000659015185253904,0.0005336352082903282,0.0007135599045431851,0.0007488592521178714,0.0005796650372498741,0.0006201078367245099,0.0005913448468415687,0.0005956520111819198,0.0007075512550709151,0.0008373034797071174,0.000632764947546963,0.0005693360225570271,0.0005739356878003366,0.0005820880233501766,0.0006106012957930981,0.0006242402651382292,0.0006069727420180543,0.0006405294589164743,0.0006138031733899243,0.0005651610787685927,0.0008012884590079066,0.000544527319485237,0.0006563794512009939,0.0005949301796938128,0.0006021943690496933,0.0006018387766973766,0.000625346382974399,0.0005678614484438064,0.0006455016473921927,0.0006378941235918165,0.0006977564480680437
SRR9224355,0.0008187619657073539,0.0006616102173705913,0.0007200608192510427,0.0006906765722891515,0.000695517681833535,0.0007188225345984401,0.0006915409260833077,0.0007240206896318721,0.0007515048016675727,0.0007355875969285183,0.0006600434811471456,0.0007930638793171729,0.0006717255284092137,0.0007489545387375943,0.0007946292887876124,0.0008439327155957105,0.0007214515756745483,0.0007713332054709173,0.0006246332505276046,0.0006999147719038502,0.000741371424339952,0.0006964259871269405,0.000597509524595173,0.0006409087086261317,0.0006505763830321414,0.0007422846976263287,0.0006711440788384328,0.0006403258907194702,0.0006918736570877865,0.0006415722463865449,0.0007067753820166869,0.0007403493784664377,0.0007022536801729428,0.0007563629705310297,0.0008468809951390369,0.0007184204498919037,0.0007509672031405477,0.0007097065752250824,0.0006069727139253665,0.0007466433700947794,0.0007070763428754424,0.000641089355794829,0.000865706315736581,0.0006586109465629444,0.0007124708271982003,0.0006697899529199084,0.0006686702407955908,0.0008146647972952232,0.0009661534518078221,0.000723471847180291,0.0006352457962669638,0.0006409378767816082,0.0006439782942265077,0.000669165416623291,0.0007016918290864381,0.0006551135011045824,0.0007073945320485822,0.0006959554334350838,0.0006264304573601171,0.000922365751312079,0.0006185008874599029,0.0007289754484173012,0.0006718091078594072,0.0006750948452628506,0.0006729874116608252,0.0007025706442749717,0.0006526460381722691,0.0007233841625897428,0.0007023068293973294,0.0007897310585956001
SRR9224517,0.0009031815600444692,0.0007278200153861596,0.0007727148854361917,0.0007536173900002117,0.0007778582742281406,0.0007804683514335711,0.0007585943912737169,0.0007779988751469291,0.0008417041010321796,0.0007915366539699381,0.0007035482589935597,0.0008705849259684272,0.0007102427101362404,0.0008178914197406613,0.0008480693681074016,0.0009267710948772064,0.000762375002471971,0.0008341551307568955,0.0006619705821123343,0.0007475636860078152,0.000761804616045607,0.0007205318179424267,0.0006439988500374619,0.0007041176548188468,0.0007082858005995368,0.0008534079575898822,0.0006988171786183239,0.0006835564769336778,0.0007555550630375664,0.0006897298458585557,0.0007382234053302398,0.0007937473396000196,0.0007809478108400299,0.0008243647842075611,0.0009178137825951811,0.0007794404019298894,0.000791503248468435,0.0007657588887293461,0.0006447688967918367,0.0007849530314615841,0.000740547073874311,0.0008651595134439405,0.0007302806342413495,0.0007095424164104307,0.0007314018643567745,0.000713943609985687,0.0006953508116681125,0.0008767669322140988,0.0010662319740351353,0.000780994576577447,0.0006930419954131366,0.000686368418922936,0.0006822145211146677,0.0007247191200489186,0.0007375566541984521,0.0007300834272803564,0.0007517320311247255,0.0007510721420866378,0.0006863251525010445,0.000988517320881162,0.0006908948378880857,0.0007370478230204131,0.000746375597088056,0.0007094868978671758,0.0007415452488192209,0.0007393821714300063,0.0006914593408674526,0.0007925156081003204,0.0007473561317299921,0.0008471934698009749
SRR9224520,0.0007153135024306413,0.0005872643578067103,0.0006330602784232464,0.0006104048736190592,0.0006259865280517341,0.0006414399526730835,0.0006223177719431656,0.0006347607493716915,0.0006758457352651296,0.0006565333031378158,0.0005917269417176624,0.0007124279220120244,0.0005841270241904492,0.0006591689704601802,0.0006962393886914661,0.0007456466867665623,0.0006377048033303112,0.000679416698497245,0.0005481859827931427,0.0006174446722469848,0.0006642598848539402,0.0006022987451807985,0.0005274095512737792,0.0005600006631391655,0.0005769766655045722,0.0006533578909866512,0.00059040378877015,0.0005518896175720361,0.0006094130082840599,0.0005688528008733921,0.0006083121905652935,0.000645195488579036,0.0006257720097046871,0.0006713879483983905,0.0007419158772492548,0.0006367843500009053,0.0006536649443368211,0.0006113778039077932,0.0005380774262808358,0.0006431023780215491,0.0006073769071301045,0.0006967430145283731,0.0007509503887475745,0.0005489658043060048,0.0006121800848384931,0.0005838242231903237,0.0005836520405175891,0.0007073989733600295,0.000854885042393345,0.0006424865763658824,0.0005687514248681895,0.0005660709935717599,0.0005750617158705777,0.0005931779429185431,0.0006060282715259444,0.0005967282612758373,0.0006246135735939743,0.0006264109658746112,0.0005627746070667463,0.000798760416635922,0.0005533499633097306,0.0006376431037070406,0.0006069832425875945,0.0006013199987460543,0.0006110497661508833,0.000619328214538899,0.0005716518431763619,0.0006436517562978924,0.00063227608734273,0.00070792907714786
SRR9224522,0.0007317528645143374,0.0005927026129180584,0.0006412339445913712,0.0006215242011371979,0.0006346073361484394,0.000655265880567443,0.0006395747462238345,0.0006449014132969555,0.0006818563922766463,0.0006748278195872936,0.0006090851308806413,0.0007220960415949554,0.0006110979932525826,0.0006793903813169887,0.0007174220315507817,0.0007531699872228138,0.0006466506425470924,0.0006993371745435503,0.0005614186523117849,0.000628129431063945,0.0006808698527891168,0.0006172875558637194,0.0005408530512224871,0.0005767797830555534,0.0005925347414419727,0.0006728149690471314,0.000603053465336621,0.0005708976632921143,0.0006348882948805375,0.0005843510134502814,0.0006184450852598863,0.0006538023700540599,0.0006433291344440137,0.0006819751816339139,0.0007467170573526561,0.0006556326881484264,0.0006752233268677935,0.0006391141839935062,0.0005515216836572952,0.0006805037975359641,0.0006289401606162537,0.0007293568430100776,0.0007498993457240494,0.0005930272656302815,0.0005652190142233829,0.0005962027668887695,0.0006072271786923338,0.0007069859182039415,0.0008592803578357956,0.0006342334403646855,0.0005746648867131071,0.0005785262297881627,0.0005887877625248428,0.0006108903199581943,0.0006290816439032702,0.000603569534752404,0.0006422743818418013,0.0006308366559673985,0.0005747890005351331,0.0007878095774444349,0.0005608136731933758,0.0006513635560351259,0.0006161043032773446,0.0006192993768964564,0.0006134104626297046,0.0006426075550238339,0.0005925501581657492,0.0006533702416173219,0.0006546699266350493,0.0007151541531693336
SRR9224064,0.000720685785641754,0.0005791594747759153,0.0006343123498630841,0.0006017523861055325,0.0006302094886517269,0.0006436021487356588,0.0006094076956230152,0.0006359110935678073,0.000676615747767102,0.0006563983623784623,0.0005869466513493191,0.0007016444548218858,0.0005867482286840061,0.0006710252782988733,0.0006663887966002433,0.0007338565776303477,0.0006258423059061752,0.0006694259045577899,0.0005372167981961061,0.0006136604044525797,0.0006733271245209548,0.0005888360609609337,0.000518239003420588,0.0005604007242893931,0.0005737934786558714,0.0006448731476237839,0.0005903293857132275,0.000548626047996634,0.0006035246342402378,0.0005654097372374299,0.0006059845880206948,0.0006483254549239272,0.0006264051453675432,0.0006639773853388045,0.0007373419181206074,0.000630693528457726,0.0006528814531754373,0.0006209894568623859,0.00052916474390947,0.0006454475923237601,0.0006028530598419109,0.0006878292032840065,0.0007338990176616482,0.0005679791802632379,0.0005985898457854343,0.0005331280113261721,0.0005891337810589964,0.0007006043226737682,0.000835490994380102,0.0006272850814001692,0.0005589182498797944,0.0005587535645791769,0.000564977212405924,0.0005858374336481534,0.0006042275738910316,0.0006021456659128033,0.0006130388959788705,0.0006129336088011299,0.0005584549235640177,0.000778116178371808,0.0005469029692628486,0.0006293322971103769,0.0006000444212126223,0.0005907041900354961,0.0006056564473773994,0.0006123769972215624,0.0005654432838257625,0.0006391008704130666,0.0006256681436192736,0.0006950834669805523
SRR9224338,0.0007044228566884976,0.0005647186903017642,0.0006230734095011141,0.0005889714922115004,0.0006080758613874797,0.0006261478482363751,0.0006158031194684859,0.0006226286181228374,0.0006519672246151542,0.0006521624033571423,0.0005894336278319504,0.000693892576022284,0.0005823293396202312,0.000650932909952145,0.0006693864008326109,0.0007170849617716134,0.0006286720440249145,0.0006723444009539925,0.0005433527469012241,0.0005951949350718336,0.0006530737771136597,0.0005880443635084317,0.0005224872448249367,0.0005439293905081356,0.0005647116363302871,0.0006352581575070673,0.0005893737067995275,0.0005421194215250676,0.0006074336843997982,0.0005581495106234829,0.0005806480528433609,0.0006271281247157531,0.0006185519237090197,0.0006497982680803041,0.0007360352444055287,0.000618462514349733,0.0006498645290228332,0.0006123117371057075,0.0005291429360533947,0.0006206744441957596,0.0005978860690086915,0.0006761429850853863,0.0007055260264053036,0.0005586528730962578,0.0006008785952339628,0.0005797247472077961,0.0005132791904574869,0.0006662670954535489,0.0007818350350920436,0.0006127003023819851,0.0005568987409682854,0.0005544477809377471,0.0005614147514000511,0.0005799057331723016,0.0006052772978557685,0.000584209196070511,0.000611604569690732,0.0005997348088097015,0.0005516146024995341,0.0007606415301070709,0.0005383905764809553,0.0006184059665980289,0.0005835635838775542,0.0005833570893300647,0.0005889497105626936,0.0006145606876055237,0.0005640677384297456,0.0006303137852160943,0.000620774549663098,0.0006654145841793435
SRR9224053,0.0008401618011813273,0.0007016175328680704,0.0007323920501030661,0.000721303459678006,0.0007636907663232286,0.0007593101260632319,0.0007184722372443054,0.0007368068861649198,0.0008126740732372343,0.000752162305589862,0.0006724573713337869,0.0008252974609010572,0.0006808486607851569,0.0007979614161858964,0.0008033719600555595,0.0008900804664245119,0.0007378645759651285,0.0007821154450671553,0.0006290912119459658,0.0007293074079810284,0.0007522286382001259,0.0007021003537927547,0.0006102929145474983,0.0006763324435606322,0.0006842208898641835,0.0008183732108404897,0.000670630656223264,0.0006501008368057446,0.0006980892477325857,0.0006548360503914339,0.0007231945918928142,0.0007649895684302206,0.0007352061069247702,0.0007874531073241547,0.0008472052082202948,0.0007440409012107562,0.0007674758361746677,0.0007323480033430003,0.0006215779980124419,0.0007504337245959181,0.0007084155260689551,0.0008237480815280557,0.0008885736660571359,0.0006771530181072569,0.0006974529389824042,0.0006892488300882557,0.0006647152285607003,0.0006916601723869832,0.0010098010427583887,0.0007796834025704586,0.0006678456030066387,0.0006690591140594157,0.0006484754696873145,0.0006753998224168947,0.0007004849954714781,0.0006956139626647215,0.0007242212858562919,0.000730912092824194,0.0006644995421390233,0.0009600616249281846,0.0006613805834514726,0.0007094477532630926,0.0007236390619897226,0.0006861258171608297,0.0007312895622222141,0.0007178329765033376,0.0006455215216463713,0.0007475714594439739,0.000721201569895665,0.0008060619999304688
