,SRR9224359c,SRR9224362,SRR9224363c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224171c,SRR9224316,SRR9224540,SRR9224223,SRR9224224,SRR9224086,SRR9224085,SRR9224083,SRR9224423,SRR9224289,SRR9224490,SRR9224474,SRR9224121,SRR9224534,SRR9224533,SRR9224538,SRR9224097,SRR9224369,SRR9224248,SRR9224507,SRR9224333,SRR9224331,SRR9224342,SRR9224351,SRR9224349,SRR9224350,SRR9224513c,SRR9224518,SRR9224517,SRR9224520,SRR9224522,SRR9224521,SRR9224061,SRR9224062,SRR9224339,SRR9224053,SRR9224213,SRR9224212,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224265,SRR9224264,SRR9224445,SRR9224446,SRR9224219,SRR9224218,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224494,SRR9224495,SRR9224496,SRR9224102,SRR9224100,SRR9224099c,SRR9224105,SRR9224104
SRR9224349,0.0011783726889079014,0.0011390673990226917,0.0011674070726755616,0.0011202720053994299,0.001173290185138708,0.0012111857465733939,0.0011940602497335518,0.0012081035721052732,0.001194369794514499,0.00112491748157652,0.0011682550666495528,0.0011230936509110346,0.0011461701656737,0.0011395449173543584,0.0011768102294659325,0.001189873366581493,0.0011363792705440415,0.0011220643211239602,0.0011402851494669156,0.0010710014345478522,0.0011521107622073968,0.001150703594631315,0.0011017151672085906,0.0010507984791136658,0.001110280538244111,0.0011395696205650555,0.0010369300777959758,0.0010869721460460015,0.001072051623843107,0.0010244865348982125,0.00131209336044172,0.0010616260986041014,0.0012130065324999254,0.0011173674543940334,0.001101825171160923,0.0010296402475052874,0.0010289490995866236,0.001006784517535019,0.0011858093377791882,0.0010568144386988525,0.0010646716865883163,0.001100978026381713,0.001010065226416418,0.0010497625211018102,0.001068424950208558,0.0011378887611406385,0.001125393554570913,0.0010438030057015751,0.0011262952908501472,0.0011311992619843533,0.0011203893340368829,0.0010893093018489355,0.0010733235750898327,0.0010596024876139668,0.0011998243088709513,0.001153059331615649,0.0010743892230344007,0.0011042228194338842,0.0011036873707981844,0.0011474958160359308,0.001149824072969289,0.0011601050274080375,0.0011053497835067402,0.001111720681273171,0.0011392268908678664,0.001117356498590886,0.0011525687910318733
SRR9224350,0.0006937749697836625,0.0006716718593219143,0.0006990148747099263,0.0006188813857342794,0.0006895722399209662,0.0006842784795978458,0.0007304691432885411,0.0007267943614101971,0.0007083903029106652,0.0006466613067135234,0.0007027633475419832,0.000644061091861697,0.0006894069136065077,0.0006682045732173202,0.0006790612367551045,0.0006877728995050012,0.0006332094444736549,0.0006327843267476553,0.0006472944281975043,0.0005851171151266189,0.00064932279862226,0.0006762582880265887,0.0006221727977365545,0.0005666386930019727,0.0006396166877848889,0.0006619212173615224,0.0005624486662098284,0.0006184365867378058,0.000597259005488335,0.0005553565788477441,0.0010984533223511912,0.0005243660744310018,0.0007154202350177992,0.0006336610123056902,0.0006191280776359236,0.0005727033172304353,0.0005623569285422924,0.0005462530352947543,0.0006897273208309033,0.0005870829321361469,0.0005819586631714282,0.0006238244909332918,0.0005439012970326995,0.0005869869593942102,0.000609442319078288,0.0006387366683881035,0.0006382558109642047,0.000580069240336061,0.0006128081323934012,0.0006392960381468956,0.0006304711441410022,0.0006115104086912393,0.0005827292931564796,0.0005890073905864794,0.0006805685908812397,0.0006601974563022025,0.0005883465405848117,0.0006220385054957157,0.0006192098707032841,0.0006568829042272412,0.0006503288173554907,0.0006334400408687709,0.0006303038448871516,0.0006113866632499564,0.0006560432006318048,0.000606050614823889,0.0006581297016844414
SRR9224513c,0.0008042677869955975,0.0007577550963762598,0.0008168152909282755,0.0007334773103399696,0.0008182183684279323,0.0007952378441378657,0.0008230470830037796,0.000851712013915629,0.0008261983903873254,0.0007538732444569714,0.0008066432172416032,0.0007486586315268718,0.0007697777653952229,0.0007965147503012811,0.000783241050781166,0.0008249104010565572,0.0007628863792153469,0.0007284630776675217,0.0007846381201733387,0.0006961369356003605,0.0007664351885736301,0.0008188209739221609,0.000730833702726111,0.0006800644199772454,0.0007581435148679537,0.0007886579192027625,0.0006825650665838406,0.0007429958663251894,0.0007109868452015844,0.0006580163703214489,0.0012144495355930374,0.0006913011735021804,0.0006661152414905578,0.0007362211735921065,0.0007251436317411421,0.0006765559310964039,0.000671740931783217,0.0006490157619192849,0.0008127066005725724,0.0007021444658289452,0.0007093072807847357,0.0007292922927995555,0.0006517356880657489,0.0006956873747593893,0.0007318349139872416,0.0007874686506642826,0.000758723785120338,0.0006772376745716968,0.0007363294797491158,0.0007332840546555098,0.0007474033000417088,0.0007240220176308131,0.0006970287598947592,0.0007019845774369234,0.0008003867066578199,0.0007801163865043776,0.0007018932976269977,0.0007346539952624607,0.0007283955912811736,0.0007588956883119011,0.000742775940517026,0.0007630233067699498,0.0007391089316737594,0.0007224695325366124,0.0007864234186726488,0.0007418682822612116,0.000764712095273029
SRR9224518,0.0007367235066005695,0.0007041477218179826,0.0007420215203248145,0.0006549294479729975,0.0007280098312774485,0.0007384516250363452,0.0007635865832179313,0.0007590763709452842,0.000744891572915389,0.0006859799999469024,0.000749691747826091,0.0006749743028044564,0.000727591201948531,0.0007079216673164418,0.0007104665322725794,0.0007258014678241479,0.0006878557774055835,0.0006858979006848482,0.0006843321215281117,0.0006369934442451202,0.00068704370468172,0.0007163552693603276,0.0006516368269252717,0.0006098757759800382,0.0006759887757307465,0.0007154348025615302,0.0006025406828115925,0.0006558363355023384,0.0006360126506966019,0.0005928469365024437,0.0011250426045441892,0.0006158964732464343,0.0007399106707788206,0.000580993576548765,0.0006723167747782981,0.0005999445550747257,0.0006018580415464636,0.0005885540493035382,0.000714370392651001,0.0006311080724109721,0.0006220596281433352,0.0006617570880916962,0.0005787612789596819,0.000610254952061682,0.0006437299544445311,0.0006726354563254237,0.0006693418428222134,0.0006135196077807479,0.0006479227043099348,0.0006967088109085491,0.0006667763253123163,0.0006585608309221605,0.0006229182384704755,0.0006193165412313533,0.0007229245928745922,0.0006998352020933262,0.0006211850217884396,0.0006530004066909803,0.0006483054813300149,0.0006861989232249922,0.0006950482839912991,0.0007102788950633947,0.0006862228346842331,0.0006487097565331378,0.0007111866049507386,0.000649121345492592,0.0007068675583204922
SRR9224517,0.0007436308648410951,0.0007190615893806405,0.0007445240248910591,0.0006647271892101362,0.0007256564187218364,0.0007217087277311434,0.0007650850335178619,0.0007882241975188975,0.0007538990888284691,0.0006919592159355851,0.0007422202827661875,0.0006854657885017083,0.0007360121529391755,0.0007132602960442413,0.0007400120007323482,0.0007540840029342053,0.0006976657960010087,0.0006751577543176295,0.0006827809952367959,0.0006304481133940764,0.0007029902953889229,0.0007189538409960797,0.0006813480370045723,0.0006008499766146076,0.000677853546901177,0.0007067644232744483,0.0006021460542120617,0.0006689510122534663,0.000638577531009893,0.0005919991253358729,0.00114597770422832,0.0006200448616289137,0.0007524475619999276,0.0006931399733573197,0.0005970149751843608,0.000602266937188854,0.0006001577072195767,0.0005826800042647187,0.0007252628701189616,0.0006271696288575848,0.0006207408154659822,0.0006597194439076848,0.0005768391724634408,0.0006243154013759631,0.0006475968778237511,0.0006824638783942245,0.000681362117011223,0.0006136519110012241,0.0006537296530740862,0.0006870996219758682,0.0006845638858534293,0.0006603079651472957,0.0006296168867498988,0.0006263354587702938,0.0007313949813031767,0.0006928293355205935,0.0006262780494017808,0.0006601518342148385,0.0006639362078263649,0.000704881866949004,0.0006861084010881975,0.0006825562642470706,0.0006818912559878752,0.0006701414988878986,0.0007041711155722082,0.0006603352825452313,0.0007152595868550861
SRR9224520,0.0007078518651598477,0.0006801925249089125,0.0007084089462059695,0.000634031741062949,0.0007054453093742234,0.0007032411704402155,0.0007391901420727118,0.0007389551053008162,0.0007210104569480225,0.0006566459906702318,0.0007099010764290119,0.0006531717735614453,0.0006897109533832282,0.0006872667075726163,0.0006976737220492959,0.0007009839155064835,0.0006540842776756278,0.0006425664665308183,0.0006549312704911945,0.0006051119592159211,0.0006626057347166323,0.0006966452690560953,0.000639890262050903,0.0005804655832916404,0.0006391254514271954,0.0006818502903331693,0.0005807653509905778,0.0006343455522180803,0.0006139818765681465,0.0005778397683868564,0.0011227803763268992,0.0006023775089139514,0.000736727119896953,0.0006486003349500059,0.0006328683366649766,0.0005666264877787481,0.0005796191349716584,0.0005620042928915128,0.000701420487912427,0.0005968983524805487,0.0005937943657111299,0.0006332250834267063,0.0005577039009306062,0.0005980906140504127,0.000609939279971783,0.0006343135993726509,0.0006493109495688634,0.0005979761467054412,0.0006196583438318628,0.000651428155878133,0.0006436986972384068,0.0006330146907545986,0.0005923221878690076,0.0006056179068184727,0.0007040291889173437,0.0006732949209437633,0.0005920694475584834,0.0006378956662561582,0.0006255573157535597,0.000668109622886986,0.0006663654435166362,0.0006505449005238653,0.0006357291738335265,0.0006210589016805471,0.0006640314500801193,0.0006224350979604693,0.0006781643839777002
SRR9224522,0.0007032523107599628,0.0006768456322522353,0.000711228905442949,0.0006302609460185519,0.0007035068217044511,0.0007014951465996013,0.0007400431631511801,0.0007398201553950486,0.0007195958486671311,0.0006491758796979539,0.0007074341454485402,0.0006464406945329548,0.0006924836277273792,0.0006873273122103795,0.000708748935201644,0.0007076104647984502,0.0006545361535893496,0.0006459543727612349,0.0006515117039197323,0.000603120232187008,0.0006623115799719556,0.0006931840827426434,0.0006441480932382451,0.0005765233175016727,0.000633377700025242,0.0006770533222664859,0.0005698815431664934,0.0006360892274560063,0.0006051680829315464,0.0005682764456192069,0.0011232676804687495,0.0005936702675319735,0.0007324744210533854,0.0006521252563554717,0.0006324082927024125,0.0005818240251797383,0.0005483742667498538,0.0005520298536845463,0.0007013025420889841,0.0005907391511545798,0.0005907624426874907,0.0006358256362293726,0.0005437262288016682,0.0005948449707386597,0.0006058401198047678,0.0006475631310813373,0.0006496385567419142,0.0005884440889819344,0.0006179600587442132,0.000649656777684536,0.0006522980902784505,0.0006261870213927779,0.0005872399604557113,0.0005970365013135633,0.0006986739860590354,0.0006700271277235162,0.0005894832646190592,0.0006305506611674762,0.0006294761649219153,0.0006718987548701655,0.0006768314952268689,0.0006632326725238587,0.0006367295659337526,0.0006293257048769751,0.0006686841610978463,0.0006235593274300946,0.0006782238471131183
SRR9224521,0.0006752500537272529,0.0006547092796460288,0.0006852271769930962,0.0006022968955808795,0.0006646231973267486,0.0006688341941561335,0.000705257434083045,0.0006972396043258295,0.0006942637746081891,0.0006231192383744868,0.0006670284909501485,0.0006197594021962607,0.0006711617053240495,0.0006520557266403116,0.0006717539064057145,0.0006784228407908262,0.0006273994657542464,0.0006152849928897327,0.0006210353646507237,0.0005736430783218752,0.0006287967690901695,0.0006559864799286657,0.0006156924245829467,0.0005481276378238285,0.0006141176254825394,0.0006407317153457188,0.0005474342399423444,0.0006043120306248335,0.0005847323400251773,0.0005448924640143745,0.001084913186633503,0.0005687794530807562,0.0006988778662024185,0.00062974833535922,0.000605894589142697,0.0005558025930908502,0.000544183002057318,0.0005038168933695423,0.000672722779762001,0.000567434678084218,0.0005629841547796785,0.0006064727862663713,0.0005239239141129942,0.0005734719982703786,0.0005832402978046173,0.0006201232884814418,0.0006217901931944071,0.0005655087325319029,0.000592081463815107,0.0006220349794519382,0.0006168840245977669,0.0005970357416303929,0.0005652623917325594,0.0005722361672929916,0.000666389078794611,0.0006385832853349684,0.0005584044832907115,0.0006047644771903605,0.0005970950853801588,0.0006465568238917164,0.0006355116030077705,0.0006239945985823834,0.0006045968579653374,0.0005958867941337371,0.0006408913017067239,0.0005982481859964837,0.0006487788389994043
SRR9224061,0.0007731990128923269,0.0007463892015424551,0.0007724833009510591,0.0006964628898725017,0.0007685183980523149,0.000777060762017197,0.0008211791059648532,0.0008003532438417697,0.0007703376571765028,0.0007335708429356826,0.0007867044386215276,0.0007191504938194399,0.0007531713607514477,0.0007449935509617722,0.0007398897504251511,0.0007494039706952393,0.0007246626529407011,0.0007224421356004738,0.0007348790946338405,0.0006728410505031841,0.0007237285732548711,0.0007611132679355699,0.0007181079612850823,0.0006419439522041565,0.0007190476940849347,0.0007291582973888223,0.0006417684255047531,0.0007187892121112538,0.000678501181480104,0.0006359295065735356,0.0011856676132251612,0.0006656977230472934,0.0008111594601709327,0.0007097230225771036,0.0006986786844132204,0.0006441226211225008,0.0006422857239312538,0.0006241336168923678,0.0006322748873998569,0.0006603833503526837,0.00066916203890899,0.0007005027038392965,0.0006309732559369053,0.0006642814316963219,0.0006818838936951733,0.0007228110848514381,0.0007192522471718428,0.0006576258379223104,0.0006883568804028062,0.000717184826199904,0.0007265470388727815,0.0006935125945539286,0.0006688743014799509,0.0006726117172369236,0.000778182033961873,0.0007477888921635701,0.0006688014039334585,0.0007071338185010296,0.0006865599135405368,0.000740178392232682,0.0007361107598490227,0.000709820138462229,0.0007222486101455287,0.0006854562125997928,0.0007406367739402982,0.0007006692393069353,0.0007530817104789898
SRR9224062,0.0007109839565557655,0.0006855449100977568,0.0007132809532060001,0.0006379355478876909,0.0007030194229973851,0.0007078438136361692,0.0007353634548170349,0.0007338479937040951,0.0007226086328880403,0.0006536461248811779,0.0007070462445913189,0.0006496975109162933,0.0007065791430889429,0.0006899472267189068,0.0007170249257411592,0.0007129474001811053,0.0006562827374027603,0.0006448234157709744,0.0006484000064754987,0.0006015553396761826,0.0006640654237376853,0.0006833865996148289,0.0006424828445270538,0.0005771139545567178,0.0006388239790026328,0.0006701220097961535,0.0005690637036454461,0.0006398758690175216,0.0006029043577198064,0.0005686486215616499,0.0011119061340343777,0.0005960761807004537,0.0007389096982587596,0.0006596988321229718,0.0006356364503066858,0.0005753386939092822,0.000568071107319838,0.0005531889912592283,0.0006937755448566243,0.0005421319472892972,0.0005941967457803784,0.000632200324377633,0.0005479460863576751,0.0006048505098965217,0.000617883671272409,0.0006537551109409791,0.0006553765556656937,0.0005894309172553942,0.0006231432341682609,0.0006511041148316312,0.0006528170691225518,0.0006300538744424192,0.0005910129961551478,0.0005970842773546004,0.0007058376419866435,0.0006692822957588738,0.0005941260518012977,0.0006336096258872597,0.0006291791670430607,0.000662723695814524,0.0006654186602691549,0.0006692158554236781,0.000633190498747971,0.0006283308681736109,0.000670203474975345,0.000629000011884449,0.000679869041235766
SRR9224339,0.0006971955793509235,0.0006791657471068226,0.0007076368936493028,0.000631838071905156,0.0006914100452674863,0.0007040672628769175,0.0007300840461061517,0.0007316980484699147,0.0007177889632653403,0.0006486412579035515,0.0007021105343277599,0.0006483375093752981,0.0006954628887674084,0.0006803435847680892,0.0006998751790624399,0.000703649295472455,0.0006590482289539508,0.000637967688645324,0.0006479533122642298,0.0006040268333401909,0.0006641817722231633,0.0006876797006887513,0.0006472814962399389,0.0005741398152042258,0.0006366849752965239,0.0006655761047418269,0.0005662136119793017,0.0006306740038639842,0.0005981789642137016,0.0005621731307675843,0.001116145680465589,0.000589422874511028,0.0007428920381620418,0.0006474833448321579,0.0006277778151608563,0.0005705254885322649,0.0005662848703518946,0.0005469907699577649,0.0007018313327467729,0.0005924924084063076,0.0005349162986401126,0.0006307486180220332,0.0005424098573459946,0.0005996327987015374,0.0006019378980889569,0.000643274184464545,0.0006494613856914464,0.0005872001364859677,0.000616470627859389,0.0006467856549215228,0.0006455900767703382,0.000621791674943415,0.0005967899576116754,0.0005897131252979409,0.0006847540971127558,0.0006713990109305211,0.0005882694271404948,0.0006340577227649661,0.0006293779905698717,0.0006697901771824615,0.0006642027775591135,0.0006563122384461442,0.0006403602079415471,0.0006194045202556615,0.0006645014303478108,0.0006288640847173265,0.0006769406812385994
SRR9224053,0.0007304269682371957,0.0006906801022512026,0.000730899864027628,0.0006658470206273695,0.000720298012408155,0.0007333133402382308,0.0007633056809358274,0.0007565745079808535,0.0007416605142198816,0.0006794134083080556,0.0007353914438451547,0.000665237046596362,0.0007133800570544286,0.000709183710737851,0.0007094977974589085,0.0007217107132598921,0.000673628391028806,0.0006719724361700172,0.0006956828220725542,0.000624028173218148,0.000682650003123787,0.0007073443578013682,0.0006653343107955691,0.0006020784043954646,0.0006764818232309055,0.0006928236399416411,0.0005973224635326364,0.0006545488596385301,0.0006261503838438698,0.0005928235323072392,0.0011281122400082116,0.0006178545305603249,0.0007473536149386286,0.0006736002780540142,0.000652397811787187,0.0005965137245365513,0.0005968737226333404,0.0005770424375688912,0.0007189103279169812,0.0006170021605975639,0.0006175052421570853,0.000579099203668261,0.0005738107880685613,0.0006131430636398725,0.0006432968785693106,0.0006802264352026823,0.0006715971135824766,0.0006123949365418676,0.0006506781285755189,0.0006724712882224422,0.0006692417361602896,0.0006483651465820358,0.0006108546577909292,0.0006274379741559757,0.0007279260861470547,0.0006957699360560496,0.000613371628294577,0.0006557102698743404,0.0006625272107696801,0.0006926251800396312,0.0006945693677778874,0.0006728499407133633,0.0006610447501868213,0.0006467180458491001,0.0006966879312414739,0.0006466722228214656,0.0006922196087822125
SRR9224213,0.000666413507405286,0.0006347370898793818,0.0006762432972303443,0.0005996575365859064,0.0006559247003100457,0.0006583380401255688,0.0006993146067081743,0.0006892856862731471,0.0006789812574573333,0.0006194608557042437,0.0006608795285532755,0.0006083197285310536,0.0006551845617280548,0.0006453399685437057,0.0006629102905720067,0.000662028505082954,0.0006124152799775695,0.000606054719693651,0.0006165131896654378,0.0005669733313638139,0.0006245219904695302,0.0006539028345274256,0.000604711573406398,0.0005408840122942495,0.0006006552665757771,0.0006358618672022991,0.0005352963797505303,0.0005940295999782362,0.0005670433653161625,0.0005338480937984491,0.00107636648378533,0.0005595346064091408,0.0006936797362577966,0.0006121062904582365,0.000593232027199188,0.0005452436685920911,0.0005301901776809259,0.0005179217494570491,0.0006712303016070457,0.0005557649090110364,0.0005519065472733665,0.0005960542493605825,0.00048321090250957877,0.0005568667685157382,0.0005725495633090735,0.0006044031479847066,0.0006101445701879995,0.0005575457760711431,0.000584635988544012,0.0006097858447164363,0.000610193127147739,0.0005913031782095633,0.0005505385999761727,0.0005616511289652746,0.0006665195510481044,0.0006292450666880734,0.000550544802321212,0.0005988175949865702,0.0005851158534671632,0.0006286291879536605,0.0006324576180809586,0.0006132935770000738,0.0005947200284181281,0.0005827924816698353,0.0006327534222326153,0.0005903952199343072,0.0006320710181931574
SRR9224212,0.0006891098501692202,0.0006597686200091713,0.0006969569182005019,0.0006219694420290977,0.0006813776889866716,0.0006993858226464291,0.0007142374228032362,0.0007222820061559921,0.0007041406852366523,0.0006387819419870439,0.000693483724459558,0.0006374101699584494,0.0006728785377208881,0.0006828340910792367,0.0006729034674685773,0.0006992264440510348,0.000638096350425454,0.0006347126173969246,0.0006415762691932285,0.0005900822514153585,0.0006438635135384231,0.0006627176308956707,0.0006198996140273598,0.0005642717499352149,0.0006301608139067334,0.0006628334522675066,0.000563157001093673,0.0006181214390799678,0.00059222376065017,0.0005487377054474392,0.0010723347291499573,0.0005787126040966214,0.0007104090672980372,0.0006198340336918889,0.0006155239540105514,0.0005607219994274862,0.0005564885763823386,0.0005433172885466808,0.0006787489884048974,0.0005876888314772148,0.0005840606861835857,0.0006105494133436162,0.0005335954722462935,0.0005114802124339215,0.0006108788968023278,0.0006386030803000227,0.000634819176441313,0.0005752183832839641,0.0006091599655663976,0.0006379812721530408,0.0006313338248667094,0.0006021848740970473,0.0005798477869778671,0.000584779293248693,0.0006656032225948157,0.0006449129576046416,0.0005786204600407273,0.000615764426607911,0.0006131651345827121,0.0006509939347375811,0.0006272624063353609,0.0006387692101503143,0.0006256411491435003,0.0006126902986422976,0.0006539513481625822,0.0006081865104637661,0.0006570390178411367
SRR9224210,0.0007092268245332036,0.0006921643957945285,0.0007071408341033142,0.0006367047504514288,0.0006916391601950753,0.0007055785556223555,0.000731276946008273,0.0007316797993996549,0.0007139303619556856,0.0006574124075900317,0.0007232241999821464,0.0006497540442905952,0.000697727276165071,0.0006831325910444712,0.0006882486452124614,0.000710972322453465,0.0006563228398250659,0.0006500319067208343,0.0006513696259228569,0.000597745835892417,0.0006713988712890674,0.0007055388874829562,0.0006444293314035699,0.0005754337044778396,0.0006344395274621434,0.0006665048014852448,0.0005650968194357885,0.0006227583650745123,0.0006016980305589271,0.0005613234079121639,0.0010846323853258295,0.0005979293439948415,0.0007429654838183508,0.000649988349870143,0.0006338520160029705,0.000568737194411007,0.000563331938392159,0.0005496505003986336,0.0006925783957963289,0.0005965755575128118,0.0005830206247943424,0.0006373359293337942,0.0005456589804165008,0.0006071977003535158,0.0005322924098308549,0.0006550410597919013,0.0006422261984191148,0.000580904128987136,0.0006218901464675427,0.0006510808076695362,0.0006428155237365381,0.0006233207381892457,0.0005853039647455812,0.0005938874017734181,0.0007011856999852151,0.000665249835470039,0.0005928935505423422,0.0006287520457169388,0.0006241498728878314,0.000666048217642979,0.0006491642330786379,0.0006489051222131382,0.0006395886061903588,0.0006312253367531088,0.0006711136990490496,0.0006288022765210486,0.0006775913318610642
SRR9224209,0.0007461163191327916,0.0006954944582208672,0.0007443485071879532,0.0006646645149462893,0.0007332755539508095,0.0007319424344616081,0.0007804119546796336,0.0007497978103765015,0.0007503442116406341,0.0006892717204926176,0.000726939333442529,0.0006670209054195522,0.0007002412536804671,0.0007107633331933241,0.000711597941581243,0.0007216884614580537,0.000672723786671939,0.0006951849821604417,0.0006883426449115627,0.0006206765172204724,0.0006824479077460347,0.0007201869477144815,0.000658850960735912,0.0006048278955480154,0.0006644142650585806,0.0007059105228106131,0.000590054484072165,0.0006617674420124869,0.0006293775623805955,0.0005909924426524158,0.0011413045191815939,0.0006184877204631251,0.0007884616974494279,0.0006690832779410428,0.0006601226684336151,0.0005849936567597674,0.0005954802155910512,0.000577306920643084,0.0007255720698840633,0.0006240551361239095,0.0006155545793583973,0.0006654421678977145,0.0005698184428800389,0.0006259631560949629,0.0006474080785803087,0.0005524052098384207,0.0006626998745484911,0.0006165166932736461,0.0006457434268191779,0.0006674675468640313,0.0006796353051106307,0.0006446026003501055,0.0006171529139101469,0.0006150434675779508,0.0007394468756426181,0.0006955263395506054,0.0006098580804810954,0.0006655403028812064,0.0006713330327850909,0.0006939754798840467,0.0006918174203525996,0.0006767781247911803,0.0006609058326626829,0.0006509021830445264,0.0006837614859409515,0.0006551385379873301,0.0007038018032277815
SRR9224208,0.0007508189013832565,0.0007206448625672284,0.000748785516502385,0.0006827002472360514,0.0007420155381010193,0.0007564370043574042,0.0007780371649988429,0.0007737249916860506,0.0007645741253759535,0.000690614916648749,0.0007540167498170864,0.0006934769794482451,0.0007305224520306656,0.0007208611167913604,0.0007316081059596972,0.0007437024340668511,0.0006961936687289866,0.000681039069354352,0.0007032232045309586,0.0006407057982372489,0.0007059268023480318,0.000725327478437458,0.0006807529424039575,0.0006200171564574715,0.000680187024157574,0.0007188729319809666,0.0006082743460455417,0.0006787902695568182,0.0006489936589123273,0.0006016373192583111,0.0011583358367391646,0.0006352322849817764,0.0007811234040645032,0.0006851126335458272,0.0006770660850527879,0.0006131902660762707,0.0006126594151822174,0.0005936223845777884,0.0007413370673327609,0.0006415603491480101,0.0006374749024510626,0.000674803251607404,0.0005894907485372358,0.0006409256792778506,0.0006511192098480261,0.0006815632362002903,0.0006023957241277789,0.0006226494124020621,0.0006642817588685225,0.0006892243600471936,0.0006885357729213042,0.0006687616324170916,0.0006342579299198895,0.0006328276386014291,0.0007379335643858249,0.0007106123677379046,0.0006340035716313445,0.0006772381418398318,0.0006666876004419822,0.0007239898045180305,0.0006960795465992183,0.0006995588759949252,0.0006832295974606085,0.0006728059215022472,0.000709448460084883,0.0006604326617219272,0.0007203684946419796
SRR9224217,0.0007106806421698431,0.0006784696577295269,0.0007242372960795002,0.0006399712307543074,0.0007119310191152828,0.0007068670673780573,0.0007450102030116701,0.0007404177354223682,0.0007263285090806001,0.0006612013270781331,0.0007155836132030856,0.0006505187433960352,0.0006950033137875976,0.0006909692245836162,0.0007145845277777571,0.0007101788292632378,0.0006588812187146054,0.000647509586647471,0.0006571687216242303,0.0006115196716317801,0.0006713135495922234,0.0007046245786138287,0.0006468977432629323,0.000591438129145943,0.0006550597690881446,0.0006817347880156266,0.0005884317650219356,0.0006428224666958298,0.0006208767698811517,0.0005829346682114309,0.0011307509890309104,0.0006067210689866319,0.000732691262687274,0.0006603131957193433,0.0006415632569795323,0.0005946822458028431,0.0005832271059692781,0.0005685140000733723,0.0007114690147923045,0.0006080090676392276,0.0006075877473758903,0.0006465847577275622,0.0005672252423034751,0.0006101458512726021,0.0006196825520326363,0.0006646574772391893,0.0006555224681286773,0.0005720642920386813,0.0006250151880806936,0.0006548381529037669,0.0006541417670086872,0.0006380759610784608,0.0006019819870623325,0.0006116238580096402,0.0007043251194028325,0.0006844303597358638,0.0006020878039404723,0.0006414066707492315,0.0006323218648381295,0.0006770941688627122,0.0006715350852814153,0.0006644751670351626,0.0006449581776317335,0.0006346736362728081,0.0006764331473658101,0.0006312615539652652,0.0006837781636158163
SRR9224265,0.000703354981448678,0.0006953177842946455,0.0007178080571530936,0.0006456802997618158,0.0007012219105555799,0.0007180990641195568,0.0007332413929779541,0.0007592167223165904,0.000731642597405157,0.00066493340264129,0.0007285576289502188,0.0006590252516032633,0.0007036785890112679,0.0006900374245924513,0.0007022070605496459,0.0007101395583598435,0.0006538403806152998,0.0006522087873368777,0.0006568492304342132,0.0006107800193843103,0.0006623049551422366,0.0006963120547837398,0.0006541550083504182,0.0005882201251292329,0.000658290471432944,0.0006748355222947325,0.0005745863852457337,0.0006424309261538639,0.0006104374057302808,0.0005683853492313545,0.001145540217553932,0.0006013112846531763,0.0007479914760990262,0.0006534097819641401,0.0006407971681496737,0.0005776305059397987,0.0005749902702690408,0.000558128163919224,0.0007001029683020402,0.0006023335034775419,0.0005971800427711354,0.0006435583300873155,0.0005578740878491495,0.000605620247927636,0.0006225911578811989,0.0006543603387181916,0.0006551717173250703,0.0005858579175641762,0.000553029858838033,0.000666968894676685,0.0006634610748936854,0.0006214597628594271,0.0006044290281342999,0.0006013910237425477,0.0007064669867807491,0.0006820742638253643,0.0006037895477050966,0.0006380525034001369,0.0006327407139672041,0.0006846266493744025,0.0006628746569346061,0.0006593201432989192,0.0006421357364201201,0.0006337174561612794,0.0006711957546772101,0.0006333775993120319,0.0006766350916149668
SRR9224264,0.0007315901577254588,0.0007137950443848665,0.0007371631476486245,0.000666457047544683,0.0007337025707655339,0.000723774537595171,0.0007640760139365523,0.0007551581439185235,0.0007641708859171072,0.0006944186003615318,0.000750578108084842,0.0006904818553396635,0.0007434699069457124,0.0007219678736690021,0.0007181918811309358,0.0007273962724189585,0.0007019152957564011,0.000675356012220851,0.0006879271389276358,0.0006366421401934733,0.0006946873230427798,0.0007187315447525845,0.000668174289093295,0.0006107645534288904,0.0006814222034483159,0.0006955883353476134,0.000603363792263595,0.0006608605434625661,0.0006370634409111626,0.0005915482436488274,0.001150596240446035,0.0006275773232221653,0.0007444627610046857,0.0007030862316355438,0.0006725449647143911,0.0006072268471669295,0.0006037596517533308,0.0005860658905401145,0.0007283398398880205,0.0006285595573647644,0.0006264055861347396,0.0006668660938524115,0.000580305725533695,0.0006339059292411994,0.0006511524278017745,0.0006778646934547962,0.0006790532898533894,0.0006133312400173096,0.0006675256373636638,0.0006079173624804945,0.0006832209043589265,0.0006601244827859964,0.0006302151885492007,0.0006298385597621369,0.0007451267582448989,0.0006994280844476955,0.0006331129002043998,0.0006642025573720022,0.0006539015091063536,0.0007185920337418166,0.0006754055319630173,0.0006919453148284432,0.0006661950529835938,0.0006741339281853962,0.0007016750263092224,0.0006666287132154747,0.0007130472340675971
