,SRR9224359c,SRR9224363c,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224328,SRR9224122,SRR9224344,SRR9224171c,SRR9224316,SRR9224315,SRR9224542,SRR9224540,SRR9224229c,SRR9224224,SRR9224086,SRR9224084,SRR9224083,SRR9224082,SRR9224427,SRR9224428,SRR9224430,SRR9224431,SRR9224254c,SRR9224289,SRR9224281,SRR9224285c,SRR9224260,SRR9224477,SRR9224474,SRR9224475,SRR9224120,SRR9224121,SRR9224534,SRR9224533,SRR9224537,SRR9224098,SRR9224097,SRR9224370,SRR9224371,SRR9224372,SRR9224248,SRR9224367,SRR9224246,SRR9224504,SRR9224503,SRR9224506,SRR9224507,SRR9224510,SRR9224512,SRR9224332,SRR9224331,SRR9224334,SRR9224335,SRR9224343,SRR9224347c,SRR9224351,SRR9224352,SRR9224349,SRR9224350,SRR9224354,SRR9224514,SRR9224513c,SRR9224518,SRR9224519,SRR9224521,SRR9224061,SRR9224063,SRR9224339,SRR9224053,SRR9224054,SRR9224214,SRR9224212,SRR9224210,SRR9224209,SRR9224208,SRR9224207,SRR9224217,SRR9224216,SRR9224271,SRR9224272,SRR9224269,SRR9224270,SRR9224267,SRR9224268,SRR9224265,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224447,SRR9224446,SRR9224441,SRR9224440,SRR9224220,SRR9224219,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224493,SRR9224494,SRR9224495,SRR9224496,SRR9224102,SRR9224101,SRR9224100,SRR9224099c,SRR9224105,SRR9224104,SRR9224205,SRR9224202
SRR9224513c,0.0012163999728403766,0.0008243487030594287,0.000941936887678389,0.000841370081576513,0.0008994779554033593,0.0009729329156272853,0.0008147702066260186,0.0012948964690953928,0.0009434990197839943,0.0008411764732162403,0.0009995008257214495,0.0009593136349757987,0.0009251358781229057,0.0011137041217517696,0.0008890988283295049,0.0009447432112994899,0.0012569038331676462,0.0008506319800888691,0.0007840427512396637,0.0009985191000190978,0.0008009587906647534,0.001033788052075913,0.0011173006736691212,0.0008859721923390204,0.0007969493717226107,0.000987706453220641,0.0011375371919280079,0.0007453524493513589,0.0010897204092568044,0.0009750513519028672,0.0008712450760205558,0.0007675599838434068,0.0007747885359462381,0.0008016243420716371,0.0012339935952898145,0.0011019571533195725,0.0008653735067986859,0.0008864071005194639,0.0009757823339745947,0.0007536557398419014,0.0007195508004587081,0.0009777318711037858,0.0008530786269195662,0.001137910128444423,0.0010010364671079598,0.0007720781057902933,0.001130957887650449,0.000952616290500043,0.001091053825181447,0.0008999529676064783,0.0009889870434666903,0.000992611595717782,0.0008221541658352201,0.0011757581069238782,0.0008713012137138719,0.0013279404809550816,0.0011491708154452178,0.0009337790578559432,0.0010636458789719508,0.0009237263549934474,0.0008078783009824942,0.0011884304481940625,0.0010737275996081886,0.0007332239503576422,0.0011488661166191622,0.0008331160113901598,0.0009785013468304714,0.0008241851052573129,0.0012752141103070803,0.0008695169411431315,0.0007522709415211632,0.0007556623534742224,0.0010928601619747016,0.0010797912313329115,0.0012681796877810284,0.001147500398461122,0.0007953673545586542,0.0009763306426935896,0.0007599375855460458,0.0009753653064705852,0.0008925109214630193,0.0008848582699648149,0.0007837968267785761,0.000781969637502193,0.001001542574604197,0.0008759725025709146,0.0008936692969985855,0.0010573761685654295,0.0008021143337515661,0.0008118478453602951,0.0010831959005520892,0.0009235570845544543,0.0008315722338175226,0.0008546537797978123,0.0009495501877400304,0.0009500748370796419,0.0008329687359277205,0.001162891577156836,0.0007251448896133931,0.0007555678219873719,0.0009554576073863864,0.00121666007834096,0.0010725838363205506,0.0008481320985753342,0.0008750349439482867,0.0009428705834761748,0.0011193052714324467,0.0011010889383037533,0.0009545953503133626,0.0007733633388132111,0.0010708384083261784,0.001109933697211535,0.0007783864877172051,0.0009426171828590417
SRR9224518,0.0012345062532459405,0.0008393577959129874,0.0009680830331766151,0.0008602537618494457,0.0009177450526011642,0.0009956240437000942,0.0008312236369451606,0.00129823639778824,0.0009513622293803195,0.0008339216493928673,0.0010139859125774958,0.0009505007673876356,0.0009402382304675646,0.0011816106982269912,0.0008958846748245301,0.0009462808863922973,0.0012556228749364174,0.0008701672933583571,0.0007944257386843401,0.0009962885471833554,0.0008035940198579492,0.001067106182835962,0.001129686491421416,0.0009086450548276842,0.0007981992023352942,0.0009937811799225623,0.0011911634145457654,0.000755253164627065,0.001104323292291348,0.0009891360537532556,0.0008546003375192997,0.0007638601009977342,0.0007997086523305682,0.0007839385791003084,0.00118592688239386,0.0011194485174442638,0.0008643089799261915,0.0008984884802986727,0.0010053417587954229,0.0007626704901465524,0.0007287887114735173,0.0009978731378557715,0.0008415332014823456,0.0011514931668182198,0.0009826433874919,0.0007881752570970725,0.0011461030454483691,0.0009508532050895878,0.0010868070357930898,0.0009393475103728227,0.0010113121115496982,0.0010070183137887434,0.0008444235383412642,0.0011474049111072511,0.0008970941225900931,0.0012871579220781184,0.0011802223965330773,0.0009710150927598902,0.0010731461342290798,0.0009461724555180505,0.0008295649340247425,0.0011579222855234985,0.0011149920036792624,0.0011474268404130213,0.000731917899622716,0.0008711887088605198,0.0010380967402473064,0.0008542584332034365,0.0012864275510858644,0.0008863924093482077,0.0007690185151407083,0.0007749847888243184,0.0011084116447221603,0.0011320976132166984,0.0012771738011908749,0.0011726993206642657,0.0008039276370484692,0.0010137290692905743,0.0007786917017831215,0.0009720220549169888,0.0009002230416617093,0.0008921121406019276,0.0007891636670292799,0.0007897788449965276,0.001000106831127671,0.0009097325909349194,0.0008917978725756977,0.0010734442257711084,0.0008183926820409448,0.000824943287065853,0.001069049532628149,0.0009229771869878701,0.0008585244524420284,0.0008840045996444482,0.0009820294264915785,0.0009509067084658745,0.0008400897094256095,0.0011966830582709194,0.0007225226146093256,0.0007695613587901541,0.0009321214567744199,0.001194394421751472,0.0010471379428744476,0.0008796798079771935,0.0009116378398829659,0.0009596329985634557,0.0011420417984890502,0.0011396028656774344,0.0010027696584231707,0.0007779034590376876,0.0010809266321326753,0.001127343919545924,0.0008110351046106573,0.0009882348744268594
SRR9224519,0.0010478435226764988,0.0006707882304809182,0.0007527661768110004,0.0006707825269016861,0.0006946528621134093,0.0007651436291409576,0.0006341227352475121,0.0009858916715040024,0.0007387249616493829,0.000676589471633926,0.0007794979624842012,0.0007398442938768351,0.0007384654842717457,0.00086991060576737,0.0006892991407533822,0.0007439248108675064,0.0009494850762542678,0.0006629263040512756,0.0006251186992420189,0.0007711141598857056,0.0006438554909745593,0.0007971562236246421,0.0008959791858760272,0.0006961203363094691,0.0006309728481181641,0.0007545701607150218,0.0009177344360534224,0.0005926147293133042,0.0008612462255037122,0.000758078956275296,0.0006553165545183596,0.0006029937145966146,0.0006180300113824214,0.0006148915608380034,0.000977204322022024,0.0008801413038859395,0.0006730643974952252,0.0006818275306717698,0.0007519567388789921,0.000598832676507847,0.0005720610407055387,0.000755497013763172,0.0006535843386379274,0.0009020593528363982,0.0007556731448481644,0.0006194185242350147,0.0008571649402629815,0.0007129173798651401,0.0008512602312737714,0.0006948737910014383,0.0007601202305316431,0.0007547104562972721,0.0006295201765514585,0.0008831007753489758,0.0006615848854840876,0.0010285507222791111,0.0008608324438476865,0.0006850462930689079,0.0007983414788358036,0.0006979627906782626,0.0006278379226471859,0.0008864757639405438,0.0007967763953057192,0.0008440589308486145,0.0008803164860534211,0.0005468044249201657,0.0007138767840575401,0.0006350994925354251,0.001061932124113087,0.000656536104494751,0.0005777442333683109,0.0005878207349638987,0.0008327366785580671,0.0008295147400721935,0.0010288462142415918,0.0008601359374696266,0.0006215974647070343,0.0007359663512992406,0.0006060556251733732,0.000739777687871128,0.0006968485909808835,0.0006742950986336956,0.0005990587959249558,0.0006101682016379386,0.0007572633613036231,0.0006878466374433554,0.0006829208649209923,0.0008083698143327843,0.0006192036530740845,0.0006302344366254198,0.0007951196706776339,0.000711414243488206,0.0006522044173107768,0.000671481115005133,0.000730016050053962,0.0007273952016245284,0.0006348711079673177,0.0009079954425214636,0.0005634003652272125,0.0005950062243841984,0.0007240517584498488,0.0009468455857475338,0.0007966053631613512,0.0006513472804492793,0.0006829411919106537,0.0007027002753274659,0.0008572363358490137,0.0008548341687442571,0.0007322659840056046,0.000608201948099702,0.0008014703025474105,0.0008334175499110896,0.0006208455438356943,0.0007551855501419983
SRR9224521,0.0011599100392099965,0.000726335866102919,0.0008097262782478478,0.0007217375040903884,0.0007483057522367864,0.0008273595540323989,0.0006894641634213399,0.0011258582688655448,0.0008190451540198939,0.0007135466746952957,0.0008367292034713184,0.000817829142747284,0.0008291635648137482,0.000940330538684196,0.0007423661949945874,0.0008106683797425827,0.0011087404334059205,0.0007108137198317379,0.0006695623784885732,0.000840028533410056,0.0006819532500374667,0.0009098943628621666,0.0009904360280985987,0.0007569180110160441,0.0006646018344613159,0.0008397850443042354,0.0010711362752420016,0.000619498028507896,0.0009953071816129369,0.0008456086971068126,0.000717354425941876,0.0006313379189772443,0.0006495527394490341,0.000667079851472762,0.0011769869761797229,0.0010234296979881822,0.0007117561649742071,0.0007553482690057344,0.0008558349961677124,0.0006412808684347498,0.0006022700088508704,0.0008381619045270498,0.0007073751884716818,0.0010957697164549291,0.000842313289969096,0.000667172259853987,0.001024872816278284,0.0007976076112293937,0.0009781676160865419,0.0007544324800360964,0.0008532229077812841,0.0008077583208560136,0.0006725859654517813,0.0010062942243450335,0.0007074951633689936,0.001219923944715814,0.001011999001681535,0.0007552964079359088,0.0009209116395348439,0.0007364244644471778,0.0006710291926637116,0.001021683610926527,0.0009018557240871083,0.0009739515861302936,0.001034925093589883,0.0007029695785017523,0.0005813316277858702,0.0006914243653439253,0.001293242094752026,0.0007206759069338224,0.0006257525400956773,0.0006328222252747207,0.0009388274885398413,0.00091958502315434,0.0011855415005281094,0.0009834962231790006,0.000670258656297226,0.0008354541850163848,0.0006461192080308152,0.0008363250391325704,0.0007725438369673992,0.0007401254468906538,0.0006447491531715098,0.0006465878382753951,0.0008364467630753106,0.0007477254328080891,0.0007468004292431824,0.000929919805225629,0.0006596227692901408,0.0006712369743655134,0.0009065459418923102,0.0007790605194739482,0.0006996078331437856,0.0007258354052442223,0.0008071633374643376,0.0008223780429443445,0.0006978367793849861,0.0009931352033857284,0.0006056433956871213,0.0006344755395857507,0.0007888168945670918,0.0010992731688724464,0.0009450233450796583,0.0007136234850931487,0.0007476548578172553,0.0007931614959832423,0.0009799435506377548,0.0009556233697293843,0.0007879037786020696,0.0006430994952193823,0.0009159977868320291,0.0009492188213764815,0.0006561954085069747,0.0008519257652938009
SRR9224061,0.0010105894506924002,0.0006655181993080435,0.000748338639721312,0.0006711665303358636,0.0006923456546799306,0.0007621313914555667,0.0006364705514750931,0.0009806720917881352,0.0007440947818628252,0.0006729911779693858,0.0007803940086477977,0.000733488362364135,0.0007426524077704185,0.0008391840899584862,0.0006877964210567308,0.0007548552771210982,0.0009601211804469956,0.0006602912313776083,0.0006229642328618855,0.0007651571248289854,0.0006370747791314851,0.0008009765429238861,0.0008610953281141619,0.0006892265775691827,0.0006206404637869697,0.000748458078473628,0.0009168276695896806,0.0005878780967953901,0.0008446678001998798,0.0007388241723237265,0.0006466856879870751,0.0005983597605581771,0.0006214279797793815,0.0006164463253830973,0.0009910804059292575,0.0008777149327807428,0.000656872681363802,0.0006898003010914224,0.0007436402632533121,0.0005924112010095748,0.0005675952486003756,0.0007421804817066049,0.0006601658976767236,0.0009167786307184125,0.0007485696692499932,0.0006215303778058148,0.0008545337174416146,0.0007048606967512614,0.0008483927429528514,0.0006691470029215092,0.0007492274937262143,0.0007623010431017115,0.0006302418433509427,0.0008693125214092848,0.0006541829024379186,0.0010274138235294194,0.0008438053044577544,0.0006889666703503376,0.0007839192295486754,0.0006848465261744376,0.0006150081311999503,0.0008828858744811137,0.0007787521720345358,0.0008408690605617438,0.000869294457931918,0.0006404391237437452,0.0007081357931570884,0.0005454430100979919,0.0010886966745316394,0.0006469046421997676,0.0005744367909910413,0.0005937449034556249,0.0008458781635619082,0.0008078206718894868,0.0010359242980170398,0.0008572294398118197,0.0006152709973424987,0.0007231887164165343,0.0005914363489668912,0.0007238844321765343,0.0006959869803642947,0.0006613657566720334,0.0005942250499570077,0.0006008424043252585,0.0007427850718901392,0.0006790496172301844,0.0006751485031111239,0.0007924875486432555,0.0006135711416378984,0.0006208866004960924,0.0008061313374177045,0.0007019768684827876,0.0006477100788475918,0.0006605295646405212,0.0007326896446013154,0.0007375747173765762,0.0006347152945391651,0.0008698022477310263,0.000554688537306869,0.0005950415385329876,0.0007288072654057188,0.0009380879484826483,0.0008134942735639126,0.0006536822772945511,0.0006812687275288606,0.0007088502310188812,0.0008579827570795049,0.0008329302465153179,0.0007059656148071433,0.0006111479190517158,0.0007847157116741627,0.0008184492536793264,0.0006135267044219199,0.0007394975312944302
SRR9224063,0.0012035350876020915,0.0010158775494228825,0.0011296780096554926,0.0010244608625197397,0.0010403017352087812,0.001206765894718139,0.0010191533211594194,0.00150703955439816,0.0011443597939121465,0.001005351595494268,0.0011410677467945205,0.0011372081847140167,0.0010834856357482213,0.0013206113055191284,0.0010302202265573832,0.0011420639992001341,0.0012957027856966702,0.0010358884592879198,0.0009680048378605673,0.0011600684032740426,0.0009803985223356625,0.0012836856078726712,0.001368802696093032,0.001011285903586337,0.0009107086152591445,0.0011351908078227548,0.001325278151338308,0.0009121212025569349,0.0013011400720639745,0.0011515272807759798,0.0009944090418428188,0.0008849747229373096,0.000979285670110751,0.0009655246469074835,0.0012640327603070964,0.0013068190467129812,0.001035269061839577,0.0010997386301353227,0.001224286843175317,0.0009029850894960012,0.000895744621384632,0.0011920357966540354,0.0009929038674771945,0.001307064324585418,0.0011588294082441053,0.0010129443218967421,0.0012557470579752873,0.001102979712323484,0.0013071772306449828,0.0011050580032520517,0.001168580560676322,0.0011783011956224007,0.0010386496065283607,0.0013171832759908953,0.0011093841253868345,0.001416097481213231,0.0013189540412996699,0.0012046447192951078,0.001305844834014999,0.0011691746531819602,0.0010285257240760294,0.0013608791446466412,0.0012401801442132653,0.0012714233590135433,0.0012843753491833382,0.001051224845230971,0.0013013072693051917,0.001072626304965314,0.0009111961380131086,0.0010764283731719486,0.0009848583562335881,0.0009852601300227423,0.0012912254654659614,0.0013340585575612317,0.0013993911645807278,0.0014184091748911077,0.0009535609222844345,0.0011791221525297884,0.0009254096440674865,0.0011416586196896547,0.0011303983722564589,0.0010670830134952146,0.000989383055166279,0.0009391517667196957,0.0011812688139801754,0.0010861644428114688,0.0010743951669384515,0.0012269077014965873,0.0009706604838281434,0.0009411914340088988,0.001233500742323324,0.0011409216074064498,0.001016808949588367,0.0010341364322599062,0.001119194560425915,0.0011641643554355528,0.0009943203719868802,0.0012601509881704684,0.0009231605763309148,0.0009354629136602273,0.001127078070871303,0.0013475943882865346,0.0012378782323825145,0.00104977174958362,0.0010669389179347114,0.0011384882798747501,0.0013382344179402386,0.0013063984177295583,0.001166934908940063,0.0009575832269268497,0.001190478542263268,0.0012302965770694704,0.0009804660093868374,0.0011415264843151133
SRR9224339,0.000998837308901423,0.000673132479298691,0.0007549734859763318,0.0006606393616810325,0.0006967875563920219,0.0007670690545554273,0.0006328682645281295,0.0010033530562840224,0.0007473814008265484,0.0006709992658867297,0.0007815566489145278,0.000732060551157305,0.0007560837185254225,0.0008547599157129943,0.0006933614421948825,0.0007509864690182917,0.0009909561139418493,0.0006583543939677071,0.0006258097575412935,0.0007432464400906247,0.0006428821889186899,0.0008027216475250853,0.000900632781453815,0.0006992121613674812,0.0006257587785441005,0.0007571987357284428,0.0009415044023381471,0.0005842502034193906,0.0008732115519652935,0.0007660667324283567,0.0006500299796330523,0.0005982861894803438,0.000610771475192869,0.0006168173291337036,0.0009638677516159241,0.0009001251127749359,0.0006530646553113902,0.0006892344349590917,0.0007644758861045663,0.000587544930085003,0.0005639017256418638,0.0007591058325519787,0.0006595075469405366,0.0009484891502278145,0.0007644207361145334,0.0006198153251905819,0.0008874723267701827,0.0007239314011281711,0.0008605400773315847,0.0006961327773843942,0.0007679045262113674,0.0007689996854809,0.0006253679700323132,0.000861213668754391,0.0006534813350392591,0.0010409531853995786,0.0008925444812306242,0.0006983766458965939,0.0008162876342398244,0.0006905273089007119,0.0006288749818100999,0.0009125475519948604,0.0008151213435852604,0.0008732140116229367,0.0008891533485499334,0.0006526854470626165,0.0007262088726070759,0.0006371069892723907,0.0010758732793881673,0.000530041240831476,0.0005792675738468155,0.0005873624135169647,0.0008284137222277204,0.0007855585084325726,0.0010187130442324247,0.0008767655362811644,0.0006239820145119203,0.0007474642957857623,0.0005975450996280424,0.0007505231985708858,0.0007013850521323316,0.0006793933204172296,0.0005935499756902289,0.0006039553958677716,0.0007623297058092154,0.0006778587571939684,0.0006738766206088211,0.0008223577101780294,0.0006220073157656684,0.0006266921579684186,0.0008126763832738957,0.0007196876810100644,0.00065202973531555,0.0006617548053464102,0.0007300921215617205,0.0007353527575633047,0.0006443229061973714,0.0008899398055124092,0.0005669777425660238,0.0005888600656783439,0.0007349924438851665,0.0009621114664728094,0.0008401468865902595,0.0006577201359829017,0.0006795121565277628,0.0007251274822691033,0.0008391765464751653,0.0008514349822873096,0.0007215893677195974,0.0006101133233646528,0.0008246781282394349,0.0008291246197450788,0.0006089891002305884,0.0007614166704916508
SRR9224053,0.0009378947477351781,0.0006342403019021975,0.0006978613679122904,0.0006245330396481365,0.000652389553570237,0.0007195218056492669,0.0005902656560110363,0.0009229536126490933,0.000700138207248736,0.0006340705590766437,0.0007253577839535417,0.0006766136803906538,0.0007050820052115131,0.0007807718136833913,0.0006392363029065087,0.0007079775299900142,0.0008711181154845756,0.0006142602223591608,0.0005852354368984643,0.0007110668132761355,0.0006051803332053369,0.0007386883039658117,0.0008250102221218996,0.0006459813903544225,0.0005756676119102188,0.0007078540988760561,0.0008630666088966824,0.0005482034824563747,0.0007743902994324316,0.0006914029142658808,0.0006043718748262411,0.0005596544351501951,0.0005761591879048102,0.0005723423231941105,0.0008929412216518646,0.0008050810601648654,0.000605398601777128,0.0006392727329666069,0.0007052363136082298,0.0005489923335907956,0.0005261420879404697,0.0006959464829450166,0.0006073561943053271,0.0008459565180507685,0.0006898009247992102,0.0005793851690592876,0.000790247672174991,0.0006594826700207315,0.0007950842199326762,0.0006270518997867978,0.0006865506241606904,0.0007083536647744973,0.0005865669643683283,0.0008023596561824987,0.0006099482078303168,0.0009410884097382266,0.0008047830046428382,0.0006430327476408516,0.0007315233730192019,0.0006356710903470071,0.0005790888147055133,0.0008145471546206898,0.0007213480387734002,0.0007835402908943172,0.0007987019797165534,0.0005955417404496672,0.0006538710578832457,0.0005875204422996794,0.0010180054103105802,0.0006012789992017806,0.0004903876600483537,0.0005525914771656014,0.0007849660760065347,0.0007426901487510143,0.0009556680569237928,0.0008006126998286485,0.000573992816361933,0.0006785133477829565,0.0005496136108682396,0.0006802951789868896,0.0006463763947109308,0.0006120119400799439,0.0005572107264462217,0.0005576992311615075,0.0006972672230730529,0.0006329977193283247,0.0006317173476682524,0.0007284211660918933,0.0005776833938031593,0.0005812848380856822,0.0007261498196808627,0.0006654132402907539,0.0006057724241768366,0.0006133639637248914,0.0006701916181834136,0.0006819636150822274,0.0005868889522402727,0.0008044316075490022,0.0005177038467546071,0.0005489040010825134,0.0006818912751125781,0.0008724052001624384,0.0007557580541913001,0.0006092563059050812,0.0006350847316564387,0.0006567087057133528,0.0007887517544239047,0.0007766460302421419,0.0006610218291557341,0.0005708273539687676,0.0007243404363579586,0.0007435770772331109,0.0005707595940144187,0.0006959718376970621
SRR9224054,0.0009222379605315007,0.0006444510288751804,0.000709123710396526,0.0006348852820550026,0.0006654647505774439,0.0007230247596989043,0.0006079532294944553,0.0009343452687050103,0.0007130250887458896,0.0006499221698818517,0.0007463659302605856,0.0006896220177477169,0.0007075766585139997,0.0007867014345611055,0.0006608739606856809,0.0007162233357109031,0.0008937828862428365,0.0006300193503320235,0.0006001815059269973,0.0007191997800759646,0.0006152324303814285,0.0007435837637180537,0.0008341728503065667,0.0006620492970160567,0.0005939724319548588,0.0007190735477255275,0.0008587919755008623,0.0005582895622335088,0.0007925960209574951,0.0007006618961320642,0.0006185726420232807,0.0005676765196413538,0.000587417611951537,0.0005877713159852221,0.0008995051857747836,0.0008141577285619942,0.0006196883579940097,0.0006537940244461112,0.0007077153664532102,0.0005660673022207951,0.0005413482151357319,0.0007020761070947807,0.0006171337075527775,0.0008514260744954103,0.0007090787494275631,0.0006013968495998806,0.000810535030775194,0.0006665337677858256,0.0008102607416525905,0.000645118027604918,0.0006966523723280232,0.0007203004732866924,0.0005951188235963558,0.0008220492302858588,0.0006242057628310309,0.0009539763032984733,0.0008015435025556744,0.0006636513030842882,0.0007414054587322621,0.0006527749855568133,0.0005905954963392696,0.0008282393951262945,0.0007461994194648162,0.0007905002489051056,0.0008077504357525706,0.0006078921801800621,0.0006637087775356148,0.0006096780457309817,0.0010224927509866043,0.0006121528746840384,0.0005547734861421056,0.0005147579785018835,0.0007951894687892714,0.0007527476247696905,0.0009631184981115059,0.0008079373631280357,0.0005870502305057476,0.0006896994829130899,0.0005656286370873152,0.0006923606007244108,0.0006563682844898321,0.0006283302333515251,0.0005681463690002173,0.0005732235869385435,0.0006988148213152922,0.000646740038484093,0.0006408208479681126,0.0007543867461407479,0.0005949348537799308,0.0005943871739138104,0.0007478829712071903,0.0006726109136855967,0.0006180927345985638,0.0006287129378225039,0.000689237242592189,0.0007001694862922213,0.000599505393004367,0.0008180010719487326,0.000532285260728721,0.000563480329538388,0.0006903847784244007,0.0008872502960038106,0.0007579878446482729,0.0006235494361983801,0.0006409733846600021,0.0006752635791711363,0.0008221718386307145,0.0007787908911842201,0.0006691926852321849,0.0005878739933474125,0.0007401348734153221,0.0007578345560195919,0.0005825810130384144,0.0007035560112884315
SRR9224214,0.0010971927845029943,0.0008404148806525028,0.0009046253073209597,0.0008348628354246751,0.0008490274025160059,0.0009663915646281886,0.0008120916642513958,0.0012295497990785333,0.0008989625868919758,0.0008150242043785748,0.0009551937241085186,0.0008858482042481406,0.0008846416515920461,0.0010885640176471344,0.0008587660206819081,0.0009522412008770454,0.0011616325477273573,0.0008170767386202413,0.0007780282550547598,0.0009320987501004132,0.0007849688560151498,0.0010065611385980686,0.001106092406399409,0.0008410871370138382,0.0007477876496890459,0.0009368408405567873,0.001123357985815149,0.00072225181020322,0.0010694220216484506,0.0009009533632777224,0.0007905000406039169,0.0007185162034114085,0.0007897195047758819,0.0007630140363276352,0.0010907368685096396,0.0010776571904632492,0.0008075090442874794,0.0008740557032993979,0.0009668121978550016,0.0007135846384068832,0.000702249673729033,0.0009139250168133353,0.0007984002793114709,0.0011370900977553389,0.000984394708756059,0.0007852113817208833,0.0010781878400146765,0.0009103370120515702,0.0010835401110164742,0.0008599217117906478,0.0009331107448377488,0.0010005728266905456,0.000800332510995801,0.001071155016702606,0.0008365119648215054,0.0012500733688120679,0.0011242956514532926,0.0009367406937501982,0.0010158830161112525,0.0008773920942641336,0.0007975280570955292,0.0011199201503081949,0.0010273878318233613,0.0010900511209173194,0.0011082154259907534,0.0008213865760860144,0.0009419171444893889,0.0008308117177885434,0.0012952960746725516,0.0008250570857621948,0.0007552656488871497,0.0007606265936946921,0.0007113876322460657,0.001064479196971896,0.0012751505444224588,0.0011591251348161986,0.0007729483785891782,0.0009604521989006051,0.0007447960205011275,0.0009332927009154716,0.0008912368584883512,0.0008472968904892586,0.0007874518846437585,0.0007535559063936271,0.0009604372357930314,0.0008644546852815458,0.0008702052177120573,0.0010314004132497875,0.0007631455076619553,0.0007708775917162695,0.0010505378605486953,0.0008978620941769207,0.000811650352452474,0.0008482461939040462,0.0009394329003860139,0.0009521235482227125,0.0008127285475586482,0.0011549440383300516,0.0007247438161879475,0.0007367021574075523,0.0009448045557389783,0.0012294556119694243,0.0010596149193457336,0.0008376559874080947,0.0008699826099609042,0.0009232041625004105,0.0011103279544458168,0.001079028323112001,0.0009482236612318279,0.000785266509279766,0.0010126025932272844,0.001039419099330926,0.0007793852568763503,0.0009271692871641539
SRR9224212,0.0011628063745430088,0.0008160699064554298,0.0008934769499391383,0.00081030437945171,0.0008339121813557614,0.0009463767252381313,0.0007714241404294908,0.0012483303176540502,0.0009107404675236387,0.0008050166649786306,0.000912781637591169,0.0008669485095682046,0.0008915605413498873,0.0010488941074708847,0.0008216815349561886,0.000909564403492898,0.0012080541043560334,0.0008037538963437785,0.0007475555885954908,0.0009263047995724304,0.0007475891332191088,0.000990187257713096,0.0010771660715332937,0.0008507644442347403,0.0007415915829482931,0.0009271517593379219,0.001143235387564568,0.0007115838762019431,0.001086437187913771,0.0009052599697292525,0.0007801309631105594,0.0007082331156653005,0.000750358217696404,0.0007437989359683869,0.0011967058583373755,0.0010640869764169552,0.0007707179704453096,0.0008458395414614899,0.0009369836300293004,0.0006962683608943547,0.0006770235600109378,0.0009057983481046275,0.0007955695740836234,0.0011570921608197793,0.0009558176845828093,0.0007592993970545769,0.0011128712055687824,0.0008865132338889911,0.001064641569201426,0.0008429324764719268,0.0009270761664874835,0.0009753254441971539,0.000767635748977269,0.0010820204057309251,0.0007899744194858956,0.0012815830167081637,0.001101361929157476,0.0008994848974463145,0.0010149218155013687,0.0008634583789451604,0.0007634036530054562,0.0011161717797798308,0.0009906420212586525,0.001072352335323714,0.0011258417940800754,0.0008156455837612565,0.0009198140677210421,0.0007899905748599005,0.0013273544852195874,0.0007788606888418545,0.0007105683057865047,0.0007169924303975011,0.0010562384336509421,0.0006625281487149407,0.001293058694641171,0.001170132932008997,0.0007523395254588057,0.0009370166876771594,0.0007138723562347118,0.0009219983966509042,0.0008646626296742842,0.000824090687287796,0.0007419571163404944,0.0007289414483112644,0.0009396501130716488,0.0008376338028762647,0.0008418124904273149,0.00100931207519476,0.0007430152112358287,0.0007580893425557045,0.0010403223239991643,0.0008937267028250338,0.0007862825176221926,0.0008149718799066202,0.0009454006062732673,0.0009366402721296068,0.0007774792334351947,0.0011342693793300852,0.0006921374035552571,0.0007013009940803684,0.0009127680029127564,0.0012281540132513043,0.0010283060503093447,0.0008217221862362234,0.0008405159969507204,0.0009085050716428403,0.0011132626468601,0.0010779691458584937,0.0009109701747288828,0.0007462333296733453,0.0010153398428045398,0.0010479257140828548,0.0007481362355519425,0.0009445878074444596
