,SRR9224357,SRR9224359c,SRR9224363c,SRR9224525,SRR9224526,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224329,SRR9224328,SRR9224344,SRR9224171c,SRR9224316,SRR9224315,SRR9224541,SRR9224539,SRR9224540,SRR9224083,SRR9224146,SRR9224426,SRR9224427,SRR9224254c,SRR9224290,SRR9224289,SRR9224281,SRR9224285c,SRR9224037,SRR9224476,SRR9224474,SRR9224475,SRR9224121,SRR9224533,SRR9224532,SRR9224538,SRR9224537,SRR9224536,SRR9224535,SRR9224098,SRR9224097,SRR9224369,SRR9224370,SRR9224371,SRR9224247,SRR9224248,SRR9224367,SRR9224361,SRR9224246,SRR9224504,SRR9224503,SRR9224506,SRR9224505,SRR9224508,SRR9224507,SRR9224510,SRR9224509,SRR9224511,SRR9224332,SRR9224333,SRR9224331,SRR9224340,SRR9224341,SRR9224334,SRR9224343,SRR9224347c,SRR9224345,SRR9224346,SRR9224351,SRR9224352,SRR9224349,SRR9224354,SRR9224355,SRR9224513c,SRR9224515,SRR9224518,SRR9224517,SRR9224520,SRR9224519,SRR9224522,SRR9224061,SRR9224062,SRR9224336,SRR9224338,SRR9224339,SRR9224053,SRR9224054,SRR9224212,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224267,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224447,SRR9224446,SRR9224441,SRR9224219,SRR9224218,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224494,SRR9224495,SRR9224496,SRR9224502,SRR9224102,SRR9224101,SRR9224100,SRR9224099c,SRR9224105,SRR9224104,SRR9224261,SRR9224319,SRR9224198,SRR9224199,SRR9224204,SRR9224205,SRR9224202
SRR9224351,0.002108925211407465,0.0027126356102576714,0.0025641482628016676,0.002608172675517049,0.0023701872850608492,0.002630183649145196,0.0029681688558294904,0.002723296339422438,0.0024465985295699763,0.0023715152474037752,0.0029808847205990206,0.0025192822348432784,0.0027736062602794183,0.0024982944200241824,0.0026183378615840455,0.0026079596046473348,0.002636212059184785,0.0035072732590656778,0.0027033778267929656,0.002888445228765183,0.002326479541830278,0.002444572624426117,0.0028670233710905444,0.002188097093161956,0.0025358003825494296,0.0023604342927055857,0.0024664891410396696,0.0027592772722122316,0.0021783512484659876,0.002785235441464588,0.002282851110125602,0.0029535606700596797,0.0023313701170226795,0.002001346205585634,0.0026067747930158393,0.0023275100805549643,0.0025315403419445062,0.003027048896364838,0.0024117633561911993,0.002515389866832628,0.0026603480605914744,0.0024245076521635747,0.002548817528450516,0.0027548121738508523,0.0025868771566996056,0.0021273832170770933,0.002283810073759465,0.00234713170103102,0.0023461883602683893,0.0023686257124686735,0.003271553412764725,0.0024139146974812894,0.0019566932628089645,0.0026573735635496056,0.0030144139991508732,0.002321517460932282,0.0019827253524105346,0.0024838812975862996,0.002638330337762446,0.002756790836638162,0.003313925700081117,0.00269121295756904,0.0029973578757792876,0.0024262916110794905,0.0024007944357847776,0.0018625517309315952,0.0029577249102176913,0.0029016985750486,0.0025502757329815442,0.0024784811540488768,0.002742842429324615,0.0031929818882194603,0.0030740369416928587,0.002500555468080535,0.0025877484751635105,0.0023421427613660967,0.002593055588258428,0.001996076001313815,0.0027314572655856547,0.002990691716006551,0.0024977425246729304,0.002752397625670587,0.0019675835350594097,0.0026426828730827037,0.0036842690535903344,0.003780663737879159,0.0024884865213864855,0.003402637219534155,0.0026369827226874008,0.0028739087571669083,0.00228911292773523,0.0025207932518431886,0.0025510805455538706,0.0023916755096713067,0.0025607470290168848,0.0024110841577267028,0.002647895500510122,0.002899036901965386,0.002671128161366439,0.002235747685031184,0.0024904793828806776,0.0024982321343958915,0.002875466653426261,0.00238859845155674,0.0027793696723664623,0.0027086768632063585,0.0023752367806038105,0.002759002574903956,0.0023947382946287042,0.002098804939033441,0.003907746661306716,0.0028101657190330045,0.003046280391882099,0.0029471008466930575,0.0023927215274771717,0.00248685501207965,0.0024347047551332747,0.00250282633149245,0.002183508069866822,0.00254143921366491,0.002484447619282804,0.0021172557698286784,0.002407884573062152
SRR9224352,0.0014811682020530216,0.0018527271298680275,0.00173682115711249,0.0018593427013786634,0.0016468533246446588,0.0017634132351243231,0.001996665552444025,0.0017886593936080823,0.0017226844660111415,0.0015690046594934784,0.002033791567473617,0.0017850314948287683,0.0019023447574915593,0.0017712019787576472,0.0019148168807867625,0.0017669545954781339,0.0019600881422738,0.0025715788322158797,0.0018273592599857514,0.0020295550475201594,0.0016671856205598865,0.001672964706971835,0.002094709368094379,0.0016348684491378697,0.0018376130895904643,0.0017397089999603647,0.0016890323953114427,0.0020693994939679325,0.0016178363148418957,0.0019886090641492117,0.001597343835351757,0.0019439570495811498,0.0016095593072965291,0.0013968889474364912,0.0017003814745799647,0.0015423585874605648,0.0017928457080187126,0.002160910213282838,0.0016797055275035327,0.0016724615204071463,0.0017324985403591945,0.0015896717744684759,0.0017698469376647764,0.0019444474783859489,0.0017043212475307008,0.0014671640106633278,0.0015936556256569382,0.0015660372089261524,0.0016012665270951302,0.0015751821836852173,0.0023566483499335112,0.0016234496359413433,0.001404086974387016,0.0017196829716542477,0.002064801050061265,0.0016353947632026403,0.0013927704168660942,0.0016142078911539543,0.0016764866324301862,0.001875562155187668,0.0022779717265519668,0.0019386815460016042,0.002158959036853531,0.0015780918738187175,0.0014796015744744243,0.0012998630367212043,0.002157049746894439,0.0026153015922979993,0.0016635066287180797,0.0017328730890991014,0.0018176682443790844,0.0021074376305695785,0.002082059972924748,0.0017709671009874881,0.0016868688430618191,0.0015041796345003492,0.0015209159714688187,0.0013692895655718056,0.0016885300737201716,0.0020101445896364293,0.001667773536230236,0.0019849901873769905,0.0013594676482945062,0.0016896522207896156,0.002613588305180324,0.0026462703224184357,0.001622605878606202,0.0023106804386042474,0.0017125065149019437,0.001895442988704952,0.0015254299181376935,0.001774132717618019,0.0017814137671597276,0.0015283844834534305,0.0016634860459677787,0.001609559183194406,0.0017534268694931483,0.0017879683528784324,0.0016722285310398963,0.0015083155569093284,0.001630185727535551,0.0016905260075905425,0.0018628220395377785,0.0015557062299931936,0.0017595033856659214,0.001816982012078607,0.0016168274419323505,0.0018701482112283127,0.0016173375221453818,0.0014658060250310964,0.0026658888182194197,0.001874513617015319,0.002097220282353228,0.0019051045864675348,0.0016095105466509645,0.0017523791602609088,0.001637279555513445,0.0016344923251545493,0.0015009991504427841,0.0016141504273092047,0.001773599367913637,0.0014326893340141963,0.0016062805451778639
SRR9224349,0.0016137377806511638,0.0019073724637503088,0.001808938094435713,0.001916322929630834,0.0017486338654849544,0.0018231204565069918,0.0020012206247949694,0.0018290222285093742,0.0017857994083726654,0.001648060382007559,0.0020422056010916934,0.001869123304566068,0.0019553934612747126,0.0018453154555506121,0.0019939991663714234,0.0018541895386246772,0.0020381119787412586,0.0025159367441949165,0.0018847229725912267,0.002081507518401535,0.0017908696513822266,0.001742169235679348,0.002166817792624875,0.0017489113782597156,0.0019091355724080042,0.0018266529981782757,0.001781136208186107,0.0021524007355098944,0.0017331531116258638,0.002034771049034314,0.0017196414690038293,0.0019552143126176868,0.0016913274292375722,0.0015417626512415326,0.0017632529567882238,0.0016644497455996503,0.0018704289812982802,0.0021948736237661476,0.001773698918145273,0.0017406832522941533,0.0017588447416926288,0.0016790456137198812,0.0018359711254590943,0.001976337139379811,0.001760179792757424,0.0015975638202165414,0.0016806551139485484,0.0016522780883260978,0.0017021670335547613,0.001653426713752071,0.0023564239999309395,0.001720776594253879,0.0015433979975029623,0.0017545327313021764,0.002109350947450363,0.0017344138539351613,0.0015238962194849253,0.0016983038003308066,0.001699881610833278,0.001904326810412329,0.0022566688785565277,0.0020070075223352734,0.0021484433102987328,0.0016591826081773541,0.0015440073418795332,0.0014400567231030194,0.0022230054481130407,0.0025534810288272702,0.0017212853299848727,0.0018082955919247687,0.0018652844481935914,0.0021120780291125404,0.0020936725666952697,0.0018435656997729379,0.001718415416107933,0.001551121844267997,0.001531906904352855,0.0014917411211235558,0.0017102025362511451,0.00200987222842714,0.0017042461109263516,0.002016131821305687,0.0014816931231930277,0.0017015845948956984,0.00253606168629952,0.00259590549428173,0.0016797361416144856,0.0022484870972918525,0.0017652476727770625,0.001899689744426844,0.0015981847596405873,0.0018214341004615024,0.0018355018332023877,0.0015846984255240945,0.0017268199968058149,0.0016730397287179177,0.0017888779759697101,0.0017921597488876999,0.001714031266701458,0.0015921867135018136,0.0016864560845188008,0.001762933943180275,0.0018713433355870097,0.0016120576758907577,0.001778035677527093,0.001855876893909373,0.0016799231774878463,0.0019074322677116264,0.001687913257739951,0.0015957282181829058,0.002547494254110465,0.0018942478644102631,0.002087946379146324,0.0019100398147432588,0.0016869466613360449,0.001809940128537729,0.001710833588581552,0.0017026789276655047,0.001630094326778949,0.0016714312150623773,0.0018442302516017415,0.0015500420077642272,0.0016940355870360088
SRR9224354,0.0015276367122990639,0.0019329269721046914,0.0017878366928636708,0.0019071426558060155,0.0017141206833141006,0.0018079810293685128,0.0020586268559889317,0.0018648494760754866,0.0017864031816193587,0.0016135624892713407,0.0020949094262767117,0.0018631303268213406,0.001965937313481032,0.00184038107110608,0.0019965959496805715,0.001854396528372208,0.0020546763880576638,0.0026375864655810276,0.0019109562085014762,0.0021261843556111366,0.001732581266045067,0.0017018877242274812,0.002163785355025633,0.0017020699048203485,0.0018916195198835166,0.001796707402741219,0.0017750615814447464,0.0021385155888567647,0.0016963302746455498,0.0020754210950302775,0.0016711687402718848,0.002013479015916407,0.001667444303098009,0.0014709211779062275,0.0017678089771019684,0.001583472053228171,0.0018311423243553288,0.002216139305216485,0.0017351466297888028,0.0017201197293206325,0.0017897895467277516,0.0016343814689089105,0.00183074180603464,0.0020623486544279353,0.0017986147150596992,0.0015200313823551122,0.001682903885529258,0.0016300747243931932,0.001664181861193583,0.001623124132385596,0.0024112953055841794,0.0016887735987661239,0.0014649187560489172,0.0017877457053047951,0.0021611616296760778,0.0017106208638518249,0.0014500028920920109,0.0016947871347576932,0.001750044408806021,0.0019726354078622647,0.002364695078224279,0.0020028055081157264,0.0022179237027487603,0.0016438986487222573,0.0015361063336558993,0.0013200187308129952,0.0022320302446555483,0.0026940439358221274,0.0017341604642619564,0.0017867414486991947,0.0017514340294814729,0.002199552056676167,0.002147606979995251,0.0018720768858888801,0.0017419337152462487,0.0015463047363459153,0.0015755090981091299,0.001432937293112554,0.001757589040802955,0.002100326728770482,0.0017709843310980385,0.002037103931496042,0.0014061974759073234,0.0017739256420222294,0.002649829104527808,0.002689915745069805,0.0016945295991562634,0.0023871274058727557,0.0018052704557510453,0.001990550359108443,0.001584958058465853,0.0018573395032138965,0.0018468594254637482,0.001577882716649452,0.0017397699011796983,0.0016880989896625983,0.0018588346740777998,0.0018719797576432053,0.0017522685591562035,0.0015762600868124957,0.0016913057695303265,0.0017650533696753927,0.0019479947274166083,0.0016215697016455106,0.001836477988636193,0.0018974599061903081,0.0016978846999117156,0.0019433052625833904,0.0016846713270470264,0.0015376264583410568,0.0028282553105018716,0.001953367039768302,0.002194682741869773,0.00198227318903218,0.0016916907662742333,0.0018434537420924232,0.0016784112868566167,0.0017020710587753347,0.0015818125975668612,0.0016845780350486787,0.0018543269577280693,0.0014831238955016562,0.0016810765100828226
SRR9224355,0.0017206715707286646,0.0022140527934461987,0.0020462028548002952,0.0021368982056382173,0.001929743439044019,0.0020980030440337035,0.0023888974375228726,0.0021648730687421174,0.002012266112378442,0.0018576789446645703,0.002405944095871154,0.0020921892981548246,0.002244172711356858,0.0020624578933370772,0.0021838800680543838,0.0021174600809626696,0.0022517691358315537,0.0029492811082420063,0.0022144222975762173,0.0023789225232256654,0.001919844639083965,0.0019382826848715945,0.0024034297113401334,0.0018653195383679763,0.0021310808211769325,0.0019775709800698388,0.0019925870297302275,0.002330837356159845,0.0018470831046644798,0.0023087558090479935,0.0018691137285670528,0.0023577573649497057,0.001883985734302738,0.0016434893788727484,0.0020528740543961405,0.001800697029058655,0.0020679305998035557,0.0024417665589263997,0.0019506218414697565,0.001994129617768463,0.002097100566075143,0.001888367482938754,0.002103489049018988,0.0023100731258596484,0.0020823248168859304,0.0017133697996085907,0.0018865115820985688,0.0018635116424536918,0.0018911138558194796,0.0018740669648087784,0.002718292402910915,0.0019212709430983068,0.0016315854055725587,0.002076165495952418,0.0024457051645699174,0.0019108080253245085,0.0016183237974230808,0.0019678533897511947,0.0020809089085569417,0.00223862907181301,0.0027074557412818975,0.002213176019132384,0.0024809592336822047,0.001894633244067851,0.0018406921867458181,0.0014874467194153002,0.0024686520660338637,0.0031524640969464745,0.0020261860380824744,0.002031132431459668,0.002214252166299601,0.002175514294279879,0.002501223101719553,0.002059564548643102,0.0020523570773517946,0.001833945869783157,0.0019361720603605639,0.0016123361909568302,0.0021190856969841047,0.0023962725741445484,0.0020477271988896665,0.002302524819496233,0.0015795990266305182,0.0021038180127868587,0.0030294572235813623,0.0030479288619236385,0.0019966700216065203,0.002808606005485174,0.002106963541956193,0.002336214887090936,0.0018317098920621955,0.0020991706438669654,0.002092281058289098,0.0018750634370424228,0.002033696407037861,0.0019631899652011657,0.002139947219511623,0.00224748660829775,0.00207238642177226,0.0018054601279152436,0.0019879672950838295,0.0020120564221874394,0.0022894592443851113,0.0019002632027242136,0.002180360259000736,0.002182460693783929,0.0019471053989827509,0.0022478421691854247,0.0019279660067548885,0.0017300922002775325,0.0032352113659719793,0.002265162751769161,0.0024923440144148388,0.0023509193624054255,0.0019559353235320967,0.0020723875105230286,0.0019195642344219442,0.00197612820762728,0.0017665152248174686,0.00198774006195284,0.0020613010615326464,0.0016961587456497873,0.001927783204773442
SRR9224513c,0.0016755587925864587,0.0021407402877423984,0.002009811262064837,0.0021299819207961884,0.001902903704576237,0.0020312482224313718,0.0022701798365732124,0.002092518980207851,0.001990093337598201,0.0017940263382401976,0.0023093950194227907,0.0020389191672388015,0.002175913598350149,0.001998093600505707,0.002149771871248232,0.0020181892225917303,0.002212941317775518,0.002910962908227117,0.002111404454472763,0.0023206468538724784,0.0018674591190738104,0.0018667784828456273,0.002365816534598702,0.0018174218658987224,0.0020595688354861272,0.0019249280596277728,0.001958038475655159,0.0023536696421404247,0.001789246507572094,0.0022480798131296145,0.001831091971857614,0.0022746621243151218,0.0018652714918636643,0.0015941977357900293,0.002012097254182602,0.0017629984057391229,0.0020260299593463896,0.002435948757688092,0.0019463921445987686,0.0019530946603172983,0.002048642866452323,0.0018428114972644989,0.002048005026408751,0.0022597525916861027,0.0020172769884830256,0.0016914831055859672,0.0018599231762368264,0.0018265976865652555,0.0018601403817390945,0.0018333404614709367,0.002649372375386504,0.0018932321713985986,0.0015551786242691257,0.002027961359532571,0.0024297611259070998,0.001878232362363662,0.0015600182020531293,0.0019039670682652354,0.001992281633216891,0.0022037728828217377,0.0026355461126714194,0.002188057654545349,0.0024866737479326976,0.001837265949460166,0.0016966328366175005,0.0014115182520309567,0.0024360044771884557,0.0029814415532362607,0.001972974614841709,0.0019884512478902964,0.0021242153985384996,0.0024550195284933542,0.0020072374725952297,0.002065998546016624,0.0019717254334344556,0.0017770696493587734,0.001822276172238129,0.0015550967405413088,0.0019867380187424404,0.0023505842422349792,0.001992287958358019,0.002288397260955702,0.0015154292202150424,0.0020287213255383374,0.003033266286629651,0.003055777939015022,0.0019082896834964106,0.0026444951570313915,0.002005952209986036,0.002209087247705448,0.0016652788874931134,0.002026815922029672,0.00206731129203501,0.001768060703687966,0.0019626357378927867,0.001878788273031216,0.002047003268622423,0.0021082977236700144,0.0019776225948197413,0.0017666998148883378,0.0019176485344876528,0.001968161062819707,0.0021789297005997696,0.0018428126628792455,0.002047453618201901,0.002111126016877034,0.0019052627031836277,0.002196176783366287,0.0018800150025855022,0.001669669666529113,0.0031053048956273103,0.002199454742444651,0.0024216884534651382,0.0022131786978817586,0.0018843390123127058,0.0020366530239678492,0.0018939294392464738,0.0019072346470321523,0.0017111935623364378,0.001855259826057129,0.002054110012750668,0.0016380667383376405,0.0018809769956263341
SRR9224515,0.0015480793417167915,0.0018356823755719958,0.0017335965222716008,0.0018508277122537991,0.0016957807042132832,0.0017364602026782808,0.0018962409220138127,0.0017633712806101678,0.0017668821001898287,0.0015591478529810535,0.0019456731855792178,0.001838522459991886,0.0018952744681675535,0.0018209538592356773,0.0020062119983160517,0.001767656517946365,0.0020658005361354954,0.0025068957313967703,0.0018150534285599881,0.0020644042894862546,0.0017347607922720183,0.0016889703365433012,0.0021022110000787327,0.001696303527756231,0.0018559652576115606,0.0017931532803784668,0.0017468736493587145,0.00217625746438823,0.0017106365993967624,0.0020070420152798083,0.0016736043854503689,0.0018902006643792375,0.0016320352748849494,0.0015027793164647271,0.001713178280063129,0.0015727962968290305,0.0017981283538805,0.002172662530770219,0.0017436741174038871,0.0016570001001055506,0.0016619722965413065,0.001596727783527646,0.0018185664150201118,0.002000088019880663,0.0016960344757989214,0.0015313830951345828,0.0016638445667052073,0.00159795209084062,0.0016427425175398775,0.0015768586932602725,0.0023281091670644266,0.0016468204246309242,0.0014812532512282423,0.0016664555337847081,0.0020917707789901833,0.001697935695890098,0.001447218146836616,0.001637476215312147,0.0016110702171492745,0.0018548423051873884,0.002174360284720159,0.0019525073493367143,0.0021170108345144605,0.001592924004335939,0.0014159884142671275,0.001322466942920949,0.002122180554703172,0.002430811224257498,0.0016526278715591628,0.0017286560376830436,0.0018347906431144053,0.0020121099256652196,0.002050558821254055,0.00160188573082498,0.001639812186761075,0.0014604094698030575,0.0014138425972518981,0.0014501662567486951,0.001627841466370039,0.0019349688684272663,0.0016845680467157112,0.0019642138869325923,0.0014101803046946777,0.0016296694232832178,0.002464439428545023,0.002509353211248946,0.0016043495210393338,0.0021896072617646955,0.001726017070571215,0.0018419680323258291,0.0014299805564146654,0.0017912402627358161,0.0018420113253628397,0.0014774322199576989,0.0016573292699160404,0.0016448470191688669,0.0017431486110709438,0.001682879190204278,0.0016231724058278418,0.0015272496251187398,0.001628672839174031,0.0017384021805944836,0.0018015130832113376,0.0015492195294834366,0.0016764303846697026,0.0017707653737469502,0.001679253475530218,0.0018797095040980337,0.001648953693224904,0.001563096742122634,0.0025013196178837876,0.001823211864466868,0.0020220551243313183,0.0018235588692456033,0.0016412972550849867,0.0018163866357275675,0.0016338057106609803,0.001622526239781653,0.0015947986186004273,0.0015759896070048152,0.00189680547577949,0.0014992165955324118,0.0016617993182864192
SRR9224518,0.00148011576250378,0.001855355733274054,0.001763112238477595,0.0018614770141679672,0.0016538806913013913,0.0017830611913359365,0.0019928195837903137,0.0017903647064705726,0.0017029050099157507,0.001593185563759024,0.0020285594662271325,0.001770534988179161,0.0019065821780453293,0.0017594109445353001,0.0018887571636696935,0.0017768094807708568,0.001946462108825168,0.002574061787140071,0.001810958743923507,0.0020325297690146327,0.0016712842526557194,0.0016792032403549835,0.0021137969128501148,0.0016121290249230874,0.0018223855846302157,0.001725135794390106,0.0016900642125830063,0.0020475720422178175,0.0015890617741917098,0.00196619154971304,0.0016002499934704975,0.0019492283717300683,0.0015997211614068054,0.001388771147764952,0.0017114552240978858,0.0015658725360975085,0.0018027408057989089,0.0021493053513760587,0.0016750396419653382,0.0017083863312660906,0.0017567895441198665,0.0016257191823188027,0.0017811286350285175,0.0019253990536423884,0.001719197278077107,0.0014811045516999349,0.0015921386403278577,0.0015864496076647692,0.0016250996275553862,0.0015921394298237263,0.0023577264492152246,0.0016451526757418045,0.0014045652601341178,0.0017394358327020147,0.002086171743778336,0.0016315162457336413,0.00138754467807856,0.0016400713457859484,0.001702212991527807,0.0019028187178758843,0.0022892263235396453,0.001955558673779023,0.0021624259121811565,0.0015873896128837921,0.001496797482532088,0.0013205604112368347,0.002178260548210136,0.002674786950636106,0.0017067503852931532,0.0017515782441770628,0.0018432939945452447,0.0021526465067342408,0.0021009420214910153,0.001774538165715217,0.00170680496377544,0.001550539341990264,0.0015624430917580943,0.0013764883002644656,0.0017240128288906953,0.0020509036359604394,0.0016725270673478554,0.00200213917514474,0.0013712654954095961,0.0017286303027545477,0.0026473053875263474,0.0026988173109873947,0.0016487588889850888,0.0023120501744642195,0.0017352219457208338,0.0019005944682167542,0.0015412255874995874,0.0017714066229327144,0.0017717786877958907,0.0015493952629783282,0.0017064728095135054,0.0016180075921329543,0.0017680520476184903,0.00182068052376484,0.0016939554756391505,0.0015263928339748869,0.0016522312107136801,0.0017032325073884028,0.0018843150137162119,0.00157883303633836,0.0017882108061697771,0.00182613252097185,0.0016230444334177526,0.0018874865429933415,0.0016214952642037831,0.0014679459513763323,0.0026981554139407574,0.001882815128936264,0.0021135568886658106,0.0019263332150507878,0.0016288084252715264,0.001756512924068209,0.001653610247496422,0.001646043571252451,0.001502749484232236,0.0016356193408529481,0.001773620106047665,0.001449976046189265,0.0016289349494070398
SRR9224517,0.001394484229282301,0.0017091830922976927,0.0016869191771384823,0.0017119106366802156,0.0015353997770814376,0.001713084195768556,0.0018487027798720673,0.00167458770456071,0.0015550362984342316,0.00156430841949058,0.0018840769667747088,0.0016503891011935103,0.0018088203937366085,0.0016428585939090297,0.0017207858550178977,0.001694329753423172,0.0017846605977834904,0.0023663535862648226,0.0016608196300577764,0.0019002252450099548,0.001567667948363051,0.001647394691332446,0.001982954069306333,0.0014750816705955986,0.0016869290257510575,0.0015809388565747337,0.0015664512307538942,0.001905349348777264,0.0014359896451399052,0.0018074593714843827,0.0014721435919214723,0.001770073612535829,0.001470874322496761,0.0012501243865709775,0.0015770960525591908,0.0014686242669732978,0.001655049891679285,0.001995106529074173,0.0015681482861213988,0.0015813290152864293,0.0016413588674558278,0.0015685222234523768,0.0016307052170376295,0.001730506500549156,0.0015579972570317262,0.0013816876623595053,0.0014444721737873665,0.0014695222659876321,0.0014925857555588501,0.0014862067552236051,0.0022318898335626624,0.0015148606659253195,0.0012613535756648858,0.0016098376386313516,0.0019180468572941234,0.001503820928918419,0.0012577667394750472,0.0015270021683017495,0.0015758037430299045,0.0017048030373206958,0.0020934456170223804,0.0017989230310097868,0.001979889547447771,0.0014713419634437802,0.0014466406289678007,0.001251598465245015,0.0019926541102081516,0.0024569504978693463,0.0015533835893993412,0.0016180453331659937,0.0016621280992233788,0.001952717025462222,0.0019132174377986333,0.0016034990488213387,0.001584184324065379,0.0015298388069560887,0.0015136305542978686,0.0012633108967994818,0.0016139159430546882,0.0018622444114233705,0.0014991874587017397,0.0018119478746798409,0.0012782107462981527,0.0015919220627208476,0.0024577724392447833,0.002523008976985452,0.0015174880752372656,0.002119441466189505,0.001593183819268039,0.001721517209976297,0.0013718060545054717,0.001609837047270991,0.0016544169715284396,0.0014850308216670556,0.0015678484327167333,0.0014734742192793158,0.0016014426552927044,0.001690727838563886,0.0015818144294129704,0.0014173416285539727,0.0015345941069492125,0.0015729355310556603,0.001707245458808298,0.001467593433631849,0.0016568488919032583,0.001673982164996792,0.0014800655714781274,0.001725018274985827,0.0014913755417900252,0.0013451373901637162,0.002396661204285545,0.001723968260975866,0.0019016892242731832,0.0017548558097545599,0.0014808789449592978,0.0016020930303236678,0.0015922133097290903,0.0015435340849999605,0.0014117539559282966,0.0015544076357682267,0.0016018583315643873,0.0013784689140529593,0.0015219286454874552
SRR9224520,0.0013452539821921295,0.0017494806159259568,0.001705736421160662,0.00169145567788388,0.0015011182570181178,0.0017306596553786765,0.0019239684225654896,0.0017176394354116954,0.0015235763076857202,0.0015854585720398162,0.0019672402944639605,0.0016057088767080679,0.0018415206824011882,0.0016107061454941696,0.0016703442922478449,0.0017182932929865847,0.0017307375599427315,0.0024447872001167347,0.0016992484462793327,0.0018763075319075733,0.0014995706332448751,0.0016277345670189175,0.001956862107343693,0.0014025856203644014,0.001652549347006141,0.0015209751557548653,0.0015343370459360514,0.0018575308810821214,0.0013664468741302748,0.001802994726531384,0.001430351944508103,0.001827552839030544,0.0014343219349037763,0.0011730429706837096,0.0015957914828732163,0.0014464368632713667,0.0016403591704793822,0.00198666755953018,0.0015179971525908825,0.0015946689638127918,0.0017038369614578257,0.001570303030994585,0.0016231049890169872,0.0017586824295248034,0.0016038180840755388,0.001331166532891178,0.001400046291255958,0.0014576468046351406,0.0014846027473135754,0.0014830571754968916,0.0022339443996409226,0.001509966597835363,0.0011996490285919393,0.0016580075607312782,0.0019376740233652346,0.001457840069842126,0.0011954461704612438,0.0015517222270559315,0.00163753707394404,0.0017504539230875464,0.0022057686987980024,0.0017911362503037524,0.0019842407483023966,0.0014848075630381184,0.001505687193609679,0.0012050491877338748,0.0020527425289952965,0.002717249888949627,0.001587477041501199,0.0016136048516292264,0.001705225322169225,0.002069699987446234,0.0019804570855727513,0.0015670641460344002,0.0016159894547160927,0.0015355574924068506,0.0016459011618768476,0.001206858488640554,0.001693438577701706,0.001977995551758577,0.0015129035907079451,0.001795476536093152,0.0012170708861999628,0.0016652487431053616,0.0025317360595905015,0.0026399283242372605,0.0015394505923921567,0.0022221599781634023,0.001626066273207078,0.0017998205566805603,0.001462747873889661,0.0016026488815672492,0.0016195703959224295,0.0015233488523708327,0.001603866747612694,0.0014869008663930294,0.0016543172558386762,0.0018172183767291659,0.0016658327385154642,0.0013974939898594,0.0015611784168971393,0.0015636029537183813,0.0017943067888017998,0.0014856676084844783,0.001744347870878484,0.001727653684527703,0.0014612399166780284,0.001750018659511748,0.0014710763997827147,0.0012856405225995502,0.0026154995584702547,0.0017855536403611992,0.0019914985625567047,0.0018703093830916865,0.0014705099231201813,0.0015734583252814758,0.0015852728735933498,0.0015573623459617277,0.0013510376592273665,0.001609370597347476,0.0015540111471360502,0.0013447975697480291,0.001503399775106984
